campo	contenido_de	fuente_captura
L4_comentario	Grundstürzende Änderungen erfordern die nötige Autorität. Sowohl die innere Charakterstärke muß da sein als auch die einflußreiche  Stellung. Es muß einer höheren Wahrheit entsprechen, was man tut, und darf nicht willkürlichen oder kleinlichen Motiven entspringen, dann bringt es großes Heil. Wenn keine solche innere Wahrheit einer Revolution zugrunde liegt, ist sie immer vom Übel und hat keinen Erfolg. Denn die Menschen unterstützen schließlich doch nur solche Unternehmungen, für deren innere Gerechtigkeit sie ein instinktives Gefühl haben.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Der große Mann ändert wie ein Tiger.\nNoch ehe er das Orakel fragt, findet er Glauben.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Ein Tigerfell mit seinen deutlich sichtbaren schwarzen Streifen auf gelbem Grund ist weithin sichtbar deutlich gegliedert. So ist es bei Umwälzungen, die ein großer Mann zustande bringt: es werden große, klare Richtlinien sichtbar, die jedermann verstehen kann. So braucht er nicht erst das Orakel zu fragen, denn ganz von selbst fällt ihm das Volk zu.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Der Edle ändert wie ein Panther.\nDer Geringe mausert sich im Gesicht.\nAufbruch bringt Unheil.\nIn Beharrlichkeit weilen bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Nachdem die großen grundsätzlichen Fragen entschieden sind, sind noch Umgestaltungen im einzelnen und genauere Durchführungen notwendig. Diese sind zu vergleichen mit den ebenfalls deutlichen, aber kleineren Flecken des Pantherfells. Auch bei den Geringen findet infolge davon eine Änderung statt. Sie mausern sich ebenfalls der neuen Ordnung entsprechend. Freilich ist diese Mauserung nicht tiefgehend, aber das läßt sich auch nicht erwarten. Man muß sich mit dem Möglichen zufrieden geben. Wollte man zu weit gehen und zu viel erreichen wollen, so würde das zur Beunruhigung und zum Unheil ausschlagen. Denn was durch eine große Umwälzung erstrebt werden soll, sind klare, gefestigte Zustände, die eine allgemeine Beruhigung bei dem zur Zeit Möglichen gewähren.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
