campo	contenido_de	fuente_captura
image_oraculo	Der Himmel inmitten des Berges:\ndas Bild von des Großen Zähmungskraft.\nSo lernt der Edle viele Worte der Vorzeit\nund Taten der Vergangenheit kennen,\num dadurch seinen Charakter zu festigen.	zeno.org:wilhelm-de-erstes-buch
image_comentario	Der Himmel inmitten des Berges deutet auf verborgene Schätze. So liegt in den Worten und Taten der Vergangenheit ein Schatz verborgen, der zur Festigung und Steigerung des eigenen Charakters verwendet werden kann. Das ist die rechte Art des Studiums, sich nicht auf historisches Wissen zu beschränken, sondern das Historische durch Anwendung immer wieder gegenwärtig zu machen.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Es ist Gefahr da. Fördernd ist es, abzustehen.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Man wünschte wohl ein kräftiges Fortschreiten. Allein in den Verhältnissen liegt eine Behinderung. Man sieht sich festgehalten. Wollte man den Fortschritt erzwingen, so würde das ins  Unglück bringen. Darum ist es besser, sich zu fassen und zu warten, bis den angesammelten Kräften ein Ausweg sich öffnet.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Dem Wagen werden die Achsenlager abgenommen.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Hier ist das Fortschreiten gehemmt, ähnlich wie bei des Kleinen Zähmungskraft (Nr. 9, Neun auf drittem Platz). Aber während dort die hemmende Kraft gering ist und daher ein Konflikt entsteht zwischen dem Vorwärtsdrängenden und dem Hemmenden, infolgedessen dem Wagen die Speichen abspringen, ist hier die hemmende Kraft unbedingt überlegen. Daher findet kein Kampf statt. Man fügt sich und nimmt zunächst dem Wagen die Achsenlager ab, d.h. beschränkt sich zunächst aufs Warten. Dadurch sammelt sich die Spannkraft zu späterem energischem Fortschritt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Ein gutes Pferd, das andern folgt.\nFördernd ist Bewußtsein der Gefahr und Beharrlichkeit.\nTäglich übe dich im Wagenfahren und Waffenschutz.\nFördernd ist es, zu haben, wohin man geht.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Der Weg öffnet sich. Die Hemmung hat aufgehört. Man steht in Beziehung zu einem starken Willen, der in gleicher Richtung wirkt. Man kommt voran wie ein gutes Pferd, das einem andern folgt. Aber es droht noch Gefahr, deren man bewußt bleiben muß, um sich nicht die Festigkeit rauben zu lassen. So muß man einerseits sich üben in dem, was voran führt, andererseits in dem, was gegen unvermuteten Angriff schützt. Dann ist es gut, ein Ziel zu haben, dem man zustrebt.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Das Schutzbrett eines jungen Stieres.\nGroßes Heil!	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Diese Linie und die nächstfolgende sind es, die die vorwärtsstrebenden unteren zähmen. Ehe einem Stier die Hörner gewachsen sind, bringt man an seiner Stirn ein Schutzbrett an, das vorsorgt, daß, wenn erst die Hörner da sind, sie nicht mehr verletzen können. Eine gute Art der Zähmung ist es, der ausbrechenden Wildheit zu begegnen, ehe sie sich äußert; dadurch schafft man sich einen leichten und großen Erfolg.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Eines verschnittenen Ebers Zahn. Heil!	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Hier ist die Zähmung des ungestüm Vorwärtsdrängenden auf indirekte Weise erreicht. Der Zahn des Ebers ist an sich gefährlich, aber wenn die Natur des Ebers verändert ist, so verliert er seine Gefährlichkeit. So muß man auch bei Menschen die Wildheit nicht direkt bekämpfen, sondern die Wurzeln der Wildheit beseitigen.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	O Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Man erlangt den Himmelsweg. Gelingen.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Die Zeit der Hemmung ist vorüber. Die lange durch Hemmung angesammelte Kraft bricht sich Bahn und hat großen Erfolg. Es ist ein Weiser, der vom Herrscher geehrt wird und dessen Grundsätze nun durchdringen und die Welt gestalten.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
