campo	contenido_de	fuente_captura
L1_comentario	Das Gute beginnt sich durchzusetzen und findet an einflußreicher Stelle Entgegenkommen. Von dort geht die Anregung an den tüchtigen Menschen aus, herbeizukommen. Da mag man sich dem Zug nach aufwärts anschließen. Nur muß man darauf bedacht sein, in der Zeitströmung sich selbst nicht zu verlieren, sondern beharrlich im Rechten zu bleiben: das bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	O Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Gemeinsame Annäherung. Heil! Alles ist fördernd.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Da man sich in der Lage befindet, von oben her zum Herbeikommen angeregt zu sein, und da man in sich selbst die Stärke und Konsequenz besitzt, die keiner Warnung bedarf, so hat man Heil. Auch die Zukunft braucht einem keine Sorge zu machen. Wohl weiß man, daß alles Irdische vergänglich ist und auf jeden Aufstieg ein Niedergang folgt: aber man läßt sich durch dieses allgemeine Schicksal nicht irremachen. Alles ist fördernd. Darum wird man rasch und brav und kühn die Lebenswege wandern.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Behagliche Annäherung. Nichts, das fördernd wäre.\nErreicht man Trauer darüber, so wird man ohne Makel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Es geht fröhlich voran. Man kommt zu Macht und Einfluß. Aber das birgt die Gefahr, daß man im Vertrauen auf seine Stellung sich behaglich fühlt und diese behaglich-lässige Stimmung im Verkehr mit den Menschen hervortreten läßt. Das ist unter allen Umständen schädlich. Doch ist die Möglichkeit des Umschlags der Stimmung gegeben. Wenn man Trauer über diese verkehrte Haltung empfindet, wenn man die Verantwortung fühlt, die in einer einflußreichen Stellung beschlossen ist, so macht man sich frei von Fehlern.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Vollkommene Annäherung. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Während die drei unteren Linien das Aufsteigen zu Macht und Einfluß bezeichnen, zeigen die drei oberen das Verhalten der Höhergestellten zu den Niedrigen, denen sie Einfluß verschaffen. Hier ist vollkommen vorurteilslose Annäherung eines Höherstehenden an einen tüchtigen Mann gezeigt, den er ohne Rücksicht auf Standesvorurteile in seinen Verkehr zieht. Das ist sehr günstig.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Weise Annäherung. Das ist recht für einen großen\nFürsten. Heil!	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Ein Fürst oder jemand in leitender Stellung soll die Weisheit besitzen, in seine Umgebung tüchtige Menschen zu ziehen, die sachkundig sind in der Leitung der Geschäfte. Seine Weisheit besteht ebensowohl darin, daß er die rechten Leute auszuwählen versteht, als auch darin, daß er die, die er ausgewählt hat, gewähren läßt, daß er sich nicht selbst in die Geschäfte einmischt. Denn nur durch diese Zurückhaltung wird er für alle Anforderungen die Leute finden, die nötig sind, um sie sachgemäß zu erledigen.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Großherzige Annäherung. Heil. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Ein Weiser, der die Welt überwunden hat und innerlich schon mit dem Leben fertig ist, kann unter Umständen in die Lage kommen, noch einmal ins Diesseits hereinzukommen und sich den andern Menschen anzunähern. Das ist für die andern Menschen, denen er seine Belehrung und Hilfe zuwendet, von großem Heil. Aber auch für ihn selbst ist diese großherzige Selbsterniedrigung kein Makel.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
