campo	contenido_de	fuente_captura
image_oraculo	Donner und Blitz: das Bild des Durchbeißens.\nSo festigten die früheren Könige\ndie Gesetze durch klarbestimmte Strafen.	zeno.org:wilhelm-de-erstes-buch
image_comentario	Die Strafen sind die einzelnen Anwendungen der Gesetze. Die Gesetze enthalten die Aufzeichnung der Strafen. Klarheit herrscht, wenn bei der Festsetzung der Strafen leichtere und schwerere je nach den entsprechenden Vergehen klar unterschieden werden. Das wird symbolisiert durch die Klarheit des Blitzes. Die Festigung der Gesetze erfolgt durch die gerechte Anwendung der Strafen. Das wird symbolisiert durch den Schrecken des Donners. Diese Klarheit und Strenge bezweckt, daß die Menschen in Respekt gehalten werden; nicht sind die Strafen um ihrer selbst willen wichtig. Die Hindernisse im Zusammenleben der Menschen werden alle groß durch Unklarheit der Strafbestimmungen und Lässigkeit in ihrer Ausführung. Nur durch Klarheit und bestimmte Raschheit der Strafen werden die Gesetze gefestigt.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Steckt mit den Füßen im Block, daß die Zehen verschwinden.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Wenn jemand sofort beim ersten Versuch, etwas Böses zu tun, der Strafe verfällt, so ist die Strafe nur leicht. Es werden nur die Zehen vom Block bedeckt. Er wird dadurch am Weitersündigen verhindert und wird so frei von Makel. Es ist das eine Mahnung, auf der Bahn des Bösen rechtzeitig einzuhalten.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Beißt durch weiches Fleisch, daß die Nase verschwindet.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Recht und Unrecht lassen sich im vorliegenden Fall leicht unterscheiden. Es ist, wie wenn man durch weiches Fleisch beißt. Aber man trifft auf einen harten Sünder. Darum geht man aus Zorn in der Erregung etwas zu weit. Das Verschwinden der Nase beim Zubeißen bedeutet, daß man den feinen Spürsinn infolge der Empörung verliert. Doch schadet das nicht viel, weil die Strafe als solche gerecht ist.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Beißt auf altes Dörrfleisch und trifft auf Giftiges.\nKleine Beschämung. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Es soll jemand eine Strafe vollziehen, zu der er nicht genügend Macht und Ansehen besitzt. Darum fügen sich die Bestraften nicht. Es handelt sich um eine alte Sache – symbolisiert durch gesalzenes Wildpret – und dabei stößt man auf Schwierigkeiten. Das alte Fleisch ist verdorben. Man zieht sich durch Beschäftigung mit der Sache giftigen Haß zu. Dadurch kommt man etwas in eine beschämende Lage. Aber da es ein Erfordernis der Zeit war, zu strafen, so bleibt man doch frei von Makel.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Beißt auf getrocknetes Knorpelfleisch.\nErhält Metallpfeile.\nFördernd ist es,	zeno.org:wilhelm-de-erstes-buch
L4_comentario	der Schwierigkeiten eingedenk und beharrlich zu sein.\n\nHeil!\n\nEs sind sehr große Schwierigkeiten zu überwinden. Mächtige Gegner sollen bestraft werden. Das ist sehr mühsam. Doch es gelingt. Aber man muß die Härte von Metall und die Geradheit eines Pfeils besitzen, um die Schwierigkeiten zu überwinden. Wenn man diese Schwierigkeiten kennt und beharrlich bleibt, so erlangt man Heil. Die schwierige Aufgabe gelingt zuletzt.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Beißt auf getrocknetes Muskelfleisch.\nErhält gelbes Gold.\nBeharrlich der Gefahr bewußt sein. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Man hat einen Fall zu entscheiden, der zwar nicht leicht, aber doch klar ist. Aber die eigene Natur ist zur Gutmütigkeit geneigt. Darum muß man sich zusammennehmen, daß man ist wie gelbes Gold, d.h. unparteiisch – Gelb ist die Farbe der Mitte – und treu wie Gold. Nur wenn man sich dauernd der Gefahren bewußt ist, die aus der Verantwortung entspringen, die man übernommen hat, bleibt man frei von Fehlern.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Steckt mit dem Hals im hölzernen Kragen,\ndaß die Ohren verschwinden.\nUnheil!	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Es handelt sich hier im Unterschied zu der Anfangslinie um einen Menschen, der unverbesserlich ist. Er trägt zur Strafe den hölzernen Halskragen. Aber seine Ohren verschwinden darin. Er hört nicht mehr auf Warnungen, sondern ist taub für sie. Diese Verstockung führt ins Unheil.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
