campo	contenido_de	fuente_captura
image_comentario	Der Berg erhebt sich unter dem Himmel, aber in seiner Natur liegt es, daß er schließlich stehenbleibt. Der Himmel dagegen zieht sich nach oben vor ihm in die Ferne zurück, so daß er unerreichbar bleibt. Das ist das Bild für die Art, wie der Edle sich dem aufsteigenden Gemeinen gegenüber verhält. Er zieht sich in seiner Gesinnung vor ihm zurück. Er haßt ihn nicht; denn der Haß ist eine Art von innerer Beteiligung, durch die man sich mit dem gehaßten Gegenstand verbindet. Der Edle zeigt die Stärke (Himmel) darin, daß er den Gemeinen durch seine Gemessenheit zum Stillstand bringt (Berg).	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	O Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Beim Rückzug am Schwanz: das ist gefährlich.\nMan darf nicht etwas unternehmen wollen.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Da das Zeichen das Abbild von etwas sich Zurückziehendem ist, so ist der erste Strich der Schwanz und der oberste der Kopf. Beim Rückzug ist es vorteilhaft, vorne zu sein. Hier ist man hinten in unmittelbarer Berührung mit den nachdrängenden Feinden. Das ist gefährlich. Unter solchen gefahrvollen Umständen ist es nicht ratsam, etwas zu unternehmen. Durch Stillehalten entgeht man am leichtesten der drohenden Gefahr.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	O Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Er hält ihn fest mit gelbem Ochsenleder.\nNiemand vermag ihn loszureißen.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Gelb ist die Farbe der Mitte. Sie deutet auf das Korrekte, Pflichtgemäße. Das Leder eines Ochsen ist fest und unzerreißbar.\n\nWährend die Edlen sich zurückziehen und die Geringen nachdrängen, ist hier ein Geringer gezeichnet, der sich so fest und zäh an die Edlen hält, daß sie sich von ihm nicht losmachen können. Und weil er das Rechte will und so stark ist in seinem Willen, erreicht er auch sein Ziel. Auf diese Weise bestätigt die Linie das Wort des Urteils: »Im Kleinen (hier soviel wie: für den gerin gen Mann) ist günstig Beharrlichkeit.«	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Aufgehaltener Rückzug ist peinlich und gefahrvoll.\nDie Menschen als Knechte und Mägde zu halten, bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Wenn es Zeit ist, sich zurückzuziehen, und man wird zurückgehalten, so ist das unangenehm und gefährlich zugleich, da einem die Freiheit des Handelns genommen ist. In solchem Falle ist der einzige Ausweg der, daß man die Menschen, die einen nicht gehen lassen, sozusagen in seinen Dienst nimmt, um sich so wenigstens die Initiative zu wahren und nicht wehrlos unter ihre Herrschaft zu kommen. Aber wenn dies auch ein Ausweg ist, erfreulich wird die Lage doch nicht. Denn was will man mit solchen Dienern ausrichten?	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Freiwilliger Rückzug bringt dem Edlen Heil,\ndem Gemeinen Niedergang.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Beim Rückzug handelt es sich für den höheren Menschen darum, daß er in aller Freundlichkeit und gerne Abschied nimmt. Der Rückzug fällt ihm auch innerlich leicht, weil er auf diese Weise seiner Überzeugung keine Gewalt anzutun braucht. Wer darunter zu leiden hat, das ist nur der Gemeine, von dem er sich zurückzieht und der ohne die Leitung des Edlen verkommen muß.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Freundlicher Rückzug. Beharrlichkeit bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Es ist die Sache des Edlen, rechtzeitig zu erkennen, wann es Zeit ist, sich zurückzuziehen. Wenn man den rechten Zeitpunkt wählt zum Rückzug, so kann sich dieser Rückzug in vollkommen freundschaftlichen Formen vollziehen, ohne daß unangenehme Auseinandersetzungen nötig würden. Aber trotz aller Verbindlichkeit der äußeren Form ist unbedingte Festigkeit des Entschlusses nötig, damit man sich nicht durch anderweitige Erwägungen irremachen läßt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Heiterer Rückzug. Alles ist fördernd.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Die Lage ist unzweideutig. Die innere Loslösung ist eine feststehende Tatsache. Dadurch hat man die Freiheit, zu gehen. Wo man seinen Weg so klar und zweifellos vor sich sieht, stellt sich eine heitere Fassung ein, die das Rechte ohne jedes Bedenken wählt. Ein solch klarer Weg führt stets zum Guten.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
