campo	contenido_de	fuente_captura
image_comentario	Wenn der Donner, die elektrische Kraft, zu Beginn des Sommers wieder aus der Erde hervorgerauscht kommt und das erste Gewitter die Natur erfrischt, so löst sich eine lange Spannung. Erleichterung und Freude greifen Platz. Ähnlich besitzt die Musik die Macht, die Spannung im Herzen, der dunklen Gefühle Gewalt zu lösen. Die Begeisterung des Herzens äußert sich unwillkürlich im Laut des Gesanges, in Tanz und rhythmischer Bewegung des Körpers. Von alters her wurde die begeisternde Wirkung des unsichtbaren Klanges, der die Herzen der Menschen bewegt und vereint, als Rätsel empfunden. Die Herrscher benützten diese natürliche Neigung zur Musik. Sie erhöhten und ordneten sie. Die Musik galt als etwas Ernstes, Heiliges, sie sollte die Gefühle der Menschen reinigen. Sie sollte die Tugenden der Helden preisen und so die Brücke schlagen zur unsichtbaren  Welt. Im Tempel nahte man Gott mit Musik und Pantomimen (aus denen sich später das Theater entwickelt hat). Die religiösen Gefühle gegen den Schöpfer der Welt wurden vereinigt mit den heiligsten menschlichen Gefühlen, den Gefühlen der Ehrfurcht vor den Ahnen. Sie wurden eingeladen zu die sen Gottesdiensten als Gäste des Himmelsherrn und Vertreter der Menschheit in jenen höheren Regionen. Indem so die eigene Vergangenheit mit der Gottheit verknüpft wurde in weihevollen Momenten religiöser Begeisterung, schloß sich das Band zwischen Gottheit und Menschheit. Der Herrscher, der in seinen Ahnen die Gottheit verehrte, war dadurch der Sohn des Himmels, in dem die himmlische und die irdische Welt sich mystisch berührten. Diese Gedanken sind die letzte und höchste Zusammenfassung der chinesischen Kultur. Meister Kung selbst sagte von dem großen Opfer, bei dem diese Bräuche vollzogen wurden: »Wer dieses Opfer ganz verstünde, der könnte die Welt regieren, als drehte sie sich auf seiner Hand.«	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Begeisterung, die sich äußert, bringt Unheil.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Jemand in untergeordneter Stellung hat vornehme Beziehungen, deren er sich begeistert rühmt. Durch diesen Übermut zieht er mit Notwendigkeit das Unheil an. Begeisterung darf nie ein egoistisches Gefühl sein, sondern nur als allgemeine Stimmung, die mit andern verbindet, hat sie ihre Berechtigung.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Fest wie ein Stein. Kein ganzer Tag.\nBeharrlichkeit bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Es wird hier jemand gezeichnet, der sich von keinen Illusionen betören läßt. Während andere durch Begeisterung sich blenden lassen, erkennt er vollkommen klar die ersten Zeichen der Zeit. So ist er nach oben hin nicht schmeichlerisch, nach unten hin nicht nachlässig. So ist er fest wie Stein. Sobald das erste Anzeichen von Mißstimmung sich zeigt, weiß er sich rechtzeitig zurückzuziehen, ohne auch nur einen Tag zu versäumen. Beharrlichkeit in solchem Tun bringt Heil.\n\nKonfuzius sagt darüber: »Die Keime zu kennen, das ist wohl göttlich. Der Edle ist im Verkehr nach oben hin nicht schmeichelnd, im Verkehr nach unten hin nicht anmaßend. Er kennt wohl die Keime. Die Keime sind der erste unmerkliche Beginn der Bewegung, das, was von Heil (und Unheil) zuerst sich zeigt.  Der Edle sieht die Keime und handelt sofort. Er wartet nicht erst den ganzen Tag. Im Buch der Wandlungen heißt es:\n\n›Fest wie ein Stein. Kein ganzer Tag. Beharrlichkeit bringt Heil.‹\n\nFest wie ein Stein, wozu ein ganzer Tag?\n\nDas Urteil kann man wissen.\n\nDer Edle kennt Geheim- und Offenbares.\n\nEr kennt das Schwache, kennt das Starke auch:\n\nDrum schauen die Myriaden zu ihm auf.«	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Nach oben blickende Begeisterung schafft Reue.\nZögern bringt Reue.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Es ist hier das Gegenteil der vorigen Linie; dort Selbständigkeit, hier das begeisterte Emporblicken. Zögert man zu lange, so schafft auch das Reue. Es gilt in der Annäherung den richtigen Moment zu ergreifen; nur dann trifft man das Rechte.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	O Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Der Ursprung der Begeisterung. Er erreicht Großes.\nZweifle nicht.\nDie Freunde scharen sich um dich\nwie um eine Haarspange.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Jemand, der Begeisterung zu erwecken vermag durch die eigene Sicherheit und Freiheit von Bedenken: dadurch, daß er nicht zweifelt und ganz wahrhaftig ist, zieht er die Menschen an. Indem er ihnen Vertrauen schenkt, gewinnt er sie zu begeisterter Mitarbeit und hat Erfolg. Wie eine Haarspange den Haaren Halt gibt und sie vereinigt, so vereinigt er die Menschen durch den Halt, den er ihnen gibt.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Beharrlich krank und stirbt doch immer nicht.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Die Begeisterung wird hier verhindert. Man befindet sich unter dauerndem Druck, der nicht zu freiem Aufatmen kommen läßt. Aber dieser Druck hat unter Umständen sein Gutes. Man wird dadurch bewahrt, daß man seine Kräfte in leerer Begeisterung aufzehrt. So kann der dauernde Druck gerade dazu dienen, daß man am Leben bleibt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Verblendete Begeisterung.\nAber wenn man nach der Vollendung zur Änderung\nkommt, so ist das kein Makel.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Wenn man sich von der Begeisterung verblenden läßt, so ist das vom Übel. Aber wenn diese Verblendung auch schon vollendete Tatsache ist und man kann sich noch ändern, so wird man frei von Makel. Ernüchterung aus falscher Begeisterung ist sehr wohl möglich und ist sehr günstig.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
