campo	contenido_de	fuente_captura
L2_comentario	Hier ist die Gefahr einer Sonderpartei auf Grund von persönlichen und selbstsüchtigen Interessen. Solche Parteiungen, die ausschließend sind und nicht für alle Raum haben, die einen Teil der Menschen verdammen müssen, um die übrigen zusammenzuscharen, entstehen aus niedrigen Motiven und führen daher auf die Dauer zu Beschämung.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Versteckt Waffen im Dickicht,\nsteigt auf den hohen Hügel davor.\nDrei Jahre lang erhebt er sich nicht.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Hier ist die Gemeinschaft in Mißtrauen umgeschlagen. Man mißtraut den andern, legt geheimen Hinterhalt und sucht von ferne den andern auszuspähen. Man hat es mit einem harten Gegner zu tun, dem auf diese Weise nicht beizukommen ist. Es sind hier Hemmungen gezeigt, die der Gemeinschaft mit andern im Wege stehen. Man hat selbst Hintergedanken und sucht den andern gelegentlich zu überrumpeln. Aber gerade das macht mißtrauisch, man sucht dieselben Hinterlisten auch beim Gegner und sucht sie auszuspionieren. Infolge davon entfernt man sich von wahrer Gemeinschaft immer mehr. Je länger es dauert, desto mehr entfremdet man sich.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Er steigt auf seine Mauer, er kann nicht angreifen. Heil!	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Hier rückt die Versöhnung nach der Entzweiung näher. Zwar sind noch trennende Mauern da, auf denen man sich gegenübersteht. Aber die Schwierigkeiten sind zu groß. Man kommt in Not, und durch die Not kommt man zur Besinnung. Man kann nicht kämpfen, aber gerade darauf beruht das Heil.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Die gemeinsamen Menschen weinen erst und klagen,\naber nachher lachen sie.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Nach großen Kämpfen gelingt es ihnen, sich zu treffen.\n\nEs sind zwei Menschen äußerlich getrennt, aber im Herzen vereint. Sie sind durch ihre Stellung im Leben auseinandergehalten. Dazwischen erheben sich viele Hindernisse und Hemmungen, die sie trauern machen. Aber sie lassen sich durch kein Hindernis scheiden, sondern bleiben einander treu. Und obwohl die Überwindung dieser Hindernisse schwere Kämpfe kostet, so werden sie doch siegen, und dann wird ihre Traurigkeit in Freude sich verwandeln, wenn sie sich finden.\n\nKungtse sagt darüber:\n\n»Das Leben führt den ernsten Mann auf bunt verschlungnem Pfade.\n\nOft wird gehemmt des Laufes Kraft, dann wieder geht's gerade.\n\nHier mag sich ein beredter Sinn in Worten frei ergießen,\n\nDort muß des Wissens schwere Last in Schweigen sich verschließen.\n\nDoch wo zwei Menschen einig sind in ihrem innern Herzen,\n\nDa brechen sie die Stärke selbst von Eisen oder Erzen.\n\nUnd wo zwei Menschen sich im innern Herzen ganz verstehn,\n\nSind ihre Worte süß und stark wie Duft von Orchideen.«	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Gemeinschaft mit Menschen auf dem Anger: keine Reue.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Es fehlt hier der warme Anschluß des Herzens. Man steht eigentlich schon außerhalb der Gemeinschaft mit anderen. Aber man schließt sich an. Die Gemeinschaft umfaßt nicht alle, sondern nur die äußerlich beisammen Wohnenden. Der Anger ist die Weide vor der Stadt. Das letzte Ziel der Vereinigung der Menschheit ist hier noch nicht erreicht. Doch braucht man sich keine Vorwürfe zu machen. Man schließt sich der Gesellschaft an, ohne Sonderzwecke.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
