campo	contenido_de	fuente_captura
L1_comentario	Das sanfte Wesen geht oft bis zur Unentschlossenheit. Man fühlt nicht die Kraft, entschlossen fortzuschreiten. Tausend Bedenken erheben sich, aber man hat auch nicht Lust, sich zurückzuziehen, sondern treibt unentschlossen hin und her. In solchem Fall ist eine militärische Entschlossenheit das richtige, daß man entschieden das tut, was die Ordnung erfordert. Entschlossene Disziplin ist weit besser als unentschlossene Zuchtlosigkeit.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Eindringen unter das Bett.\nMan benützt Priester und Magier in großer Zahl.\nHeil! Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Zuweilen hat man es mit verborgenen Feinden zu tun, ungreifbaren Einflüssen, die sich in die dunkelsten Winkel verkriechen und von dort aus die Leute suggestiv beeinflussen. In solchen Fällen ist es nötig, diesen Dingen bis in die geheimsten Winkel nachzuspüren, um festzustellen, um was für Einflüsse es sich handelt – dies die Aufgabe der Priester –, und sie zu beseitigen – dies die Aufgabe der Magier. Gerade das Anonyme solcher Umtriebe erfordert besonders unermüdliche Energie, die sich aber belohnt macht. Denn wenn solche unkontrollierbaren Einflüsse erst ans Licht gebracht und gebrandmarkt sind, haben sie ihre Macht über die Menschen verloren.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Wiederholtes Eindringen. Beschämung.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Das eindringliche Nachdenken darf nicht zu weit getrieben werden, sonst hemmt es die Entschlußfähigkeit. Wenn eine Sache gründlich durchgedacht ist, dann gilt es, sich zu entscheiden und zu handeln. Durch wiederholtes Durchdenken kommt man immer  aufs neue in Bedenklichkeit und dadurch in Beschämung, weil man sich zum Handeln als unfähig erweist.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Reue schwindet.\nAuf der Jagd fängt man drei Arten von Wild.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Wenn man angeborene Bescheidenheit infolge der verantwortungsvollen Stelle, die man bekleidet, und der Erfahrungen, die man gesammelt hat, mit energischer Betätigung verbindet, so erreicht man sicher einen großen Erfolg. Die drei Arten von Tieren dienten zu Opfern für die Götter, zur Bewirtung der Gäste und zum täglichen Gebrauch. Wenn man für alle drei Zwecke etwas erlegte, so war das Jagdergebnis besonders gut.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Beharrlichkeit bringt Heil. Reue schwindet.\nNichts, das nicht fördernd ist.\nKein Anfang, aber ein Ende.\nVor der Änderung drei Tage, nach der Änderung drei\nTage. Heil!	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Während bei der »Arbeit am Verdorbenen« (Nr. 18) ein ganz neuer Ausgangspunkt geschaffen werden muß, handelt es sich hier nur um Reformen. Der Anfang war nicht gut, aber man ist an einen Zeitpunkt gekommen, da eine neue Richtung eingeschlagen werden kann. Man muß ändern und bessern. Das muß man tun in Beständigkeit, d.h. in rechter und fester Gesinnung, dann wird es gelingen, und die Reue schwindet. Nur ist es zu beachten, daß solche Verbesserungen sorgfältiger Überlegung bedürfen. Ehe man die Änderung bewerkstelligt, ist wiederholte Überlegung nötig, und nachdem die Änderung da ist, muß man auch noch eine Zeitlang sorgfältig untersuchen, wie die Besserungen sich in Wirklichkeit ausnehmen. Solche sorgfältige Arbeit ist von Heil begleitet.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Eindringen unter das Bett.\nEr verliert seinen Besitz und seine Axt.\nBeharrlichkeit bringt Unheil.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Die Erkenntnis ist eindringlich genug. Man dringt den schädlichen Einflüssen bis in die geheimsten Winkel nach. Aber man hat keine Kraft mehr, sie entscheidend zu bekämpfen. In diesem Fall ist jeder Versuch, in die persönlichen Gebiete der Finsternis einzudringen, nur vom Übel.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
