campo	contenido_de	fuente_captura
L3_oraculo	Betrachtung meines Lebens\nentscheidet über Fortschritt oder Rückzug.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Es ist hier der Platz des Übergangs. Man blickt nicht mehr nach außen, um mehr oder weniger beschränkte oder verwirrte Bilder zu erhalten, sondern man richtet die Betrachtung auf sich selbst, um die Richtung für seine Entschließungen zu bekommen. Diese Einkehr der Betrachtung ist gerade die Überwindung der naiven Selbstischkeit dessen, der alles nur von seinem Standpunkt aus betrachtet Man kommt zur Reflexion und damit zur Objektivität. Die Selbsterkenntnis ist aber nicht eine Beschäftigung mit den eigenen Gedanken, sondern mit den Wirkungen, die von einem ausgehen. Nur die Lebenswirkungen geben ein Bild, das uns berechtigt, über Fortschritt oder Rückgang zu entscheiden.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Betrachtung des Lichtes des Reichs.\nFördernd ist es, als Gast eines Königs zu wirken.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Hier ist ein Mann gezeichnet, der die Geheimnisse versteht, durch die man ein Reich zur Blüte bringt. Ein solcher Mann muß an einen maßgebenden Platz gebracht werden, wo er wirken kann. Er soll gleichsam Gast sein, d.h. er soll selbständig wirken können und geehrt werden, nicht als Werkzeug benützt werden.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Betrachtung meines Lebens.\nDer Edle ist ohne Makel.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Ein Mann an maßgebender Stelle, zu dem die andern aufblicken, muß dauernd zur Selbstprüfung bereit sein. Die rechte Art der Selbstprüfung besteht jedoch nicht darin, daß man sich untätig über sich selbst besinnt, sondern darin, daß man die Wirkungen prüft, die von einem ausgehen. Nur wenn diese Wirkungen gut sind, daß man einen guten Einfluß auf andere ausübt, wird die Betrachtung des eigenen Lebens die Befriedigung gewähren, ohne Fehler zu sein.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	O Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Betrachtung seines Lebens.\nDer Edle ist ohne Makel.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Während die vorige Linie einen Mann darstellt, der sich selbst betrachtet, ist hier an höchster Stelle alles Persönliche, aufs eigene Ich Bezogene, ausgeschaltet. Es ist hier ein Weiser gezeigt, der außerhalb des Weltgetriebes frei vom Ich die Gesetze des Lebens betrachtet und so als Höchstes erkennt, wie man frei von Makel wird.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
