campo	contenido_de	fuente_captura
image_comentario	Wenn der Wind unten am Berg weht, so wird er zurückgeworfen und verdirbt die Pflanzen. Das enthält die Aufforderung zu bessern. So ist es auch mit den niedrigen Stimmungen und Moden: sie bringen Verderben in die menschliche Gesellschaft. Um das zu beseitigen, muß der Edle die Gesellschaft erneuern. Die Methoden dazu werden ebenfalls den beiden Urzeichen entnommen, nur daß ihre Wirkungen sich geordnet nacheinander entfalten. Er muß die Stagnation beseitigen durch Aufrütteln der öffentlichen Meinung (wie der Wind aufrüttelnd wirkt) und dann den Charakter der Leute stärken und beruhigen (wie der Berg Ruhe und Nahrung allem Wachstum in seiner Umgebung gibt).	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Zurechtbringen des vom Vater Verdorbenen.\nWenn ein Sohn da ist,\nbleibt auf dem heimgegangenen Vater kein Makel.\nGefahr. Schließlich Heil.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Das starre Stehenbleiben beim Hergebrachten hat Verderben zur Folge gehabt. Aber das Verderben ist noch nicht tief eingewurzelt, darum kann es noch leicht gebessert werden. Es ist, wie wenn ein Sohn das Verderben, das unter seinem Vater sich eingeschlichen hat, ausgleicht. Da bleibt auf dem Vater kein Makel sitzen. Aber man darf die Gefahr nicht übersehen und die Sache zu leicht nehmen. Nur wenn man sich der mit jeder Reform verbundenen Gefahr bewußt ist, geht schließlich alles gut.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Zurechtbringen des von der Mutter Verdorbenen.\nMan darf nicht zu beharrlich sein.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Es handelt sich um Fehler, die aus Schwachheit das Verderben veranlaßt haben. Daher das Symbol des von der Mutter Verdorbenen. Da ist beim Ausgleich eine gewisse zarte Rücksicht notwendig. Man darf nicht allzu schroff vorgehen wollen, damit man nicht durch Schroffheit verletzt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Zurechtbringen des vom Vater Verdorbenen.\nEin wenig wird es Reue geben. Kein großer Makel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Es ist hier jemand gezeichnet, der beim Zurechtbringen der Fehler der Vergangenheit etwas zu energisch vorgeht. Dadurch werden sicher dann und wann kleinere Unzuträglichkeiten und Verstimmungen entstehen. Aber besser zuviel als zuwenig Energie. Wenn man daher auch manchmal ein wenig zu bereuen hat, so bleibt man doch frei von jedem ernstlichen Makel.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Dulden des vom Vater Verdorbenen.\nBeim Fortmachen sieht man Beschämung.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Es wird hier die Lage gezeigt, daß jemand aus Schwachheit dem Verderben, das aus der Vergangenheit stammt und sich jetzt zu zeigen beginnt, nicht entgegentritt, sondern ihm seinen Lauf läßt. Wenn das so weitergeht, wird Beschämung die Folge sein.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Zurechtbringen des vom Vater Verdorbenen.\nMan findet Lob.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Man sieht sich einem durch die Vernachlässigung früherer Zeiten entstandenen Verderben gegenüber. Man besitzt nicht die Kraft, ihm allein zu steuern. Doch findet man tüchtige Gehilfen, mit deren Unterstützung man zwar nicht einen schöpferischen Neuanfang, aber wenigstens eine gründliche Reform zuwege bringt, was auch des Lobes würdig ist.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Dient nicht Königen und Fürsten.\nSteckt sich höhere Ziele.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Nicht jeder Mensch ist verpflichtet, sich in die Weltgeschäfte zu mischen. Es gibt auch solche, die innerlich schon so weit entwickelt sind, daß sie die Berechtigung haben, der Welt ihren  Lauf zu lassen, ohne sich ins politische Leben reformierend einzumischen. Aber damit ist nicht gemeint, daß sie tatenlos oder bloß kritisch sich verhalten dürften. Nur die Arbeit an den höheren Zielen der Menschheit in der eigenen Person gibt die Berechtigung zu solcher Zurückgezogenheit. Denn wenn der Weise sich auch dem Tagesgetriebe fernhält, so schafft er doch unvergleichliche Menschheitswerte für die Zukunft.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
