campo	contenido_de	fuente_captura
L2_comentario	so mag man es fertigbringen, in der Mitte zu wandeln.\n\nIn Zeiten der Blüte ist es vor allem wichtig, daß man die innere Größe besitzt, auch die Unvollkommenen zu tragen. Denn ein großer Meister kennt kein unfruchtbares Material. Er kann aus allem noch etwas machen. Diese Weitherzigkeit ist aber keineswegs Nachlässigkeit oder Schwäche. Man muß gerade in Blütezeiten stets bereit sein, auch gefährliche Unternehmungen, wie das Überschreiten eines Flusses, zu wagen, wenn sie notwendig sind. Ebenso gilt es nicht, das Entfernte zu vernachlässigen, sondern mit Pünktlichkeit alles zu besorgen. Vor Parteiungen und Cliquenwirtschaft hat man sich besonders zu hüten. Denn wenn auch die Gleichgesinnten zusammen hervortreten, dürfen sie doch nicht durch gegenseitiges Zusammenhalten eine Partei bilden, sondern es muß jeder seine Pflicht tun. Diese vier Dinge sind es, durch die man die verborgene Gefahr allmählichen Erschlaffens, die in jeder Friedenszeit lauert, überwinden kann, und auf diese Weise findet man die rechte Mitte des Handelns.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Keine Ebene, auf die nicht ein Abhang folgt,\nkein Hingang, auf den nicht die Wiederkehr folgt.\nOhne Makel ist, wer beharrlich bleibt in Gefahr.\nBeklage dich nicht über diese Wahrheit,\ngenieße das Glück, das du noch hast.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Alles Irdische ist dem Wechsel unterworfen. Auf Blüte folgt Niedergang. Das ist das ewige Gesetz auf Erden. Das Schlechte kann wohl zurückgedrängt, aber nicht dauernd beseitigt werden. Es kommt wieder. Diese Überzeugung könnte einen schwermütig machen. Aber das soll sie nicht. Sie soll nur bewirken, daß man im Glück nicht in Verblendung gerät. Bleibt man der Gefahr eingedenk, so bleibt man beharrlich und macht keinen Fehler. Solange das innere Wesen stärker und voller bleibt als das äußere Glück, solange wir innerlich dem Schicksal überlegen bleiben, solange bleibt das Glück uns treu.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Er flattert hernieder, nicht pochend auf Reichtum,\nzusammen mit seinem Nächsten, arglos und wahrhaftig.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	In Zeiten gegenseitigen Vertrauens kommen die Hohen ganz einfach, und ohne auf ihren Reichtum zu pochen, gemeinsam zu den Niedrigen. Das ist nicht Zwang der Umstände, sondern entspricht der innersten Gesinnung. Dann macht sich die Annäherung ganz zwanglos, weil sie auf innerer Überzeugung beruht.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Der Herrscher I gibt seine Tochter in die Ehe.\nDas bringt Segen und erhabenes Heil.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Der Herrscher I ist Tang, der Vollender. Er hatte bestimmt, daß die kaiserlichen Prinzessinnen, trotzdem sie im Rang höher standen als die Gatten, denen sie vermählt wurden, ebenso ihren Gatten zu gehorchen hatten wie andere Ehefrauen. Auch hier ist auf wirklich bescheidene Vereinigung von hoch und niedrig hingewiesen, die Glück und Segen bringt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Der Wall fällt wieder in den Graben.\nJetzt brauche keine Heere.\nIn der eigenen Stadt verkünde deine Befehle.\nBeharrlichkeit bringt Beschämung.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Der schon in der Mitte des Zeichens angedeutete Wechsel ist eingetreten. Der Stadtwall sinkt wieder in den Graben zurück, aus dem er genommen war. Das Verhängnis bricht herein. In diesem Fall gilt es, sich dem Schicksal zu fügen und nicht durch gewaltsamen Widerstand das Schicksal aufhalten zu wollen. Das einzige, was übrig bleibt, ist, im engsten Kreis sich zu wahren. Wollte man auf dem üblichen Weg beharrlich dem Übel widerstreben, so würde der Zusammenbruch nur schlimmer, und Beschämung wäre die Folge.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
