campo	contenido_de	fuente_captura
L3_comentario	Hier fallen alle Hemmungen weg, die dem Vordringen sonst gesteckt sind. Es geht mit merkwürdiger Leichtigkeit voran. Unbedenklich folgt man dieser Straße, um den Erfolg auszunützen. Es sieht, äußerlich betrachtet, so aus, wie wenn alles in bester Ordnung wäre. Dennoch ist kein glückverheißender Ausdruck beigefügt. Es fragt sich, wie lange ein solcher hemmungsloser Erfolg dauert. Doch gilt es, solchen Bedenken nicht nachzuhängen, weil dadurch die Kraft nur gehemmt würde, sondern rasch die Gunst der Zeit sich zunutze zu machen.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Der König bringt ihn dem Berg Ki dar. Heil. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Der Berg Ki ist im Westen Chinas, dem Stammlande des Königs Wen, von dessen Sohne, dem Herzog von Dschou, die Worte zu den Einzellinien beigefügt sind. Es ist eine Erinnerung an die Zeiten der Erhebung der Dynastie Dschou. Damals wurden die großen Gehilfen vom König Wen dem Gott des heimatlichen Berges vorgestellt, und sie bekamen ihren Platz zur Seite des Herrschers in den Ahnenhallen. Es ist hier ein Stadium gezeichnet, in dem das Empordringen zum Ziele gelangt. Man wird berühmt vor Menschen und Göttern und aufgenommen in den Kreis der Männer, die das Leben der Nation im Geiste aufbauen, und bekommt dadurch dauernde, überzeitliche Bedeutung.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Beharrlichkeit bringt Heil. Man dringt empor auf Stufen.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Wenn man immer weiter vorankommt, so ist es wichtig, daß man sich am Erfolg nicht berauscht. Man muß gerade bei großem Erfolg dauernd nüchtern bleiben, keine Stufen überspringen wollen, sondern langsam, wie zögernd, Schritt für Schritt weiter gehen. Nur dieser ruhige, stetige Fortschritt, der nichts überstürzt, führt zum Ziel.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Empordringen im Dunkeln.\nFördernd ist es, unablässig beharrlich zu sein.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Wer blindlings empordringt, der ist innerlich betört. Er kennt nur den Fortschritt, nicht den Rückzug. Dabei erschöpft man sich aber. Wichtig ist es, in solchem Falle unablässig darauf bedacht zu sein, daß man gewissenhaft und konsequent sein und bleiben muß. Nur dadurch wird man von blindem Drange frei, der stets vom Übel ist.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
