campo	contenido_de	fuente_captura
image_comentario	Der See ist etwas Endliches; das Wasser ist unerschöpflich. Der See kann nur ein bestimmtes Maß des unendlichen Wassers fassen.  Darin besteht seine Eigenart. Durch Sonderung und Aufrichtung von Schranken gewinnt auch im Leben das Individuum seine Bedeutung. Hier handelt es sich nun darum, diese Sonderungen, die sozusagen das Rückgrat der Moral sind, ganz klar festzusetzen. Unbeschränkte Möglichkeiten sind nichts, was für den Menschen geeignet ist. Dadurch würde sein Leben nur zerfließen im Grenzenlosen. Um stark zu werden, bedarf es der freien Schrankensetzung der Pflicht. Nur indem der einzelne sich mit diesen Schranken umgibt und frei für sich das Gebot der Pflicht festsetzt, gewinnt er die Bedeutung als freier Gast.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Nicht zu Tür und Hof hinausgehen ist kein Makel.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Oft möchte man etwas unternehmen, sieht sich aber unübersteigbaren Schranken gegenüber. Da gilt es, die Einsicht zu haben, wo man innehalten muß. Wenn man das richtig versteht und nicht über die Schranken hinausgeht, die einem gesteckt sind, dann sammelt man eine Kraft, daß man imstande ist, energisch zu handeln, wenn die Zeit dazu gekommen ist. Verschwiegenheit ist bei Vorbereitung wichtiger Dinge von prinzipieller Wichtigkeit.\n\nKungtse sagt darüber: »Wo Unordnung entsteht, da sind die Worte die Stufe dazu. Wenn der Fürst nicht verschwiegen ist, so verliert er den Diener. Wenn der Diener nicht verschwiegen ist, so verliert er das Leben. Wenn Sachen im Keime nicht verschwiegen behandelt werden, so schadet das der Vollendung. Darum ist der Edle sorgfältig im Verschweigen und geht nicht hinaus.«	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Nicht zu Tor und Hof hinausgehen bringt Unheil.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Wenn die Zeit des Handelns gekommen ist, gilt es rasches Zugreifen. Wie das Wasser anfangs in einem See sich sammelt, ohne hinauszufließen, sich aber sicher einen Weg öffnet, wenn der See voll ist, so ist es auch im Menschenleben. Es ist ganz gut, zu zögern, solange die Zeit noch nicht gekommen ist, aber nicht länger. Wenn die Hindernisse beseitigt sind, so daß man handeln kann, ist das ängstliche Zögern ein Fehler, der sicher Unheil bringt, weil man die Gelegenheit versäumt hat.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Wer keine Beschränkung kennt, wird zu klagen haben.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Wenn man nur auf Freuden und Genuß bedacht ist, verliert man leicht das Gefühl für die notwendigen Schranken. Aber wenn man sich der Verschwendung hingibt, wird man die Folgen unter Bedauern zu erfahren haben. Man darf die Fehler nicht an andern suchen wollen. Nur wenn man seinen Fehler selbst einsieht, wird man durch solche unangenehmen Erlebnisse frei von Fehlern.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Zufriedene Beschränkung. Gelingen.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Jede Beschränkung hat ihren Wert. Aber wenn diese Beschränkung noch dauernde Anstrengung erfordert, dann ist sie mit zu viel Kraftaufwand verbunden. Wo die Beschränkung aber etwas Natürliches ist, wie es z.B. in der Natur des Wassers liegt, nach unten zu fließen, da führt sie notwendig zu Erfolg, weil sie in diesem Fall eine Kraftersparnis bedeutet. Die Energie, die sonst im vergeblichen Kampf mit dem Objekt sich erschöpft, kommt restlos der Sache zugut, und der Erfolg kann nicht ausblei ben.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Süße Beschränkung bringt Heil.\nHingehen bringt Achtung.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Die Beschränkung muß in der richtigen Weise durchgeführt werden, um zu wirken. Wenn man nur andern Schranken auferlegen und sich selbst ihnen entziehen will, werden diese Schranken immer bitter empfunden und erzeugen Widerstreben. Wenn dagegen jemand, der in leitender Stellung ist, selbst mit der Beschränkung beginnt, wenig Leistungen von seinen Leuten verlangt und mit bescheidenen Mitteln etwas zustande bringt, so kommt dadurch Heil. Wo ein solches Vorbild wirkt, da findet es Nachfolge, so daß geraten muß, was man unternimmt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Bittere Beschränkung: Beharrlichkeit bringt Unheil.\nReue schwindet.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Wenn man zu streng ist in der Beschränkung, so halten es die Menschen nicht aus. Je konsequenter man in solcher Strenge ist, desto mehr ist es vom Übel; denn ein Rückschlag läßt sich auf die Dauer nicht vermeiden. So rächt sich auch der gequälte Körper, wenn man mit zu strenger Askese vorgehen will. Aber wenn diese rücksichtslose Strenge auch nicht etwas ist, das sich dauernd und  regelmäßig anwenden ließe, so kann es doch Zeiten geben, da sie das einzige Mittel ist, sich vor Verschuldung und Reue zu wahren. Es sind das die Situationen, da Rücksichtslosigkeit gegen die eigene Person das einzige Mittel ist, die Seele zu retten, die sonst in Halbheit und Versuchung unterginge.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
