campo	contenido_de	fuente_captura
image_oraculo	Oberhalb des Sees ist der Donner:\ndas Bild des heiratenden Mädchens.\nSo erkennt der Edle durch die Ewigkeit des Endes das\nVergängliche.	zeno.org:wilhelm-de-erstes-buch
image_comentario	Der Donner erregt das Wasser des Sees, das ihm in schimmernden Wellen folgt. Das ist das Bild des Mädchens, das dem Manne seiner Wahl folgt. Allein jede Verbindung von Menschen untereinander schließt die Gefahr in sich, daß sich Verirrungen einschleichen,  die zu endlosen Mißverständnissen und Unzuträglichkeiten führen. Darum gilt es, das Ende dauernd in Betracht zu ziehen. Wenn man sich treiben läßt, kommt man zusammen und geht wieder auseinander, wie es der Tag fügt. Wenn man dagegen ein dauerhaftes Ende ins Auge faßt, so wird es einem gelingen, die Klippen zu umgehen, die näheren Beziehungen der Menschen untereinander entgegenstehen.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Das heiratende Mädchen als Nebenfrau.\nEin Lahmer, der auftreten kann.\nUnternehmungen bringen Heil.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Die Fürsten des Altertums hatten eine feste Rangordnung unter den Palastdamen, die der Königin unterstellt waren wie die jüngeren Schwestern der ältesten. Sie waren auch vielfach aus der Familie der Königin, die sie selbst ihrem Gatten zuführte.\n\nDer Sinn ist der, daß ein junges Mädchen, wenn sie im Einverständnis mit der Ehefrau in eine Familie eintritt, dieser nach außen hin nicht gleichsteht, sondern bescheiden zurücktreten wird. Aber wenn sie es versteht, sich in den Zusammenhang einzufügen, so bekommt sie eine Stellung, die durchaus befriedigend ist, und sie wird sich geborgen fühlen in der Liebe des Gatten, dem sie Kinder bringt.\n\nDieselbe Bedeutung ergibt sich in den Beziehungen von Beamten. Ein Fürst hat vielleicht einen Mann, mit dem er persönlich befreundet ist und den er in sein Vertrauen zieht. Dieser Mann muß taktvollerweise nach außen hin zurücktreten hinter den offiziellen Staatsminister. Aber obwohl er durch diese Stellung gehindert ist wie ein Lahmer, kann er doch etwas ausrichten durch die Güte seines Wesens.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Ein Einäugiger, der sehen kann.\nFördernd ist die Beharrlichkeit eines einsamen Menschen.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Die Lage ist hier so, daß das Mädchen sich mit einem Manne verbunden hat, der sie enttäuscht. Mann und Frau sollen zusammenwirken wie die beiden Augen. Hier ist das Mädchen einsam zurückgeblieben. Der Mann ihrer Wahl ist entweder untreu geworden oder gestorben. Aber sie verliert das innere Licht der Treue nicht. Ob auch das andere Auge erloschen ist, sie hält die Treue fest auch in der Einsamkeit.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	O Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Das heiratende Mädchen als Sklavin.\nSie heiratet als Nebenfrau.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Ein Mädchen, das sich in geringer Stellung befindet und keinen Mann bekommt, kann als Nebenfrau unter Umständen noch unterkommen.\n\nDie Situation ist die, daß man allzusehr nach Freuden begehrt, die man auf normalem Weg nicht erlangen kann. So gibt man sich in eine Lage hinein, die mit der eigenen Würde sich nicht ganz verträgt. Es wird weder ein Urteil noch eine Warnung beigefügt, sondern einfach die Situation als solche aufgedeckt, so daß sich jeder selbst die Lehre daraus ziehen kann.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Das heiratende Mädchen verzögert die Frist.\nEine späte Heirat kommt zu ihrer Zeit.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Das Mädchen ist sehr gut, will sich nicht wegwerfen und versäumt darüber die übliche Zeit der Ehe. Das schadet aber nichts. Sie wird für ihre Reinheit belohnt und findet schließlich, wenn auch spät, doch noch den für sie bestimmten Gatten.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Der Herrscher I verheiratet seine Tochter.\nDa waren die gestickten Kleider der Fürstin nicht so\nprächtig wie die der Dienerin.\nDer Mond, der fast voll ist, bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Der Herrscher I ist Tang, der Vollender. Er hat ein Gesetz erlassen, daß die kaiserlichen Prinzessinnen in der Ehe ebenfalls ihren Männern untertan sein müssen (vgl. Nr. 11, Strich 5). Der Kaiser wartet nicht auf Werbung, sondern gibt seine Tochter nach freiem Ermessen in die Ehe. Darum ist die Initiative auf Seiten der Familie des Mädchens hier in der Ordnung.\n\nWir sehen hier ein Mädchen vornehmer Abkunft, die in bescheidene Verhältnisse heiratet und sich mit Anmut der neuen Lage anzupassen versteht. Sie ist frei von aller Eitelkeit äußeren Schmuckes, vergißt ihren Rang in der Ehe und stellt sich unter ihren Gatten, wie der Mond, der noch nicht ganz voll ist, der Sonne nicht direkt gegenübertritt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	O Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Die Frau hält den Korb, aber es sind keine Früchte darin.\nDer Mann sticht das Schaf, aber es fließt kein Blut.\nNichts, das fördernd wäre.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Beim Opfer für die Ahnen mußte die Frau die Früchte in einem Korb darbringen, der Mann persönlich das Opfertier schlachten. Hier werden die Formen nur oberflächlich erfüllt. Die Frau nimmt einen leeren Korb, der Mann sticht ein schon vorher geschlachtetes Schaf, nur eben um die Form zu wahren. Aber diese unfromme, frivole Gesinnung verheißt kein Glück für die Ehe.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
