campo	contenido_de	fuente_captura
L1_etiqueta	Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Man sitzt bedrängt unter einem kahlen Baum\nund gerät in ein finsteres Tal.\nDrei Jahre lang sieht man nichts.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Wenn man in Not kommt, ist es vor allem wichtig, stark zu sein und die Not innerlich zu überwinden. Wenn man aber schwach ist, dann übermannt einen die Not. Statt weiterzuschreiten, bleibt man sitzen unter einem kahlen Baum und gerät immer mehr in Finsternis und Schwermut hinein. Dadurch wird die Lage nur immer aussichtsloser. Diese Haltung ist die Folge einer inneren Verblendung, die man durchaus überwinden muß.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	O Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Man ist bedrängt bei Wein und Speisen.\nDer Mann mit den scharlachroten Kniebinden kommt eben.\nFördernd ist es, Opfer darzubringen.\nAufbrechen ist von Unheil.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Hier ist es eine innere Bedrängnis, in der man sich befindet. Äußerlich geht alles gut; man hat zu essen und zu trinken. Aber man ist erschöpft durch die Gewöhnlichkeiten des Lebens, aus denen sich kein Ausweg zeigt. Doch von oben her kommt Hilfe. Ein Fürst- die Fürsten trugen im alten China scharlachrote Kniebinden – ist auf der Suche nach tüchtigen Gehilfen. Aber es sind noch Hindernisse zu überwinden. Darum ist es wichtig, diesen Hindernissen im Unsichtbaren zu begegnen durch Opfer und Gebet. Unvorbereitet aufzubrechen würde ins Unheil führen, obwohl es sittlich nicht unrecht ist. Man muß hier durch innere Geduld eine widrige Situation überwinden.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Man läßt sich bedrängen durch Stein\nund stützt sich auf Dornen und Disteln.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Man geht in sein Haus und sieht nicht seine Frau. Unheil!\n\nEs zeigt sich hier ein Mann, der unruhig und unentschieden ist in Zeiten der Not. Erst will er voran, da stößt er auf Hindernisse, die allerdings nur dann eine Bedrängnis bedeuten, wenn man dagegen in unüberlegter Weise angeht. Man will mit dem Kopfe durch die Wand und fühlt sich infolge davon durch die Wand bedrängt. Dann stützt man sich auf Dinge, die keinen Halt in sich selbst haben und für den nur bedenklich sind, der sich auf sie stützt. Nun kehrt man unentschlossen um und zieht sich in sein Haus zurück, aber nur, um zu neuer Enttäuschung zu entdecken, daß seine Frau nicht da ist.\n\nKungtse sagt darüber: »Wenn jemand sich von etwas, das ihn nicht bedrängen sollte, bedrängen läßt, so wird sein Name sicher in Schande geraten. Wenn er sich auf Dinge stützt, auf die man sich nicht stützen kann, so wird sein Leben sicher in Gefahr geraten. Wer in Schande und Gefahr ist, dem naht die Todesstunde; wie kann er da noch seine Frau sehen!«	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Er kommt ganz sachte, bedrängt in einem goldnen Wagen.\nBeschämung, aber man kommt zu Ende.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Ein wohlhabender Mann sieht die Not der Unteren und möchte auch ganz gerne helfen. Doch greift er nicht rasch und energisch zu, wo es nötig ist, sondern fängt die Sache zögernd und gemessen an. Da stößt er auf Hindernisse. Mächtige und reiche Leute der Bekanntschaft ziehen ihn in ihre Kreise. Er muß mittun und kann sich ihnen nicht entziehen. Daher befindet er sich in einer großen Verlegenheit. Aber die Not ist vorübergehend. Die ursprüngliche Stärke der Natur gleicht den begangenen Fehler wieder aus, und das Ziel wird erreicht.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Es werden ihm Nase und Füße abgeschnitten.\nMan ist bedrängt von dem in purpurnen Kniebinden.\nSachte kommt die Freude.\nFördernd ist es, Opfer und Spenden zu bringen.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Es ist jemand, dem das Wohl der Menschen am Herzen liegt, von oben und unten her bedrängt (das ist der Sinn der abgeschnittenen Nase und Füße). Man findet keine Hilfe bei den Menschen, deren Pflicht es wäre, bei dem Rettungswerk mitzuhelfen (die Minister trugen purpurne Kniebinden). Doch entwickeln sich die Dinge allmählich zum Bessern. Bis dahin gilt es in starker innerer Sammlung vor Gott zu treten und für das Wohl des Ganzen zu beten und zu opfern.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Er ist bedrängt von Ranken.\nEr bewegt sich unsicher und spricht: »Bewegung schafft Reue.«\nWenn man darüber Reue empfindet und sich aufmacht,\nso hat man Heil.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Man ist bedrängt durch Bande, die sich leicht zerreißen lassen. Die Bedrängnis naht sich ihrem Ende. Aber man ist noch unschlüssig. Man ist noch beeinflußt von dem früheren Zustand und denkt, man werde es zu bereuen haben, wenn man sich bewegt. Aber sobald man zur Einsicht kommt, diese geistige Haltung ablegt und einen starken Entschluß faßt, so gelingt es, der Bedrängnis Herr zu werden.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
