campo	contenido_de	fuente_captura
L1_comentario	Wenn man kein Vertrauen findet, so bleibe man gelassen.\n\nKein Fehler.\n\nZu einer Zeit, da alles nach Fortschritt drängt, befindet man sich noch in Ungewißheit darüber, ob man nicht beim Fortschritt auf Zurückweisung stoßen könnte. Da gilt es, einfach im Rechten fortzumachen: das bringt schließlich Heil. Es kann sein, daß einem kein Vertrauen entgegengebracht wird. In diesem Fall erstrebe man nicht Vertrauen unter allen Umständen; man muß gelassen und heiter bleiben und sich nicht zum Zorn reizen lassen. So bleibt man ohne Fehler.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Fortschreitend, aber in Trauer.\nBeharrlichkeit bringt Heil.\nMan bekommt dann großes Glück von seiner Ahnfrau.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Der Fortschritt wird aufgehalten, man sieht sich gehindert, mit dem Menschen an leitender Stelle, zu dem man in Beziehung steht, in Verbindung zu kommen. Das bringt Trauer. Aber in solchem Fall gilt es, beharrlich zu bleiben, dann wird man von jener Persönlichkeit in mütterlicher Milde großes Glück erfahren. Dieses Glück kommt und ist wohlverdient, weil die gegenseitige Zuneigung nicht auf egoistisch-parteiischen Motiven beruht, sondern auf festen und korrekten Grundsätzen.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Alle sind einverstanden. Die Reue schwindet.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Man strebt voran, und zwar in Gemeinschaft mit andern, durch deren Einverständnis man gehoben wird. Dadurch verschwindet der Anlaß zum Bedauern, der darin zu finden wäre, daß man nicht die Selbständigkeit besitzt, sich gegen jedes feindliche Geschick allein durchzusetzen.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Fortschritt wie ein Hamster.\nBeharrlichkeit bringt Gefahr.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	In Zeiten des Fortschritts ist es für starke Menschen leicht, wenn sie an unrichtiger Stelle sind, sich vieles zusammenzuscharren. Aber ein solches Gebaren ist lichtscheu. Und da Fortschrittszeiten  immer auch Zeiten sind, da die Sonne alles lichtscheue Treiben an den Tag bringt, so bringt ein Beharren in solchem Tun notwendig Gefahr mit sich.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Die Reue schwindet.\nGewinn und Verlust nimm nicht zu Herzen.\nUnternehmungen bringen Heil.\nAlles ist fördernd.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Es ist hier eine Lage gezeichnet, da man in Fortschrittszeiten sich an maßgebender Stelle befindet und milde und zurückhaltend ist. Man könnte sich darüber Vorwürfe machen, daß man nicht energisch genug die Gunst der Zeit benutzt und alle möglichen Vorteile sich verschafft hat. Allein diese Reue schwindet. Man darf sich Verlust und Gewinn nicht zu Herzen nehmen. Das sind untergeordnete Dinge. Wichtiger ist, daß man Möglichkeiten zu erfolg- und segensreichem Wirken sich auf diese Weise gesichert hat.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Fortschreiten mit den Hörnern darf man nur,\num sein eignes Gebiet zu strafen.\nBewußtsein der Gefahr bringt Heil.\nKein Makel.\nBeharrlichkeit bringt Beschämung.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Fortschreiten mit den Hörnern, d.h. angriffsweise vorgehen, soll man in solchen Zeiten, um die es sich hier handelt, nur den Fehlern der eigenen Leute gegenüber. Dabei muß man sich bewußt bleiben, daß solch angriffsweises Vorgehen immer mit Gefahr verbunden ist. Dadurch vermeidet man die Fehler, die sonst drohen, und was man beabsichtigt hat, gelingt. Dagegen wird eine beharrliche Fortsetzung dieser allzu energischen Haltung, namentlich Fernerstehenden gegenüber, Beschämung bringen.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
