campo	contenido_de	fuente_captura
image_comentario	Ein See verdunstet nach oben und erschöpft sich dadurch allmählich. Wenn aber zwei Seen miteinander in Verbindung sind, so erschöpfen sie sich nicht so leicht, weil einer den andern bereichert. So ist es auch auf wissenschaftlichem Gebiet. Die Wissenschaft soll eine erfrischende und belebende Kraft sein. Das  kann sie nur werden im belebenden Verkehr mit gleichgesinnten Freunden, mit denen man sich bespricht und übt in der Anwendung der Lebenswahrheiten. So wird das Wissen vielseitig und bekommt eine heitere Leichtigkeit, während das Wissen der Autodidakten immer etwas Schweres und Einseitiges behält.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Zufriedene Heiterkeit. Heil!	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Eine stille, wortlose, in sich gesammelte Freude, die nichts von außen begehrt und mit allem zufrieden ist, bleibt frei von allen egoistischen Zu- und Abneigungen. In dieser Freiheit liegt das Heil, denn sie birgt die ruhige Sicherheit des in sich gefestigten Herzens.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	O Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Wahrhaftige Heiterkeit. Heil! Die Reue schwindet.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Oft befindet man sich in Beziehung zu minderwertigen Menschen, aus deren Mitte andere Freuden winken, als sie dem höheren Menschen gemäß sind. Wollte man an solchen Freuden teilnehmen, so würde das sicher Reue nach sich ziehen; denn ein höherer Mensch ist mit niederen Freuden nicht wirklich zu befriedigen. Wenn man infolge dieser Erkenntnis sich in seinem Willen nicht beirren läßt, so daß man nicht an dieser Art Gefallen findet, dann wagt einem selbst eine zweifelhafte Umgebung keine unedlen Freuden anzubieten, da sie einen ja doch nicht erfreuen würden. – Damit aber ist jeder Anlaß zum Bedauern beseitigt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	O Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Kommende Heiterkeit. Unheil!	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Die wahre Freude muß aus dem eigenen Innern quellen. Wenn man aber innerlich leer ist, so daß man sich an die Außenwelt verliert, so kommen die Freuden von außen herbei. Das ist es, was manche Menschen als Zerstreuung begrüßen. Menschen, die aus innerer Haltlosigkeit das Bedürfnis nach Zerstreuung haben, werden stets Gelegenheit haben, sich zu zerstreuen. Sie ziehen die äußerlichen Freuden durch die Leere ihres Wesens an sich. Dadurch verlieren sie sich immer mehr, was natürlich vom Übel ist.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Überlegte Heiterkeit ist nicht beruhigt.\nNach Abtun der Fehler hat man Freude.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Oft befindet sich der Mensch mitteninne zwischen verschiedenen Arten der Freude. Solange man noch nicht entschieden ist, welche Art der Freude man wählen will, die höhere oder die niedere, solange befindet man sich innerlich in Unruhe. Erst wenn man klar erkannt hat, daß die Leidenschaft Leiden bringt, vermag man sich so zu entscheiden, daß man das Niedere von sich abtut und die höheren Freuden erstrebt. Ist diese Entscheidung besiegelt, so hat man die wahre innere Heiterkeit und Ruhe gefunden, und der innere Widerstreit ist überwunden.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Wahrhaftigkeit gegen das Zersetzende ist gefährlich.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Auch dem besten Menschen nahen sich gefährliche Elemente. Wenn man sich mit diesen einläßt, so wirkt ihr zersetzender Einfluß ganz langsam, aber sicher und zieht seine Gefahren unvermeidlich hintennach. Wer aber die Lage erkennt und die Gefahr zu durchschauen versteht, der weiß sich zu hüten und bleibt frei von Schaden.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	O Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Verführende Heiterkeit.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Wenn man innerlich eitel ist, so lockt man die Freuden der Zerstreuung an und hat unter ihnen zu leiden (vgl. Sechs auf drittem Platz). Wenn man innerlich nicht gefestigt ist, so wirken die Freuden der Außenwelt, denen man sich nicht entzieht, so stark auf einen ein, daß man mitgerissen wird. Hier ist von Gefahr, von Heil oder Unheil nicht mehr die Rede. Man hat die Steuerung des Lebens aus der Hand gegeben, und es hängt vom Zufall und äußeren Einflüssen ab, was aus einem wird.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
