campo	contenido_de	fuente_captura
L2_comentario	Die wirkliche Mehrung kommt dadurch, daß man in sich die Bedingungen dafür schafft: Aufnahmebereitschaft und Liebe zum Guten. Dadurch kommt das Erstrebte von selber mit naturgesetzlicher Notwendigkeit. Wo die Mehrung so in Einklang steht mit den höchsten Weltgesetzen, kann sie durch keine Konstellation von Zufällen verhindert werden. Nur kommt alles darauf an, daß man sich durch unerwartetes Glück nicht leichtsinnig  machen läßt, sondern durch innere Stärke und Beständigkeit es sich zu eigen macht. Dann bekommt man Bedeutung vor Gott und Menschen und kann etwas ausrichten zum besten der Welt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Man wird gemehrt durch unheilvolle Ereignisse.\nKein Makel, wenn du wahrhaftig bist\nund in der Mitte wandelst\nund dem Fürsten berichtest mit einem Siegel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Eine Zeit des Segens und der Bereicherung ist in ihrer Wirkung so stark, daß selbst sonst unheilvolle Ereignisse denen zum besten dienen müssen, die davon betroffen sind. Sie werden frei von Fehlern und gewinnen dadurch, daß sie der Wahrheit entsprechend handeln, eine solche innere Autorität, daß sie Einfluß ausüben, als seien sie durch Brief und Siegel bestätigt.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Wenn du in der Mitte wandelst\nund dem Fürsten berichtest,\nso wird er folgen.\nFördernd ist es, benützt zu werden\nbei der Verlegung der Hauptstadt.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Es ist von Wichtigkeit, daß es Menschen gibt, die zwischen Führern und Geführten vermitteln. Das müssen selbstlose Persönlichkeiten sein, namentlich in Zeiten der Mehrung, da vom Führer Nutzen ausgehen soll für das Volk. Von dem Segen darf nichts in selbstsüchtiger Weise zurückgehalten werden, sondern er muß wirklich denen zugute kommen, für die er bestimmt ist. Eine solche Vermittlerpersönlichkeit, die auch auf den Führer einen guten Einfluß ausübt, ist besonders wichtig in Zeiten, da es sich um große, für die Zukunft entscheidende Unternehmungen handelt, die der inneren Zustimmung aller Beteiligten bedürfen.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Wenn du wahrhaftig ein gütiges Herz hast,\nso frage nicht. Erhabenes Heil!	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Wahrhaftig wird Güte als deine Tugend anerkannt werden.\n\nWirkliche Güte rechnet und fragt nicht nach Würdigkeit und Dank, sondern sie wirkt sich aus nach innerer Notwendigkeit. Ein solch wahrhaft gütiges Herz findet sich auch belohnt, indem  es anerkannt wird, und so wird der segensvolle Einfluß sich ungehemmt ausdehnen.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Er gereicht niemand zur Mehrung.\nEs schlägt ihn wohl gar jemand.\nEr hält sein Herz nicht dauernd fest. Unheil!	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Der Sinn der Lage ist, daß die Oberen durch Verzicht die Unteren mehren sollen. Indem man diese Pflicht versäumt und niemand nützt, entzieht man sich auch dem fördernden Einfluß der andern und sieht sich bald vereinsamt. Dadurch zieht man sich Angriffe zu. Eine Gesinnung, die nicht dauernd im Einklang ist mit den Forderungen der Zeit, wird notwendig Unheil mit sich bringen. Konfuzius sagt über diese Linie: »Der Edle bringt seine Person in Ruhe, ehe er sich bewegt; er faßt sich in seinem Sinn, ehe er redet; er festigt seine Beziehungen, ehe er um etwas bittet. Indem der Edle diese drei Stücke in Ordnung bringt, ist er in völliger Sicherheit. Wenn man aber unvermittelt ist in seinen Bewegungen, so tun die Leute nicht mit. Wenn man aufgeregt ist in seinen Worten, so finden sie keinen Widerhall bei den Leuten. Wenn man ohne vorherige Beziehungen etwas verlangt, so geben es einem die Leute nicht. Wenn niemand mit einem ist, so kommen die Schädiger herbei.«	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
