campo	contenido_de	fuente_captura
L2_comentario	Oft kommt es vor, daß sich zwischen den Herrscher, der das Große will, und den Mann, der das Große ausführen könnte, Intrigen und Parteiränke eindrängen, die verfinsternd wirken wie eine Sonnenfinsternis. Dann sieht man statt der Sonne die Nordsterne am Himmel. Der Herr wird in den Schatten gedrängt durch eine Partei, die die Herrschaft an sich gerissen. Wollte man in solcher Zeit etwas Energisches unternehmen, so würde man nur auf Mißtrauen und Neid stoßen, die alle Bewegung unmöglich machen würden. Da gilt es dann, innerlich in der Macht der Wahrheit zu stehen, die schließlich so stark ist, daß sie im Unsichtbaren auf den Herrscher wirkt, so daß alles gut geht.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Das Gestrüpp ist von solcher Fülle,\ndaß man am Mittag die kleinen Sterne sieht.\nEr bricht seinen rechten Arm. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Hier wird als Bild die fortschreitende Bedeckung der Sonne geschildert. An diesem Punkt ist die Totalität erreicht, darum sieht man am Mittag selbst die kleinen Sterne.\n\nAuf gesellschaftliche Verhältnisse übertragen, ist hier der Fürst so verfinstert, daß auch die unbedeutendsten Menschen sich hervordrängen können. Da ist es für einen tüchtigen Mann, der die rechte Hand des Herrschers sein könnte, unmöglich, etwas zu unternehmen. Es ist, als wäre die Hand gebrochen. Aber es ist nicht seine Schuld, daß er auf diese Weise am Handeln verhindert ist.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Neun auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Der Vorhang ist von solcher Fülle,\ndaß man am Mittag die Polsterne sieht.\nEr begegnet seinem gleichen Herrn. Heil!	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Hier ist die Finsternis schon im Abnehmen, darum findet sich das einander Entsprechende zusammen. Auch hier muß die Ergänzung gefunden werden: zur Handelsfreudigkeit die nötige Weisheit. Dann wird alles gut gehen. Es ist hier die umgekehrte Ergänzung in Betracht gezogen wie beim ersten Strich. Dort sollte die Weisheit durch Energie ergänzt werden, hier die Energie durch Weisheit.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Es kommen Linien, es naht Segen und Ruhm. Heil!	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Der herrschende Mann ist bescheiden, so daß er für Rat der Tüchtigen zugänglich ist. So kommen Männer in seine Umgebung, die ihm die Richtlinien des Handelns nahebringen. Dadurch kommt Segen, Ruhm und Heil für ihn und alles Volk.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Sein Haus ist in Fülle.\nEr verdeckt seine Sippe.\nEr späht durch das Tor und merkt niemand mehr.\nDrei Jahre lang sieht er nichts. Unheil!	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Es ist hier ein Mann gezeichnet, der durch seinen Hochmut und Eigenwillen das Gegenteil erreicht von dem, was er erstrebt. Er sucht Fülle und Pracht für seine Wohnung. Er will unbedingt Herr sein in seinem Haus. Aber dadurch entfremdet er sich seine Familie, so daß er schließlich ganz vereinsamt dasteht.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
