campo	contenido_de	fuente_captura
image_oraculo	Das Wasser fließt ununterbrochen und kommt ans Ziel:\ndas Bild des wiederholten Abgründigen.\nSo wandelt der Edle in dauernder Tugend\nund übt das Geschäft des Lehrens.	zeno.org:wilhelm-de-erstes-buch
image_comentario	Das Wasser erreicht sein Ziel durch ununterbrochenes Fließen. Es füllt jede Vertiefung aus, ehe es weiterfließt. So macht es der Edle. Er legt Wert darauf, daß das Gute zur festen Charaktereigenschaft wird, nicht zufällig und vereinzelt bleibt. Auch bei der Belehrung anderer kommt alles auf die Konsequenz an. Denn nur durch Wiederholung wird der Stoff zum Eigentum des Lernenden.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Wiederholung des Abgründigen.\nMan gerät im Abgrund in ein Loch. Unheil.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Gewohnheit des Gefährlichen bewirkt leicht, daß die Gefahr ins eigne Wesen eingeht. Man weiß Bescheid und gewöhnt sich ans Böse. Damit hat man den rechten Weg verloren, und Unheil ist die natürliche Folge.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Der Abgrund hat Gefahr.\nMan soll nur Kleines zu erreichen streben.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Innerhalb der Gefahr darf man nicht ohne weiteres danach trachten, unter allen Umständen herauszukommen, sondern muß sich zunächst zufrieden geben, wenn man von der Gefahr nicht überwunden wird. Man muß ruhig die Zeitumstände in Erwägung ziehen und sich mit Kleinem begnügen, da zunächst ein großer Erfolg nicht zu erreichen ist. Eine Quelle fließt auch erst spärlich, und es dauert eine Zeit, ehe sie sich einen Weg ins Freie bahnt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Vorwärts und rückwärts, Abgrund über Abgrund.\nIn solcher Gefahr halte zunächst inne,\nsonst kommst du im Abgrund in ein Loch.\nHandle nicht so.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Jeder Schritt vorwärts und rückwärts bringt in Gefahr. An ein Entkommen ist nicht zu denken. Darum darf man sich nicht zum Handeln verleiten lassen, durch das man nur noch tiefer in die Gefahr geriete. Sondern man muß, so unangenehm das Verweilen in solcher Lage ist, zunächst innehalten, bis ein Ausweg sich zeigt.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\neinfach zum Fenster hineingereicht.\nDas ist durchaus kein Makel.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	In Zeiten der Gefahr hören die umständlichen Formen auf. Die Hauptsache ist die wahrhaftige Gesinnung. Ein Beamter braucht für gewöhnlich, ehe er eingestellt wird, bestimmte Einführungsgeschenke und Empfehlungen. Hier ist alles aufs äußerste vereinfacht. Die Geschenke sind dürftig, ein Empfehlender ist nicht da, man stellt sich selber vor, und dennoch braucht man sich alles dessen nicht zu schämen, wenn man nur die ehrliche Absicht hat, einander zu helfen in der Gefahr.\n\nEin anderer Gedanke wird noch nahegelegt: Das Fenster ist der Ort, durch den Helle ins Zimmer kommt. Wenn man in schwierigen Zeiten jemand aufklären will, so muß man mit dem anfangen, was ohne weiteres klar und hell ist, und von da aus ganz einfach weitergehen.\n\nBemerkung: Es wurde die gewöhnliche Übersetzung »zwei Reisschalen« auf Grund von chinesischen Kommentaren verbessert.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Der Abgrund wird nicht überfüllt,\ner wird nur bis zum Rand gefüllt.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Die Gefahr entsteht daraus, daß man zu hoch hinaus will. Das Wasser in der Schlucht häuft sich nicht auf, sondern geht nur bis an den niedersten Rand, um herauszukommen. So braucht man in der Gefahr auch nur in der Linie des geringsten Widerstandes vorzugehen, dann erreicht man das Ziel. Große Werke können in solchen Zeiten nicht vollbracht werden; es ist genug, wenn man aus der Gefahr kommt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Mit Stricken und Tauen gebunden,\neingeschlossen zwischen dornumhegten Kerkermauern;\ndrei Jahre findet man sich nicht zurecht.\nUnheil!	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Ein Mensch, der in der äußersten Gefahr den rechten Weg verloren hat und unverbesserlich in seine Sünden verstrickt ist, hat keine Aussicht, aus der Gefahr herauszukommen. Er gleicht einem Verbrecher, der gefesselt hinter dornumhegten Kerkermauern sitzt.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
