campo	contenido_de	fuente_captura
image_comentario	Wolken und Donner werden dargestellt durch bestimmte Linienornamente, das heißt, daß in dem Chaos der Anfangsschwierigkeit die Ordnung schon angelegt ist. So muß der Edle in solchen Anfangszeiten die unübersichtliche Fülle gliedern und ordnen, wie man Seidenfäden aus einem Knäuel auseinanderliest und sie zu Strängen verbindet. Man muß, um im Unendlichen sich zu finden, unterscheiden und verbinden.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	O Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Zögern und Hemmung.\nFördernd ist es, beharrlich zu bleiben.\nFördernd ist es, Gehilfen einzusetzen.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Wenn man zu Anfang einer Unternehmung auf Hemmung stößt, so darf man den Fortschritt nicht erzwingen wollen, sondern muß vorsichtig innehalten. Aber man darf sich nicht irremachen lassen, sondern muß dauernd und beharrlich sein Ziel im Auge  behalten. Wichtig ist es, daß man sich die richtigen Hilfskräfte sucht. Die findet man nur dann, wenn man bescheiden mit den Menschen verkehrt und sich nicht überhebt. Nur dadurch fallen einem die Menschen zu, mit deren Hilfe man die Schwierigkeiten in Angriff nehmen kann.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Schwierigkeiten türmen sich.\nPferd und Wagen trennen sich.\nNicht Räuber er ist,\nWill freien zur Frist.\nDas Mädchen ist keusch, verspricht sich nicht.\nZehn Jahre, dann verspricht sie sich.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Man befindet sich in Schwierigkeit und Hemmung. Da zeigt sich plötzlich eine Wendung, wie wenn jemand mit Wagen und Pferden herankäme und ausspannte. Dies Ereignis kommt so überraschend, daß man vermutet, der Herankommende sei ein Räuber. Allmählich zeigt es sich, daß er keine bösen Absichten hat, sondern freundliche Verbindung sucht und Erleichterung anbietet. Aber man nimmt das Anerbieten nicht an, da es nicht von der rechten Seite kommt, sondern wartet, bis die Zeit erfüllt ist – zehn Jahre sind ein geschlossener Zeitraum, eine erfüllte Zeit. Dann kehren von selbst die normalen Verhältnisse wieder, und man kann sich mit dem Freund vereinen, der einem bestimmt ist.\n\nUnter dem Bild einer Braut, die in schweren Konflikten ihrem Geliebten treu bleibt, wird ein Rat für eine besondere Lebenslage erteilt: Wenn in Zeiten der Schwierigkeit, da man auf Hemmung stößt, unerwartet eine Erleichterung angeboten wird von einer Seite, zu der man keine Beziehung hat, so soll man vorsichtig sein und keine Verpflichtungen auf sich nehmen, wie das die Folge einer solchen Hilfe wäre, da man sonst in der Freiheit der Entscheidung beeinträchtigt wäre. Wenn man die Zeit abwartet, so werden die ruhigen Verhältnisse wiederkommen, und man erreicht, was man gehofft.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Wer den Hirsch jagt ohne Förster,\nder verirrt sich nur im Wald.\nDer Edle versteht die Zeichen der Zeit\nund steht lieber ab.\nWeitermachen bringt Beschämung.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Wenn man keinen Führer hat und in einem fremden Walde jagen will, so verirrt man sich. Man darf sich aus den Schwierigkeiten, in denen man steht, nicht unbedacht und führerlos herausstehlen wollen. Das Schicksal läßt sich nicht betrügen. Voreiliges Streben ohne die nötige Leitung führt zu Mißerfolg und Schande. Darum wird der Edle, der die Keime des Kommenden erkennt, lieber auf einen Wunsch verzichten, als dadurch, daß er ihn zu erzwingen sucht, sich Mißerfolg und Beschämung zuzuziehen.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Pferd und Wagen trennen sich.\nSuche nach Vereinigung.\nHingehen bringt Heil.\nAlles wirkt fördernd.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Man ist in einer Lage, da man die Pflicht hat, zu handeln, aber die Kraft reicht nicht aus. Doch bietet sich Gelegenheit, Anschluß zu finden. Da gilt es, zuzugreifen. Man darf sich nicht durch einen falschen Stolz und falsche Zurückhaltung abhalten lassen. Es ist ein Zeichen innerer Klarheit, wenn man es über sich gewinnt, den ersten Schritt zu tun, selbst wenn eine gewisse Selbstverleugnung damit verbunden ist. In schwieriger Lage ist es keine Schande, sich helfen zu lassen. Wenn man den richtigen Gehilfen findet, geht alles gut.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Schwierigkeiten im Segnen.\nKleine Beharrlichkeit bringt Heil,\ngroße Beharrlichkeit bringt Unheil.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Man findet sich in der Lage, daß man keine Möglichkeit hat, seine guten Absichten so zum Ausdruck zu bringen, daß sie wirklich in die Erscheinung treten und verstanden werden. Andere schieben sich dazwischen und entstellen alles, was man tut. Da muß man dann vorsichtig sein und allmählich vorgehen. Man darf nichts Großartiges gewaltsam durchsetzen wollen; denn so etwas gelingt nur, wenn man das allgemeine Vertrauen schon genießt. Nur im stillen, durch treue und gewissenhafte Arbeit kann man allmählich dahin wirken, daß die Verhältnisse sich aufklären und die Hemmung fällt.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Pferd und Wagen trennen sich.\nBlutige Tränen ergießen sich.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Es gibt Menschen, denen werden die Anfangsschwierigkeiten zu schwer. Sie bleiben stecken und finden sich nicht mehr durch. Sie lassen die Hände sinken und geben den Kampf auf. Ein solcher Verzicht gehört zum Traurigsten. Darum macht Kungtse dazu die Bemerkung: »Blutige Tränen ergießen sich: das darf man nicht dauernd tun.«	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
