campo	contenido_de	fuente_captura
image_comentario	Der Wind bewegt das Wasser, weil er in seine Zwischenräume einzudringen vermag. So sucht der Edle, wo er Fehler der Menschen abzuurteilen hat, in ihr Inneres verständnisvoll einzudringen und dadurch eine liebevolle Beurteilung der Umstände zu gewinnen. Die ganze antike Rechtsprechung der Chinesen war von diesem Grundsatz geleitet. Höchstes Verständnis, das zu verzeihen versteht, galt als höchste Gerechtigkeit. Eine solche Rechtsprechung war nicht erfolglos; denn der moralische Eindruck sollte so stark sein, daß ein Mißbrauch solcher Milde nicht zu befürchten war. Denn sie entsprang nicht der Schwäche, sondern überlegener Klarheit.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Bereitsein bringt Heil.\nSind Hintergedanken da, so ist das beunruhigend.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Die Hauptsache für die Kraft innerer Wahrheit ist, daß man in sich gefestigt und bereit ist. Aus dieser inneren Haltung entspringt das richtige Verhalten zur Außenwelt. Wenn man dagegen geheime Beziehungen besonderer Art pflegen wollte, so würde einen das um die innere Selbständigkeit bringen, und je mehr man sich gesichert fühlte in dem Bewußtsein, in andern seinen Rückhalt zu finden, desto mehr käme man in Unruhe und Sorgen, ob nun auch diese geheimen Verbindungen wirklich haltbar sind. Dadurch verliert man den inneren Frieden und die Kraft innerer Wahrheit.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Neun auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Ein rufender Kranich im Schatten.\nSein Junges antwortet ihm.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Ich habe einen guten Becher. Ich will ihn mit dir teilen.\n\nHier ist von unwillkürlichem Einfluß des inneren Wesens auf gleichgestimmte Menschen die Rede. Der Kranich braucht sich nicht auf hohem Hügel zu zeigen. Wenn er auch ganz im Verborgenen seinen Ruf ertönen läßt, sein Junges hört seine Stimme und kennt sie und gibt ihm Antwort. Wo eine fröhliche Stimmung ist, da findet sich auch ein Genosse ein, der einen Becher Wein mit einem teilt.\n\nSo zeigt sich das Echo, das durch Sympathie im Menschen erweckt wird. Wo eine Stimmung sich wahr und rein ausspricht, wo eine Tat der klare Ausdruck der Gesinnung ist, da wirken sie geheimnisvoll in die Ferne, zunächst auf solche, die innerlich aufnahmebereit sind. Aber diese Kreise erweitern sich. Die Wurzel aller Wirkung liegt im eignen Innern. Wenn das sich ganz wahr und stark in Wort und Tat äußert, dann ist die Wirkung groß. Die Wirkung ist nur das Spiegelbild dessen, was aus der eigenen Brust hervorgeht. Jede Absicht auf Wirkung würde diese Wirkung nur zerstören.\n\nKungtse sagt darüber: »Der Edle weilt in seinem Zimmer. Äußert er seine Worte gut, so findet er Zustimmung aus einer Entfernung von über tausend Meilen. Wieviel mehr aus der Nähe! Weilt der Edle in seinem Zimmer und äußert seine Worte nicht gut, so findet er Widerspruch aus einer Entfernung von über tausend Meilen. Wieviel mehr noch aus der Nähe! Die Worte gehen von der eigenen Person aus und wirken auf die Menschen. Die Werke entstehen in der Nähe und werden sichtbar in der Ferne. Worte und Werke sind des Edlen Türangel und Armbrustfeder. Indem sich diese Angel und Feder bewegen, bringen  sie Ehre oder Schande. Durch Worte und Werke bewegt der Edle Himmel und Erde. Muß man da nicht vorsichtig sein?«	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	O Sechs auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Er findet einen Genossen,\nbald trommelt er, bald hört er auf.\nBald schluchzt er, bald singt er.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Hier ist die Kraftquelle nicht im eigenen Ich, sondern in der Beziehung zu andern Menschen. Wenn man auch noch so nahe mit ihnen steht, wenn unser Schwerpunkt auf ihnen beruht, so läßt sich nicht vermeiden, daß man umhergeworfen wird zwischen Freude und Leid. Himmelhoch jauchzend, zu Tode betrübt, das ist das Schicksal derer, die abhängen von der inneren Übereinstimmung mit andern Menschen, die sie lieben. Hier wird nur das Gesetz ausgesprochen, daß dem so ist. Ob dieser Zustand als lästig oder als höchstes Glück der Liebe empfunden wird, bleibt der subjektiven Beurteilung des Betroffenen überlassen.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	O Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Der Mond, der beinahe voll ist.\nDas Gespannpferd geht verloren.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Um die Kraft der inneren Wahrheit zu steigern, muß man sich dem Höheren zuwenden, von dem man Erleuchtung empfangen kann wie der Mond von der Sonne. Dabei ist aber eine gewisse Demut nötig, wie der Mond sie hat, der nicht ganz voll ist. Tritt der Mond als Vollmond der Sonne direkt gegenüber, so beginnt er auch sofort wieder abzunehmen. Wie man der Quelle der Erleuchtung gegenüber demütig und ehrfurchtsvoll sein muß, so muß man andererseits auf menschliche Parteiungen verzichten. Nur wenn man seinen Weg geht wie ein Pferd, das geradeaus läuft, ohne nach seinem Mitpferd zu schielen, behält man die innere Freiheit, die vorwärts bringt.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Er besitzt Wahrheit, die verkettet.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Hier ist der Herr gezeichnet, der durch die Kraft seines Wesens alles zusammenhält. Nur wenn seine Charakterstärke so umfassend ist, daß er alle beeinflussen kann, die zu seiner Herrschaft gehören, ist er so, wie er sein muß. Die Suggestivkraft muß vom Herrscher ausgehen. Sie wird alle die Seinigen fest zusammenknüpfen  und einigen. Ohne diese Zentralkraft ist alle äußere Einigung nur Lüge, die im entscheidenden Augenblick zerbricht.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Hahnenruf, der zum Himmel dringt.\nBeharrlichkeit bringt Unheil.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Der Hahn ist zuverlässig. Er ruft, wenn es Morgen wird. Er kann aber nicht selbst zum Himmel fliegen. Er kräht nur. So soll durch bloße Worte Glaube erweckt werden. Das gelingt wohl gelegentlich. Aber wenn man es dauernd betreibt, so ist das vom Übel.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
