campo	contenido_de	fuente_captura
L2_comentario	Man möchte an sich voran. Aber ehe man noch weiterkommt, sieht man an dem Beispiel anderer gleichgearteter Menschen, daß dieser Weg behindert ist. Ein vernünftiger, entschlossener Mensch wird in einem solchen Fall sich nicht erst selbst einer persönlichen Zurückweisung aussetzen, sondern sich mit den andern Gleichgesinnten zurückziehen, wenn das Streben nach vorwärts der Zeit nicht entspricht. Das bringt Heil, weil er sich auf diese Weise nicht selbst preisgibt.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Dem Wagen springen die Speichen ab.\nMann und Frau verdrehen die Augen.	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Hier wird der Versuch gemacht, gewaltsam vorzudringen, im Bewußtsein davon, daß die hemmende Macht nur gering ist. Allein da den Umständen entsprechend das Schwache tatsächlich die Macht besitzt, so muß dieser Überrumpelungsversuch mißlingen. Äußere Umstände verhindern den Fortschritt, wie ein  Wagen nicht vorankommt, wenn ihm die Speichen abspringen. Diesem Wink des Schicksals fügt man sich noch nicht. Deshalb gibt es ärgerliche Auseinandersetzungen wie zwischen zwei Eheleuten. Das ist natürlich kein günstiger Zustand; denn wenn infolge der Lage dem schwächeren Teil auch das Festhalten gelingt, so sind doch zu viele Schwierigkeiten damit verbunden, als daß es erfreulich wirken könnte. Infolge davon kann auch der Starke seine Kraft nicht zum richtigen Einfluß auf seine Umgebung gebrauchen. Er hat eine Zurückweisung erfahren, wo er einen leichten Sieg erhoffte; damit hat er sich etwas vergeben.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	O Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Bist du wahrhaftig, so schwindet Blut und weicht Angst.\nKein Makel.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	In schwerer, verantwortungsvoller Stellung soll man den Mächtigen, dem man leitend zur Seite steht, so zähmen, daß das rechte geschieht. Darin liegt eine große Gefahr, die selbst Blutvergießen befürchten läßt. Aber die Macht selbstloser Wahrheit ist größer als alle diese Hindernisse. Sie macht solchen Eindruck, daß man seine Bemühungen erfolgreich zu Ende bringt und alle Gefahr des Blut vergießens und alle Angst schwinden.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	O Neun auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Bist du wahrhaftig und treu verbunden,\nso bist du reich in deinem Nächsten.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Die Treue führt zu fester Bindung, weil sie auf gegenseitiger Ergänzung beruht. Beim schwächeren Teil besteht die Treue in Hingebung, beim stärkeren Teil in Zuverlässigkeit. Diese gegenseitige Ergänzung führt zu wahrem Reichtum, der dadurch erst recht sich zeigt, daß man ihn nicht einzeln für sich behält, sondern mit seinem Nächsten gemeinsam hat. Geteilte Freude ist doppelte Freude.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Es kommt zum Regen, es kommt zur Ruhe.\nDas ist der dauernden Wirkung des Charakters zu verdanken.\nDie Frau kommt durch Beharrlichkeit in Gefahr.\nDer Mond ist fast voll. Macht der Edle fort,\nso kommt Unheil.	zeno.org:wilhelm-de-erstes-buch
L6_comentario	Der Erfolg ist da. Der Wind hat den Regen zusammengetrieben. Ein fester Standpunkt ist erreicht. Das ist zustande gekommen durch allmähliche Zusammenhäufung kleiner Wirkungen, die  sich aus der Verehrung für einen überlegenen Charakter ergeben. Ein solcher Stück für Stück zusammengetragener Erfolg bedarf aber sehr der Vorsicht. Wollte man sich nun der Einbildung hingeben, daß man auf ihn pochen könnte, so wäre das gefährlich. Das Weibliche, Schwache, das den Sieg erlangt hat, darf sich nie hartnäckig darauf berufen. Das brächte Gefahr. Die schattige Kraft im Mond ist am stärksten, wenn er beinahe voll ist. Steht er als Vollmond der Sonne direkt gegenüber, so ist seine Abnahme unvermeidlich. In solchen Verhältnissen muß man sich mit dem Erreichten begnügen. Weiterschreiten, ehe die Zeit dazu gekommen ist, brächte Unheil.\n\nBuchempfehlung	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
