campo	contenido_de	fuente_captura
image_comentario	Der Erde, in der ein Berg verborgen ist, sieht man ihren Reichtum nicht an, denn das Hohe des Berges dient zum Ausgleich der Vertiefungen. So ergänzt sich Hohes und Tiefes, und das Resultat ist die Ebene. Hier ist das Bild der Bescheidenheit, daß das, was langer Wirkung bedurfte, als selbstverständlich und leicht erscheint. So macht es der Edle, wenn er Ordnung auf Erden herstellt. Er gleicht die sozialen Gegensätze, die die Quelle des Unfriedens sind, aus und schafft dadurch gerechte und ebene Verhältnisse.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Ein bescheiden-bescheidener Edler\nmag das große Wasser durchqueren. Heil!	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Eine gefährliche Unternehmung, wie das Durchqueren eines großen Wassers, ist sehr erschwert, wenn viele Ansprüche und Rücksichten dabei in Betracht kommen. Dagegen fällt sie leicht, wenn sie rasch und einfach erledigt wird. Darum ist die ganz anspruchslose Gemütsverfassung der Bescheidenheit geeignet, auch schwierige Unternehmungen fertigzubringen, weil sie keine Anforderungen und Vorbedingungen stellt, sondern schlank und leicht die Sache erledigt; denn wo keine Ansprüche erhoben werden, erheben sich keine Widerstände.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Sich äußernde Bescheidenheit. Beharrlichkeit bringt Heil.	zeno.org:wilhelm-de-erstes-buch
L2_comentario	Wes das Herz voll ist, des geht der Mund über. Wenn jemand innerlich so bescheiden ist, daß sich diese Gesinnung in seinem  äußeren Benehmen zeigt, so gereicht es ihm zum Heil: denn auf diese Weise hat er von selbst die Möglichkeit beharrlicher Wirkung, die von niemand verdrängt wird.	zeno.org:wilhelm-de-erstes-buch
L3_etiqueta	Neun auf drittem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L3_oraculo	Ein verdienstvoll-bescheidener Edler bringt zu Ende.\nHeil!	zeno.org:wilhelm-de-erstes-buch
L3_comentario	Hier ist das Zentrum des Zeichens, wo sein Geheimnis ausgesprochen wird. Durch große Leistungen erwirbt man sich bald einen bedeutenden Namen. Wenn man sich durch den Ruhm blenden läßt, so wird sehr bald die Kritik einsetzen, und Schwierigkeiten werden sich erheben. Wenn man dagegen trotz seiner Verdienste bescheiden bleibt, so macht man sich beliebt und gewinnt die Hilfskräfte, die nötig sind, um das Werk, das man unternommen hat, zu Ende zu führen.	zeno.org:wilhelm-de-erstes-buch
L4_etiqueta	Sechs auf viertem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L4_oraculo	Nichts, das nicht fördernd wäre\nfür Bescheidenheit in der Bewegung.	zeno.org:wilhelm-de-erstes-buch
L4_comentario	Alles hat sein Maß. Auch die Bescheidenheit im Benehmen kann übertrieben werden. Hier ist sie am Platz, da die Lage zwischen einem verdienstvollen Gehilfen unten und einem gütigen Herrscher oben sehr große Verantwortung mit sich bringt. Das Vertrauen des Oberen darf nicht mißbraucht, die Verdienste des Unteren dürfen nicht verdeckt werden. Es gibt wohl Beamte, die sich nicht hervortun. Sie decken sich durch den Buchstaben der Verordnungen, sie lehnen jede Verantwortung ab, sie nehmen Bezahlung an, ohne Entsprechendes zu leisten, sie tragen Titel, denen keine Wirklichkeit Bedeutung gibt. Die hier erwähnte Bescheidenheit ist das Gegenteil davon. Die Bescheidenheit in einer solchen Stellung zeigt sich eben darin, daß man mit Interesse an der Arbeit ist.	zeno.org:wilhelm-de-erstes-buch
L5_etiqueta	Sechs auf fünftem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L5_oraculo	Nicht pochen auf Reichtum seinem Nächsten gegenüber.\nFördernd ist es, mit Gewalt anzugreifen.\nNichts, das nicht fördernd wäre.	zeno.org:wilhelm-de-erstes-buch
L5_comentario	Bescheidenheit ist verschieden von schwächlicher Gutmütigkeit, die alles laufen läßt. Wenn man an verantwortungsvollem Posten steht, muß man unter Umständen auch einmal energisch durchgreifen. Aber dazu ist es nötig, daß man nicht durch persönliches Pochen auf seine Überlegenheit zu wirken sucht, sondern man muß seiner Umgebung gewiß sein. Das Zugreifen muß rein  sachlich sein und darf nichts persönlich Verletzendes haben. Darin zeigt sich die Bescheidenheit auch in der Strenge.	zeno.org:wilhelm-de-erstes-buch
L6_etiqueta	Oben eine Sechs bedeutet:	zeno.org:wilhelm-de-erstes-buch
L6_oraculo	Sich äußernde Bescheidenheit.\nFördernd ist es, Heere marschieren zu lassen,	zeno.org:wilhelm-de-erstes-buch
L6_comentario	um die eigne Stadt und das eigene Land zu züchtigen.\n\nWem es wirklich mit seiner Bescheidenheit Ernst ist, der muß sorgen, daß sie in der Wirklichkeit sich zeigt. Er muß mit großer Energie dabei vorgehen. Wenn Feindseligkeit entsteht, ist nichts leichter, als die Schuld beim andern zu suchen. Ein schwacher Mensch zieht sich dann vielleicht beleidigt auf sich selbst zurück und hat Mitleid mit sich selbst und hält es für Bescheidenheit, daß er sich nicht wehrt. Wirkliche Bescheidenheit zeigt sich darin, daß sie kraftvoll darangeht, Ordnung zu schaffen, und dabei beim eignen Ich und dem engsten Kreise anfängt mit der Züchtigung. Nur dadurch wird wirklich etwas Kraftvolles geleistet, daß man den Mut hat, seine Heere gegen sich selbst marschieren zu lassen.	zeno.org:wilhelm-de-erstes-buch
yong_etiqueta		zeno.org:wilhelm-de-erstes-buch
yong_oraculo		zeno.org:wilhelm-de-erstes-buch
yong_comentario		zeno.org:wilhelm-de-erstes-buch
hex_fin		
