campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		474-477	Das Hemmnis. Fördernd ist der Südwesten.\nNicht fördernd ist der Nordosten.\nFördernd ist es, den großen Mann zu sehen.\nBeharrlichkeit ist von Heil.	cerrado	na
commentary_decision	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n,,In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte.\n,,Nicht fördernd ist der Nordosten":\n""\ndenn dort geht der Weg zu Ende.\n,,Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist,,Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\nDie Gefahr das Zeichen Kan\n-\n-\nist vorne. Die Gefahr zu sehen - oberes\n-\nKernzeichen Li, das Licht, das Auge und rechtzeitig stehen zu bleiben-\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegen-\nsatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand ver-\ntauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es:,,er geht hin",\nsteht er im inneren, so heißt es:,,ér kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht —;\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens,,hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\n=\n=\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung (,,Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	474-477	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n„In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte.\n„Nicht fördernd ist der Nordosten":\ndenn dort geht der Weg zu Ende.\n„Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist „Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\nDie Gefahr — das Zeichen Kan — ist vorne. Die Gefahr zu sehen — oberes\nKernzeichen Li, das Licht, das Auge — und rechtzeitig stehen zu bleiben —\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegensatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand vertauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es: „er geht hin",\nsteht er im inneren, so heißt es: „er kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen —\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht —;\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens „hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung („Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	cerrado	coincide_ninguno
image_oraculo	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.\nAnfangs Sechs:	474-477	Auf dem Berg ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu\nund bildet seinen Charakter.	cerrado	coincide_ninguno
commentary_image	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.\nAnfangs Sechs:	474-477	Das Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	474-477	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Gehen führt in Hemmnisse, Kommen findet Lob.	474-477	Gehen führt in Hemmnisse, Kommen findet Lob.	cerrado	na
L1_b_comentario	Gehen führt in Hemmnisse, Kommen findet Lob":\nweil es richtig ist, abzuwarten.\nHingehen, wie es dem starken Anfangsstrich nahe läge, würde in die Gefahr\nhineinführen. Zurückkommen entspricht dem Zeichen Gen, das Stillehalten.	474-477	Gehen führt in Hemmnisse, Kommen findet Lob":\nweil es richtig ist, abzuwarten.\nHingehen, wie es dem starken Anfangsstrich nahe läge, würde in die Gefahr\nhineinführen. Zurückkommen entspricht dem Zeichen Gen, das Stillehalten.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	474-477	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Des Königs Diener ist in Hemmnis über Hemmnis. Aber es\nist nicht seine eigne Schuld.	474-477	Des Königs Diener ist in Hemmnis über Hemmnis. Aber es\nist nicht seine eigne Schuld.	cerrado	na
L2_b_comentario	Des Königs Diener ist in Hemmnis über Hemmnis." Aber\ndas ist endgiltig kein Makel.\nDie Sechs auf zweitem Platz steht zum Herrn des Zeichens, Neun auf fünftem\nPlatz, im Verhältnis des Entsprechens. Der Herr steht im Mittelpunkt der\nGefahr (oberes Kernzeichen Kan); der Diener eilt ihm zu Hilfe - sein Weg\nführt durch das Kernzeichen Kan, so daß sich Hemmnis über Hemmnis findet.\nAber diese Situation ist nicht durch die eigne Lage bedingt: die Sechs auf\nzweitem Platz steht im Zeichen Gen, Stillstand, braucht von sich also nicht\nin diese Gefahren. Die Pflicht des Verhältnisses zum Herrn führt sie hin-\nein. Darum ist sie auch in der gefährlichsten Lage ohne Fehler.	474-477	Des Königs Diener ist in Hemmnis über Hemmnis." Aber\ndas ist endgiltig kein Makel.\nDie Sechs auf zweitem Platz steht zum Herrn des Zeichens, Neun auf fünftem\nPlatz, im Verhältnis des Entsprechens. Der Herr steht im Mittelpunkt der\nGefahr (oberes Kernzeichen Kan); der Diener eilt ihm zu Hilfe - sein Weg\nführt durch das Kernzeichen Kan, so daß sich Hemmnis über Hemmnis findet.\nAber diese Situation ist nicht durch die eigne Lage bedingt: die Sechs auf\nzweitem Platz steht im Zeichen Gen, Stillstand, braucht von sich also nicht\nin diese Gefahren. Die Pflicht des Verhältnisses zum Herrn führt sie hinein. Darum ist sie auch in der gefährlichsten Lage ohne Fehler.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	474-477	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Gehen führt in Hemmnisse; da kommt er zurück.\n11 Das Buch der Wandlungen II	474-477	Gehen führt in Hemmnisse; da kommt er zurück.	cerrado	coincide_pass04
L3_b_comentario	Gehen führt in Hemmnisse; da kommt er zurück."\nDie drinnen freuen sich darüber.\nDer starke Strich ist der Herr des Zeichens Gen, auf dem die beiden Schwachen\nberuhen. Durch seine Stärke könnte er veranlaßt werden, nach außen zu\ngehen, doch da trifft er auf das Zeichen Gefahr. So wendet er sich zurück,\nund die Sechs auf zweitem Platz, die zu ihm im Verhältnis des Zusammen-\nhaltens steht, freut sich darüber.	474-477	Gehen führt in Hemmnisse; da kommt er zurück."\nDie drinnen freuen sich darüber.\nDer starke Strich ist der Herr des Zeichens Gen, auf dem die beiden Schwachen\nberuhen. Durch seine Stärke könnte er veranlaßt werden, nach außen zu\ngehen, doch da trifft er auf das Zeichen Gefahr. So wendet er sich zurück,\nund die Sechs auf zweitem Platz, die zu ihm im Verhältnis des Zusammenhaltens steht, freut sich darüber.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	474-477	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung.	474-477	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung.	cerrado	na
L4_b_comentario	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung.\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie ge-\nbührt der dunkle vierte Platz - Vereinigung.	474-477	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung."\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie —\ngebührt der dunkle vierte Platz — Vereinigung.	cerrado	coincide_pass04
L5_etiqueta	Neun auf fünftem Platz:	474-477	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Inmitten der größten Hemmnisse kommen Freunde,	474-477	Inmitten der größten Hemmnisse kommen Freunde.	cerrado	coincide_pass04
L5_b_comentario	Inmitten der größten Hemmnisse kommen Freunde":\nDenn sie werden durch die zentrale Stellung geregelt.\nDer fünfte Strich ist der Herr des Zeichens. Er befindet sich als Mittelstrich\ndes oberen Zeichens Kan im Zentrum der Gefahr, also in den größten\nHemmnissen. Aber er steht zur Sechs auf zweitem Platz und Sechs auf\nviertem Platz und zur oberen Sechs in Beziehung, die als Freunde ihm zu\nHilfe kommen, weil er sie durch seine zentrale Stellung beherrscht.	474-477	Inmitten der größten Hemmnisse kommen Freunde":\nDenn sie werden durch die zentrale Stellung geregelt.\nDer fünfte Strich ist der Herr des Zeichens. Er befindet sich als Mittelstrich\ndes oberen Zeichens Kan im Zentrum der Gefahr, also in den größten\nHemmnissen. Aber er steht zur Sechs auf zweitem Platz und Sechs auf\nviertem Platz und zur oberen Sechs in Beziehung, die als Freunde ihm zu\nHilfe kommen, weil er sie durch seine zentrale Stellung beherrscht.	cerrado	na
L6_etiqueta	Obere Sechs:	474-477	Obere Sechs:	cerrado	na
L6_a_oraculo	Gehen führt in Hemmnisse, Kommen führt zu großem Heil.\nFördernd ist es, den großen Mann zu sehen.	474-477	Gehen führt in Hemmnisse, Kommen führt zu großem Heil.\nFördernd ist es, den großen Mann zu sehen.	cerrado	na
L6_b_comentario	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n,,Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\n-\nWenn die obere, schwache Linie allein hingehen und die Hindernisse über-\nwinden wollte, so müßte sie MiBerfolg haben. Ihre Natur ihr Wille\n-\n-\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen"\nd. h. starken Strich, Neun auf drittem Platz. "Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse über-\nwunden werden.\n-\nAuge, Licht\n解	474-477	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n„Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\nWenn die obere, schwache Linie allein hingehen und die Hindernisse überwinden wollte, so müßte sie Mißerfolg haben. Ihre Natur — ihr Wille —\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen",\nd. h. starken Strich, Neun auf drittem Platz. „Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li — Auge, Licht —.\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse überwunden werden.	cerrado	coincide_ninguno
yong_etiqueta		474-477		vacio_en_libro	na
yong_a_oraculo		474-477		vacio_en_libro	na
yong_b_comentario		474-477		vacio_en_libro	na
wen_yen		474-477		vacio_en_libro	na
wen_yen_note		474-477		vacio_en_libro	na
hex_fin	39				

