campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		555-558	Die Auflösung. Gelingen.\nDer König naht seinem Tempel.\nFördernd ist es, das große Wasser zu durchqueren.\nFördernd ist Beharrlichkeit.	cerrado	na
commentary_decision	Die Auflösung: Gelingen. Das Feste kommt und erschöpft sich\nnicht. Das Weiche bekommt einen Platz im Außeren, und der\nObere ist in Übereinstimmung mit ihm.\n,,Der König naht seinem Tempel."\nDer König ist in der Mitte.\n"Fördernd ist es, das große Wasser zu durchqueren.'\nSich auf das Holz verlassen schafft Verdienste.\n"L\n,,Kommen" bedeutet die Stellung im inneren, d. h. unteren Halbzeichen, wie\n,,gehen" die im äußeren. Das Feste, das kommt, ist also die Neun auf\nzweitem Platz. Indem sie den Platz im Zentrum des unteren Zeichens inne-\nhat, schafft sie für das lichte Prinzip innerhalb der dunklen Striche eine Basis\nder Wirksamkeit, die unerschöpflich ist wie das Wasser (Kan). Das Weiche,\ndas einen Platz außen bekommt und mit dem Oberen zusammenwirkt, ist\n16 Das Buch der Wandlungen II\ndie Sechs auf viertem Platz, auf dem Platz des Ministers. Auf den gegen-\nseitigen Beziehungen der drei Striche auf fünftem, viertem und zweitem\nPlatz beruht die Wirkung, die durch das Zeichen gemeint ist.\nDer König in der Mitte ist die Neun auf fünftem Platz. Seine zentrale\nStellung bedeutet die innere Sammlung, durch die er das Auseinander-\nstrebende zusammenzuhalten vermag. Der Tempel wird nahegelegt durch\ndas obere Kernzeichen, Gen, das Berg und Haus bedeutet. Das Holz (Sun)\nüber dem Wasser (Kan) gibt die Unterlage für den Gedanken der Durch-\nquerung des großen Wassers.	555-558	Die Auflösung: Gelingen. Das Feste kommt und erschöpft sich\nnicht. Das Weiche bekommt einen Platz im Außeren, und der\nObere ist in Übereinstimmung mit ihm.\n„Der König naht seinem Tempel."\nDer König ist in der Mitte.\n"Fördernd ist es, das große Wasser zu durchqueren."\nSich auf das Holz verlassen schafft Verdienste.\n„Kommen" bedeutet die Stellung im inneren, d. h. unteren Halbzeichen, wie\n,,gehen" die im äußeren. Das Feste, das kommt, ist also die Neun auf\nzweitem Platz. Indem sie den Platz im Zentrum des unteren Zeichens innehat, schafft sie für das lichte Prinzip innerhalb der dunklen Striche eine Basis\nder Wirksamkeit, die unerschöpflich ist wie das Wasser (Kan). Das Weiche,\ndas einen Platz außen bekommt und mit dem Oberen zusammenwirkt, ist\n16 Das Buch der Wandlungen II\ndie Sechs auf viertem Platz, auf dem Platz des Ministers. Auf den gegenseitigen Beziehungen der drei Striche auf fünftem, viertem und zweitem\nPlatz beruht die Wirkung, die durch das Zeichen gemeint ist.\nDer König in der Mitte ist die Neun auf fünftem Platz. Seine zentrale\nStellung bedeutet die innere Sammlung, durch die er das Auseinanderstrebende zusammenzuhalten vermag. Der Tempel wird nahegelegt durch\ndas obere Kernzeichen, Gen, das Berg und Haus bedeutet. Das Holz (Sun)\nüber dem Wasser (Kan) gibt die Unterlage für den Gedanken der Durchquerung des großen Wassers.	cerrado	coincide_ninguno
image_oraculo	Der Wind fährt über das Wasser: das Bild der Auflösung. So\nopferten die alten Könige dem Herrn und bauten Tempel.\nAuch hier ist das innere Streben nach Zusammenhalten des äußerlich Aus-\neinandergehenden durch die Religion und ihre Pflege angedeutet. Es handelt\nsich um Wahrung des Zusammenhangs zwischen Gott und Mensch und\nzwischen Ahnen und Nachkommen. Das Bild des Tempels ist auch hier durch\ndas Kernzeichen Gen nahegelegt. Es kommt noch die Idee des Hinein-\ngehens von dem Zeichen Sun und des Dunklen von dem Zeichen Kan hinzu.	555-558	Der Wind fährt über das Wasser: das Bild der Auflösung.\nSo opferten die alten Könige dem Herrn und bauten Tempel.	cerrado	na
commentary_image	Der Wind fährt über das Wasser: das Bild der Auflösung. So\nopferten die alten Könige dem Herrn und bauten Tempel.\nAuch hier ist das innere Streben nach Zusammenhalten des äußerlich Aus-\neinandergehenden durch die Religion und ihre Pflege angedeutet. Es handelt\nsich um Wahrung des Zusammenhangs zwischen Gott und Mensch und\nzwischen Ahnen und Nachkommen. Das Bild des Tempels ist auch hier durch\ndas Kernzeichen Gen nahegelegt. Es kommt noch die Idee des Hinein-\ngehens von dem Zeichen Sun und des Dunklen von dem Zeichen Kan hinzu.	555-558	Auch hier ist das innere Streben nach Zusammenhalten des äußerlich Auseinandergehenden durch die Religion und ihre Pflege angedeutet. Es handelt\nsich um Wahrung des Zusammenhangs zwischen Gott und Mensch und\nzwischen Ahnen und Nachkommen. Das Bild des Tempels ist auch hier durch\ndas Kernzeichen Gen nahegelegt. Es kommt noch die Idee des Hineingehens von dem Zeichen Sun und des Dunklen von dem Zeichen Kan hinzu.	cerrado	na
L1_etiqueta	Anfangs Sechs:	555-558	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Er wirkt Hilfe mit der Macht eines Pferdes. Heil!	555-558	Er wirkt Hilfe mit der Macht eines Pferdes. Heil!	cerrado	na
L1_b_comentario	Das Heil der Anfangssechs beruht auf ihrer Hingebung.\nDas starke Pferd ist die Neun auf zweitem Platz. Kan bedeutet ein starkes,\nschönrückiges Pferd. Die Anfangssechs ist schwach und an niedrigem Platz\nund hat von sich aus keine Kraft, die Auflösung zu beseitigen. Aber da die\nLinie im Anfang der Auflösung ist, ist ihre Rettung verhältnismäßig leicht.\nDie starke zentrale Neun auf zweitem Platz kommt ihr zu Hilfe, sie fügt\nsich und vereinigt sich mit ihr im Dienst des Herrn auf fünftem Platz.	555-558	Das Heil der Anfangssechs beruht auf ihrer Hingebung.\nDas starke Pferd ist die Neun auf zweitem Platz. Kan bedeutet ein starkes,\nschönrückiges Pferd. Die Anfangssechs ist schwach und an niedrigem Platz\nund hat von sich aus keine Kraft, die Auflösung zu beseitigen. Aber da die\nLinie im Anfang der Auflösung ist, ist ihre Rettung verhältnismäßig leicht.\nDie starke zentrale Neun auf zweitem Platz kommt ihr zu Hilfe, sie fügt\nsich und vereinigt sich mit ihr im Dienst des Herrn auf fünftem Platz.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	555-558	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Bei der Auflösung läuft er seiner Stütze zu.\nDie Reue schwindet.	555-558	Bei der Auflösung läuft er seiner Stütze zu.\nDie Reue schwindet.	cerrado	na
L2_b_comentario	Bei der Auflösung läuft er seiner Stütze zu"\nund erlangt so, was er wünscht.\nDas Kernzeichen Dschen bedeutet Fuß und rasches Laufen. Die Stütze, auf\ndie sich die Neun auf zweitem Platz stützen kann, ist der gleichgesinnte, starke\nHerrscher Neun auf fünftem Platz. Dadurch, daß die Neun auf zweitem Platz\nvon sich aus den Fürsten aufsucht, könnte man Gelegenheit zur Reue ver-\nmuten, aber sie ist stark und zentral, und diese an sich ungewöhnliche Hand-\nlungsweise ist durch die ungewöhnliche Zeit bedingt. Sie handelt nicht aus\nselbstsüchtigen Gründen, sondern ihr Wunsch ist die Beseitigung der Auf-\nlösung. Dies erreicht sie auch in Gemeinschaft mit der Neun auf fünftem Platz.	555-558	Bei der Auflösung läuft er seiner Stütze zu"\nund erlangt so, was er wünscht.\nDas Kernzeichen Dschen bedeutet Fuß und rasches Laufen. Die Stütze, auf\ndie sich die Neun auf zweitem Platz stützen kann, ist der gleichgesinnte, starke\nHerrscher Neun auf fünftem Platz. Dadurch, daß die Neun auf zweitem Platz\nvon sich aus den Fürsten aufsucht, könnte man Gelegenheit zur Reue vermuten, aber sie ist stark und zentral, und diese an sich ungewöhnliche HandN\nT\nSo\ntz\nlungsweise ist durch die ungewöhnliche Zeit bedingt. Sie handelt nicht aus\nselbstsüchtigen Gründen, sondern ihr Wunsch ist die Beseitigung der Auflösung. Dies erreicht sie auch in Gemeinschaft mit der Neun auf fünftem Platz.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	555-558	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Er löst sein Ich auf. Keine Reue.	555-558	Er löst sein Ich auf. Keine Reue.	cerrado	na
L3_b_comentario	Er löst sein Ich auf."\nSein Wille ist nach außen gerichtet.\nDer Strich ist schwach auf starkem Platz, da wäre Reue das Gegebene.\nAllein es ist der einzige Strich des inneren Zeichens, der in Beziehung des\nEntsprechens zu einem Strich des äußeren Zeichens steht. Daher ist sein\nWille nach außen gerichtet. Er ist oben auf dem Zeichen des Wassers in\nunmittelbarer Berührung mit dem Zeichen Wind, daher der Gedanke des\nAuflösens der eigenen Person und damit Abwesenheit der Reue.	555-558	Er löst sein Ich auf."\nSein Wille ist nach außen gerichtet.\nDer Strich ist schwach auf starkem Platz, da wäre Reue das Gegebene.\nAllein es ist der einzige Strich des inneren Zeichens, der in Beziehung des\nEntsprechens zu einem Strich des äußeren Zeichens steht. Daher ist sein\nWille nach außen gerichtet. Er ist oben auf dem Zeichen des Wassers in\nunmittelbarer Berührung mit dem Zeichen Wind, daher der Gedanke des\nAuflösens der eigenen Person und damit Abwesenheit der Reue.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	555-558	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Auflösend wie Schweiß sind seine lauten Rufe. Auflösung!\nEin König weilt ohne Makel.	555-558	Er löst sich von seiner Schar. Erhabenes Heil! Durch Auflösung folgt Anhäufung. Das ist etwas, an das Gewöhnliche\nnicht denken.	cerrado	coincide_pass04
L4_b_comentario	Ein König weilt ohne Makel."\nEr ist an seinem rechten Platz.\nDas Zusammentreffen des Windes mit dem Wasser löst dieses auf wie\nSchweiß. Das Zeichen Sun, das überall hinkommt, bedeutet die lauten Rufe.\nSo ist der König an seinem rechten Platz und daher ohne Makel.	555-558	"Er löst sich von seiner Schar. Erhabenes Heil!"\nSein Licht ist groß.\nDas untere Zeichen ist als umgewandeltes Kun anzusehen. Kun bedeutet\ndie Schar. Indem der mittlere Strich sich loslöst und auf viertem Platz sich\nniederläßt, löst er sich von seiner Schar und löst diese Schar auf, denn an\nseine Stelle tritt die starke Neun auf zweitem Platz. So entsteht durch Auflösung Anhäufung (Kernzeichen Gen, der Berg). Der weiche Strich, Sechs auf\nviertem Platz, steht im Verhältnis des Empfangens zum Herrscher, Neun auf\nfünftem Platz, und er hat als Gehilfen den starken Beamten Neun auf\nzweitem Platz gewonnen, so daß in der Tat durch Auflösen Anhäufen erfolgt.	cerrado	coincide_pass04
L5_etiqueta		555-558	Neun auf fünftem Platz:	cerrado	coincide_pass04
L5_a_oraculo		555-558	Auflösend wie Schweiß sind seine lauten Rufe. Auflösung!\nEin König weilt ohne Makel.	cerrado	coincide_pass04
L5_b_comentario		555-558	„Ein König weilt ohne Makel."\nEr ist an seinem rechten Platz.\nDas Zusammentreffen des Windes mit dem Wasser löst dieses auf wie\nSchweiß. Das Zeichen Sun, das überall hinkommt, bedeutet die lauten Rufe.\nSo ist der König an seinem rechten Platz und daher ohne Makel.	cerrado	coincide_ninguno
L6_etiqueta	Obere Neun:	555-558	Obere Neun:	cerrado	na
L6_a_oraculo	Er löst sein Blut auf. Weggehen, sich Fernhalten, Hinaus-\ngehen ist ohne Makel.	555-558	Er löst sein Blut auf. Weggehen, sich Fernhalten, Hinaus-\n1332wor\ngehen ist ohne Makel.	cerrado	coincide_pass04
L6_b_comentario	Er löst sein Blut auf."\nDamit entfernt er sich von Schaden.\nKan ist Blut. Der Wind löst auf. So wird die Gelegenheit zum Blutver-\ngießen entfernt. Er kommt aber nicht nur selbst darüber weg, sondern hilft\nauch noch der zu ihm in Beziehung stehenden Sechs auf drittem Platz.\n節	555-558	Er löst sein Blut auf."\nDamit entfernt er sich von Schaden.\nKan ist Blut. Der Wind löst auf. So wird die Gelegenheit zum Blutvergießen entfernt. Er kommt aber nicht nur selbst darüber weg, sondern hilft\nauch noch der zu ihm in Beziehung stehenden Sechs auf drittem Platz.	cerrado	na
yong_etiqueta		555-558		vacio_en_libro	na
yong_a_oraculo		555-558		vacio_en_libro	na
yong_b_comentario		555-558		vacio_en_libro	na
wen_yen		555-558		vacio_en_libro	na
wen_yen_note		555-558		vacio_en_libro	na
hex_fin	59				

