campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		552-554	Das Heitere. Gelingen. Günstig ist Beharrlichkeit.	cerrado	na
commentary_decision	Das Heitere bedeutet Freude. Das Feste in der Mitte, das\nWeiche außen. Sich freuen und dabei als fördernd die Be-\nharrlichkeit zu haben, so fügt man sich dem Himmel und ent-\nspricht den Menschen.\nWenn man fröhlich dem Volk vorangeht, so vergißt das Volk\nseine Mühsale. Wenn man fröhlich dem Schweren entgegen-\ntritt, so vergißt das Volk den Tod. Das Größte bei der Er-\nheiterung des Volkes ist, daß das Volk sich gegenseitig in\nZucht hält.\nDas Feste in der Mitte sind die beiden Striche auf zweitem und fünftem\nPlatz, das Weiche außen sind die Sechs auf drittem Platz und die obere\nSechs. Das ist die rechte Freude, die fest im Innern, nach außen milde ist.\nDiese Freude ist auch das beste Mittel der Staatsregierung.	552-554	Das Heitere bedeutet Freude. Das Feste in der Mitte, das\nWeiche außen. Sich freuen und dabei als fördernd die Beharrlichkeit zu haben, so fügt man sich dem Himmel und entspricht den Menschen.\nWenn man fröhlich dem Volk vorangeht, so vergißt das Volk\nseine Mühsale. Wenn man fröhlich dem Schweren entgegentritt, so vergißt das Volk den Tod. Das Größte bei der Erheiterung des Volkes ist, daß das Volk sich gegenseitig in\nZucht hält.\nDas Feste in der Mitte sind die beiden Striche auf zweitem und fünftem\nPlatz, das Weiche außen sind die Sechs auf drittem Platz und die obere\nSechs. Das ist die rechte Freude, die fest im Innern, nach außen milde ist.\nDiese Freude ist auch das beste Mittel der Staatsregierung.	cerrado	na
image_oraculo	Aufeinander beruhende Seen: das Bild des Heiteren. So tut\nsich der Edle mit seinen Freunden zusammen zur Besprechung\nund Einübung.\nDui bedeutet See und Mund. Die Wiederholung des Mundes bedeutet die\ngemeinsame Besprechung, die Wiederholung des Sees die Einübung.\nAnfangs Neun:	552-554	Aufeinander beruhende Seen: das Bild des Heiteren. So tut\nsich der Edle mit seinen Freunden zusammen zur Besprechung\nund Einübung.	cerrado	coincide_ninguno
commentary_image	Aufeinander beruhende Seen: das Bild des Heiteren. So tut\nsich der Edle mit seinen Freunden zusammen zur Besprechung\nund Einübung.\nDui bedeutet See und Mund. Die Wiederholung des Mundes bedeutet die\ngemeinsame Besprechung, die Wiederholung des Sees die Einübung.\nAnfangs Neun:	552-554	Aufeinander beruhende Seen: das Bild des Heiteren. So tut\nsich der Edle mit seinen Freunden zusammen zur Besprechung\nund Einübung.\nDui bedeutet See und Mund. Die Wiederholung des Mundes bedeutet die\ngemeinsame Besprechung, die Wiederholung des Sees die Einübung.\nAnfangs Neun:	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	552-554	Anfangs Neun:	cerrado	na
L1_a_oraculo	Zufriedene Heiterkeit. Heil!	552-554	Zufriedene Heiterkeit. Heil!	cerrado	na
L1_b_comentario	Das Heil der zufriedenen Heiterkeit besteht darin, daß der\nWandel noch nicht zweifelhaft geworden ist.\nFestigkeit und Bescheidenheit sind die Vorbedingungen einer harmonischen\nFreude. Beide sind in dem starken Strich an niedriger Stelle erfüllt. Wenn\ndas Lichte ans Schattige gebunden ist, so gibt es viele Zweifel und Be-\ndenken, die die Heiterkeit stören. Der Anfangsstrich ist noch fern von allen\nderartigen Verwicklungen, daher ist ihm das Heil gewiß.	552-554	Das Heil der zufriedenen Heiterkeit besteht darin, daß der\nWandel noch nicht zweifelhaft geworden ist.\nFestigkeit und Bescheidenheit sind die Vorbedingungen einer harmonischen\nFreude. Beide sind in dem starken Strich an niedriger Stelle erfüllt. Wenn\ndas Lichte ans Schattige gebunden ist, so gibt es viele Zweifel und Be-\ndenken, die die Heiterkeit stören. Der Anfangsstrich ist noch fern von allen\nderartigen Verwicklungen, daher ist ihm das Heil gewiß.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	552-554	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Wahrhaftige Heiterkeit. Heil! die Reue schwindet.	552-554	Wahrhaftige Heiterkeit. Heil! die Reue schwindet.	cerrado	na
L2_b_comentario	Das Heil wahrhaftiger Heiterkeit besteht im Vertrauen auf\nden eigenen Willen.\nDieser Strich ist in naher Beziehung zu dem dritten, schattigen Strich, daher\nkönnte Zweifel und Reue sich einstellen. Allein da er zentral und stark ist,\nist die Wahrhaftigkeit seines Wesens und seiner Stellung stärker. Er ver-\ntraut sich selbst, ist wahrhaftig gegen die andern und findet daher auch\nGlauben.	552-554	Das Heil wahrhaftiger Heiterkeit besteht im Vertrauen auf\nden eigenen Willen.\nDieser Strich ist in naher Beziehung zu dem dritten, schattigen Strich, daher\nkönnte Zweifel und Reue sich einstellen. Allein da er zentral und stark ist,\nist die Wahrhaftigkeit seines Wesens und seiner Stellung stärker. Er ver-\ntraut sich selbst, ist wahrhaftig gegen die andern und findet daher auch\nGlauben.	cerrado	coincide_pass04
L3_etiqueta	zur Sechs auf drittem Platz abzutun. Dadurch kommt Heil und Segen für ihn	552-554	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Kommende Heiterkeit. Unheil!	552-554	Kommende Heiterkeit. Unheil!	cerrado	na
L3_b_comentario	und andere.	552-554	Das Unheil der kommenden Heiterkeit kommt davon, daß\nder Platz nicht der gebührende ist.\nEine schwache Linie auf starkem Platz, auf der Höhe der Heiterkeit: da fehlt\ndie Beherrschung. Weil man innerlich sich öffnet, kommen die Zerstreu-\nungen von außen herbeigeströmt und dringen ein, und das Unheil ist ge-\nwiss, da man sich von den herbeigezogenen Freuden überwältigen läßt.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	552-554	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Überlegte Heiterkeit ist nicht beruhigt. Nach Abtun der Fehler\nhat man Freude.\n·	552-554	Überlegte Heiterkeit ist nicht beruhigt. Nach Abtun der Fehler\nhat man Freude.	cerrado	coincide_pass04
L4_b_comentario	Die Freude der Neun auf viertem Platz hat Segen.\nDer Strich ist in der Mitte zwischen dem starken Herrn, Neun auf fünftem\nPlatz, zu dem er in Beziehung des Empfangens steht, und der weichen Linie,\nSechs auf drittem Platz, die zu ihm in der Beziehung des Zusammenhaltens\nsteht und ihn zu verführen sucht. Aber obwohl er in dieser Lage noch nicht\nohne weiteres zur Ruhe gekommen ist, so besitzt doch sein Leben genügend\ninnere Kraft, um sich zu überlegen, wem er folgen will, und die Beziehungen	552-554	Die Freude der Neun auf viertem Platz hat Segen.\nDer Strich ist in der Mitte zwischen dem starken Herrn, Neun auf fünftem\nPlatz, zu dem er in Beziehung des Empfangens steht, und der weichen Linie,\nSechs auf drittem Platz, die zu ihm in der Beziehung des Zusammenhaltens\nsteht und ihn zu verführen sucht. Aber obwohl er in dieser Lage noch nicht\nohne weiteres zur Ruhe gekommen ist, so besitzt doch sein Leben genügend\ninnere Kraft, um sich zu überlegen, wem er folgen will, und die Beziehungen\nzur Sechs auf drittem Platz abzutun. Dadurch kommt Heil und Segen für ihn\nund andere.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	552-554	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Wahrhaftigkeit gegen das Zersetzende ist gefährlich.	552-554	Wahrhaftigkeit gegen das Zersetzende ist gefährlich.	cerrado	na
L5_b_comentario	Wahrhaftigkeit gegen das Zersetzende":\n"\nDer Platz ist korrekt und gebührend.\nDas Zersetzende ist die obere Sechs. Die Neun auf fünftem Platz, die stark\nund korrekt ist, steht auch ihr gegenüber so, daß sie ihr Vertrauen schenkt.\nDas ist gefährlich. Aber diese Gefahr kann dennoch abgewendet werden,\nda die Natur und Stellung des Strichs so stark ist, daß jene Einflüsse über-\nwunden werden.	552-554	Wahrhaftigkeit gegen das Zersetzende":\n"\nDer Platz ist korrekt und gebührend.\nDas Zersetzende ist die obere Sechs. Die Neun auf fünftem Platz, die stark\nund korrekt ist, steht auch ihr gegenüber so, daß sie ihr Vertrauen schenkt.\nDas ist gefährlich. Aber diese Gefahr kann dennoch abgewendet werden,\nda die Natur und Stellung des Strichs so stark ist, daß jene Einflüsse über-\nwunden werden.	cerrado	coincide_pass04
L6_etiqueta	Obere Sechs:	552-554	Obere Sechs:	cerrado	na
L6_a_oraculo	Verführende Heiterkeit.	552-554	Verführende Heiterkeit.	cerrado	na
L6_b_comentario	Daß die obere Sechs zur Freude verführt, kommt daher, daß\nsie nicht lichtvoll ist.\nDiese Linie ist ähnlich wie die Sechs auf drittem Platz. Aber während jene\nim inneren Zeichen ist und die Freuden durch ihre Lust herbeilockt, ist die\nobere Sechs im äußeren Zeichen und verlockt andere zur Freude. Die ver-\nführende Heiterkeit bezieht sich nicht auf den das Orakel Befragenden,\nsondern zeigt eine vor ihm liegende Situation. Ob er sich verführen läßt,\ndas liegt bei ihm. Es ist aber wichtig, sich solchen unklaren Situationen\ngegenüber zu hüten.\nEine etwas andere Deutung liegt dem a-Text zu Grunde, die ebenfalls in\nder chinesischen Literatur zum I Ging fundiert ist.	552-554	Daß die obere Sechs zur Freude verführt, kommt daher, daß\nsie nicht lichtvoll ist.\nDiese Linie ist ähnlich wie die Sechs auf drittem Platz. Aber während jene\nim inneren Zeichen ist und die Freuden durch ihre Lust herbeilockt, ist die\nobere Sechs im äußeren Zeichen und verlockt andere zur Freude. Die ver-\nführende Heiterkeit bezieht sich nicht auf den das Orakel Befragenden,\nsondern zeigt eine vor ihm liegende Situation. Ob er sich verführen läßt,\ndas liegt bei ihm. Es ist aber wichtig, sich solchen unklaren Situationen\ngegenüber zu hüten.\nEine etwas andere Deutung liegt dem a-Text zu Grunde, die ebenfalls in\nder chinesischen Literatur zum I Ging fundiert ist.	cerrado	coincide_pass04
yong_etiqueta		552-554		vacio_en_libro	na
yong_a_oraculo		552-554		vacio_en_libro	na
yong_b_comentario		552-554		vacio_en_libro	na
wen_yen		552-554		vacio_en_libro	na
wen_yen_note		552-554		vacio_en_libro	na
hex_fin	58				

