campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_image	Der Himmel zusammen mit Feuer: das Bild der Gemeinschaft\nmit Menschen. So gliedert der Edle die Stämme und unter-\nscheidet die Dinge.\nDas Feuer hat dieselbe Art wie der Himmel, zu dem es emporflammt. Es\nwird in dieser Richtung noch bestärkt durch das Kernzeichen Sun, das den\nWind bedeutet. Der Wind, der überall hinkommt, deutet auch auf Ver-\neinigung und Gemeinschaft. Ebenso wird der Gedanke durch die Sonne am\nHimmel, die alles gemeinsam bescheint, ausgedrückt.\nAber in dieser Gemeinschaft ist doch ein Punkt, den der Edle nicht über-\nsehen darf. Er darf sich nicht gemein machen. Daher die Notwendigkeit\nder Gliederung und Unterscheidung, die durch die Eigenschaft der Ordnung\ndes unteren Zeichens Li nahegelegt ist.\nAnfangs Neun:	377-381	Das Feuer hat dieselbe Art wie der Himmel, zu dem es emporflammt. Es\nwird in dieser Richtung noch bestärkt durch das Kernzeichen Sun, das den\nWind bedeutet. Der Wind, der überall hinkommt, deutet auch auf Vereinigung und Gemeinschaft. Ebenso wird der Gedanke durch die Sonne am\nHimmel, die alles gemeinsam bescheint, ausgedrückt.\nAber in dieser Gemeinschaft ist doch ein Punkt, den der Edle nicht übersehen darf. Er darf sich nicht gemein machen. Daher die Notwendigkeit\nder Gliederung und Unterscheidung, die durch die Eigenschaft der Ordnung\ndes unteren Zeichens Li nahegelegt ist.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	377-381	Anfangs Neun:	cerrado	na
L1_a_oraculo	Gemeinschaft mit Menschen im Tore. Kein Makel.	377-381	Gemeinschaft mit Menschen im Tore. Kein Makel.	cerrado	na
L1_b_comentario	Aus dem Tore gehen, um mit Menschen Gemeinschaft zu\nmachen, wer sollte dabei einen Makel finden?\nDer Anfangsstrich ist licht, stark ohne Selbstsucht. Sechs auf zweitem Platz\nist ein geteilter Strich, in der Mitte offen, das Bild der Tür. Die Anfangs-\nneun, die bei ihrer Stärke am Anfang sich befindet, möchte Gemeinschaft und\nvereinigt sich ohne Sonderabsichten und Egoismus mit der Sechs auf zweitem\nPlatz, die ihrerseits zentral und korrekt ist, so daß kein Makel bei einer\nsolchen Vereinigung ist und auch die beiden mißgünstigen Linien auf drittem\nund viertem Platz nichts Böses dabei finden können.	377-381	Aus dem Tore gehen, um mit Menschen Gemeinschaft zu\nmachen, wer sollte dabei einen Makel finden?\nDer Anfangsstrich ist licht, stark ohne Selbstsucht. Sechs auf zweitem Platz\nist ein geteilter Strich, in der Mitte offen, das Bild der Tür. Die Anfangsneun, die bei ihrer Stärke am Anfang sich befindet, möchte Gemeinschaft und\nvereinigt sich ohne Sonderabsichten und Egoismus mit der Sechs auf zweitem\nPlatz, die ihrerseits zentral und korrekt ist, so daß kein Makel bei einer\nsolchen Vereinigung ist und auch die beiden mißgünstigen Linien auf drittem\nund viertem Platz nichts Böses dabei finden können.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	377-381	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Gemeinschaft mit Menschen im Klan: Beschämung.	377-381	Gemeinschaft mit Menschen im Klan: Beschämung.	cerrado	na
L2_b_comentario	Gemeinschaft mit Menschen im Klan"\nist der Weg zur Beschämung.\nKlan ist Partei, Gemeinschaft auf Grund von Gleichartigkeit. Li nimmt bei\nden Zeichen der innerweltlichen Reihenfolge den Süden ein, den unter den\nZeichen der vorweltlichen Reihenfolge Kiän innehat. Durch Bewegung\nwird die Sechs zur Neun und Li zu Kiän. Das sind Zusammenhänge intimer\nArt. Da aber der Sinn des Zeichens die Öffentlichkeit bevorzugt, so ist diese\nGemeinschaft zu beschränkt und daher beschämend.	377-381	"Gemeinschaft mit Menschen im Klan"\nist der Weg zur Beschämung.\nKlan ist Partei, Gemeinschaft auf Grund von Gleichartigkeit. Li nimmt bei\nden Zeichen der innerweltlichen Reihenfolge den Süden ein, den unter den\nZeichen der vorweltlichen Reihenfolge Kiän innehat. Durch Bewegung\nwird die Sechs zur Neun und Li zu Kiän. Das sind Zusammenhänge intimer\nArt. Da aber der Sinn des Zeichens die Öffentlichkeit bevorzugt, so ist diese\nGemeinschaft zu beschränkt und daher beschämend.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	377-381	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Versteckt Waffen im Dickicht, steigt auf den hohen Hügel\ndavor. Drei Jahre lang erhebt er sich nicht.	377-381	Versteckt Waffen im Dickicht, steigt auf den hohen Hügel\ndavor. Drei Jahre lang erhebt er sich nicht.	cerrado	na
L3_b_comentario	Versteckt Waffen im Dickicht",\ndenn er hatte einen Harten zum Gegner.\n,,Drei Jahre lang erhebt er sich nicht."\nWie sollte es denn gehen?\nDas Zeichen Li bedeutet,,Waffen", das Kernzeichen Sun bedeutet,,verstek-\nken" und außerdem,,Holz, Dickicht". Das veränderte Zeichen von Sun er-\ngibt Gen, Berg, daher der hohe Hügel davor. Neun auf drittem Platz ist hart\nund nicht zentral und bedeutet einen groben Menschen, der auf Grund des\nZusammenhaltens mit Sechs auf zweitem Platz Gemeinschaft sucht. Sechs\nauf zweitem Platz ist korrekt und pflegt die entsprechende Gemeinschaft\nmit Neun auf fünftem Platz. Da sucht es Neun auf drittem Platz zu verhin-\ndern. Da seine Kraft dem Gegner nicht gewachsen ist, gebraucht er List. Er\nlugt aus nach dem Gegner, aber er wagt sich nicht hervor. Drei Jahre werden\nwohl durch die drei Striche von Kiän nahegelegt. Der Platz ist der untere\ndes Kernzeichens Kiän.	377-381	Versteckt Waffen im Dickicht",\ndenn er hatte einen Harten zum Gegner.\n„Drei Jahre lang erhebt er sich nicht."\nWie sollte es denn gehen?\nDas Zeichen Li bedeutet„Waffen", das Kernzeichen Sun bedeutet,,verstekken" und außerdem ",Holz, Dickicht". Das veränderte Zeichen von Sun ergibt Gen, Berg, daher der hohe Hügel davor. Neun auf drittem Platz ist hart\nund nicht zentral und bedeutet einen groben Menschen, der auf Grund des\nZusammenhaltens mit Sechs auf zweitem Platz Gemeinschaft sucht. Sechs\nauf zweitem Platz ist korrekt und pflegt die entsprechende Gemeinschaft\nmit Neun auf fünftem Platz. Da sucht es Neun auf drittem Platz zu verhindern. Da seine Kraft dem Gegner nicht gewachsen ist, gebraucht er List. Er\nlugt aus nach dem Gegner, aber er wagt sich nicht hervor. Drei Jahre werden\nwohl durch die drei Striche von Kiän nahegelegt. Der Platz ist der untere\ndes Kernzeichens Kiän.	cerrado	coincide_ninguno
L4_etiqueta	Neun auf viertem Platz:	377-381	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Er steigt auf seine Mauer. Er kann nicht angreifen. Heil!	377-381	Er steigt auf seine Mauer. Er kann nicht angreifen. Heil!	cerrado	na
L4_b_comentario	Er steigt auf seine Mauer."\nEs liegt im Sinne der Lage, daß er nichts machen kann. Sein\nHeil besteht darin, daß er in Bedrängnis kommt und darum\nzum Gesetz zurückkehrt.\nDie Neun auf viertem Platz sucht ebenfalls Gemeinschaft mit Sechs auf\nzweitem Platz. Aber Sechs auf zweitem Platz ist innen, Neun auf viertem\nPlatz ist außen. Im Verhältnis des Entsprechens steht Sechs auf zweitem\nPlatz zu Neun auf fünftem Platz, in dem des Zusammenhaltens zu Neun auf\n5 Das Buch der Wandlungen II\ndrittem Platz. Gegenüber von Neun auf viertem Platz bildet daher Neun auf\ndrittem Platz die hohe Mauer, die Sechs auf zweitem Platz deckt. Will nun\nNeun auf viertem Platz mit Neun auf fünftem Platz kämpfen, so sieht er\nsich bei seinem schwachen und unkorrekten Platz nicht in der Lage dazu. Da\naber seine Härte durch die Weichheit des Platzes gemildert ist, läßt er sich\ndurch die Notlage zur Rückkehr zum rechten Weg und Verzicht bewegen.	377-381	Er steigt auf seine Mauer."\nEs liegt im Sinne der Lage, daß er nichts machen kann. Sein\nHeil besteht darin, daß er in Bedrängnis kommt und darum\nzum Gesetz zurückkehrt.\nDie Neun auf viertem Platz sucht ebenfalls Gemeinschaft mit Sechs auf\nzweitem Platz. Aber Sechs auf zweitem Platz ist innen, Neun auf viertem\nPlatz ist außen. Im Verhältnis des Entsprechens steht Sechs auf zweitem\nPlatz zu Neun auf fünftem Platz, in dem des Zusammenhaltens zu Neun auf\n5 Das Buch der Wandlungen auf\ndrittem Platz. Gegenüber von Neun auf viertem Platz bildet daher Neun auf\ndrittem Platz die hohe Mauer, die Sechs auf zweitem Platz deckt. Will nun\nNeun auf viertem Platz mit Neun auf fünftem Platz kämpfen, so sieht er\nsich bei seinem schwachen und unkorrekten Platz nicht in der Lage dazu. Da\naber seine Härte durch die Weichheit des Platzes gemildert ist, läßt er sich\ndurch die Notlage zur Rückkehr zum rechten Weg und Verzicht bewegen.	cerrado	coincide_ninguno
L5_etiqueta	Neun auf fünftem Platz:	377-381	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Die gemeinsamen Menschen weinen erst und klagen, aber\nnachher lachen sie. Nach großen Kämpfen gelingt es ihnen,\nsich zu treffen.	377-381	Die gemeinsamen Menschen weinen erst und klagen, aber\nnachher lachen sie. Nach großen Kämpfen gelingt es ihnen,\nsich zu treffen.	cerrado	na
L5_b_comentario	Der Anfang der gemeinsamen Menschen ist zentral und gerade.\n,,Nach großen Kämpfen gelingt es ihnen, sich zu treffen",\ndas heißt, sie siegen.\nFünf und Zwei sind in der korrekten geraden Beziehung des Entsprechens.\nDurch Drei und Vier werden sie zunächst an der Vereinigung gehindert und\nsind daher traurig. Da sie aber zentral und korrekt sind, so werden sie\nsich früher oder später vereinigen. Das untere Zeichen, Li, bedeutet Waffen,\ndas obere, Kiän, kommt ihm kräftig entgegen. Das deutet auf den Sieg\ngroßer Heere.	377-381	Der Anfang der gemeinsamen Menschen ist zentral und gerade.\n„Nach großen Kämpfen gelingt es ihnen, sich zu treffen",\ndas heißt, sie siegen.\nFünf und Zwei sind in der korrekten geraden Beziehung des Entsprechens.\nDurch Drei und Vier werden sie zunächst an der Vereinigung gehindert und\nsind daher traurig. Da sie aber zentral und korrekt sind, so werden sie\nsich früher oder später vereinigen. Das untere Zeichen, Li, bedeutet Waffen,\ndas obere, Kiän, kommt ihm kräftig entgegen. Das deutet auf den Sieg\ngroßer Heere.	cerrado	na
L6_etiqueta	Obere Neun:	377-381	Obere Neun:	cerrado	na
L6_a_oraculo	Gemeinschaft mit Menschen auf dem Anger. Keine Reue.	377-381	Gemeinschaft mit Menschen auf dem Anger. Keine Reue.	cerrado	na
L6_b_comentario	Gemeinschaft mit Menschen auf dem Anger."\nDer Wille ist noch nicht befriedigt.\nKiän bedeutet den Anger vor der Stadt. Der obere Strich weilt außerhalb\ndes Zeichens. Auch das deutet auf den Anger. Außerhalb des Angers ist\ndas Freie. Die Gemeinschaft auf dem Anger ist also noch nicht das letzte\nIdeal. Der Wille nach Gemeinschaft im Freien, die Gelingen bringt, ist noch\nnicht befriedigt.\nBemerkung: Das Zeichen enthält das Ideal der allgemeinen Menschheits-\nverbrüderung, das aber noch nicht erreicht ist. So weist es mit seiner For-\nderung über jede einzelne Situation der Gemeinschaft als noch nicht be-\nfriedigend hinaus. Von den einzelnen Strichen erreicht keiner das Ideal.\nSie alle suchen Gemeinschaft auf Grund von engeren Beziehungen. Aber\ndarum kommen sie alle nicht zu dem großen Gelingen, das das Gesamtzeichen\nin Aussicht stellt.\n大有	377-381	Gemeinschaft mit Menschen auf dem Anger."\nDer Wille ist noch nicht befriedigt.\nKiän bedeutet den Anger vor der Stadt. Der obere Strich weilt außerhalb\ndes Zeichens. Auch das deutet auf den Anger. Außerhalb des Angers ist\ndas Freie. Die Gemeinschaft auf dem Anger ist also noch nicht das letzte\nIdeal. Der Wille nach Gemeinschaft im Freien, die Gelingen bringt, ist noch\nnicht befriedigt.\nBemerkung: Das Zeichen enthält das Ideal der allgemeinen Menschheitsverbrüderung, das aber noch nicht erreicht ist. So weist es mit seiner Forderung über jede einzelne Situation der Gemeinschaft als noch nicht befriedigend hinaus. Von den einzelnen Strichen erreicht keiner das Ideal.\nSie alle suchen Gemeinschaft auf Grund von engeren Beziehungen. Aber\ndarum kommen sie alle nicht zu dem großen Gelingen, das das Gesamtzeichen\nin Aussicht stellt.	cerrado	na
yong_etiqueta		377-381		vacio_en_libro	na
yong_a_oraculo		377-381		vacio_en_libro	na
yong_b_comentario		377-381		vacio_en_libro	na
wen_yen		377-381		vacio_en_libro	na
wen_yen_note		377-381		vacio_en_libro	na
hex_fin	13				
