campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
L3_b_comentario	Das Heer führt etwa im Wagen Leichen."\nDas ist gänzlich ohne Verdienst.\nDas obere Kernzeichen ist Kun, dessen Bild der Wagen ist. Der Strich ist\nschwach, auf der Spitze der, Gefahr, inmitten des Kernzeichens der Erregung;\ndas alles sind Dinge, die es nahelegen, daß eine schwere Niederlage er-\nlitten wird.	354-357	Das Heer führt etwa im Wagen Leichen."\nDas ist gänzlich ohne Verdienst.\nDas obere Kernzeichen ist Kun, dessen Bild der Wagen ist. Der Strich ist\nschwach, auf der Spitze der Gefahr, inmitten des Kernzeichens der Erregung;\ndas alles sind Dinge, die es nahelegen, daß eine schwere Niederlage erlitten wird.	cerrado	coincide_pass04
L4_etiqueta	Sechs auf viertem Platz:	354-357	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Das Heer zieht sich zurück. Kein Makel.	354-357	Das Heer zieht sich zurück. Kein Makel.	cerrado	na
L4_b_comentario	Das Heer zieht sich zurück. Kein Makel",\ndenn es weicht nicht ab von der gewöhnlichen Art.\nWörtlich bedeutet der Text: "Das Heer wendet sich nach links." Rechts ist\nim Krieg soviel wie vorn, links soviel wie hinten. Der Strich ist äußerst\nschwach, weil von Natur schwach und noch dazu an schwacher Stelle. Doch\ner ist an dem ihm gebührenden Platz, daher Rückzug, ohne daß er zu tadeln\nwäre.	354-357	Das Heer zieht sich zurück. Kein Makel",\ndenn es weicht nicht ab von der gewöhnlichen Art.\nWörtlich bedeutet der Text: "Das Heer wendet sich nach links." Rechts ist\nim Krieg soviel wie vorn, links soviel wie hinten. Der Strich ist äußerst\nschwach, weil von Natur schwach und noch dazu an schwacher Stelle. Doch\ner ist an dem ihm gebührenden Platz, daher Rückzug, ohne daß er zu tadeln\nwäre.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	354-357	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Im Feld ist ein Wild. Es ist fördernd, es zu fangen. Ohne\nMakel. Der Alteste führe das Heer. Der Jüngere fährt Leichen.\nDa bringt Beharrlichkeit Unheil.	354-357	Im Feld ist ein Wild. Es ist fördernd, es zu fangen. Ohne\nMakel. Der Alteste führe das Heer. Der Jüngere fährt Leichen.\nDa bringt Beharrlichkeit Unheil.	cerrado	na
L5_b_comentario	Der Alteste führe das Heer",\nweil er zentral und korrekt ist.\n,,Der Jüngere fährt Leichen."\nSo betraut man nicht den rechten Mann.\nDas Zeichen Kan bedeutet Schwein, Feld ist Erde (Kun). Innerhalb des\nZeichens Kun (Feld) ist Kan (Schwein, d. h. ein Wild). Da ist es fördernd, es\nzu fangen. Wenn man den genauen Wortlaut übersetzt, so heißt es,,Seine\nFehler erklären" (diese Deutung ist aber weniger gut)¹. Der Alteste ist die\nstarke Neun auf zweitem Platz, er soll das Heer führen. Wenn ein anderer\ndas Heer führt, der nicht die Erfahrung hat gemeint ist Sechs auf drittem\nPlatz - so kommt es dazu, daß Leichen geführt werden müssen, das heißt,\ndaß eine Niederlage erlitten wird.	354-357	Der Alteste führe das Heer",\nweil er zentral und korrekt ist.\n"Der Jüngere fährt Leichen."\nSo betraut man nicht den rechten Mann.\nDas Zeichen Kan bedeutet Schwein, Feld ist Erde (Kun). Innerhalb des\nZeichens Kun (Feld) ist Kan (Schwein, d. h. ein Wild). Da ist es fördernd, es\nzu fangen. Wenn man den genauen Wortlaut übersetzt, so heißt es„Seine\nFehler erklären" (diese Deutung ist aber weniger gut)¹. Der Alteste ist die\nstarke Neun auf zweitem Platz, er soll das Heer führen. Wenn ein anderer\ndas Heer führt, der nicht die Erfahrung hat - gemeint ist Sechs auf drittem\nPlatz so kommt es dazu, daß Leichen geführt werden müssen, das heißt,\ndaß eine Niederlage erlitten wird.\n―	cerrado	coincide_ninguno
L6_etiqueta	Obere Sechs:	354-357	Obere Sechs:	cerrado	na
L6_a_oraculo	Der große Fürst erläßt Befehle, gründet Staaten, belehnt\nFamilien. Gemeine Menschen soll man nicht benützen.	354-357	Der große Fürst erläßt Befehle, gründet Staaten, belehnt\nFamilien. Gemeine Menschen soll man nicht benützen.	cerrado	na
L6_b_comentario	Der große Fürst erläßt Befehle",\num das Verdienst gebührend zu belohnen.\n""\n,Gemeine Menschen soll man nicht benützen",\ndenn sie verwirren sicher das Land.\nDer oberste Platz zeigt das siegreiche Ende des Kriegs. Der große Fürst ist\ndie Sechs auf fünftem Platz. Es wird hier, wie zuweilen bei der oberen\nSechs, eine Ergänzung zu dem Strich auf fünftem Platz - gleichsam objek-\nDer Satz,,Li dschu yän" wird am besten so übersetzt, daß das Wort,,yän", welches\nreden, erklären heißt, hier ebenso wie häufig im Buch der Lieder einfach als Ausrufe-\nzeichen dient; damit gewinnt man die Übersetzung,,fördernd ist es festzuhalten, zu\nfangen" (sc. das Wild).\ntiv von außen betrachtet gegeben. Das Verdienst, das belohnt wird, ist\nNeun auf zweitem Platz; die gemeinen Menschen sind repräsentiert durch\ndie Sechs auf drittem Platz.	354-357	Der große Fürst erläßt Befehle",\num das Verdienst gebührend zu belohnen.\n„Gemeine Menschen soll man nicht benützen",\ndenn sie verwirren sicher das Land.\nDer oberste Platz zeigt das siegreiche Ende des Kriegs. Der große Fürst ist\ndie Sechs auf fünftem Platz. Es wird hier, wie zuweilen bei der oberen\nSechs, eine Ergänzung zu dem Strich auf fünftem Platz gleichsam objek-\n¹ Der Satz„Li dschu yän" wird am besten so übersetzt, daß das Wort ",yän", welches\nreden, erklären heißt, hier ebenso wie häufig im Buch der Lieder einfach als Ausrufezeichen dient; damit gewinnt man die Übersetzung,,fördernd ist es festzuhalten, zu\nfangen" (sc. das Wild).\n―\ntiv von außen betrachtet gegeben. Das Verdienst, das belohnt wird, ist\nNeun auf zweitem Platz; die gemeinen Menschen sind repräsentiert durch\ndie Sechs auf drittem Platz.	cerrado	coincide_ninguno
yong_etiqueta		354-357		vacio_en_libro	na
yong_a_oraculo		354-357		vacio_en_libro	na
yong_b_comentario		354-357		vacio_en_libro	na
wen_yen		354-357		vacio_en_libro	na
wen_yen_note		354-357		vacio_en_libro	na
hex_fin	7				

