campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_image	Der Berg ruht auf der Erde: das Bild der Zersplitterung.\nSo können die Oberen nur durch reiches Spenden an die Un-\nteren ihre Stellung sichern.\nDer Berg ist um so weniger der Zersplitterung ausgesetzt, je breiter er auf\nder Erde ruht. Es wird hier nicht sowohl der Zustand der Zersplitterung\nvorgeführt als der Zustand, der die Zersplitterung vermeiden läßt. Es\nkommt daher auch nicht die Abnahme des Lichten und Zunahme des\nSchattigen in Betracht, sondern die Beziehungen der Dicke der Unterlage.\nDurch reiches Spenden, wie es in der Art der Erde (Kun) liegt, wird die\nsichere Ruhe, wie sie in der Art des Berges (Gen) liegt, erreicht.\nAnfangs Sechs:	414-416	Der Berg ist um so weniger der Zersplitterung ausgesetzt, je breiter er auf\nder Erde ruht. Es wird hier nicht sowohl der Zustand der Zersplitterung\nvorgeführt als der Zustand, der die Zersplitterung vermeiden läßt. Es\nkommt daher auch nicht die Abnahme des Lichten und Zunahme des\nSchattigen in Betracht, sondern die Beziehungen der Dicke der Unterlage.\nDurch reiches Spenden, wie es in der Art der Erde (Kun) liegt, wird die\nsichere Ruhe, wie sie in der Art des Berges (Gen) liegt, erreicht.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	414-416	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Das Bett wird zersplittert am Bein. Die Beharrlichen werden\nvernichtet. Unheil.	414-416	Das Bett wird zersplittert am Bein. Die Beharrlichen werden\nvernichtet. Unheil.	cerrado	na
L1_b_comentario	Das Bett wird zersplittert am Bein",\num die Unteren zu vernichten.\nDie Anfangsposition bedeutet als unterster Platz das Bein. Das, was zer-\nsplittert wird, ist der Ruheplatz, daher das Bild des Bettes. Die Zersplitte-\nrung fängt unten an. Darin besteht die Gefahr.	414-416	Das Bett wird zersplittert am Bein",\num die Unteren zu vernichten.\nDie Anfangsposition bedeutet als unterster Platz das Bein. Das, was zersplittert wird, ist der Ruheplatz, daher das Bild des Bettes. Die Zersplitterung fängt unten an. Darin besteht die Gefahr.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	414-416	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Das Bett wird zersplittert am Rand. Die Beharrlichen werden\nvernichtet. Unheil.	414-416	Das Bett wird zersplittert am Rand. Die Beharrlichen werden\nvernichtet. Unheil.	cerrado	na
L2_b_comentario	Das Bett wird zersplittert am Rand",\nweil man keinen Genossen hat.\nDie Zersplitterung steigt vom Bein des Bettes höher. Es wird schon der\nRand zersplittert. Der Strich ist allein. Er steht zu den umgebenden weder\nin der Beziehung des Entsprechens noch in der des Zusammenhaltens.\nHier tritt der Angriff aus der Verborgenheit schon in die Sichtbarkeit hervor.	414-416	Das Bett wird zersplittert am Rand",\nweil man keinen Genossen hat.\nDie Zersplitterung steigt vom Bein des Bettes höher. Es wird schon der\nRand zersplittert. Der Strich ist allein. Er steht zu den umgebenden weder\nin der Beziehung des Entsprechens noch in der des Zusammenhaltens.\nHier tritt der Angriff aus der Verborgenheit schon in die Sichtbarkeit hervor.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	414-416	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Er zersplittert sich mit ihnen. Kein Makel.	414-416	Er zersplittert sich mit ihnen. Kein Makel.	cerrado	na
L3_b_comentario	Er zersplittert sich mit ihnen. Kein Makel."\nEr verliert den Nachbar oben und unten.\nDer Strich steht in der Beziehung des Entsprechens zur oberen Neun.\nDarum zerfällt er mit seiner Umgebung, da er diesen ursprünglichen Be-\nziehungen treu bleibt. Weil die Beziehung zur oberen Neun da ist, ergibt\nsich die Trennung von den beiden Nachbarstrichen, zu denen keine Be-\nziehungen des Zusammenhaltens vorliegen.	414-416	Er zersplittert sich mit ihnen. Kein Makel."\nEr verliert den Nachbar oben und unten.\nDer Strich steht in der Beziehung des Entsprechens zur oberen Neun.\nDarum zerfällt er mit seiner Umgebung, da er diesen ursprünglichen Beziehungen treu bleibt. Weil die Beziehung zur oberen Neun da ist, ergibt\nsich die Trennung von den beiden Nachbarstrichen, zu denen keine Beziehungen des Zusammenhaltens vorliegen.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	414-416	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Das Bett wird zersplittert bis zur Haut. Unheil.	414-416	Das Bett wird zersplittert bis zur Haut. Unheil.	cerrado	na
L4_b_comentario	Das Bett wird zersplittert bis zur Haut. Unheil."\nDas ist ernstes und nahes Unglück.\nDas Zeichen Kun unten stellt das Bett, den Ruheplatz dar. Das Zeichen\nGen oben stellt den Ruhenden dar. Hier greift die Zersplitterung vom\nRuheplatz auf den Ruhenden selber über. Darum ist das Unheil unmittelbar\nnahe,	414-416	Das Bett wird zersplittert bis zur Haut. Unheil."\nDas ist ernstes und nahes Unglück.\nDas Zeichen Kun unten stellt das Bett, den Ruheplatz dar. Das Zeichen\nGen oben stellt den Ruhenden dar. Hier greift die Zersplitterung vom\nRuheplatz auf den Ruhenden selber über. Darum ist das Unheil unmittelbar\nnahe.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	414-416	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Ein Zug Fische. Durch die Palastdamen kommt Gunst. Alles\nist förderlich.	414-416	Ein Zug Fische. Durch die Palastdamen kommt Gunst. Alles\nist förderlich.\n4539``♥`V`N	cerrado	coincide_pass04
L5_b_comentario	Durch die Palastdamen kommt Gunst."\nDas ist endgültig kein Fehler.\n-\nWenn der Strich sich wandelt, so erscheint oben das Zeichen Sun, das Fisch\nbedeutet. - Der Fisch ist übrigens an sich ein dem Schattigen zugeordnetes\nWesen. Der Strich ist auf dem Platz des Herrschers. Hier jedoch, da die\nTätigkeit der Yinkraft ausgesprochen in die Erscheinung tritt, nicht Fürst,\nsondern Königin. Der Strich steht zum oberen in der Beziehung des Zu-\nsammenhaltens, daher keine feindliche Wirkung, sondern auf der Höhe der\nWirksamkeit Unterwerfung unter das Yang, dem sie sich an der Spitze der\nvier übrigen Yinlinien wie ein Zug Fische naht. Die freundlichen Verhält-\nnisse werden unter dem Verhältnis des Herrschers zu den Hofdamen und\nseiner Königin dargestellt.	414-416	Durch die Palastdamen kommt Gunst."\nDas ist endgültig kein Fehler.\nWenn der Strich sich wandelt, so erscheint oben das Zeichen Sun, das Fisch\nbedeutet. - Der Fisch ist übrigens an sich ein dem Schattigen zugeordnetes\nWesen. - Der Strich ist auf dem Platz des Herrschers. Hier jedoch, da die\nTätigkeit der Yinkraft ausgesprochen in die Erscheinung tritt, nicht Fürst,\nsondern Königin. Der Strich steht zum oberen in der Beziehung des Zusammenhaltens, daher keine feindliche Wirkung, sondern auf der Höhe der\nWirksamkeit Unterwerfung unter das Yang, dem sie sich an der Spitze der\nvier übrigen Yinlinien wie ein Zug Fische naht. Die freundlichen Verhältnisse werden unter dem Verhältnis des Herrschers zu den Hofdamen und\nseiner Königin dargestellt.	cerrado	coincide_ninguno
L6_etiqueta	Obere Neun:	414-416	Obere Neun:	cerrado	na
L6_a_oraculo	Eine große Frucht ist noch ungegessen da. Der Edle erhält\neinen Wagen. Dem Gemeinen zersplittert sein Haus.	414-416	Eine große Frucht ist noch ungegessen da. Der Edle erhält\neinen Wagen. Dem Gemeinen zersplittert sein Haus.	cerrado	na
L6_b_comentario	Der Edle erhält einen Wagen."\nEr wird vom Volk getragen.\n,,Dem Gemeinen zersplittert sein Haus";\ner ist endgültig unbrauchbar.\nDer eine starke Strich in der Höhe, der die Lebenskeime für die Zukunft\nenthält, wird unter dem Bild einer großen Frucht gesehen. Das Zeichen\nKun bedeutet einen Wagen. Das Zusammenbrechen des Strichs durch seine\nVeränderung in einen Yinstrich wird mit dem Zusammenbrechen der Hütte\ndes Gemeinen verglichen. Der Strich ist sozusagen das Dach des ganzen\nZeichens. Indem er auseinanderfällt, stürzt das Ganze zusammen.	414-416	Der Edle erhält einen Wagen."\nEr wird vom Volk getragen.\n„Dem Gemeinen zersplittert sein Haus";\ner ist endgültig unbrauchbar.\nDer eine starke Strich in der Höhe, der die Lebenskeime für die Zukunft\nenthält, wird unter dem Bild einer großen Frucht gesehen. Das Zeichen\nKun bedeutet einen Wagen. Das Zusammenbrechen des Strichs durch seine\nVeränderung in einen Yinstrich wird mit dem Zusammenbrechen der Hütte\ndes Gemeinen verglichen. Der Strich ist sozusagen das Dach des ganzen\nZeichens. Indem er auseinanderfällt, stürzt das Ganze zusammen.	cerrado	coincide_ninguno
yong_etiqueta		414-416		vacio_en_libro	na
yong_a_oraculo		414-416		vacio_en_libro	na
yong_b_comentario		414-416		vacio_en_libro	na
wen_yen		414-416		vacio_en_libro	na
wen_yen_note		414-416		vacio_en_libro	na
hex_fin	23				

