campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	,,Anmut hat Gelingen." Das Weiche kommt und formt das\nFeste, darum: Gelingen. Ein abgelöstes Festes steigt empor\nund formt das Weiche, darum:,,Im Kleinen ist es fördernd,\netwas zu unternehmen." Das ist die Form des Himmels. Form-\nvoll, klar und ruhig: das ist die Form der Menschen. Wenn\nman die Form des Himmels betrachtet, so kann man daraus\ndie Veränderung der Zeiten erforschen. Wenn man die Formen\nder Menschen betrachtet, so kann man die Welt gestalten.\nDer Text des Kommentars scheint nicht ganz intakt zu sein. Namentlich\nscheint vor,,Das ist die Form des Himmels" ein Satz zu fehlen. Wang Bi\nsagt: Das Feste und Weiche verbindet sich abwechselnd und bildet Formen;\ndas ist die Form des Himmels. Man nahm das als den ursprünglichen, jetzt\nfehlenden Text, doch widerspricht dem Mao Ki Ling und sieht darin nur eine\nErklärung des vorangehenden Satzes. Sachlich muß aber doch irgend etwas\nderartiges vorausgesetzt werden.\nDas Weiche, das kommt, ist die Sechs auf zweitem Platz. Sie stellt sich\nzwischen die beiden festen Striche und gibt ihnen Gelingen, gibt ihnen\nForm. Das Starke, das sich ablöst, ist die obere Neun; sie stellt sich an die\nSpitze der beiden oberen weichen Linien und gibt ihnen die Möglichkeit\nzur Verwirklichung der Form. In allen Fällen ist das Yangprinzip der Gehalt\nund das Yinprinzip die Form. Aber während im ersten Fall direkt die Yin-\nlinie die Form gibt und daher Gelingen bewirkt, gibt die nach oben gehende\nYanglinie nur indirekt durch Verleihung des Gehalts das Material, an dem\nsich die sonst leere Form der Yinlinien auswirken kann. Darum ist die Wirkung\ndavon, daß es für das ,,Kleine" fördernd ist, etwas zu unternehmen.\nDie Form des Himmels ist symbolisiert durch die vier konstituierenden Fi-\nguren des Zeichens: die untere Figur Li ist die Sonne, das untere Kernzeichen\nKan ist der Mond, das obere Kernzeichen Dschen repräsentiert durch seine\nBewegung den großen Bären, die obere Figur Gen durch ihre Ruhe die\nSternbilder. Wenn man die Drehung des großen Bären betrachtet, so weiß\nman den Gang des Jahres, durch Betrachtung des Laufs der Sonne und der\nPhasen des Mondes erkennt man die Tages- und Monatszeiten.\nDie Form des Menschenlebens ergibt sich aus den klaren (Li) und festen\n(Gen) Regeln der Sitte, in denen das Lichte der Liebe und das Schattige der\nGerechtigkeit die Kombinationen von Gehalt und Form bilden. Auch hier ist\ndie Liebe der Gehalt und die Gerechtigkeit die Form.	410-413	„Anmut hat Gelingen." Das Weiche kommt und formt das\nFeste, darum: Gelingen. Ein abgelöstes Festes steigt empor\nund formt das Weiche, darum: "Im Kleinen ist es fördernd,\netwas zu unternehmen." Das ist die Form des Himmels. Formvoll, klar und ruhig: das ist die Form der Menschen. Wenn\nman die Form des Himmels betrachtet, so kann man daraus\ndie Veränderung der Zeiten erforschen. Wenn man die Formen\nder Menschen betrachtet, so kann man die Welt gestalten.\nDer Text des Kommentars scheint nicht ganz intakt zu sein. Namentlich\nscheint vor„Das ist die Form des Himmels" ein Satz zu fehlen. Wang Bi\nsagt: Das Feste und Weiche verbindet sich abwechselnd und bildet Formen;\ndas ist die Form des Himmels. Man nahm das als den ursprünglichen, jetzt\nfehlenden Text, doch widerspricht dem Mao Ki Ling und sieht darin nur eine\nErklärung des vorangehenden Satzes. Sachlich muß aber doch irgend etwas\nderartiges vorausgesetzt werden.\nDas Weiche, das kommt, ist die Sechs auf zweitem Platz. Sie stellt sich\nzwischen die beiden festen Striche und gibt ihnen Gelingen, gibt ihnen\nForm. Das Starke, das sich ablöst, ist die obere Neun; sie stellt sich an die\nSpitze der beiden oberen weichen Linien und gibt ihnen die Möglichkeit\nzur Verwirklichung der Form. In allen Fällen ist das Yangprinzip der Gehalt\nund das Yinprinzip die Form. Aber während im ersten Fall direkt die Yinlinie die Form gibt und daher Gelingen bewirkt, gibt die nach oben gehende\nYanglinie nur indirekt durch Verleihung des Gehalts das Material, an dem\nsich die sonst leere Form der Yinlinien auswirken kann. Darum ist die Wirkung\ndavon, daß es für das ",Kleine" fördernd ist, etwas zu unternehmen.\nDie Form des Himmels ist symbolisiert durch die vier konstituierenden Figuren des Zeichens: die untere Figur Li ist die Sonne, das untere Kernzeichen\nKan ist der Mond, das obere Kernzeichen Dschen repräsentiert durch seine\nBewegung den großen Bären, die obere Figur Gen durch ihre Ruhe die\nSternbilder. Wenn man die Drehung des großen Bären betrachtet, so weiß\nman den Gang des Jahres, durch Betrachtung des Laufs der Sonne und der\nPhasen des Mondes erkennt man die Tages- und Monatszeiten.\nDie Form des Menschenlebens ergibt sich aus den klaren (Li) und festen\n(Gen) Regeln der Sitte, in denen das Lichte der Liebe und das Schattige der\nS\n豆豆​白​屋\n​F\nGerechtigkeit die Kombinationen von Gehalt und Form bilden. Auch hier ist\ndie Liebe der Gehalt und die Gerechtigkeit die Form.	cerrado	coincide_ninguno
image_oraculo	Unten am Berg ist das Feuer: Das Bild der Anmut.\nSo verfährt der Edle bei der Klarstellung der laufenden An-\ngelegenheiten; aber er wagt es nicht, danach große Streit-\nfragen zu entscheiden.\nDas Zeichen ist das vorige in seiner umgekehrten Gestalt. Dort war Hellig-\nkeit und Bewegung. Die deuteten auf rasche Erledigung der Strafen nach\nklar erkannten Gesetzen. Hier ist außen Stillstand, innen Klarheit. Das ist\neine theoretische, nicht eine praktische Geistesverfassung. Darum genügt\ndieser Zustand zwar für die Anwendung der festen Regeln laufender Ge-\nschäfte, aber nicht um Außergewöhnliches zu unternehmen. Der eine der\nHerren des Zeichens ist zu schwach, der andre zu weit außerhalb, als daß\nsie aktiv eingreifen könnten.\nAnfangs Neun:	410-413	Unten am Berg ist das Feuer: das Bild der Anmut.\nSo verfährt der Edle bei der Klarstellung\nder laufenden Angelegenheiten,\naber er wagt es nicht, danach Streitfragen zu entscheiden.	cerrado	coincide_ninguno
commentary_image	Unten am Berg ist das Feuer: Das Bild der Anmut.\nSo verfährt der Edle bei der Klarstellung der laufenden An-\ngelegenheiten; aber er wagt es nicht, danach große Streit-\nfragen zu entscheiden.\nDas Zeichen ist das vorige in seiner umgekehrten Gestalt. Dort war Hellig-\nkeit und Bewegung. Die deuteten auf rasche Erledigung der Strafen nach\nklar erkannten Gesetzen. Hier ist außen Stillstand, innen Klarheit. Das ist\neine theoretische, nicht eine praktische Geistesverfassung. Darum genügt\ndieser Zustand zwar für die Anwendung der festen Regeln laufender Ge-\nschäfte, aber nicht um Außergewöhnliches zu unternehmen. Der eine der\nHerren des Zeichens ist zu schwach, der andre zu weit außerhalb, als daß\nsie aktiv eingreifen könnten.\nAnfangs Neun:	410-413	Das Zeichen ist das vorige in seiner umgekehrten Gestalt. Dort war Helligkeit und Bewegung. Die deuteten auf rasche Erledigung der Strafen nach\nklar erkannten Gesetzen. Hier ist außen Stillstand, innen Klarheit. Das ist\neine theoretische, nicht eine praktische Geistesverfassung. Darum genügt\ndieser Zustand zwar für die Anwendung der festen Regeln laufender Geschäfte, aber nicht um Außergewöhnliches zu unternehmen. Der eine der\nHerren des Zeichens ist zu schwach, der andre zu weit außerhalb, als daß\nsie aktiv eingreifen könnten.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	410-413	Anfangs Neun:	cerrado	na
L1_a_oraculo	Macht seine Zehen anmutig, verläßt den Wagen und geht.	410-413	Macht seine Zehen anmutig, verläßt den Wagen und geht.	cerrado	na
L1_b_comentario	Er verläßt den Wagen und geht";\ndenn es entspricht der Pflicht, nicht zu fahren.\nDer Strich als unterster entspricht den Zehen. Das Kernzeichen Kan be-\ndeutet einen Wagen. Er ist aber unterhalb dieses Kernzeichens, darum fährt\ner nicht. Die Sechs auf zweitem Platz ist der Herr des Zeichens; die An-\nfangsneun ist in keiner Beziehung zu ihm, so daß es ihr nicht zukommt, zu\nfahren. Andererseits besitzt sie genügend innere Stärke als Yangstrich, um\nsich in das damit gegebene Los zu finden.	410-413	"Er verläßt den Wagen und geht";\ndenn es entspricht der Pflicht, nicht zu fahren.\nDer Strich als unterster entspricht den Zehen. Das Kernzeichen Kan bedeutet einen Wagen. Er ist aber unterhalb dieses Kernzeichens, darum fährt\ner nicht. Die Sechs auf zweitem Platz ist der Herr des Zeichens; die Anfangsneun ist in keiner Beziehung zu ihm, so daß es ihr nicht zukommt, zu\nfahren. Andererseits besitzt sie genügend innere Stärke als Yangstrich, um\nsich in das damit gegebene Los zu finden.	cerrado	coincide_pass04
L2_etiqueta	Sechs auf zweitem Platz:	410-413	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Macht seinen Kinnbart anmutig.	410-413	Macht seinen Kinnbart anmutig.	cerrado	na
L2_b_comentario	Macht seinen Kinnbart anmutig";\ndas heißt, er steigt mit dem Oberen auf.\nDer dritte Strich ist das Kinn, der zweite ist diesem gleichsam nur zugefügt;\ndie Aufwärtsbewegung, die Anmut hervorruft, erfolgt nun mit diesem Oberen\nzusammen. Das Weiche kann das Starke zieren, ihm aber nichts Selbstän-\ndiges beifügen. Dieser Strich ist nur im Zeichen als Ganzem von Be-\ndeutung, als Einzelner ist er nicht besonders wichtig.\n-	410-413	Macht seinen Kinnbart anmutig";\ndas heißt, er steigt mit dem Oberen auf.\nDer dritte Strich ist das Kinn, der zweite ist diesem gleichsam nur zugefügt;\ndie Aufwärtsbewegung, die Anmut hervorruft, erfolgt nun mit diesem Oberen\nzusammen. Das Weiche kann das Starke zieren, ihm aber nichts Selbständiges beifügen. Dieser Strich ist nur im Zeichen als Ganzem von Bedeutung, als Einzelner ist er nicht besonders wichtig.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	410-413	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Anmutig und feucht. Dauernde Beharrlichkeit bringt Heil.\n7 Das Buch der Wandlungen II	410-413	Anmutig und feucht. Dauernde Beharrlichkeit bringt Heil.\n7 Das Buch der Wandlungen II	cerrado	coincide_pass02
L3_b_comentario	Das Heil dauernder Beharrlichkeit ist endgültig nicht zu be-\nschämen.\nDie Neun auf drittem Platz hat Gehalt durch ihre Stärke und den ent-\nsprechenden Platz, die Sechs auf zweitem Platz steht im Verhältnis des Zu-\nsammenhaltens und ziert, daher Anmut. Das Kernzeichen, in dessen Mitte\nder Strich steht, ist Kan, das Wasser, daher Feuchtigkeit. Feuchtigkeit ist\nhöchste Anmut, wie der Strich auch auf der Spitze der Figur Li, Klarheit,\nsteht. Aber da er andererseits mitten im Kernzeichen Kan, das auch Abgrund\nbedeutet, steht, liegt die Gefahr des Versinkens nahe. Daher das Lob\ndauernder Beharrlichkeit als Schutz gegen diese Gefahr.	410-413	Das Heil dauernder Beharrlichkeit ist endgültig nicht zu beschämen.\nDie Neun auf drittem Platz hat Gehalt durch ihre Stärke und den entsprechenden Platz, die Sechs auf zweitem Platz steht im Verhältnis des Zusammenhaltens und ziert, daher Anmut. Das Kernzeichen, in dessen Mitte\nder Strich steht, ist Kan, das Wasser, daher Feuchtigkeit. Feuchtigkeit ist\nhöchste Anmut, wie der Strich auch auf der Spitze der Figur Li, Klarheit,\nsteht. Aber da er andererseits mitten im Kernzeichen Kan, das auch Abgrund\nbedeutet, steht, liegt die Gefahr des Versinkens nahe. Daher das Lob\ndauernder Beharrlichkeit als Schutz gegen diese Gefahr.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	410-413	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Anmut oder Einfachheit? Ein weißes Pferd kommt wie ge-\nflogen. Nicht Räuber er ist, will freien zur Frist.	410-413	Anmut oder Einfachheit? Ein weißes Pferd kommt wie geflogen. Nicht Räuber er ist, will freien zur Frist.	cerrado	na
L4_b_comentario	Die Sechs auf viertem Platz ist ihrem Platz entsprechend im\nZweifel.\n,,Nicht Räuber er ist, will freien zur Frist."\nSchließlich bleibt man frei von Makel.\nDie Sechs auf viertem Platz ist außerhalb der unteren, zu Beginn der oberen\nFigur; daher entsteht bei der Schwäche des Strichs eine gewisse Unsicher-\nheit. Die wird gelöst durch den herbeieilenden Anfangsstrich, zu dem das\nVerhältnis der Entsprechung vorhanden ist. Das Zeichen Dschen bedeutet\nein weißes Pferd, daher wird er unter diesem Bild gesehen. Weiß ist die\nFarbe der Einfachheit. An sich ist die Absicht des Kommenden nicht klar,\nda die schwache Sechs auf viertem Platz auf dem Gipfel des Kernzeichens\nder Gefahr steht. Doch ist nichts zu befürchten, da die innere Beziehung zu\ndem Ankommenden überwiegt. Er hilft, die Gefahr übertriebener Anmut\nabzuwenden und zur Einfachheit zurückzukehren.	410-413	Die Sechs auf viertem Platz ist ihrem Platz entsprechend im\nZweifel.\n„Nicht Räuber er ist, will freien zur Frist."\nSchließlich bleibt man frei von Makel.\nDie Sechs auf viertem Platz ist außerhalb der unteren, zu Beginn der oberen\nFigur; daher entsteht bei der Schwäche des Strichs eine gewisse Unsicherheit. Die wird gelöst durch den herbeieilenden Anfangsstrich, zu dem das\nVerhältnis der Entsprechung vorhanden ist. Das Zeichen Dschen bedeutet\nein weißes Pferd, daher wird er unter diesem Bild gesehen. Weiß ist die\nFarbe der Einfachheit. An sich ist die Absicht des Kommenden nicht klar,\nda die schwache Sechs auf viertem Platz auf dem Gipfel des Kernzeichens\nder Gefahr steht. Doch ist nichts zu befürchten, da die innere Beziehung zu\ndem Ankommenden überwiegt. Er hilft, die Gefahr übertriebener Anmut\nabzuwenden und zur Einfachheit zurückzukehren.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	410-413	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Anmut in Hügeln und Gärten. Das Seidenbündel ist ärmlich\nund klein. Beschämung, doch schließlich Heil.	410-413	Anmut in Hügeln und Gärten. Das Seidenbündel ist ärmlich\nund klein. Beschämung, doch schließlich Heil.	cerrado	na
L5_b_comentario	Das Heil der Sechs auf fünftem Platz hat Freude.\nDas obere Zeichen Gen bedeutet einen Berghügel, das Kernzeichen Dschen\nbedeutet ein Gehölz. Durch Veränderung des Strichs entsteht Sun, das\nSeidenbündel bedeutet. Der fünfte Platz ist eigentlich auf den zweiten an-\ngewiesen. Aber mit dem dortigen Strich, der ebenfalls schwach ist, besteht\nkeine Beziehung. Daher der Anschluß an den starken oberen Strich, dem\nman sich anschließt, um mit ihm Anmut zu genießen.	410-413	Das Heil der Sechs auf fünftem Platz hat Freude.\nDas obere Zeichen Gen bedeutet einen Berghügel, das Kernzeichen Dschen\nbedeutet ein Gehölz. Durch Veränderung des Strichs entsteht Sun, das\nSeidenbündel bedeutet. Der fünfte Platz ist eigentlich auf den zweiten angewiesen. Aber mit dem dortigen Strich, der ebenfalls schwach ist, besteht\nkeine Beziehung. Daher der Anschluß an den starken oberen Strich, dem\nman sich anschließt, um mit ihm Anmut zu genießen.	cerrado	na
L6_etiqueta	Obere Neun:	410-413	Obere Neun:	cerrado	na
L6_a_oraculo	Schlichte Anmut. Kein Makel.	410-413	Schlichte Anmut. Kein Makel.	cerrado	na
L6_b_comentario	Schlichte Anmut. Kein Makel."\nDer Obere erlangt seinen Willen.\nDer obere Strich steht außerhalb, auf der Höhe des Zeichens Berg. Seine\nstarke Natur läßt ihn auf allen Schmuck verzichten. Das schlichte Weiß ist\nes, das er wählt. Indem die Sechs auf fünftem Platz sich ihm anschließt,\ngelingt es ihm, seinen Willen zur Einfachheit durchzuführen.\nBemerkung: In dem Zeichen kommen die Beziehungen des Entsprechens\nund Zusammenhaltens vor. So stehen Sechs auf viertem Platz und Anfangs-\nneun im Verhältnis des Entsprechens, die Anfangsneun verläßt den Wagen\nund geht hin, und die Sechs auf viertem Platz sieht sie als Flügelpferd heran-\nkommen. Die zweite Linie steht zu der dritten in der Beziehung des Zu-\nsammenhaltens, ebenso die fünfte zu der oberen. Auf diese Weise sind die\neinzelnen Striche alle irgendwie in Beziehung, und zwar ist es immer ein\nfester und ein weicher, durch deren gegenseitige Beziehung die Anmut her-\nvorgebracht wird. Zu beachten ist auch die Tendenz, die durch das ganze\nZeichen geht, dem Überwiegen der Form durch den Gehalt entgegenzutreten.\n剝	410-413	Schlichte Anmut. Kein Makel.",\nDer Obere erlangt seinen Willen.\nDer obere Strich steht außerhalb, auf der Höhe des Zeichens Berg. Seine\nstarke Natur läßt ihn auf allen Schmuck verzichten. Das schlichte Weiß ist\nes, das er wählt. Indem die Sechs auf fünftem Platz sich ihm anschließt,\ngelingt es ihm, seinen Willen zur Einfachheit durchzuführen.\nBemerkung: In dem Zeichen kommen die Beziehungen des Entsprechens\nund Zusammenhaltens vor. So stehen Sechs auf viertem Platz und Anfangsneun im Verhältnis des Entsprechens, die Anfangsneun verläßt den Wagen\nund geht hin, und die Sechs auf viertem Platz sieht sie als Flügelpferd herankommen. Die zweite Linie steht zu der dritten in der Beziehung des Zusammenhaltens, ebenso die fünfte zu der oberen. Auf diese Weise sind die\neinzelnen Striche alle irgendwie in Beziehung, und zwar ist es immer ein\nfester und ein weicher, durch deren gegenseitige Beziehung die Anmut hervorgebracht wird. Zu beachten ist auch die Tendenz, die durch das ganze\nZeichen geht, dem Überwiegen der Form durch den Gehalt entgegenzutreten.	cerrado	coincide_pass04
yong_etiqueta		410-413		vacio_en_libro	na
yong_a_oraculo		410-413		vacio_en_libro	na
yong_b_comentario		410-413		vacio_en_libro	na
wen_yen		410-413		vacio_en_libro	na
wen_yen_note		410-413		vacio_en_libro	na
hex_fin	22				
