campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
L1_a_oraculo	Zurechtbringen des vom Vater Verdorbenen. Wenn ein Sohn\nda ist, bleibt auf dem heimgegangenen Vater kein Makel.\nGefahr. Schließlich Heil.	396-399	Zurechtbringen des vom Vater Verdorbenen. Wenn ein Sohn\nda ist, bleibt auf dem heimgegangenen Vater kein Makel.\nGefahr. Schließlich Heil.	cerrado	na
L1_b_comentario	Zurechtbringen des vom Vater Verdorbenen."\nIn seinen Gedanken empfängt er den heimgegangenen Vater.\nWenn der erste und der oberste Strich sich wandeln, so wird aus dem Zeichen\ndas Zeichen Tai, der Friede, in dem der Vater, Kiän, unten und die Mutter,\nKun, oben ist. Daher der wiederholte Gedanke des Besserns des vom Vater\nbzw. der Mutter Verdorbenen.\nDer Strich steht zu dem ebenfalls starken auf zweitem Platz in innerer Be-\nziehung des Empfangens.	396-399	Zurechtbringen des vom Vater Verdorbenen."\nIn seinen Gedanken empfängt er den heimgegangenen Vater.\nWenn der erste und der oberste Strich sich wandeln, so wird aus dem Zeichen\ndas Zeichen Tai, der Friede, in dem der Vater, Kiän, unten und die Mutter,\nKun, oben ist. Daher der wiederholte Gedanke des Besserns des vom Vater\nbzw. der Mutter Verdorbenen.\nDer Strich steht zu dem ebenfalls starken auf zweitem Platz in innerer Beziehung des Empfangens.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	396-399	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Zurechtbringen des von der Mutter Verdorbenen. Man darf\nnicht zu beharrlich sein.	396-399	Zurechtbringen des von der Mutter Verdorbenen. Man darf\nnicht zu beharrlich sein.	cerrado	na
L2_b_comentario	Zurechtbringen des von der Mutter Verdorbenen."\nEr findet den mittleren Weg.\nDer Strich ist stark und zentral, am Anfang des Kernzeichens Dui, daher\nheiter. Da der Strich in Beziehung des Entsprechens zu der schwachen Sechs\nauf fünftem Platz steht, die die Mutter darstellt, darf die Stärke nicht in all-\nzu starrer Beharrlichkeit übertrieben werden.	396-399	Zurechtbringen des von der Mutter Verdorbenen."\nEr findet den mittleren Weg.\nDer Strich ist stark und zentral, am Anfang des Kernzeichens Dui, daher\nheiter. Da der Strich in Beziehung des Entsprechens zu der schwachen Sechs\nauf fünftem Platz steht, die die Mutter darstellt, darf die Stärke nicht in allzu starrer Beharrlichkeit übertrieben werden.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	396-399	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Zurechtbringen des vom Vater Verdorbenen. Ein wenig wird\nes Reue geben. Kein großer Makel.	396-399	Zurechtbringen des vom Vater Verdorbenen. Ein wenig wird\nes Reue geben. Kein großer Makel.	cerrado	na
L3_b_comentario	Zurechtbringen des vom Vater Verdorbenen."\nDabei ist endgültig kein Fehler.\nDer Strich ist zu Beginn des Kernzeichens Dschen, der älteste Sohn, daher\ndas Bild der Arbeit an dem vom Vater Verdorbenen.\nDer Strich ist zu stark auf starkem Platz des Übergangs. Man sollte daher\ndenken, die Situation bringe Fehler mit sich. Aber die Güte der Absicht ent-\nschädigt in diesem Fall.	396-399	Zurechtbringen des vom Vater Verdorbenen."\nDabei ist endgültig kein Fehler.\nDer Strich ist zu Beginn des Kernzeichens Dschen, der älteste Sohn, daher\ndas Bild der Arbeit an dem vom Vater Verdorbenen.\nDer Strich ist zu stark auf starkem Platz des Übergangs. Man sollte daher\ndenken, die Situation bringe Fehler mit sich. Aber die Güte der Absicht entschädigt in diesem Fall.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	396-399	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Dulden des vom Vater Verdorbenen. Beim Fortmachen sieht\nman Beschämung.	396-399	Dulden des vom Vater Verdorbenen. Beim Fortmachen sieht\nman Beschämung.	cerrado	na
L4_b_comentario	Dulden des vom Vater Verdorbenen."\nEr geht hin, aber findet noch nichts.\n"L\nDer Strich ist besonders schwach, auf der Spitze des Kernzeichens Dui, das\nHeitere. Durch Gewährenlassen wird in der vorliegenden Situation nichts\nerreicht.	396-399	Dulden des vom Vater Verdorbenen."\nEr geht hin, aber findet noch nichts.\nDer Strich ist besonders schwach, auf der Spitze des Kernzeichens Dui, das\nHeitere. Durch Gewährenlassen wird in der vorliegenden Situation nichts\nerreicht.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	396-399	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Zurechtbringen des vom Vater Verdorbenen. Man findet Lob.	396-399	Zurechtbringen des vom Vater Verdorbenen. Man findet Lob.	cerrado	na
L5_b_comentario	Zurechtbringen des vom Vater Verdorbenen. Man findet\nLob."\nEr empfängt ihn in Tugend.\nDer Strich ist zentral auf geehrtem Platz und weich, daher aufs beste ge-\neignet, Fehler der Vergangenheit schonend und doch energisch zu bessern.	396-399	Zurechtbringen des vom Vater Verdorbenen. Man findet\nLob."\nEr empfängt ihn in Tugend.\nDer Strich ist zentral auf geehrtem Platz und weich, daher aufs beste geeignet, Fehler der Vergangenheit schonend und doch energisch zu bessern.	cerrado	na
L6_etiqueta	Obere Neun:	396-399	Obere Neun:	cerrado	na
L6_a_oraculo	Dient nicht Königen und Fürsten, steckt sich höhere Ziele.	396-399	Dient nicht Königen und Fürsten, steckt sich höhere Ziele.	cerrado	na
L6_b_comentario	Dient nicht Königen und Fürsten."\nSolche Gesinnung kann man zum Muster nehmen.\nDer Strich ist ganz oben, stark auf dem Gipfel des Zeichens Gen, der Berg.\nDaher dient er nicht dem König auf fünftem Platz, sondern steckt sich seine\nZiele höher. Er arbeitet nicht für eine einzelne Zeit, sondern für die Welt\nund alle Zeiten.	396-399	Dient nicht Königen und Fürsten."\nSolche Gesinnung kann man zum Muster nehmen.\nDer Strich ist ganz oben, stark auf dem Gipfel des Zeichens Gen, der Berg.\nDaher dient er nicht dem König auf fünftem Platz, sondern steckt sich seine\nZiele höher. Er arbeitet nicht für eine einzelne Zeit, sondern für die Welt\nund alle Zeiten.	cerrado	na
yong_etiqueta		396-399		vacio_en_libro	na
yong_a_oraculo		396-399		vacio_en_libro	na
yong_b_comentario		396-399		vacio_en_libro	na
wen_yen		396-399		vacio_en_libro	na
wen_yen_note		396-399		vacio_en_libro	na
hex_fin	18				
