campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Die Unschuld. Das Feste kommt von außen und wird zum\nHerrn im Innern. Bewegung und Stärke. Das Feste ist in\nder Mitte und findet Entsprechung.\n,,Großes Gelingen durch Korrektheit"; das ist der Wille des\nHimmels.\n"Wenn jemand nicht recht ist, so hat er Unglück, und nicht\nfördernd ist es, irgend etwas zu unternehmen." Wenn die\nUnschuld weg ist, wohin will man dann gehen? Wenn der\nWille des Himmels einen nicht schützt, kann man dann etwas\nmachen?\nDas Feste, das von außen kommt, ist der unterste Yangstrich. Er kommt\naus dem Himmel (Kiän). Indem das Empfangende dem Schöpferischen zum\nerstenmal naht, bekommt es den ersten Strich von Kiän und gebiert Dschen,\nden ältesten Sohn. Auf den Menschen übertragen bedeutet das, daß er den\nursprünglichen göttlichen Geist erhält, daß er ihn leite und sein Herr sei.\nDie Eigenschaft des unteren Zeichens, Dschen, ist Bewegung, die des oberen,\nKiän, Stärke. Der feste Strich in zentraler Stellung, der Entsprechen findet,\nist der obere Herr des Zeichens, Neun auf fünftem Platz, dem die Sechs auf\nzweitem Platz entspricht. Das alles führt zu Gelingen, weil es den Menschen\nim richtigen Verhältnis zum Göttlichen zeigt, ohne Nebengedanken in ur-\nsprünglicher Unschuld. Dadurch ist der Mensch im Einklang mit dem himm-\nlischen Schicksal, dem Willen des Himmels, wie die Bewegung des unteren\nZeichens im Einklang mit dem oberen ist.\nWo aber der Naturzustand nicht dieser Zustand der Unschuld ist, wo Be-\ngierden und Gedanken sich regen, da folgt das Unglück mit innerer Not-\nwendigkeit. Das Zeichen ist von dem Zeichen Pi, Stockung, eben nur durch\nden festen Strich zu Anfang geschieden. Wenn der seine Festigkeit verlöre,\nso würde die ganze Situation sich verändern¹.	421-424	Die Unschuld. Das Feste kommt von außen und wird zum\nHerrn im Innern. Bewegung und Stärke. Das Feste ist in\nder Mitte und findet Entsprechung.\n„Großes Gelingen durch Korrektheit"; das ist der Wille des\nHimmels.\n„Wenn jemand nicht recht ist, so hat er Unglück, und nicht\nfördernd ist es, irgend etwas zu unternehmen." Wenn die\nUnschuld weg ist, wohin will man dann gehen? Wenn der\nWille des Himmels einen nicht schützt, kann man dann etwas\nmachen?\nDas Feste, das von außen kommt, ist der unterste Yangstrich. Er kommt\naus dem Himmel (Kiän). Indem das Empfangende dem Schöpferischen zum\nerstenmal naht, bekommt es den ersten Strich von Kiän und gebiert Dschen,\nden ältesten Sohn. Auf den Menschen übertragen bedeutet das, daß er den\nursprünglichen göttlichen Geist erhält, daß er ihn leite und sein Herr sei.\nDie Eigenschaft des unteren Zeichens, Dschen, ist Bewegung, die des oberen,\nKiän, Stärke. Der feste Strich in zentraler Stellung, der Entsprechen findet,\nist der obere Herr des Zeichens, Neun auf fünftem Platz, dem die Sechs auf\nzweitem Platz entspricht. Das alles führt zu Gelingen, weil es den Menschen\nim richtigen Verhältnis zum Göttlichen zeigt, ohne Nebengedanken in ursprünglicher Unschuld. Dadurch ist der Mensch im Einklang mit dem himmlischen Schicksal, dem Willen des Himmels, wie die Bewegung des unteren\nZeichens im Einklang mit dem oberen ist.\nWo aber der Naturzustand nicht dieser Zustand der Unschuld ist, wo Begierden und Gedanken sich regen, da folgt das Unglück mit innerer Notwendigkeit. Das Zeichen ist von dem Zeichen Pi, Stockung, eben nur durch\nden festen Strich zu Anfang geschieden. Wenn der seine Festigkeit verlöre,\nso würde die ganze Situation sich verändern¹.	cerrado	coincide_ninguno
image_oraculo	Unter dem Himmel geht der Donner: alle Dinge erlangen den\nNaturzustand der Unschuld. So pflegten und nährten die\nalten Könige, reich an Tugend und entsprechend der Zeit,\nalle Wesen.\n,,Unter dem Himmel geht der Donner: alle Dinge erlangen den Naturzustand\nder Unschuld." Das erklärt sich aus dem Satz aus der Besprechung der\nZeichen:,,Gott tritt hervor im Zeichen Dschen." Da ist der Anfang alles\nLebens. Hier haben wir das Schöpferische oben in der Gemeinschaft mit der\nBewegung. Das obere Kernzeichen ist Holz, das untere Berg.\nDie reiche Tugend ist die Kraft des Schöpferischen. Die Zeit ist angedeutet\ndurch das Zeichen Dschen (das den Osten und den Frühling bedeutet), in\ndem das Leben hervortritt. Pflegen und Ernähren wird angedeutet durch\ndas Kernzeichen Gen, der Berg. Daß sich der Einfluß auf alles erstreckt,\nwird symbolisiert durch das Kernzeichen Sun, das Wind und allgemeines\nDurchdringen bedeutet.\nO Anfangs Neun:	421-424	Unter dem Himmel geht der Donner:\nAlle Dinge erlangen den Naturzustand der Unschuld.\nSo pflegten und nährten die alten Könige, reich an Tugend und entsprechend der Zeit, alle Wesen.	cerrado	coincide_ninguno
commentary_image	Unter dem Himmel geht der Donner: alle Dinge erlangen den\nNaturzustand der Unschuld. So pflegten und nährten die\nalten Könige, reich an Tugend und entsprechend der Zeit,\nalle Wesen.\n,,Unter dem Himmel geht der Donner: alle Dinge erlangen den Naturzustand\nder Unschuld." Das erklärt sich aus dem Satz aus der Besprechung der\nZeichen:,,Gott tritt hervor im Zeichen Dschen." Da ist der Anfang alles\nLebens. Hier haben wir das Schöpferische oben in der Gemeinschaft mit der\nBewegung. Das obere Kernzeichen ist Holz, das untere Berg.\nDie reiche Tugend ist die Kraft des Schöpferischen. Die Zeit ist angedeutet\ndurch das Zeichen Dschen (das den Osten und den Frühling bedeutet), in\ndem das Leben hervortritt. Pflegen und Ernähren wird angedeutet durch\ndas Kernzeichen Gen, der Berg. Daß sich der Einfluß auf alles erstreckt,\nwird symbolisiert durch das Kernzeichen Sun, das Wind und allgemeines\nDurchdringen bedeutet.\nO Anfangs Neun:	421-424	„Unter dem Himmel geht der Donner: alle Dinge erlangen den Naturzustand der Unschuld." Das erklärt sich aus dem Satz aus der Besprechung der Zeichen: „Gott tritt hervor im Zeichen Dschen." Da ist der Anfang alles Lebens. Hier haben wir das Schöpferische oben in der Gemeinschaft mit der Bewegung. Das obere Kernzeichen ist Holz, das untere Berg.\nDie reiche Tugend ist die Kraft des Schöpferischen. Die Zeit ist angedeutet durch das Zeichen Dschen (das den Osten und den Frühling bedeutet), in dem das Leben hervortritt. Pflegen und Ernähren wird angedeutet durch das Kernzeichen Gen, der Berg. Daß sich der Einfluß auf alles erstreckt, wird symbolisiert durch das Kernzeichen Sun, das Wind und allgemeines Durchdringen bedeutet.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	421-424	Anfangs Neun:	cerrado	na
L1_a_oraculo	Unschuldiger Wandel bringt Heil.	421-424	Unschuldiger Wandel bringt Heil.	cerrado	na
L1_b_comentario	Unschuldiger Wandel erreicht seinen Willen.\nDie Unschuld ist symbolisiert durch die lichte Natur des Striches, der als be-\nherrschend unter die beiden Schattigen tritt. Da er vom Himmel stammt,\nhat er die Gewähr des Gelingens in sich. Er erreicht sein Ziel mit intuitiver\nSicherheit.	421-424	Unschuldiger Wandel erreicht seinen Willen.\nDie Unschuld ist symbolisiert durch die lichte Natur des Striches, der als beherrschend unter die beiden Schattigen tritt. Da er vom Himmel stammt,\nhat er die Gewähr des Gelingens in sich. Er erreicht sein Ziel mit intuitiver\nSicherheit.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	421-424	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Wenn man beim Pflügen nicht ans Ernten denkt und beim\n1 Es kommen in diesem Zeichen Gedanken zur Darstellung, die mit den mystischen Deu-\ntungen der Sagen vom Paradieszustand und Sündenfall übereinstimmen.\nRoden nicht an das Benützen des Feldes: dann ist es för-\ndernd, etwas zu unternehmen.	421-424	Wenn man beim Pflügen nicht ans Ernten denkt und beim\nEs kommen in diesem Zeichen Gedanken zur Darstellung, die mit den mystischen Deutungen der Sagen vom Paradieszustand und Sündenfall übereinstimmen.\nR\nd\nS\nRoden nicht an das Benützen des Feldes: dann ist es fördernd, etwas zu unternehmen.	cerrado	coincide_pass04
L2_b_comentario	Nicht pflügen, um zu ernten, d. h. man sucht nicht Reichtum.\nDas Zeichen Dschen bedeutet Holz, daher Pflug, der zweite Platz ist der\nOrt des Feldes. Das Kernzeichen Gen bedeutet Hand, daher das Bild des\nRodens.\nDer Strich ist zentral und korrekt. Er ist einerseits im Verhältnis des Zu-\nsammenhaltens zur Anfangsneun und andererseits im Verhältnis des Ent-\nsprechens zur Neun auf fünftem Platz. Aber weil er zentral und korrekt\nist, läßt er sich durch diese Beziehungen nicht aus seiner Bahn bringen. Er\nist der Unterste des Kernzeichens Gen, das Stillehalten, daher hält er seine\nGedanken stille, andererseits ist er in der Mitte des Zeichens Dschen, Be-\nwegung, darum mag er etwas unternehmen.	421-424	Nicht pflügen, um zu ernten, d. h. man sucht nicht Reichtum.\nDas Zeichen Dschen bedeutet Holz, daher Pflug, der zweite Platz ist der\nOrt des Feldes. Das Kernzeichen Gen bedeutet Hand, daher das Bild des\nRodens.\nDer Strich ist zentral und korrekt. Er ist einerseits im Verhältnis des Zusammenhaltens zur Anfangsneun und andererseits im Verhältnis des Entsprechens zur Neun auf fünftem Platz. Aber weil er zentral und korrekt\nist, läßt er sich durch diese Beziehungen nicht aus seiner Bahn bringen. Er\nist der Unterste des Kernzeichens Gen, das Stillehalten, daher hält er seine\nGedanken stille, andererseits ist er in der Mitte des Zeichens Dschen, Bewegung, darum mag er etwas unternehmen.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	421-424	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Unverschuldetes Unglück. Die Kuh, die von jemand ange-\nbunden war, ist des Wanderers Gewinn, des Bürgers Verlust.	421-424	Unverschuldetes Unglück. Die Kuh, die von jemand angebunden war, ist des Wanderers Gewinn, des Bürgers Verlust.	cerrado	na
L3_b_comentario	Wenn der Wanderer die Kuh bekommt, ist das des Bürgers\nVerlust.\nDer Strich steht auf der Spitze der Bewegung und am Anfang des Kern-\nzeichens Sun, Wind. Deshalb ist er mit seinen Bewegungen nicht im Ein-\nklang mit der Zeit. Er ist von beiden Herren des Zeichens gleich weit ent-\nfernt, daher findet er nach keiner Seite den rechten Anschluß. Durch Ver-\nwandlung entsteht unten das Zeichen Li, das Kuh bedeutet.	421-424	Wenn der Wanderer die Kuh bekommt, ist das des Bürgers\nVerlust.\nDer Strich steht auf der Spitze der Bewegung und am Anfang des Kernzeichens Sun, Wind. Deshalb ist er mit seinen Bewegungen nicht im Einklang mit der Zeit. Er ist von beiden Herren des Zeichens gleich weit entfernt, daher findet er nach keiner Seite den rechten Anschluß. Durch Verwandlung entsteht unten das Zeichen Li, das Kuh bedeutet.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	421-424	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Wer vermag, beharrlich zu sein, bleibt ohne Makel.	421-424	Wer vermag, beharrlich zu sein, bleibt ohne Makel.	cerrado	na
L4_b_comentario	Wer vermag, beharrlich zu sein, bleibt ohne Makel";\ndenn er besitzt ja fest.\nDie Neun auf viertem Platz ist ursprünglich weder korrekt noch zentral.\nDoch vermag sie als unterster Strich des Zeichens Kiän ihre zu dem Zeichen\n,,das Schöpferische" gehörige Festigkeit zu bewahren. Dadurch bleibt sie\nvon dem sonst zu fürchtenden Makel frei.	421-424	Wer vermag, beharrlich zu sein, bleibt ohne Makel";\ndenn er besitzt ja fest.\nDie Neun auf viertem Platz ist ursprünglich weder korrekt noch zentral.\nDoch vermag sie als unterster Strich des Zeichens Kiän ihre zu dem Zeichen\n,,das Schöpferische" gehörige Festigkeit zu bewahren. Dadurch bleibt sie\nvon dem sonst zu fürchtenden Makel frei.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	421-424	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Bei unverschuldeter Krankheit gebrauche keine Arznei. Es\nwird schon von selber gut werden.	421-424	Bei unverschuldeter Krankheit gebrauche keine Arznei. Es\nwird schon von selber gut werden.	cerrado	na
L5_b_comentario	Unbekannte Arznei soll man nicht versuchen.\nDie Arznei wird durch die beiden Kernzeichen Holz und Stein (Berg) nahe-\ngelegt.\nDie Krankheit ist unverschuldet; denn der Strich als Mittelstrich des Schöpfe-\nrischen ist seinem Wesen nach frei von Krankheit; daß er als krank er-\nscheint, kommt von seiner Art, die Krankheiten anderer auf sich zu nehmen.\nEr besitzt in seiner zentralen, korrekten, herrschenden Stellung die Vorbe-\ndingungen, daß sich an seiner Person die stellvertretend auf sich genomme-\nnen Übel auswirken.	421-424	Unbekannte Arznei soll man nicht versuchen.\nDie Arznei wird durch die beiden Kernzeichen Holz und Stein (Berg) nahegelegt.\nDie Krankheit ist unverschuldet; denn der Strich als Mittelstrich des Schöpferischen ist seinem Wesen nach frei von Krankheit; daß er als krank erscheint, kommt von seiner Art, die Krankheiten anderer auf sich zu nehmen.\nEr besitzt in seiner zentralen, korrekten, herrschenden Stellung die Vorbedingungen, daß sich an seiner Person die stellvertretend auf sich genommenen Übel auswirken.	cerrado	na
L6_etiqueta	Obere Neun:	421-424	Obere Neun:	cerrado	na
L6_a_oraculo	Unschuldiges Handeln bringt Unglück. Nichts ist fördernd.	421-424	Unschuldiges Handeln bringt Unglück. Nichts ist fördernd.	cerrado	na
L6_b_comentario	Das Handeln ohne Überlegung bringt das Übel der Rat-\nlosigkeit.\nDer Strich steht in Beziehung zu der schwachen, unruhigen Sechs auf drittem\nPlatz. Gedankenloses Handeln bringt Unglück. Der Strich ist am Ende, zu\neiner Zeit, da das Handeln nicht mehr am Platz ist. Instinktiv weiter zu\nmachen, führt zu Ratlosigkeit. Der Strich bezeichnet eine ähnliche Lage wie\nder oberste Strich des Schöpferischen.\nBemerkung: Die sechs Striche sind alle unschuldig, d. h. naiv, ohne Hinter-\ngedanken. Die Anfangsneun hat den entsprechenden Platz und ist der\nHerr des Zeichens der Bewegung: das deutet darauf, daß die Zeit zu han-\ndeln eben da ist. Darum bringt Handeln Glück. Die obere Neun steht nicht\nam rechten Platz und ist auf dem äußersten Punkt des Zeichens Kiän. Die\nZeit zu handeln ist schon vorüber. Darum bringt das Handeln, auch wenn\nes naiv ist, Unglück. Alles kommt auf die Zeit an. Der Anfangsstrich hat\nHeil, der zweite ist fördernd: das macht die Zeit. Beim dritten heißt es\nUnglück, beim fünften Krankheit, beim obersten Unglück. Das alles ist nicht\nabsichtlich gemacht, sondern ebenfalls die Folge der Zeitumstände. Der\nerste und zweite Strich haben die Möglichkeit vorwärts zu kommen. Die\nZeit ist da, sich zu bewegen. Der vierte soll beharrlich bleiben, der fünfte\nkeine Arznei benützen, der oberste hat Unglück, wenn er handelt: das alles\ndeutet darauf, daß für sie die Zeit da ist, sich ruhig zu verhalten.\n大​畜	421-424	Das Handeln ohne Überlegung bringt das Übel der Ratlosigkeit.\nDer Strich steht in Beziehung zu der schwachen, unruhigen Sechs auf drittem\nPlatz. Gedankenloses Handeln bringt Unglück. Der Strich ist am Ende, zu\neiner Zeit, da das Handeln nicht mehr am Platz ist. Instinktiv weiter zu\nmachen, führt zu Ratlosigkeit. Der Strich bezeichnet eine ähnliche Lage wie\nder oberste Strich des Schöpferischen.\nBemerkung: Die sechs Striche sind alle unschuldig, d. h. naiv, ohne Hintergedanken. Die Anfangsneun hat den entsprechenden Platz und ist der\nHerr des Zeichens der Bewegung: das deutet darauf, daß die Zeit zu handeln eben da ist. Darum bringt Handeln Glück. Die obere Neun steht nicht\nam rechten Platz und ist auf dem äußersten Punkt des Zeichens Kiän. Die\nZeit zu handeln ist schon vorüber. Darum bringt das Handeln, auch wenn\nes naiv ist, Unglück. Alles kommt auf die Zeit an. Der Anfangsstrich hat\nHeil, der zweite ist fördernd: das macht die Zeit. Beim dritten heißt es\nUnglück, beim fünften Krankheit, beim obersten Unglück. Das alles ist nicht\nabsichtlich gemacht, sondern ebenfalls die Folge der Zeitumstände. Der\nerste und zweite Strich haben die Möglichkeit vorwärts zu kommen. Die\nZeit ist da, sich zu bewegen. Der vierte soll beharrlich bleiben, der fünfte\nkeine Arznei benützen, der oberste hat Unglück, wenn er handelt: das alles\ndeutet darauf, daß für sie die Zeit da ist, sich ruhig zu verhalten.	cerrado	na
yong_etiqueta		421-424		vacio_en_libro	na
yong_a_oraculo		421-424		vacio_en_libro	na
yong_b_comentario		421-424		vacio_en_libro	na
wen_yen		421-424		vacio_en_libro	na
wen_yen_note		421-424		vacio_en_libro	na
hex_fin	25				



