campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		486-490	Die Mehrung. Fördernd ist es, etwas zu unternehmen.\nFördernd ist es, das große Wasser zu durchqueren.	cerrado	na
commentary_decision	Die Mehrung: Das Obere mindern und das Untere mehren:\nSo freut das Volk sich grenzenlos.\nVon oben stellt sich's unters Untre:\nDas ist der Weg des großen Lichts.\nUnd fördernd ist's zu unternehmen:\nZentral, korrekt und segensvoll.\nFördernd ist es, das große Wasser zu durchqueren:\nDer Weg des Holzes schafft Erfolg.\nDie Mehrung regt sich, sanft und milde:\nTäglicher Fortschritt grenzenlos.\nDer Himmel spendet, Erde gebiert:\nDadurch vermehrt sich's allenthalb.\nDer Weg der Mehrung allerorten\nGeht mit der Zeit harmonisch fort.\nDer Name des Zeichens wird aus der Gestalt erklärt. Die Mehrung des\nUnteren auf Kosten des Oberen ist Mehrung schlechthin, denn sie kommt\ndem ganzen Volk zugute. Indem die vierte Linie aus dem oberen Zeichen\nsich ins Untere auf den untersten Platz herabläßt, zeigt sich eine Selbstver-\nleugnung, die der Beweis von großer Klarheit ist. In Zeiten der Mehrung\nist es günstig, etwas zu unternehmen, weil die Herren des Zeichens, Neun\nauf fünftem Platz und Sechs auf zweitem Platz, in zentraler Stellung und\nkorrekt, d. h. stark auf starkem, schwach auf schwachem Platz sind. Die\nDurchquerung des großen Wassers wird nahegelegt durch das obere Zei-\nchen Sun, das Holz bedeutet und so den Gedanken des Schiffes darstellt,\nwährend das untere die Bewegung des Schiffes verbürgt. Die Eigenschaften\nder Halbzeichen Dschen, Bewegung, und Sun, Sanftheit, verbürgen einen\ndauernden Fortschritt.\nDer Gedanke der Mehrung auf kosmischem Gebiet kommt dadurch zum\nAusdruck, daß der Anfangsstrich des Himmels sich unter die Erde stellt,\nwodurch das Zeichen Dschen entsteht, in dem alle Wesen ins Dasein treten.\nAuch dieser Vorgang der Mehrung ist an die richtige Zeit gebunden, inner-\nhalb deren er sich vollzieht.	486-490	Die Mehrung: Das Obere mindern und das Untere mehren:\nSo freut das Volk sich grenzenlos.\nVon oben stellt sich's unters Untre:\nDas ist der Weg des großen Lichts.\nUnd fördernd ist's zu unternehmen\nZentral, korrekt und segensvoll.\nFördernd ist es, das große Wasser zu durchqueren:\nDer Weg des Holzes schafft Erfolg.\nDie Mehrung regt sich, sanft und milde:\nTäglicher Fortschritt grenzenlos.\nDer Himmel spendet, Erde gebiert:\nDadurch vermehrt sich's allenthalb.\nDer Weg der Mehrung allerorten\nGeht mit der Zeit harmonisch fort.\nDer Name des Zeichens wird aus der Gestalt erklärt. Die Mehrung des\nUnteren auf Kosten des Oberen ist Mehrung schlechthin, denn sie kommt\ndem ganzen Volk zugute. Indem die vierte Linie aus dem oberen Zeichen\nsich ins Untere auf den untersten Platz herabläßt, zeigt sich eine Selbstverleugnung, die der Beweis von großer Klarheit ist. In Zeiten der Mehrung\nist es günstig, etwas zu unternehmen, weil die Herren des Zeichens, Neun\nauf fünftem Platz und Sechs auf zweitem Platz, in zentraler Stellung und\nkorrekt, d. h. stark auf starkem, schwach auf schwachem Platz sind. Die\nDurchquerung des großen Wassers wird nahegelegt durch das obere Zeichen Sun, das Holz bedeutet und so den Gedanken des Schiffes darstellt,\nwährend das untere die Bewegung des Schiffes verbürgt. Die Eigenschaften\nder Halbzeichen Dschen, Bewegung, und Sun, Sanftheit, verbürgen einen\ndauernden Fortschritt.\nDer Gedanke der Mehrung auf kosmischem Gebiet kommt dadurch zum\nAusdruck, daß der Anfangsstrich des Himmels sich unter die Erde stellt,\nwodurch das Zeichen Dschen entsteht, in dem alle Wesen ins Dasein treten.\nAuch dieser Vorgang der Mehrung ist an die richtige Zeit gebunden, innerhalb deren er sich vollzieht.	cerrado	coincide_pass04
image_oraculo	Wind und Donner: Das Bild der Mehrung. So der Edle:\nsieht er Gutes, so ahmt er es nach. Hat er Fehler, so legt\ner sie ab.	486-490	Wind und Donner: das Bild der Mehrung.\nSo der Edle: Sieht er Gutes, so ahmt er es nach,\nhat er Fehler, so legt er sie ab.	cerrado	na
commentary_image	Wind und Donner erzeugen und verstärken einander gegenseitig. Der\nDonner entspricht seiner Natur nach dem lichten Prinzip, das er in Bewe-\ngung setzt; der Wind ist seiner Natur nach mit dem schattigen Prinzip ver-\nbunden, das er zerteilt und auflöst. Das Lichte entspricht dem Guten, das\nerreicht wird, indem man sich daraufzu bewegt- entsprechend dem Zeichen\nDschen. Das Schattige entspricht dem Schlechten, das beseitigt wird,\nindem es sich zerteilt und auflöst wie der Wind, Sun, die Wolken zer-\nteilt. Beides dient zur Mehrung; denn auf moralischem Gebiet ist das\nGute gleich dem Positiv-Lichten, dessen Förderung Mehrung bedeutet.\nAnfangs Neun:\n-	486-490	Wind und Donner erzeugen und verstärken einander gegenseitig. Der\nDonner entspricht seiner Natur nach dem lichten Prinzip, das er in Bewegung setzt; der Wind ist seiner Natur nach mit dem schattigen Prinzip verbunden, das er zerteilt und auflöst. Das Lichte entspricht dem Guten, das\nerreicht wird, indem man sich daraufzu bewegt — entsprechend dem Zeichen\nDschen. Das Schattige entspricht dem Schlechten, das beseitigt wird,\nindem es sich zerteilt und auflöst wie der Wind, Sun, die Wolken zerteilt. Beides dient zur Mehrung; denn auf moralischem Gebiet ist das\nGute gleich dem Positiv-Lichten, dessen Förderung Mehrung bedeutet.	cerrado	coincide_pass04
L1_etiqueta	Anfangs Neun:	486-490	Anfangs Neun:	cerrado	na
L1_a_oraculo	Fördernd ist es, große Taten zu vollbringen. Erhabenes\nHeil! Kein Makel.	486-490	Fördernd ist es, große Taten zu vollbringen. Erhabenes\nHeil! Kein Makel.	cerrado	na
L1_b_comentario	Erhabenes Heil! Kein Makel."\nDie Unteren benützen es nicht zu ihrer eigenen Bequemlich-\nkeit.\n-\n-\nDie untere Neun bedeutet das niedere Volk. Indem die Sechs auf viertem\nPlatz, der Minister, sich heruntergibt er steht im Verhältnis des Ent-\nsprechens zum Anfangsstrich wird der untere Strich in Stand gesetzt,\nGroßes zu vollbringen, da er die Gnade, die ihm von oben erwiesen wird,\nnicht selbstsüchtig für sich behält. Der Strich ist unten im Zeichen Dschen\nund bewegt sich deshalb nach oben. Daher das große Heil.	486-490	Erhabenes Heil! Kein Makel."\nDie Unteren benützen es nicht zu ihrer eigenen Bequemlichkeit.\nDie untere Neun bedeutet das niedere Volk. Indem die Sechs auf viertem\nPlatz, der Minister, sich heruntergibt — er steht im Verhältnis des Entsprechens zum Anfangsstrich — wird der untere Strich in Stand gesetzt,\nGroßes zu vollbringen, da er die Gnade, die ihm von oben erwiesen wird,\nnicht selbstsüchtig für sich behält. Der Strich ist unten im Zeichen Dschen\nund bewegt sich deshalb nach oben. Daher das große Heil.	cerrado	coincide_ninguno
L2_etiqueta	Sechs auf zweitem Platz:	486-490	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Es mehrt ihn wohl jemand. Zehn Paar Schildkröten können\ndem nicht widerstreben. Dauernde Beharrlichkeit bringt Heil.\nDer König stellt ihn dar vor Gott. Heil!	486-490	Es mehrt ihn wohl jemand. Zehn Paar Schildkröten können\ndem nicht widerstreben. Dauernde Beharrlichkeit bringt Heil.\nDer König stellt ihn dar vor Gott. Heil!	cerrado	na
L2_b_comentario	Es mehrt ihn wohl jemand."\nDas kommt von außen.\nDie Vermehrung des inneren Zeichens kommt vom äußeren. Sie gilt daher\nals unerwartet, von selbst kommend. Das Zeichen I ist das umgekehrte\nZeichen Sun, daher entspricht diese Linie im Text der Sechs auf fünftem\nPlatz des vorigen Zeichens. Die Mehrung kommt, weil in der eigenen Kor-\nrektheit, zentralen Stellung und Weichheit des Strichs die Vorbedingungen\ngegeben sind und die starke Neun auf fünftem Platz im Verhältnis der Ent-\nsprechung zu dieser Linie steht. Die Mahnung zu dauernder Beharrlichkeit\nsteht da, weil durch die Weichheit der Linie, zu der die Weichheit des\nPlatzes hinzukommt, eine gewisse Schwachheit sich ergeben könnte, die\ndurch Willensentschluß ausgeglichen werden muß. Die Mehrung ist drei-\nb\nfach: durch Menschen, durch Götter (angedeutet durch die Schildkröten,\ndurch die sich der Wille der Götter kund tut) und durch den höchsten Herrn\ndes Himmels, der den Mann, der ihm beim Opfer dargebracht wird, gnädig\nannimmt. Das Zeichen I bezieht sich auf den ersten Monat, in dem die\nOpfer auf dem Anger vollzogen wurden.	486-490	Es mehrt ihn wohl jemand."\nDas kommt von außen.\nDie Vermehrung des inneren Zeichens kommt vom äußeren. Sie gilt daher\nals unerwartet, von selbst kommend. Das Zeichen I ist das umgekehrte\nZeichen Sun, daher entspricht diese Linie im Text der Sechs auf fünftem\nPlatz des vorigen Zeichens. Die Mehrung kommt, weil in der eigenen Korrektheit, zentralen Stellung und Weichheit des Strichs die Vorbedingungen\ngegeben sind und die starke Neun auf fünftem Platz im Verhältnis der Entsprechung zu dieser Linie steht. Die Mahnung zu dauernder Beharrlichkeit\nsteht da, weil durch die Weichheit der Linie, zu der die Weichheit des\nPlatzes hinzukommt, eine gewisse Schwachheit sich ergeben könnte, die\ndurch Willensentschluß ausgeglichen werden muß. Die Mehrung ist dreifach: durch Menschen, durch Götter (angedeutet durch die Schildkröten,\ndurch die sich der Wille der Götter kund tut) und durch den höchsten Herrn\ndes Himmels, der den Mann, der ihm beim Opfer dargebracht wird, gnädig\nannimmt. Das Zeichen I bezieht sich auf den ersten Monat, in dem die\nOpfer auf dem Anger vollzogen wurden.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	486-490	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Man wird bereichert durch unheilvolle Ereignisse. Kein Makel,\nwenn du wahrhaftig bist und in der Mitte wandelst und dem\nFürsten berichtest mit dem Siegel.	486-490	Man wird bereichert durch unheilvolle Ereignisse. Kein Makel,\nwenn du wahrhaftig bist und in der Mitte wandelst und dem\nFürsten berichtest mit dem Siegel.	cerrado	na
L3_b_comentario	Man wird bereichert durch unheilvolle Ereignisse":\nDas ist etwas, das einem gewißlich zugehört.\nDie Linie ist schwach auf starkem Platz, auf der Spitze der Erregung (unte-\nres Zeichen Dschen), dazu nicht zentral: das alles deutet auf Unheil. Da es\naber die Zeit der Mehrung ist, muß auch dieses Unheil, das nicht zufällig,\nsondern aus inneren Gründen einem zuteil wird, zum besten dienen. Der\nStrich ist in der Mitte des unteren Kernzeichens Kun und gleichzeitig an der\nSpitze des unteren Halbzeichens Dschen, Bewegung, was die Idee der Be-\nwegung, des Wandelns in der Mitte erzeugt. Das Siegel ist ein runder\nNephrit, der als Legitimationsabzeichen verliehen wurde.\nEine Erklärung gibt den Zusammenhang folgendermaßen: Wenn zur Zeit\nder Mehrung der Himmel Unheil schickt, wie MiBwachs und dergl., so wird\nein mitleidiger Fürst den davon betroffenen Untertanen Erleichterung ge-\nwähren durch Steuernachlaß und dergl., und der Beamte, der sie ankündigt,\nhat zur Bestätigung seiner Autorität ein solches Nephritabzeichen.	486-490	Man wird bereichert durch unheilvolle Ereignisse":\nDas ist etwas, das einem gewißlich zugehört.\nDie Linie ist schwach auf starkem Platz, auf der Spitze der Erregung (unteres Zeichen Dschen), dazu nicht zentral: das alles deutet auf Unheil. Da es\naber die Zeit der Mehrung ist, muß auch dieses Unheil, das nicht zufällig,\nsondern aus inneren Gründen einem zuteil wird, zum besten dienen. Der\nStrich ist in der Mitte des unteren Kernzeichens Kun und gleichzeitig an der\nSpitze des unteren Halbzeichens Dschen, Bewegung, was die Idee der Bewegung, des Wandelns in der Mitte erzeugt. Das Siegel ist ein runder\nNephrit, der als Legitimationsabzeichen verliehen wurde.\nEine Erklärung gibt den Zusammenhang folgendermaßen: Wenn zur Zeit\nder Mehrung der Himmel Unheil schickt, wie Mißwachs und dergl., so wird\nein mitleidiger Fürst den davon betroffenen Untertanen Erleichterung gewähren durch Steuernachlaß und dergl., und der Beamte, der sie ankündigt,\nhat zur Bestätigung seiner Autorität ein solches Nephritabzeichen.	cerrado	coincide_pass04
L4_etiqueta	Sechs auf viertem Platz:	486-490	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Wenn du in der Mitte wandelst und dem Fürsten berichtest,\nso wird er folgen. Fördernd ist es, benützt zu werden bei\nder Verlegung der Hauptstadt.	486-490	Wenn du in der Mitte wandelst und dem Fürsten berichtest,\nso wird er folgen. Fördernd ist es, benützt zu werden bei\nder Verlegung der Hauptstadt.	cerrado	na
L4_b_comentario	Wenn du dem Fürsten berichtest, wird er folgen";\nweil dadurch seine Gesinnung gemehrt wird.\nDer vierte Platz ist der Platz des Ministers. Sechs auf viertem Platz ist\ndie unterste Linie des Zeichens Sun, das Wind und Eindringen bedeutet.\nDer Strich hat dementsprechend Einfluß. Aber da er in der Mitte des oberen\nKernzeichens Gen ist, so benützt er diesen Einfluß nicht für persönliche\nZwecke; ist es doch der Strich, dessen Minderung das untere Zeichen mehrt.\nEr stellt daher einen Mann dar, der als Vermittler zwischen Fürst und Volk\nimstande ist, des Fürsten Willen dem Volk klarzumachen. Solche Per-\nsönlichkeiten sind bei gefahrvollen, wichtigen Unternehmungen (Durch-\n-\nqueren des großen Wassers hier Verlegung der Hauptstadt, was unter\nder Schangdynastie fünfmal vorkam) von großer Wichtigkeit.	486-490	Wenn du dem Fürsten berichtest, wird er folgen";\nweil dadurch seine Gesinnung gemehrt wird.\nDer vierte Platz ist der Platz des Ministers. Sechs auf viertem Platz ist\ndie unterste Linie des Zeichens Sun, das Wind und Eindringen bedeutet.\nDer Strich hat dementsprechend Einfluß. Aber da er in der Mitte des oberen\nKernzeichens Gen ist, so benützt er diesen Einfluß nicht für persönliche\nZwecke; ist es doch der Strich, dessen Minderung das untere Zeichen mehrt.\nEr stellt daher einen Mann dar, der als Vermittler zwischen Fürst und Volk\nimstande ist, des Fürsten Willen dem Volk klarzumachen. Solche Persönlichkeiten sind bei gefahrvollen, wichtigen Unternehmungen (Durchqueren des großen Wassers — hier Verlegung der Hauptstadt, was unter\nder Schangdynastie fünfmal vorkam) von großer Wichtigkeit.	cerrado	coincide_pass04
L5_etiqueta	Neun auf fünftem Platz:	486-490	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Wenn du wahrhaftig ein gütiges Herz hast, so frage nicht.\nErhabenes Heil! Wahrhaftig wird Güte als deine Tugend er-\nkannt werden.	486-490	Wenn du wahrhaftig ein gütiges Herz hast, so frage nicht.\nErhabenes Heil! Wahrhaftig wird Güte als deine Tugend erkannt werden.	cerrado	na
L5_b_comentario	Wenn du ein gütiges Herz hast, so frage nicht."\nWenn Güte als deine Tugend anerkannt wird, so hast du\ndeine Ansicht ganz erreicht.\nDer Herr des Zeichens: stark und zentral auf rechtem, starkem Platz hat\nein wahrhaft gütiges Herz und sucht die Unteren zu mehren. Da bedarf es\nkeiner Frage: Die Wirkung muß günstig sein, und damit, daß die gute Ab-\nsicht anerkannt wird, ist alles gut.	486-490	Wenn du ein gütiges Herz hast, so frage nicht."\nWenn Güte als deine Tugend anerkannt wird, so hast du\ndeine Ansicht ganz erreicht.\nDer Herr des Zeichens: stark und zentral auf rechtem, starkem Platz hat\nein wahrhaft gütiges Herz und sucht die Unteren zu mehren. Da bedarf es\nkeiner Frage: Die Wirkung muß günstig sein, und damit, daß die gute Absicht anerkannt wird, ist alles gut.	cerrado	na
L6_etiqueta	Obere Neun:	486-490	Obere Neun:	cerrado	na
L6_a_oraculo	Er gereicht niemand zur Mehrung. Es schlägt ihn wohl gar\njemand. Er hält sein Herz nicht dauernd fest. Unheil.	486-490	Er gereicht niemand zur Mehrung. Es schlägt ihn wohl gar\njemand. Er hält sein Herz nicht dauernd fest. Unheil.	cerrado	na
L6_b_comentario	Er gereicht niemand zur Mehrung":\nDas ist ein Wort, das die Einseitigkeit bezeichnet.\n,,Es schlägt ihn gar jemand":\nDas kommt von außen.\nDer Strich ist halsstarrig und nicht dauernd darauf bedacht, die Unteren zu\nmehren; trotz der Beziehung zur Sechs auf drittem Platz zeigt sich dort kein\nEinfluß des oberen Strichs. Daher ist er einseitig und abseits. Diese\nfalsche Stellung bringt dann automatisch ohne daß jemand die Absicht\nhat\n-\ndas Unheil herbei, weil seine Gesinnung nicht dauernd, d. h. nicht in\nEinklang mit den Forderungen der Zeit ist.\n夬	486-490	Er gereicht niemand zur Mehrung":\nDas ist ein Wort, das die Einseitigkeit bezeichnet.\n„Es schlägt ihn gar jemand":\nDas kommt von außen.\nDer Strich ist halsstarrig und nicht dauernd darauf bedacht, die Unteren zu\nmehren; trotz der Beziehung zur Sechs auf drittem Platz zeigt sich dort kein\nEinfluß des oberen Strichs. Daher ist er einseitig und abseits. Diese\nfalsche Stellung bringt dann automatisch — ohne daß jemand die Absicht\nhat — das Unheil herbei, weil seine Gesinnung nicht dauernd, d. h. nicht in\nEinklang mit den Forderungen der Zeit ist.	cerrado	coincide_ninguno
yong_etiqueta		486-490		vacio_en_libro	na
yong_a_oraculo		486-490		vacio_en_libro	na
yong_b_comentario		486-490		vacio_en_libro	na
wen_yen		486-490		vacio_en_libro	na
wen_yen_note		486-490		vacio_en_libro	na
hex_fin	42				

