campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Bemerkung: Dieser Kommentar, der dem Kungtse wohl mit Recht zuge-\nschrieben wird, erklärt sowohl die Namen der einzelnen Zeichen als auch\ndie Worte, die vom König Wen dem Zeichen als Ganzem beigefügt wurden.\nDer Kommentar erklärt in der Regel zuerst den Namen des Zeichens, wo-\nbei er je nach Bedarf auf den Charakter, das Bild, die Gestalt des Zeichens\n1 Das Buch der Wandlungen II\nzurückgeht. Darauf erläutert er die Worte des Königs Wen, wobei er\nwieder entweder die vorgenannten Quellen benützt oder aber von der\nSituation des,,Herrn des Zeichens" ausgeht oder endlich von der Verände-\nrung der Gestalt, aus der das Zeichen hervorgegangen ist.\nBei den acht Grunddiagrammen fällt die Erklärung des Namens weg, da sie\nals bekannt vorausgesetzt wird.\nDie Sätze dieses Kommentars sind im Chinesischen in der Regel gereimt,\nwohl um sie dem Gedächtnis leichter einzuprägen. Bei der Übersetzung\nwurde von der Wiedergabe dieser Reime Abstand genommen, da sie ohne\nsachliche Bedeutung sind. Doch ist es gut, sich diesen Umstand gegen-\nwärtig zu halten, weil sich daraus manche Schroffheiten der Ausdrucksweise,\ndie oft etwas Gezwungenes an sich hat, erklären lassen.\nGroß fürwahr ist die Erhabenheit des Schöpferischen, der\nalle Dinge ihren Anfang verdanken und die den ganzen\nHimmel durchdringt.\nDie beiden Paare von Eigenschaften werden in der Erklärung aufgelöst in\nvier einzelne Attribute der schöpferischen Kraft, die im Himmel ihre sicht-\nbare Gestalt hat. Das erste ist die Erhabenheit, die als die erste Ursache alles\ndessen, was ist, das bedeutendste und umfassendste Attribut des Schöpfe-\nrischen bildet. Das chinesische Wort dafür, Yüan, bedeutet eigentlich Haupt.\nDie Wolken gehen, und der Regen wirkt, und alle einzelnen\nWesen strömen in ihre Gestalt ein.\nHier ist die Erklärung des Ausdrucks,,Gelingen" gegeben. Der Erfolg der\nSchöpfertätigkeit äußert sich in der Bewässerung, die ein Sprossen und\nKeimen allen Lebens hervorruft. Während im ersten Paragraphen vom\nAnfang aller Wesen schlechthin die Rede ist, werden hier die einzelnen indi-\nviduellen Arten in ihren besonderen Formen genannt. Diese beiden Para-\ngraphen zeigen die Eigenschaften der Größe und des Erfolgs, wie sie sich\nan der Schöpferkraft in der Natur zeigen. Dementsprechend gestalten sich\ndie Attribute der Erhabenheit und des Gelingens bei dem schöpferischen\nMenschen, dem Heiligen, der mit der Schöpferkraft der Gottheit in Ein-\nklang ist.\nIndem der heilige Mensch große Klarheit hat über Ende und\nAnfang und die Art, wie die sechs Stufen jede zu ihrer Zeit\nsich vollenden, fährt er auf ihnen wie auf sechs Drachen gen\nHimmel.\nDer heilige Mensch, der die Geheimnisse der Schöpfung versteht, die in\nEnde und Anfang, in Tod und Leben, Vergehen und Werden liegen, und der\nversteht, wie diese polaren Gegensätze einander bedingen, der wird erhaben\nüber die Bedingtheit des Vergänglichen. Die Zeit hat für ihn nur die Be-\ndeutung, daß sich in ihr die Stufen des Werdens in klarer Reihenfolge ent-\nfalten können. Und indem er jeden Augenblick ganz gegenwärtig ist, be-\nnützt er die sechs Stufen des Werdens, als führe er auf Drachen, die als\nBild den einzelnen Strichelementen beigegeben sind, gen Himmel. Das ist\nErhabenheit und Gelingen des Schöpferischen, wie es sich im Menschen zeigt.\nDer Weg des Schöpferischen wirkt durch Veränderung und\nUmgestaltung, daß jedes Ding seine rechte Natur und Be-\nstimmung erhält und in dauernde Übereinstimmung mit der\ngroßen Harmonie kommt: das ist das Fördernde und Be-\nharrliche.\nHier werden die beiden andern Attribute "fördernd" und "beharrlich" in Be-\nziehung auf die Schöpferkraft der Natur erklärt. Die Art der schöpferischen\nNaturkraft ist nicht Stillstand, sondern dauernde Bewegung und Entwicklung.\nDurch diese Kraft werden alle Dinge allmählich verändert, bis sie gänzlich\nin ihrer Erscheinung sich umgestalten. So verändern sich und wechseln die\nJahreszeiten und die ganze Welt der Kreatur in ihrem Verlauf. Dadurch\nbekommt jedes Ding die ihm zukommende Natur, die, von Gott aus ge-\nsehen, seine Bestimmung genannt wird. Dies ist die Erklärung des Begriffs\n,,fördernd". Indem so jedes Ding seine Art findet, entsteht eine große und\ndauernde Harmonie der Welt, die durch den Begriff des Beharrlichen (Dauer\nund Rechtschaffenheit) ausgedrückt wird.\nWenn er sich mit seinem Haupt über die Menge der Wesen\nerhebt, so kommen alle Lande zusammen in Ruhe.\nHier ist die schöpferische Kraft des Heiligen geschildert, der es dahin bringt,\ndaß alles an den ihm gebührenden Platz kommt und so Frieden auf Erden\nentsteht, wenn er an hervorragender Herrscherstelle steht.\nIn diesen Erklärungen ist ein deutlicher Parallelismus zwischen dem Schöpfe-\nrischen in der Natur und dem Schöpferischen in der Menschenwelt. Die\nAußerungen über das Schöpferische in der Natur beruhen auf dem durch\ndas Zeichen symbolisierten Bild des Himmels. Der Himmel zeigt die starke,\nunendliche Bewegung, die durch ihre Art bewirkt, daß alles zu seiner Zeit\nkommt. Die Worte über das Schöpferische in der Menschheit beruhen\nauf der Stellung des ,,Herrn des Zeichens", der Neun auf fünftem Platz.\n,,Der fliegende Drache am Himmel" ist das Bild für die Erhabenheit und das\nGelingen des heiligen Herrschers. ,,Fördernd ist es, den großen Mann zu\nsehen" ist die Grundlage für die hervorragende Stellung des Heiligen, durch\ndie die Welt zum Frieden kommt.	316-318	Bemerkung: Dieser Kommentar, der dem Kungtse wohl mit Recht zugeschrieben wird, erklärt sowohl die Namen der einzelnen Zeichen als auch\ndie Worte, die vom König Wen dem Zeichen als Ganzem beigefügt wurden.\nDer Kommentar erklärt in der Regel zuerst den Namen des Zeichens, wobei er je nach Bedarf auf den Charakter, das Bild, die Gestalt des Zeichens\n1 Das Buch der Wandlungen II\nzurückgeht. Darauf erläutert er die Worte des Königs Wen, wobei er\nwieder entweder die vorgenannten Quellen benützt oder aber von der\nSituation des„Herrn des Zeichens" ausgeht oder endlich von der Veränderung der Gestalt, aus der das Zeichen hervorgegangen ist.\nBei den acht Grunddiagrammen fällt die Erklärung des Namens weg, da sie\nals bekannt vorausgesetzt wird.\nDie Sätze dieses Kommentars sind im Chinesischen in der Regel gereimt,\nwohl um sie dem Gedächtnis leichter einzuprägen. Bei der Übersetzung\nwurde von der Wiedergabe dieser Reime Abstand genommen, da sie ohne\nsachliche Bedeutung sind. Doch ist es gut, sich diesen Umstand gegenwärtig zu halten, weil sich daraus manche Schroffheiten der Ausdrucksweise,\ndie oft etwas Gezwungenes an sich hat, erklären lassen.\nGroß fürwahr ist die Erhabenheit des Schöpferischen, der\nalle Dinge ihren Anfang verdanken und die den ganzen\nHimmel durchdringt.\nDie beiden Paare von Eigenschaften werden in der Erklärung aufgelöst in\nvier einzelne Attribute der schöpferischen Kraft, die im Himmel ihre sichtbare Gestalt hat. Das erste ist die Erhabenheit, die als die erste Ursache alles\ndessen, was ist, das bedeutendste und umfassendste Attribut des Schöpferischen bildet. Das chinesische Wort dafür, Yüan, bedeutet eigentlich Haupt.\nDie Wolken gehen, und der Regen wirkt, und alle einzelnen\nWesen strömen in ihre Gestalt ein.\nHier ist die Erklärung des Ausdrucks„Gelingen" gegeben. Der Erfolg der\nSchöpfertätigkeit äußert sich in der Bewässerung, die ein Sprossen und\nKeimen allen Lebens hervorruft. Während im ersten Paragraphen vom\nAnfang aller Wesen schlechthin die Rede ist, werden hier die einzelnen individuellen Arten in ihren besonderen Formen genannt. Diese beiden Paragraphen zeigen die Eigenschaften der Größe und des Erfolgs, wie sie sich\nan der Schöpferkraft in der Natur zeigen. Dementsprechend gestalten sich\ndie Attribute der Erhabenheit und des Gelingens bei dem schöpferischen\nMenschen, dem Heiligen, der mit der Schöpferkraft der Gottheit in Einklang ist.\nIndem der heilige Mensch große Klarheit hat über Ende und\nAnfang und die Art, wie die sechs Stufen jede zu ihrer Zeit\nsich vollenden, fährt er auf ihnen wie auf sechs Drachen gen\nHimmel.\nDer heilige Mensch, der die Geheimnisse der Schöpfung versteht, die in\nEnde und Anfang, in Tod und Leben, Vergehen und Werden liegen, und der\nversteht, wie diese polaren Gegensätze einander bedingen, der wird erhaben\nüber die Bedingtheit des Vergänglichen. Die Zeit hat für ihn nur die Bedeutung, daß sich in ihr die Stufen des Werdens in klarer Reihenfolge entfalten können. Und indem er jeden Augenblick ganz gegenwärtig ist, benützt er die sechs Stufen des Werdens, als führe er auf Drachen, die als\nBild den einzelnen Strichelementen beigegeben sind, gen Himmel. Das ist\nErhabenheit und Gelingen des Schöpferischen, wie es sich im Menschen zeigt.\nDer Weg des Schöpferischen wirkt durch Veränderung und\nUmgestaltung, daß jedes Ding seine rechte Natur und Bestimmung erhält und in dauernde Übereinstimmung mit der\ngroßen Harmonie kommt: das ist das Fördernde und Beharrliche.\nHier werden die beiden andern Attribute "fördernd" und "beharrlich" in Beziehung auf die Schöpferkraft der Natur erklärt. Die Art der schöpferischen\nNaturkraft ist nicht Stillstand, sondern dauernde Bewegung und Entwicklung.\nDurch diese Kraft werden alle Dinge allmählich verändert, bis sie gänzlich\nin ihrer Erscheinung sich umgestalten. So verändern sich und wechseln die\nJahreszeiten und die ganze Welt der Kreatur in ihrem Verlauf. Dadurch\nbekommt jedes Ding die ihm zukommende Natur, die, von Gott aus gesehen, seine Bestimmung genannt wird. Dies ist die Erklärung des Begriffs\n,,fördernd". Indem so jedes Ding seine Art findet, entsteht eine große und\ndauernde Harmonie der Welt, die durch den Begriff des Beharrlichen (Dauer\nund Rechtschaffenheit) ausgedrückt wird.\nWenn er sich mit seinem Haupt über die Menge der Wesen\nerhebt, so kommen alle Lande zusammen in Ruhe.\nHier ist die schöpferische Kraft des Heiligen geschildert, der es dahin bringt,\ndaß alles an den ihm gebührenden Platz kommt und so Frieden auf Erden\nentsteht, wenn er an hervorragender Herrscherstelle steht.\nIn diesen Erklärungen ist ein deutlicher Parallelismus zwischen dem Schöpferischen in der Natur und dem Schöpferischen in der Menschenwelt. Die\nAußerungen über das Schöpferische in der Natur beruhen auf dem durch\ndas Zeichen symbolisierten Bild des Himmels. Der Himmel zeigt die starke,\nunendliche Bewegung, die durch ihre Art bewirkt, daß alles zu seiner Zeit\nkommt. Die Worte über das Schöpferische in der Menschheit beruhen\nauf der Stellung des „Herrn des Zeichens", der Neun auf fünftem Platz.\n„Der fliegende Drache am Himmel" ist das Bild für die Erhabenheit und das\nGelingen des heiligen Herrschers. „Fördernd ist es, den großen Mann zu\nsehen" ist die Grundlage für die hervorragende Stellung des Heiligen, durch\ndie die Welt zum Frieden kommt.	cerrado	coincide_ninguno
image_oraculo	Des Himmels Bewegung ist kraftvoll.\nSo macht der Edle sich stark und unermüdlich.\nDie Verdoppelung des Zeichens "das Schöpferische" ist das Bild der kraft-\nvollen, dauernd wiederholten Bewegung. Den beiden Zeichen ist zu ent-\nnehmen, daß man aus sich selber die Kraft schöpft und daß auf jede Hand-\nlung eine neue folgt ohne Aufhören.\nAnfangs Neun:\n,,Verdeckter Drache. Handle nicht."\nDas Lichte ist nämlich noch unten.\nDer unterste Platz ist sozusagen noch ganz unterhalb der Erde, daher der\nGedanke des Verdeckten. Da der Strich aber ein ungebrochener ist, so ist\ndas Bild des Drachen, des Symbols der lichten Kraft, gewählt.\nNeun auf zweitem Platz:\n,,Erscheinender Drache auf dem Feld."\nDer Charakter wirkt schon ins Weite.\nDer zweite Platz ist die Oberfläche der Erde, daher der Gedanke des Felds.\nDas Erscheinen auf dem Feld und das Erblicken des großen Mannes wird\ndadurch angedeutet, daß der Charakter des Strichelements sehr einflußreich\nist, denn es ist zentral gestellt (an zweitem Platz, d. h. in der Mitte des\nunteren Zeichens) und steht außerdem noch zum Herrscher in der Beziehung\ndes Platzes und der Gemeinsamkeit des Wesens.\nNeun auf drittem Platz:\n,,Der Edle ist den ganzen Tag schöpferisch tätig."\nMan geht hin und her auf dem rechten Weg.\nDer dritte Platz als Platz des Übergangs aus dem unteren ins obere Zeichen\nist an sich unruhig und daher häufig nicht eben günstig. Hier aber infolge\ndes einheitlichen Charakters aller einzelnen Striche ist auch dieser Übergang\nnur ein Zeichen unermüdlicher Tätigkeit, die auf dem Weg zur Wahrheit hin-\nund herführt. Das hin und her bedeutet, daß man erst im Begriff ist, sich\nmoralisch zu festigen.\nNeun auf viertem Platz:\n,,Schwankender Aufschwung über die Tiefe."\nDer Fortschritt bedeutet keinen Fehler.	319	Des Himmels Bewegung ist kraftvoll.\nSo macht der Edle sich stark und unermüdlich.	cerrado	coincide_ninguno
commentary_image	Bemerkung: Dieser Kommentar geht von der Kombination der beiden\nHalbzeichen aus und entnimmt daraus die Situation des Gesamtzeichens.\nDann gibt er aus den Eigenschaften der beiden Halbzeichen heraus Ratschläge\nfür das richtige Benehmen in der Situation des Gesamtzeichens.\n\nDes Himmels Bewegung ist kraftvoll.\nSo macht der Edle sich stark und unermüdlich.\nDie Verdoppelung des Zeichens "das Schöpferische" ist das Bild der kraft-\nvollen, dauernd wiederholten Bewegung. Den beiden Zeichen ist zu ent-\nnehmen, daß man aus sich selber die Kraft schöpft und daß auf jede Hand-\nlung eine neue folgt ohne Aufhören.\nAnfangs Neun:\n,,Verdeckter Drache. Handle nicht."\nDas Lichte ist nämlich noch unten.\nDer unterste Platz ist sozusagen noch ganz unterhalb der Erde, daher der\nGedanke des Verdeckten. Da der Strich aber ein ungebrochener ist, so ist\ndas Bild des Drachen, des Symbols der lichten Kraft, gewählt.\nNeun auf zweitem Platz:\n,,Erscheinender Drache auf dem Feld."\nDer Charakter wirkt schon ins Weite.\nDer zweite Platz ist die Oberfläche der Erde, daher der Gedanke des Felds.\nDas Erscheinen auf dem Feld und das Erblicken des großen Mannes wird\ndadurch angedeutet, daß der Charakter des Strichelements sehr einflußreich\nist, denn es ist zentral gestellt (an zweitem Platz, d. h. in der Mitte des\nunteren Zeichens) und steht außerdem noch zum Herrscher in der Beziehung\ndes Platzes und der Gemeinsamkeit des Wesens.\nNeun auf drittem Platz:\n,,Der Edle ist den ganzen Tag schöpferisch tätig."\nMan geht hin und her auf dem rechten Weg.\nDer dritte Platz als Platz des Übergangs aus dem unteren ins obere Zeichen\nist an sich unruhig und daher häufig nicht eben günstig. Hier aber infolge\ndes einheitlichen Charakters aller einzelnen Striche ist auch dieser Übergang\nnur ein Zeichen unermüdlicher Tätigkeit, die auf dem Weg zur Wahrheit hin-\nund herführt. Das hin und her bedeutet, daß man erst im Begriff ist, sich\nmoralisch zu festigen.\nNeun auf viertem Platz:\n,,Schwankender Aufschwung über die Tiefe."\nDer Fortschritt bedeutet keinen Fehler.\n\nHier ist die obere Grenze des Bereichs der Menschen im Zeichen erreicht.\nEin Fortschritt zu ebener Erde ist nicht mehr möglich. Man muß wagen, den\nBoden unter den Füßen aufzugeben, um weiter voran zu kommen, sich ins\nBodenlose und Einsame aufschwingen. Hier ist der Einzelne frei - eben in-\nfolge der Möglichkeit der Lage. Jeder muß sein Schicksal selbst bestimmen.\nO Neun auf fünftem Platz:\n,,Fliegender Drache am Himmel."\nDas zeigt den großen Mann bei der Arbeit.\n—\nHier ist der Herr des Zeichens auf ausgezeichnetem Herrscherplatz; darum\nist er symbolisiert als fliegender Drache am Himmel.\nObere Neun:\n,,Hochmütiger Drache wird zu bereuen haben."\nDenn was voll ist, kann nicht dauern.\nAlles, was die äußerste Stufe erreicht hat, muß infolge des Gesetzes der\nVeränderung umschlagen.\nAlle Striche sind Neunen.\n,,Die Art des Himmels ist es,\nnicht als Haupt hervorzutreten."\nDas Schöpferische leitet zwar alles Geschehen, aber es tritt nie in die Er-\nscheinung, tut sich nach außen hin nicht als Haupt hervor. So ist die wahre\nStärke die, die beweglich, wie verborgen, an der Arbeit ist, ohne nach außen\nhin zu scheinen.\nIndem alle Striche Neunen sind, verwandelt sich das Zeichen in das Zeichen\nKun, das Empfangende, das ganz rezeptiv ist, daher kein Haupt zeigt.	319	Bemerkung: Dieser Kommentar geht von der Kombination der beiden\nHalbzeichen aus und entnimmt daraus die Situation des Gesamtzeichens.\nDann gibt er aus den Eigenschaften der beiden Halbzeichen heraus Ratschläge\nfür das richtige Benehmen in der Situation des Gesamtzeichens.\n\nDes Himmels Bewegung ist kraftvoll.\nSo macht der Edle sich stark und unermüdlich.\n\nDie Verdoppelung des Zeichens "das Schöpferische" ist das Bild der kraftvollen, dauernd wiederholten Bewegung. Den beiden Zeichen ist zu entnehmen, daß man aus sich selber die Kraft schöpft und daß auf jede Handlung eine neue folgt ohne Aufhören.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	316-320	Anfangs Neun:	cerrado	na
L1_a_oraculo		319-320	„Verdeckter Drache. Handle nicht."	cerrado	na
L1_b_comentario	,,Verdeckter Drache. Handle nicht."\nDas Lichte ist nämlich noch unten.\nDer unterste Platz ist sozusagen noch ganz unterhalb der Erde, daher der\nGedanke des Verdeckten. Da der Strich aber ein ungebrochener ist, so ist\ndas Bild des Drachen, des Symbols der lichten Kraft, gewählt.	316-320	„Verdeckter Drache. Handle nicht."\nDas Lichte ist nämlich noch unten.\nDer unterste Platz ist sozusagen noch ganz unterhalb der Erde, daher der\nGedanke des Verdeckten. Da der Strich aber ein ungebrochener ist, so ist\ndas Bild des Drachen, des Symbols der lichten Kraft, gewählt.	cerrado	coincide_ninguno
L2_etiqueta	Neun auf zweitem Platz:	316-320	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo		319-320	„Erscheinender Drache auf dem Feld."	cerrado	na
L2_b_comentario	,,Erscheinender Drache auf dem Feld."\nDer Charakter wirkt schon ins Weite.\nDer zweite Platz ist die Oberfläche der Erde, daher der Gedanke des Felds.\nDas Erscheinen auf dem Feld und das Erblicken des großen Mannes wird\ndadurch angedeutet, daß der Charakter des Strichelements sehr einflußreich\nist, denn es ist zentral gestellt (an zweitem Platz, d. h. in der Mitte des\nunteren Zeichens) und steht außerdem noch zum Herrscher in der Beziehung\ndes Platzes und der Gemeinsamkeit des Wesens.	316-320	„Erscheinender Drache auf dem Feld."\nDer Charakter wirkt schon ins Weite.\nDer zweite Platz ist die Oberfläche der Erde, daher der Gedanke des Felds.\nDas Erscheinen auf dem Feld und das Erblicken des großen Mannes wird\ndadurch angedeutet, daß der Charakter des Strichelements sehr einflußreich\nist, denn es ist zentral gestellt (an zweitem Platz, d. h. in der Mitte des\nunteren Zeichens) und steht außerdem noch zum Herrscher in der Beziehung\ndes Platzes und der Gemeinsamkeit des Wesens.	cerrado	coincide_ninguno
L3_etiqueta	Neun auf drittem Platz:	316-320	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo		319-320	„Der Edle ist den ganzen Tag schöpferisch tätig."	cerrado	na
L3_b_comentario	,,Der Edle ist den ganzen Tag schöpferisch tätig."\nMan geht hin und her auf dem rechten Weg.\nDer dritte Platz als Platz des Übergangs aus dem unteren ins obere Zeichen\nist an sich unruhig und daher häufig nicht eben günstig. Hier aber infolge\ndes einheitlichen Charakters aller einzelnen Striche ist auch dieser Übergang\nnur ein Zeichen unermüdlicher Tätigkeit, die auf dem Weg zur Wahrheit hin-\nund herführt. Das hin und her bedeutet, daß man erst im Begriff ist, sich\nmoralisch zu festigen.	316-320	„Der Edle ist den ganzen Tag schöpferisch tätig."\nMan geht hin und her auf dem rechten Weg.\nDer dritte Platz als Platz des Übergangs aus dem unteren ins obere Zeichen\nist an sich unruhig und daher häufig nicht eben günstig. Hier aber infolge\ndes einheitlichen Charakters aller einzelnen Striche ist auch dieser Übergang\nnur ein Zeichen unermüdlicher Tätigkeit, die auf dem Weg zur Wahrheit hinführt. Das hin und her bedeutet, daß man erst im Begriff ist, sich\nmoralisch zu festigen.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	316-320	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo		319-320	„Schwankender Aufschwung über die Tiefe."	cerrado	na
L4_b_comentario	,,Schwankender Aufschwung über die Tiefe."\nDer Fortschritt bedeutet keinen Fehler.\nHier ist die obere Grenze des Bereichs der Menschen im Zeichen erreicht.\nEin Fortschritt zu ebener Erde ist nicht mehr möglich. Man muß wagen, den\nBoden unter den Füßen aufzugeben, um weiter voran zu kommen, sich ins\nBodenlose und Einsame aufschwingen. Hier ist der Einzelne frei - eben in-\nfolge der Möglichkeit der Lage. Jeder muß sein Schicksal selbst bestimmen.	316-320	„Schwankender Aufschwung über die Tiefe."\nDer Fortschritt bedeutet keinen Fehler.\nHier ist die obere Grenze des Bereichs der Menschen im Zeichen erreicht.\nEin Fortschritt zu ebener Erde ist nicht mehr möglich. Man muß wagen, den\nBoden unter den Füßen aufzugeben, um weiter voran zu kommen, sich ins\nBodenlose und Einsame aufschwingen. Hier ist der Einzelne frei - eben infolge der Möglichkeit der Lage. Jeder muß sein Schicksal selbst bestimmen.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	316-320	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo		319-320	„Fliegender Drache am Himmel."	cerrado	na
L5_b_comentario	,,Fliegender Drache am Himmel."\nDas zeigt den großen Mann bei der Arbeit.\n—\nHier ist der Herr des Zeichens auf ausgezeichnetem Herrscherplatz; darum\nist er symbolisiert als fliegender Drache am Himmel.	316-320	„Fliegender Drache am Himmel."\nDas zeigt den großen Mann bei der Arbeit.\nHier ist der Herr des Zeichens auf ausgezeichnetem Herrscherplatz; darum\nist er symbolisiert als fliegender Drache am Himmel.	cerrado	coincide_ninguno
L6_etiqueta	Obere Neun:	316-320	Obere Neun:	cerrado	na
L6_a_oraculo		319-320	„Hochmütiger Drache wird zu bereuen haben."	cerrado	na
L6_b_comentario	,,Hochmütiger Drache wird zu bereuen haben."\nDenn was voll ist, kann nicht dauern.\nAlles, was die äußerste Stufe erreicht hat, muß infolge des Gesetzes der\nVeränderung umschlagen.	316-320	„Hochmütiger Drache wird zu bereuen haben."\nDenn was voll ist, kann nicht dauern.\nAlles, was die äußerste Stufe erreicht hat, muß infolge des Gesetzes der\nVeränderung umschlagen.	cerrado	na
yong_etiqueta	Alle Striche sind Neunen.	320	Alle Striche sind Neunen.	cerrado	na
yong_a_oraculo		320	„Die Art des Himmels ist es, nicht als Haupt hervorzutreten."	cerrado	na
yong_b_comentario	,,Die Art des Himmels ist es,\nnicht als Haupt hervorzutreten."\nDas Schöpferische leitet zwar alles Geschehen, aber es tritt nie in die Er-\nscheinung, tut sich nach außen hin nicht als Haupt hervor. So ist die wahre\nStärke die, die beweglich, wie verborgen, an der Arbeit ist, ohne nach außen\nhin zu scheinen.\nIndem alle Striche Neunen sind, verwandelt sich das Zeichen in das Zeichen\nKun, das Empfangende, das ganz rezeptiv ist, daher kein Haupt zeigt.	320	„Die Art des Himmels ist es,\nnicht als Haupt hervorzutreten."\nDas Schöpferische leitet zwar alles Geschehen, aber es tritt nie in die Erscheinung, tut sich nach außen hin nicht als Haupt hervor. So ist die wahre\nStärke die, die beweglich, wie verborgen, an der Arbeit ist, ohne nach außen\nhin zu scheinen.\nIndem alle Striche Neunen sind, verwandelt sich das Zeichen in das Zeichen\nKun, das Empfangende, das ganz rezeptiv ist, daher kein Haupt zeigt.	cerrado	na
