campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Ein großer Anblick ist oben. Hingebend und sanft. Zentral\nund korrekt ist er ein Anblick für die Welt.\n,,Die Betrachtung. Die Waschung ist geschehen, aber noch nicht\ndie Darbringung." Vertrauensvoll blicken sie zu ihm auf.\nDie Unteren blicken nach ihm und werden umgestaltet. Er\nläßt sie des Himmels göttlichen Weg erblicken, und die\nvier Jahreszeiten weichen nicht ab von ihrer Regel. So be-\nnützt der Heilige den göttlichen Weg, um Belehrung zu spen-\nden, und die ganze Welt fügt sich ihm.\nDer große Anblick oben sind die beiden Striche auf fünftem und oberstem\nPlatz. Hingebend ist die untere Figur, Kun, sanft die obere, Sun. Zentral und\nkorrekt ist die Neun auf fünftem Platz, der Herrscher des Zeichens. Das\nKernzeichen Berg, das übereinandergeschoben bzw. verdoppelt in dem\nganzen Zeichen (statt\nsteht\nerscheint, deutet auf Tore und\nPaläste, daher der Gedanke des geheimnisvoll verschlossenen Ahnentempels.\nGen ist die Hand, Sun ist rein, daher gewaschene Hände. Gen ist innehalten,\ndaher das unvollendete Opfer. Die Handlung des Opfers wird den Men-\nschen gezeigt und von ihnen betrachtet. Der Heilige kennt die Gesetze des\nHimmels. Er zeigt sie dem Volk, und was er voraussagt, bewahrheitet sich.\nDie Ereignisse weichen nicht ab von dem, was er vorausgesagt hat, so wie\ndie Jahreszeiten nach göttlich festen Gesetzen sich bewegen. So benützt er\nseine Kenntnis der göttlichen Wege, das Volk zu belehren, und das Volk\ntraut ihm und blickt zu ihm auf.	403-405	Ein großer Anblick ist oben. Hingebend und sanft. Zentral\nund korrekt ist er ein Anblick für die Welt.\n„Die Betrachtung. Die Waschung ist geschehen, aber noch nicht\ndie Darbringung." Vertrauensvoll blicken sie zu ihm auf.\nDie Unteren blicken nach ihm und werden umgestaltet. Er\nläßt sie des Himmels göttlichen Weg erblicken, und die\nvier Jahreszeiten weichen nicht ab von ihrer Regel. So benützt der Heilige den göttlichen Weg, um Belehrung zu spenden, und die ganze Welt fügt sich ihm.\nDer große Anblick oben sind die beiden Striche auf fünftem und oberstem\nPlatz. Hingebend ist die untere Figur, Kun, sanft die obere, Sun. Zentral und\nkorrekt ist die Neun auf fünftem Platz, der Herrscher des Zeichens. Das\nKernzeichen Berg, das übereinandergeschoben bzw. verdoppelt in dem\nganzen Zeichen statt\nerscheint, deutet auf Tore und\nPaläste, daher der Gedanke des geheimnisvoll verschlossenen Ahnentempels.\nGen ist die Hand, Sun ist rein, daher gewaschene Hände. Gen ist innehalten,\ndaher das unvollendete Opfer. Die Handlung des Opfers wird den Menschen gezeigt und von ihnen betrachtet. Der Heilige kennt die Gesetze des\nHimmels. Er zeigt sie dem Volk, und was er voraussagt, bewahrheitet sich.\nDie Ereignisse weichen nicht ab von dem, was er vorausgesagt hat, so wie\ndie Jahreszeiten nach göttlich festen Gesetzen sich bewegen. So benützt er\nseine Kenntnis der göttlichen Wege, das Volk zu belehren, und das Volk\ntraut ihm und blickt zu ihm auf.\nsteht	cerrado	coincide_ninguno
image_oraculo	Der Wind geht über die Erde hin: das Bild der Betrachtung.\nSo besuchten die alten Könige die Weltgegenden, betrachte-\nten das Volk und spendeten Belehrung.\nDer Wind kommt überall hin auf Erden und zeigt alles. So wird durch das\nZeichen Sun, Wind, das Reisen der alten Könige symbolisiert, durch das\nZeichen Kun, Erde, die Weltgegenden. Das Betrachten ist das Nehmen,\ndie Belehrung das Geben des Zeichens.\nAnfangs Sechs:	403-405	Der Wind geht über die Erde hin:\ndas Bild der Betrachtung.\nSo besuchten die alten Könige die Weltgegenden,\nbetrachteten das Volk und spendeten Belehrung.	cerrado	coincide_ninguno
commentary_image	Der Wind geht über die Erde hin: das Bild der Betrachtung.\nSo besuchten die alten Könige die Weltgegenden, betrachte-\nten das Volk und spendeten Belehrung.\nDer Wind kommt überall hin auf Erden und zeigt alles. So wird durch das\nZeichen Sun, Wind, das Reisen der alten Könige symbolisiert, durch das\nZeichen Kun, Erde, die Weltgegenden. Das Betrachten ist das Nehmen,\ndie Belehrung das Geben des Zeichens.\nAnfangs Sechs:	403-405	Der Wind kommt überall hin auf Erden und zeigt alles. So wird durch das\nZeichen Sun, Wind, das Reisen der alten Könige symbolisiert, durch das\nZeichen Kun, Erde, die Weltgegenden. Das Betrachten ist das Nehmen,\ndie Belehrung das Geben des Zeichens.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	403-405	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Knabenhaftes Betrachten. Für einen geringen Menschen kein\nMakel. Für einen Edlen beschämend.	403-405	Knabenhaftes Betrachten. Für einen geringen Menschen kein\nMakel. Für einen Edlen beschämend.	cerrado	na
L1_b_comentario	Das knabenhafte Betrachten der Anfangssechs ist der Weg\nder geringen Leute.\nDie Sechs an erster Stelle ist das Bild eines kleinen (weil Yinlinie) Knaben\n(weil an Yangplatz); sie ist vom Gegenstand, nach dem alle blicken, vom\nFürsten auf fünftem Platz, sehr weit entfernt und ohne Beziehung zu ihm,\ndaher der Gedanke des knabenhaft unerfahrenen Umherblickens.	403-405	Das knabenhafte Betrachten der Anfangssechs ist der Weg\nder geringen Leute.\nDie Sechs an erster Stelle ist das Bild eines kleinen (weil Yinlinie) Knaben\n(weil an Yangplatz); sie ist vom Gegenstand, nach dem alle blicken, vom\nFürsten auf fünftem Platz, sehr weit entfernt und ohne Beziehung zu ihm,\ndaher der Gedanke des knabenhaft unerfahrenen Umherblickens.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	403-405	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Betrachtung durch die Türspalte. Fördernd ist die Beharr-\nlichkeit einer Frau.	403-405	Betrachtung durch die Türspalte. Fördernd ist die Beharrlichkeit einer Frau.	cerrado	na
L2_b_comentario	Betrachtung durch die Türspalte ist selbst bei Beharrlichkeit\nder Frau doch beschämend.\nDas Kernzeichen Gen deutet auf eine Tür, das Zeichen Kun auf eine ge-\nschlossene Tür, daher Türspalte. Die Sechs auf zweitem Platz deutet auf\nein Mädchen; die Linie steht zu Neun auf fünftem Platz in der Beziehung\ndes Entsprechens, daher ist Verbindung vorhanden, wenn auch sehr\nbehinderte.	403-405	Betrachtung durch die Türspalte ist selbst bei Beharrlichkeit\nder Frau doch beschämend.\nDas Kernzeichen Gen deutet auf eine Tür, das Zeichen Kun auf eine geschlossene Tür, daher Türspalte. Die Sechs auf zweitem Platz deutet auf\nein Mädchen; die Linie steht zu Neun auf fünftem Platz in der Beziehung\ndes Entsprechens, daher ist Verbindung vorhanden, wenn auch sehr\nbehinderte.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	403-405	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Betrachtung meines Lebens entscheidet über Fortschritt oder\nRückzug.	403-405	Betrachtung meines Lebens entscheidet über Fortschritt oder\nRückzug.	cerrado	na
L3_b_comentario	Betrachtung meines Lebens entscheidet über Fortschritt oder\nRückzug."\nDer rechte Weg ist nicht verloren.\nHier ist ein schwacher Strich am Platz des Überganges unentschieden, ob er\nvorwärts oder rückwärts soll. Er ist unten am Kernzeichen Gen, Berg. Da-\nher der Rückblick auf sein Leben, daher auch der Gedanke des rechten Weges.	403-405	Betrachtung meines Lebens entscheidet über Fortschritt oder\nRückzug."\nDer rechte Weg ist nicht verloren.\nHier ist ein schwacher Strich am Platz des Überganges unentschieden, ob er\nvorwärts oder rückwärts soll. Er ist unten am Kernzeichen Gen, Berg. Daher der Rückblick auf sein Leben, daher auch der Gedanke des rechten Weges.\nľ	cerrado	coincide_ninguno
L4_etiqueta	Sechs auf viertem Platz:	403-405	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Betrachtung des Lichtes des Reiches. Fördernd ist es, als\nGast eines Königs zu wirken.	403-405	Betrachtung des Lichtes des Reiches. Fördernd ist es, als\nGast eines Königs zu wirken.	cerrado	na
L4_b_comentario	Betrachtung des Lichtes des Reiches."\nMan wird als Gast geehrt.\nDer Strich ist an oberster Stelle des Kernzeichens Kun, das Reich bedeutet,\ngleichzeitig in der Mitte des Kernzeichens Gen, das Licht bedeutet. Er ist\nferner dem starken zentralen Herrscher, Neun auf fünftem Platz, nahe und\nsteht zu ihm in Verbindung des Empfangens. Daher der Gedanke, daß er\nals Gast behandelt wird.	403-405	Betrachtung des Lichtes des Reiches."\nMan wird als Gast geehrt.\nDer Strich ist an oberster Stelle des Kernzeichens Kun, das Reich bedeutet,\ngleichzeitig in der Mitte des Kernzeichens Gen, das Licht bedeutet. Er ist\nferner dem starken zentralen Herrscher, Neun auf fünftem Platz, nahe und\nsteht zu ihm in Verbindung des Empfangens. Daher der Gedanke, daß er\nals Gast behandelt wird.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	403-405	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Betrachtung meines Lebens. Der Edle ist ohne Makel.	403-405	Betrachtung meines Lebens. Der Edle ist ohne Makel.	cerrado	na
L5_b_comentario	Betrachtung meines Lebens",\nd. h. Betrachtung des Volkes.\nHier ist der Herr des Zeichens auf geehrtem Platz, zentral und korrekt, auf\nder Spitze des Kernzeichens Gen, Berg, daher der Ausblick über das Leben\nwie von einem Berg aus. Der Gegenstand der allgemeinen Betrachtung be-\ntrachtet sich hier selbst und zwar in den Wirkungen, die er aufs Volk aus-\ngeübt hat.	403-405	Betrachtung meines Lebens",\nd. h. Betrachtung des Volkes.\nHier ist der Herr des Zeichens auf geehrtem Platz, zentral und korrekt, auf\nder Spitze des Kernzeichens Gen, Berg, daher der Ausblick über das Leben\nwie von einem Berg aus. Der Gegenstand der allgemeinen Betrachtung betrachtet sich hier selbst und zwar in den Wirkungen, die er aufs Volk ausgeübt hat.	cerrado	na
L6_etiqueta	Obere Neun:	403-405	Obere Neun:	cerrado	na
L6_a_oraculo	Betrachtung seines Lebens. Der Edle ist ohne Makel.	403-405	Betrachtung seines Lebens. Der Edle ist ohne Makel.	cerrado	na
L6_b_comentario	Betrachtung seines Lebens."\nDer Wille ist noch nicht befriedigt.\nHier ist ein Herr des Zeichens, der von der höchsten Höhe aus auf die Neun\nauf fünftem Platz blickt. Er hat die Welt noch nicht vergessen, daher\nkümmert er sich noch um ihre Angelegenheiten.	403-405	Betrachtung seines Lebens."\nDer Wille ist noch nicht befriedigt.\nHier ist ein Herr des Zeichens, der von der höchsten Höhe aus auf die Neun\nauf fünftem Platz blickt. Er hat die Welt noch nicht vergessen, daher\nkümmert er sich noch um ihre Angelegenheiten.	cerrado	na
yong_etiqueta		403-405		vacio_en_libro	na
yong_a_oraculo		403-405		vacio_en_libro	na
yong_b_comentario		403-405		vacio_en_libro	na
wen_yen		403-405		vacio_en_libro	na
wen_yen_note		403-405		vacio_en_libro	na
hex_fin	20				

