campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Die Anfangsschwierigkeit: Das Feste und Weiche vereinigen\nsich zum erstenmal, und die Geburt ist schwer.\nDas untere Zeichen ist Dschen, der älteste Sohn, der durch die erste An-\nnäherung der lichten und der dunklen Kraft entsteht. Das deutet auf die erste\nVereinigung. Kan bedeutet Schwierigkeit, Gefahr. Das deutet auf die Schwie-\nrigkeit der Geburt.\nBewegung inmitten der Gefahr bringt großes Gelingen und\nBeharrlichkeit.\nDas untere Zeichen, Dschen, ist Bewegung, das obere, Kän, Gefahr. Es handelt\nsich also um Bewegung inmitten der Gefahr. Dadurch kommt man aus der\nGefahr heraus. Auf diese Weise werden die Worte des Textes: "Erhabe-\nnes Gelingen, fördernd durch Beharrlichkeit" erklärt.\nDie Bewegung des Donners und Regens erfüllt die Atmo-\nsphäre. Wenn während des Schaffens des Himmels Chaos\nund Finsternis herrscht, so gebührt es sich, Gehilfen einzu-\nsetzen, ohne sich selbst deshalb in Ruhe einwiegen zu lassen.\nAuch hier ist die Erfüllung der Atmosphäre durch die Schwierigkeiten, bis\nein Gewitter sich entlädt, gezeichnet. Indem jedoch als Bilder des Zeichens\nnicht die Reihenfolge: Wolken (Kan) oben und Donner (Dschen) unten ge-\nwählt ist, sondern statt dessen der Donner zuerst und die in Regen gelösten\nWolken als Regen genannt werden, ist die schließliche Wirkung schon an-\ngedeutet.\nÄhnlich wie bei einem Gewitter Donner und Wolkendunkel der Lösung\nvorangehen, so geht auch in menschlichen Verhältnissen den Zeiten der\nOrdnung eine Zeit des Chaos voran. In dieser Zeit bedarf der Herrscher,\nder mit der Ordnung des Chaos betraut ist, der tüchtigen Gehilfen. Aber\ndie Lage bleibt zunächst ernst und schwierig. Man darf sich nicht auf an-\ndere verlassen wollen. Dieser Satz wird nahegelegt durch die beiden Herren\ndes Zeichens. Wenn die Neun am Anfang den tüchtigen Gehilfen bedeutet,\nden man in solchen gefährlichen Zeiten einsetzen muß, so bedeutet die Neun\nauf fünftem Platz, daß man noch Schwierigkeiten hat, so daß man sich nicht\nder Ruhe hingeben darf. Der Neunerstrich auf fünftem Platz muß wegen\nder Schwierigkeit der Verhältnisse noch immer auf Lösung warten. Er darf\nnoch nicht ruhen.	338-339	Die Anfangsschwierigkeit: Das Feste und Weiche vereinigen\nsich zum erstenmal, und die Geburt ist schwer.\nDas untere Zeichen ist Dschen, der älteste Sohn, der durch die erste Annäherung der lichten und der dunklen Kraft entsteht. Das deutet auf die erste\nVereinigung. Kan bedeutet Schwierigkeit, Gefahr. Das deutet auf die Schwierigkeit der Geburt.\nBewegung inmitten der Gefahr bringt großes Gelingen und\nBeharrlichkeit.\nDas untere Zeichen, Dschen, ist Bewegung, das obere, Kän, Gefahr. Es handelt\nsich also um Bewegung inmitten der Gefahr. Dadurch kommt man aus der\nGefahr heraus. Auf diese Weise werden die Worte des Textes: "Erhabenes Gelingen, fördernd durch Beharrlichkeit" erklärt.\nDie Bewegung des Donners und Regens erfüllt die Atmosphäre. Wenn während des Schaffens des Himmels Chaos\nund Finsternis herrscht, so gebührt es sich, Gehilfen einzusetzen, ohne sich selbst deshalb in Ruhe einwiegen zu lassen.\nAuch hier ist die Erfüllung der Atmosphäre durch die Schwierigkeiten, bis\nein Gewitter sich entlädt, gezeichnet. Indem jedoch als Bilder des Zeichens\nnicht die Reihenfolge: Wolken (Kan) oben und Donner (Dschen) unten gewählt ist, sondern statt dessen der Donner zuerst und die in Regen gelösten\nWolken als Regen genannt werden, ist die schließliche Wirkung schon angedeutet.\nÄhnlich wie bei einem Gewitter Donner und Wolkendunkel der Lösung\nvorangehen, so geht auch in menschlichen Verhältnissen den Zeiten der\nOrdnung eine Zeit des Chaos voran. In dieser Zeit bedarf der Herrscher,\nder mit der Ordnung des Chaos betraut ist, der tüchtigen Gehilfen. Aber\ndie Lage bleibt zunächst ernst und schwierig. Man darf sich nicht auf andere verlassen wollen. Dieser Satz wird nahegelegt durch die beiden Herren\ndes Zeichens. Wenn die Neun am Anfang den tüchtigen Gehilfen bedeutet,\nden man in solchen gefährlichen Zeiten einsetzen muß, so bedeutet die Neun\nauf fünftem Platz, daß man noch Schwierigkeiten hat, so daß man sich nicht\nder Ruhe hingeben darf. Der Neunerstrich auf fünftem Platz muß wegen\nder Schwierigkeit der Verhältnisse noch immer auf Lösung warten. Er darf\nnoch nicht ruhen.	cerrado	coincide_pass02
image_oraculo	Wolken und Donner: Das Bild der Anfangsschwierigkeit. So\nwirkt der Edle entwirrend und ordnend.\nWährend im Kommentar zur Entscheidung Donner und Regen genannt ist,\num den durch die Bewegung hervorgerufenen Endzustand anzudeuten, sind\nhier Wolken und Donner genannt nach der Gestalt des Zeichens. Hier ist\nder Zustand vor dem Regen genannt, der die Gefahr symbolisiert. Zu ihrer\nÜberwindung muß man trennen und vereinen, wie das bei der Entladung\ndes Gewitters geschieht: erst Wolken oben und Donner unten, dann\nDonner oben und Regen unten.\nO Anfangs Neun:	339	Wolken und Donner: Das Bild der Anfangsschwierigkeit. So\nwirkt der Edle entwirrend und ordnend.	cerrado	coincide_ninguno
commentary_image	Wolken und Donner: Das Bild der Anfangsschwierigkeit. So\nwirkt der Edle entwirrend und ordnend.\nWährend im Kommentar zur Entscheidung Donner und Regen genannt ist,\num den durch die Bewegung hervorgerufenen Endzustand anzudeuten, sind\nhier Wolken und Donner genannt nach der Gestalt des Zeichens. Hier ist\nder Zustand vor dem Regen genannt, der die Gefahr symbolisiert. Zu ihrer\nÜberwindung muß man trennen und vereinen, wie das bei der Entladung\ndes Gewitters geschieht: erst Wolken oben und Donner unten, dann\nDonner oben und Regen unten.\nO Anfangs Neun:	339	Während im Kommentar zur Entscheidung Donner und Regen genannt ist,\num den durch die Bewegung hervorgerufenen Endzustand anzudeuten, sind\nhier Wolken und Donner genannt nach der Gestalt des Zeichens. Hier ist\nder Zustand vor dem Regen genannt, der die Gefahr symbolisiert. Zu ihrer\nÜberwindung muß man trennen und vereinen, wie das bei der Entladung\ndes Gewitters geschieht: erst Wolken oben und Donner unten, dann\nDonner oben und Regen unten.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	339-342	Anfangs Neun:	cerrado	na
L1_a_oraculo	Zögern und Hemmung. Fördernd ist es, beharrlich zu bleiben.\nFördernd ist es, Gehilfen einzusetzen.	339-342	Zögern und Hemmung. Fördernd ist es, beharrlich zu bleiben.\nFördernd ist es, Gehilfen einzusetzen.	cerrado	na
L1_b_comentario	Obwohl noch Zögern und Hemmung herrscht, geht die Arbeit\ndoch auf Ausführung des Rechten. Wer als Vornehmer sich\nunter die Geringen erniedrigt, gewinnt völlig das Herz der\nLeute.\nDer Strich ist der Herr des Zeichens. Er steht im Anfang. Damit ist ange-\ndeutet, daß noch die Anfangsschwierigkeiten ungelöst vorhanden sind. Da\nkann man nicht plötzlich etwas ausrichten. Das Chaos muß allmählich ge-\nschlichtet werden. Die Art und Stellung des Strichs zeigt den rechten Weg\nzu diesem Ziel. Er ist von Natur licht und fest, also vornehm. Und in dieser\nEigenschaft stellt er sich unter die schwachen Yinstriche, die sich nicht selbst\nhelfen können. Durch Dienen zu herrschen ist das Geheimnis des Erfolgs.\nSo ist dieser Strich der tüchtige Gehilfe, der in Zeiten der Anfangsschwierig-\nkeit zur Bewältigung von Hindernissen vonnöten ist.	339-342	Obwohl noch Zögern und Hemmung herrscht, geht die Arbeit\ndoch auf Ausführung des Rechten. Wer als Vornehmer sich\nunter die Geringen erniedrigt, gewinnt völlig das Herz der\nLeute.\nDer Strich ist der Herr des Zeichens. Er steht im Anfang. Damit ist angedeutet, daß noch die Anfangsschwierigkeiten ungelöst vorhanden sind. Da\nkann man nicht plötzlich etwas ausrichten. Das Chaos muß allmählich geschlichtet werden. Die Art und Stellung des Strichs zeigt den rechten Weg\nzu diesem Ziel. Er ist von Natur licht und fest, also vornehm. Und in dieser\nEigenschaft stellt er sich unter die schwachen Yinstriche, die sich nicht selbst\nhelfen können. Durch Dienen zu herrschen ist das Geheimnis des Erfolgs.\nSo ist dieser Strich der tüchtige Gehilfe, der in Zeiten der Anfangsschwierigkeit zur Bewältigung von Hindernissen vonnöten ist.	cerrado	coincide_pass02
L2_etiqueta	Sechs auf zweitem Platz:	339-342	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Schwierigkeiten türmen sich: Pferd und Wagen trennen sich.\nNicht Räuber er ist, will freien zur Frist. Das Mädchen ist\nkeusch, verspricht sich nicht. Zehn Jahre, dann verspricht\nsie sich.	339-342	Schwierigkeiten türmen sich: Pferd und Wagen trennen sich.\nNicht Räuber er ist, will freien zur Frist. Das Mädchen ist\nkeusch, verspricht sich nicht. Zehn Jahre, dann verspricht\nsie sich.	cerrado	na
L2_b_comentario	Die Schwierigkeit der Sechs auf zweitem Platz ist, daß sie\nüber einem harten Strich steht. Daß sie nach zehn Jahren\nsich verspricht, bedeutet Rückkehr zur allgemeinen Regel.\nDer Strich ist inmitten der Anfangsschwierigkeiten. Seine normale Beziehung\nhat er zu der Neun auf fünftem Platz, zu der er im Verhältnis des Ent-\nsprechens steht. Allein diese Beziehung wird störend beeinflußt von der\nAnfangsneun, die unten steht und durch ihre Bewerbungen (sie ist zudem\nder eine Herr des Zeichens) Zweifel und Unsicherheit veranlaßt. Aber da\ndie Sache auf zweitem Platz zentral und recht ist, werden diese Versuchungen\nüberwunden, und wenn die Periode der Schwierigkeit zu Ende ist ⚫ zehn\nJahre sind eine volle Periode tritt die allgemeine Regel wieder in Kraft,\nund die Verbindung mit der Neun auf fünftem Platz tritt ein.\n---	339-342	Die Schwierigkeit der Sechs auf zweitem Platz ist, daß sie\nüber einem harten Strich steht. Daß sie nach zehn Jahren\nsich verspricht, bedeutet Rückkehr zur allgemeinen Regel.\nDer Strich ist inmitten der Anfangsschwierigkeiten. Seine normale Beziehung\nhat er zu der Neun auf fünftem Platz, zu der er im Verhältnis des Entsprechens steht. Allein diese Beziehung wird störend beeinflußt von der\nAnfangsneun, die unten steht und durch ihre Bewerbungen (sie ist zudem\nder eine Herr des Zeichens) Zweifel und Unsicherheit veranlaßt. Aber da\ndie Sache auf zweitem Platz zentral und recht ist, werden diese Versuchungen\nüberwunden, und wenn die Periode der Schwierigkeit zu Ende ist — zehn\nJahre sind eine volle Periode tritt die allgemeine Regel wieder in Kraft,\nund die Verbindung mit der Neun auf fünftem Platz tritt ein.	cerrado	coincide_ninguno
L3_etiqueta	Sechs auf drittem Platz:	339-342	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Wer den Hirsch jagt ohne Förster, der verirrt sich nur im\nWald. Der Edle versteht die Zeichen der Zeit und steht lieber\nab. Weitermachen bringt Beschämung.	339-342	Wer den Hirsch jagt ohne Förster, der verirrt sich nur im\nWald. Der Edle versteht die Zeichen der Zeit und steht lieber\nab. Weitermachen bringt Beschämung.	cerrado	na
L3_b_comentario	"Er jagt den Hirsch ohne Förster",\nd. h. er begehrt das Wild.\n,,Der Edle versteht die Zeichen der Zeit und steht lieber ab.\nWeitermachen bringt Beschämung."\nEs führt zu MiBerfolg.\nDer Strich ist von Charakter schwach auf starkem Platz, dazu auf der Spitze\ndes Zeichens der Bewegung, daraus ergibt sich die Gefahr, daß seine\n+\nBewegung unbeherrscht und durch Begehren getrübt ist. Eine solche Be-\nwegung muß zu Mißerfolg führen.\n""\nVom Standpunkt der Kernzeichen aus gehört der Strich einerseits dem un-\nteren Kernzeichen Kun an. Als solcher hat er den Herrn und Leiter verlassen\nund nur die Bewegung beibehalten. Hier gilt das Wort des Zeichens Kun:\nGeht man voran, verirrt man sich." Der Wald wird nahegelegt durch das\nobere Kernzeichen Gen, das Berg bedeutet, und in dessen Gebiet man hier\neintritt. Da die Sechs auf drittem Platz oben keinen entsprechenden Strich\nauf dem sechsten Platz hat, so hat sie MiBerfolg und findet das gesuchte\nWild nicht.	339-342	"Er jagt den Hirsch ohne Förster",\nd. h. er begehrt das Wild.\n„Der Edle versteht die Zeichen der Zeit und steht lieber ab.\nWeitermachen bringt Beschämung." Es führt zu Mißerfolg.\nDer Strich ist von Charakter schwach auf starkem Platz, dazu auf der Spitze\ndes Zeichens der Bewegung, daraus ergibt sich die Gefahr, daß seine\nBewegung unbeherrscht und durch Begehren getrübt ist. Eine solche Bewegung muß zu Mißerfolg führen.\nVom Standpunkt der Kernzeichen aus gehört der Strich einerseits dem unteren Kernzeichen Kun an. Als solcher hat er den Herrn und Leiter verlassen\nund nur die Bewegung beibehalten. Hier gilt das Wort des Zeichens Kun:\nGeht man voran, verirrt man sich." Der Wald wird nahegelegt durch das\nobere Kernzeichen Gen, das Berg bedeutet, und in dessen Gebiet man hier\neintritt. Da die Sechs auf drittem Platz oben keinen entsprechenden Strich\nauf dem sechsten Platz hat, so hat sie Mißerfolg und findet das gesuchte\nWild nicht.	cerrado	coincide_ninguno
L4_etiqueta	Sechs auf viertem Platz:	339-342	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Pferd und Wagen trennen sich. Suche nach Vereinigung.\nHingehen bringt Heil. Alles wirkt fördernd.	339-342	Pferd und Wagen trennen sich. Suche nach Vereinigung.\nHingehen bringt Heil. Alles wirkt fördernd.	cerrado	na
L4_b_comentario	Wenn man gebeten wird und darauf erst hingeht, das ist\nKlarheit.\nDer Strich steht in der Beziehung der Entsprechung zur Anfangsneun. Da-\ndurch ist der Gedanke gegeben, daß man wartet, bis man umworben wird.\nDas Werben ist durch die Anfangsneun, die sich unter die Sechs auf vier-\ntem Platz stellt, ausgedrückt. Diese Anfangsneun ist der aktive Herr des\nZeichens, die Sechs auf viertem Platz bedeutet dem gegenüber einen tüch-\ntigen Mann, der weise genug ist, sich nicht anzubieten mit seinen Diensten,\nsondern zu warten, bis er gebeten wird.	339-342	Wenn man gebeten wird und darauf erst hingeht, das ist\nKlarheit.\nDer Strich steht in der Beziehung der Entsprechung zur Anfangsneun. Dadurch ist der Gedanke gegeben, daß man wartet, bis man umworben wird.\nDas Werben ist durch die Anfangsneun, die sich unter die Sechs auf viertem Platz stellt, ausgedrückt. Diese Anfangsneun ist der aktive Herr des\nZeichens, die Sechs auf viertem Platz bedeutet dem gegenüber einen tüchtigen Mann, der weise genug ist, sich nicht anzubieten mit seinen Diensten,\nsondern zu warten, bis er gebeten wird.	cerrado	coincide_pass02
L5_etiqueta	Neun auf fünftem Platz:	339-342	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Schwierigkeiten im Segnen. Kleine Beharrlichkeit bringt\nHeil, große Beharrlichkeit bringt Unheil.	339-342	Schwierigkeiten im Segnen. Kleine Beharrlichkeit bringt\nHeil, große Beharrlichkeit bringt Unheil.	cerrado	na
L5_b_comentario	Schwierigkeiten im Segnen";\ndenn die Wohltat wird noch nicht erkannt.\nDer Strich ist zwar der eine Herr des Zeichens, und da er zentral und recht\nist, so wäre er an sich imstande, segensvoll zu wirken. Allein, diese Wirkung\nist mehrfach beeinträchtigt. Einmal ist er inmitten des Zeichens der Tal-\nschlucht, auf beiden Seiten abgeschlossen durch steile Wände, so daß seine\nWirkungen wie bei einem Fluß zwischen Steilufern nicht der Umgebung zu-\nteil werden können. Andererseits ist die Sechs auf zweitem Platz, obwohl\nan sich in Beziehung des Entsprechens, doch zu schwach, während die An-\nfangsneun, der andere Herr des Zeichens, nicht in direkter Beziehung ist,\nalso vom Einzelstandpunkt der Neun auf fünftem Platz aus eher als Rivale\nin Betracht kommt. Der Strich steht zudem auf der Spitze des oberen\nKernzeichens Gen, das Stillehalten zur Eigenschaft hat und dadurch auch\neiner Wirkung hinderlich wird.	339-342	„Schwierigkeiten im Segnen";\ndenn die Wohltat wird noch nicht erkannt.\nDer Strich ist zwar der eine Herr des Zeichens, und da er zentral und recht\nist, so wäre er an sich imstande, segensvoll zu wirken. Allein, diese Wirkung\nist mehrfach beeinträchtigt. Einmal ist er inmitten des Zeichens der Talschlucht, auf beiden Seiten abgeschlossen durch steile Wände, so daß seine\nWirkungen wie bei einem Fluß zwischen Steilufern nicht der Umgebung zuteil werden können. Andererseits ist die Sechs auf zweitem Platz, obwohl\nan sich in Beziehung des Entsprechens, doch zu schwach, während die Anfangsneun, der andere Herr des Zeichens, nicht in direkter Beziehung ist,\nalso vom Einzelstandpunkt der Neun auf fünftem Platz aus eher als Rivale\nin Betracht kommt. Der Strich steht zudem auf der Spitze des oberen\nKernzeichens Gen, das Stillehalten zur Eigenschaft hat und dadurch auch\neiner Wirkung hinderlich wird.	cerrado	coincide_ninguno
L6_etiqueta	Obere Sechs:	339-342	Obere Sechs:	cerrado	na
L6_a_oraculo	Pferd und Wagen trennen sich.\nBlutige Tränen ergießen sich.	339-342	Pferd und Wagen trennen sich.\nBlutige Tränen ergießen sich.	cerrado	na
L6_b_comentario	Blutige Tränen ergießen sich."\nWie dürfte man dabei lange verweilen!\nDer Strich hat ebenso wie die Striche zwei und vier das Symbol des Wagens,\nder anhält und ausgespannt wird. Aber während Sechs auf zweitem Platz\nin doppelter Beziehung, nämlich zur Anfangsneun und zur Neun auf fünftem\nPlatz, steht und daher sich nur vor falscher Verbindung zu hüten hat und\nSechs auf viertem Platz in Entsprechung zur Anfangsneun steht, in der sie\ndie gebührende Verbindung findet, ist die obere Sechs ganz vereinsamt,\nda kein entsprechender Strich auf drittem Platz ist. Auf der Höhe des Zei-\nchens Kan, dessen Symbol ein fehlerhafter Wagen ist, spannt er notge-\ndrungen aus. Es kommt aber niemand zur Rettung, daher treten die an-\ndern Symbole des Zeichens Kan, Wasser (Tränen) und Blut, in Erscheinung.\nDoch ist die Situation der Verzweiflung keine dauernde. Der Strich schlägt\nja, weil er eine Sechs ist, in sein Gegenteil um, und aus dem Zeichen der\nGefahr und der Schlucht wird das Zeichen Sun, das Wind bedeutet, und da-\nher die Stockung überwindet. Man muß also in dieser Lage rasch eine An-\nderung herbeiführen.\nAnmerkung: Das Zeichen als Ganzes hat den Charakter der Anfangs-\nschwierigkeit. Die einzelnen Striche stellen Einzelsituationen in der Zeit\ndieser Anfangsschwierigkeit dar. Dabei kommt bei der Stellung der ein-\nzelnen Striche zueinander nur ihre objektive Stellung, nicht ihr subjektiver\nCharakter und nicht ihre Stellung innerhalb des ganzen Zeichens in Be-\ntracht. Im ganzen Zeichen z. B. sind die Neun auf fünftem Platz und die\nAnfangsneun die Herren, die Neun auf fünftem Platz ist der Oberherr, der\ndie Anfangsneun als Vasallen einsetzt. Isoliert betrachtet dagegen kommt\nfür die Neun auf fünftem Platz die Anfangsneun nicht als Gehilfe in Be-\ntracht, sondern vermöge ihrer objektiven Stellung, die auf die der Neun auf\nfünftem Platz entsprechende Sechs auf zweitem Platz ablenkend wirkt, nur\nals Rivale. Diese Regel der Betrachtung der Einzelstriche ist durchweg zu\nbeachten.\nEin weiterer Gedanke, der für das ganze Buch der Wandlungen gilt, ist, daß\ndurch die einzelnen Zeichen Zeiten gezeichnet sind.Aber die Anwendung hängt\nvon den Menschen ab. Es ist hier z. B. die Zeit der Anfangsschwierigkeit\ngezeichnet. Die Anwendung wird verschieden sein, je nachdem ein Herrscher\noder ein Beamter oder ein Privatmann sich in dieser Zeit befindet. Doch\nsind natürlich die grundsätzlichen Richtlinien dieselben. Sie müssen nur je-\nweils auf die Einzelfälle angepaẞt werden.\nEine Übersicht über die einzelnen Striche ergibt ein doppeltes Verhalten\nzur Zeit der Anfangsschwierigkeit. Bei den einen ist es die eigene Aktivität,\nbei den andern sind es äußere Ereignisse, die die Anfangsschwierigkeit über-\nwinden müssen, und wo diese Mittel zur Überwindung versagen, da geht\nes fehl.\nDie starken Plätze 1, 3, 5 repräsentieren die Behinderung durch eigene Ak-\ntivität. Die Anfangsneun und Neun auf fünftem Platz sind stark, daher\nwird der entsprechende Rat gegeben: Die Anfangsneun braucht Geduld, Be-\nständigkeit und Gehilfen, die Neun auf fünftem Platz muß allmählich und\nstufenweise wirken lernen, dagegen der Sechs auf drittem Platz mangelt\ndie Direktive, weshalb ihr kein Erfolg beschieden ist.\nDie schwachen Plätze 2, 4, 6 sind auf Hilfe von außen angewiesen: "wenn\nnur was käme und mich mitnähme". Die Sechs auf zweitem Platz und Sechs\nauf viertem Platz finden früher oder später diese Hilfe wie ein Mädchen, das\neinen Freier findet, der sie erlöst. Dagegen ist die obere Sechs zu weit\naußerhalb und bleibt vereinsamt, so daß die Anfangsschwierigkeit nicht\nüberwunden wird. In diesem Fall gilt es, vollständig abzubrechen und\neine neue Situation zu beginnen.	339-342	„Blutige Tränen ergießen sich."\nWie dürfte man dabei lange verweilen!\nDer Strich hat ebenso wie die Striche zwei und vier das Symbol des Wagens,\nder anhält und ausgespannt wird. Aber während Sechs auf zweitem Platz\nin doppelter Beziehung, nämlich zur Anfangsneun und zur Neun auf fünftem\nPlatz, steht und daher sich nur vor falscher Verbindung zu hüten hat und\nSechs auf viertem Platz in Entsprechung zur Anfangsneun steht, in der sie\ndie gebührende Verbindung findet, ist die obere Sechs ganz vereinsamt,\nda kein entsprechender Strich auf drittem Platz ist. Auf der Höhe des Zeichens Kan, dessen Symbol ein fehlerhafter Wagen ist, spannt er notgedrungen aus. Es kommt aber niemand zur Rettung, daher treten die andern Symbole des Zeichens Kan, Wasser (Tränen) und Blut, in Erscheinung.\nDoch ist die Situation der Verzweiflung keine dauernde. Der Strich schlägt\nja, weil er eine Sechs ist, in sein Gegenteil um, und aus dem Zeichen der\nGefahr und der Schlucht wird das Zeichen Sun, das Wind bedeutet, und daher die Stockung überwindet. Man muß also in dieser Lage rasch eine Anderung herbeiführen.\nAnmerkung: Das Zeichen als Ganzes hat den Charakter der Anfangsschwierigkeit. Die einzelnen Striche stellen Einzelsituationen in der Zeit\ndieser Anfangsschwierigkeit dar. Dabei kommt bei der Stellung der einzelnen Striche zueinander nur ihre objektive Stellung, nicht ihr subjektiver\nCharakter und nicht ihre Stellung innerhalb des ganzen Zeichens in Betracht. Im ganzen Zeichen z. B. sind die Neun auf fünftem Platz und die\nAnfangsneun die Herren, die Neun auf fünftem Platz ist der Oberherr, der\ndie Anfangsneun als Vasallen einsetzt. Isoliert betrachtet dagegen kommt\nfür die Neun auf fünftem Platz die Anfangsneun nicht als Gehilfe in Betracht, sondern vermöge ihrer objektiven Stellung, die auf die der Neun auf\nfünftem Platz entsprechende Sechs auf zweitem Platz ablenkend wirkt, nur\nals Rivale. Diese Regel der Betrachtung der Einzelstriche ist durchweg zu\nbeachten.\nEin weiterer Gedanke, der für das ganze Buch der Wandlungen gilt, ist, daß\ndurch die einzelnen Zeichen Zeiten gezeichnet sind.Aber die Anwendung hängt\nvon den Menschen ab. Es ist hier z. B. die Zeit der Anfangsschwierigkeit\ngezeichnet. Die Anwendung wird verschieden sein, je nachdem ein Herrscher\noder ein Beamter oder ein Privatmann sich in dieser Zeit befindet. Doch\nsind natürlich die grundsätzlichen Richtlinien dieselben. Sie müssen nur jeweils auf die Einzelfälle angepaẞt werden.\nEine Übersicht über die einzelnen Striche ergibt ein doppeltes Verhalten\nzur Zeit der Anfangsschwierigkeit. Bei den einen ist es die eigene Aktivität,\nbei den andern sind es äußere Ereignisse, die die Anfangsschwierigkeit überwinden müssen, und wo diese Mittel zur Überwindung versagen, da geht\nes fehl.\nDie starken Plätze 1, 3, 5 repräsentieren die Behinderung durch eigene Aktivität. Die Anfangsneun und Neun auf fünftem Platz sind stark, daher\nwird der entsprechende Rat gegeben: Die Anfangsneun braucht Geduld, Beständigkeit und Gehilfen, die Neun auf fünftem Platz muß allmählich und\nstufenweise wirken lernen, dagegen der Sechs auf drittem Platz mangelt\ndie Direktive, weshalb ihr kein Erfolg beschieden ist.\nDie schwachen Plätze 2, 4, 6 sind auf Hilfe von außen angewiesen: "wenn\nnur was käme und mich mitnähme". Die Sechs auf zweitem Platz und Sechs\nauf viertem Platz finden früher oder später diese Hilfe wie ein Mädchen, das\neinen Freier findet, der sie erlöst. Dagegen ist die obere Sechs zu weit\naußerhalb und bleibt vereinsamt, so daß die Anfangsschwierigkeit nicht\nüberwunden wird. In diesem Fall gilt es, vollständig abzubrechen und\neine neue Situation zu beginnen.	cerrado	coincide_ninguno
yong_etiqueta		337-342		vacio_en_libro	na
yong_a_oraculo		337-342		vacio_en_libro	na
yong_b_comentario		337-342		vacio_en_libro	na
wen_yen		337-342		vacio_en_libro	na
