campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		478-481	Die Befreiung. Fördernd ist der Südwesten.\nWenn nichts mehr da ist, wohin man zu gehen hätte,\nist das Wiederkommen von Heil.\nWenn es noch etwas gibt, wohin man gehen muß,\ndann ist Raschheit von Heil.	cerrado	na
commentary_decision	Die Befreiung. Die Gefahr bewirkt Bewegung. Durch die\nBewegung entgeht man der Gefahr: das ist die Befreiung.\nWährend der Befreiung ist fördernd der Südwesten":\n"J\nDurch Hingehen bekommt er die Menge.\n,,Sein Wiederkommen ist von Heil":\nDenn er bekommt die zentrale Stellung.\n,,Wenn es noch etwas gibt, wohin man gehen muß, ist Rasch-\nheit von Heil":\nDann ist das Hingehen verdienstvoll.\nWenn Himmel und Erde sich befreien, erheben sich Donner\nund Regen. Wenn Donner und Regen sich erheben, so\nbrechen die Hüllen aller Früchte, Kräuter und Bäume.\nDie Zeit der Befreiung ist wahrlich groß.\nDie Gefahr regt zur Bewegung an, durch diese Bewegung kommt man aus\nder Gefahr heraus: darin liegt die Erklärung des Namens des Zeichens aus\nden Eigenschaften der beiden Teilzeichen.\nDer Südwesten ist der Platz des Zeichens Kun, das Empfangende. Man ist\nschon aus der Schwierigkeit heraus, deshalb wird der Gegensatz, der Nord-\nosten, nicht mehr genannt. Kun hat die Bedeutung der Menge. Das bezieht\nsich auf die Sechs an fünfter Stelle. Wenn eben erst die Befreiung ein-\ngetreten ist, so ist zunächst noch eine gewisse Schonung nötig, eine ruhige\nPflege im mütterlichen Schoß des Empfangenden. Durch die Rückkehr, wenn\nnichts mehr zu erledigen ist, erhält die Neun auf zweitem Platz das Zentrum\ndes unteren Zeichens. Wenn man noch etwas zu tun hat, ist es von Heil,\nes so rasch und überlegt wie möglich zu tun, denn dadurch wird die Be-\nwegung von Erfolg gekrönt; es ist keine ziellose, vergebliche Bemühung.\nEs wird dann noch die Befreiung der Spannung in der Atmosphäre durch\nein luftreinigendes Gewitter als Gleichnis erwähnt, das alle Schalen springen\nmacht. So hat auch die Zeit der Befreiung ihr Großes.	478-481	Die Befreiung. Die Gefahr bewirkt Bewegung. Durch die\nBewegung entgeht man der Gefahr: das ist die Befreiung.\n„Während der Befreiung ist fördernd der Südwesten":\nDurch Hingehen bekommt er die Menge.\n„Sein Wiederkommen ist von Heil":\nDenn er bekommt die zentrale Stellung.\n„Wenn es noch etwas gibt, wohin man gehen muß, ist Raschheit von Heil":\nDann ist das Hingehen verdienstvoll.\nWenn Himmel und Erde sich befreien, erheben sich Donner\nund Regen. Wenn Donner und Regen sich erheben, so\nbrechen die Hüllen aller Früchte, Kräuter und Bäume.\nDie Zeit der Befreiung ist wahrlich groß.\nDie Gefahr regt zur Bewegung an, durch diese Bewegung kommt man aus\nder Gefahr heraus: darin liegt die Erklärung des Namens des Zeichens aus\nden Eigenschaften der beiden Teilzeichen.\nDer Südwesten ist der Platz des Zeichens Kun, das Empfangende. Man ist\nschon aus der Schwierigkeit heraus, deshalb wird der Gegensatz, der Nordosten, nicht mehr genannt. Kun hat die Bedeutung der Menge. Das bezieht\nsich auf die Sechs an fünfter Stelle. Wenn eben erst die Befreiung eingetreten ist, so ist zunächst noch eine gewisse Schonung nötig, eine ruhige\nPflege im mütterlichen Schoß des Empfangenden. Durch die Rückkehr, wenn\nnichts mehr zu erledigen ist, erhält die Neun auf zweitem Platz das Zentrum\ndes unteren Zeichens. Wenn man noch etwas zu tun hat, ist es von Heil,\nes so rasch und überlegt wie möglich zu tun, denn dadurch wird die Bewegung von Erfolg gekrönt; es ist keine ziellose, vergebliche Bemühung.\nEs wird dann noch die Befreiung der Spannung in der Atmosphäre durch\nein luftreinigendes Gewitter als Gleichnis erwähnt, das alle Schalen springen\nmacht. So hat auch die Zeit der Befreiung ihr Großes.	cerrado	coincide_ninguno
image_oraculo	Donner und Regen erheben sich: das Bild der Befreiung.\nSo verzeiht der Edle Fehler und vergibt die Schuld.\nKan bedeutet Prozesse und Sünden. Dschen bewegt sich nach oben und\nläßt die Fehler hinter sich zurücksinken. Dadurch wird im Leben eine ähn-\nliche Entspannung erreicht wie in der Natur durch ein luftreinigendes Gewitter.\nAnfangs Sechs:\na) Ohne Makel.	478-481	Donner und Regen erheben sich:\ndas Bild der Befreiung.\nSo verzeiht der Edle Fehler und vergibt die Schuld.	cerrado	coincide_ninguno
commentary_image	Donner und Regen erheben sich: das Bild der Befreiung.\nSo verzeiht der Edle Fehler und vergibt die Schuld.\nKan bedeutet Prozesse und Sünden. Dschen bewegt sich nach oben und\nläßt die Fehler hinter sich zurücksinken. Dadurch wird im Leben eine ähn-\nliche Entspannung erreicht wie in der Natur durch ein luftreinigendes Gewitter.\nAnfangs Sechs:\na) Ohne Makel.	478-481	Kan bedeutet Prozesse und Sünden. Dschen bewegt sich nach oben und\nläßt die Fehler hinter sich zurücksinken. Dadurch wird im Leben eine ähnliche Entspannung erreicht wie in der Natur durch ein luftreinigendes Gewitter.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	478-481	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Ohne Makel.	478-481	Ohne Makel.	cerrado	na
L1_b_comentario	Auf der Grenze zwischen fest und weich ist es selbstver-\nständlich, daß,,kein Makel" besteht.\nDer Strich ist am starken Platz, aber weich von Natur. Er steht im Ver-\nhältnis des Entsprechens zu der Neun auf viertem Platz, die auf schwachem\nPlatz steht, aber stark von Veranlagung ist. Durch das Zusammenwirken\ndieser ausgeglichenen Gegensätze kommt Ordnung in das Ganze, und es ist\nselbstverständlich, daß dadurch alles gut läuft.	478-481	Auf der Grenze zwischen fest und weich ist es selbstverständlich, daß,,kein Makel" besteht.\nDer Strich ist am starken Platz, aber weich von Natur. Er steht im Verhältnis des Entsprechens zu der Neun auf viertem Platz, die auf schwachem\nPlatz steht, aber stark von Veranlagung ist. Durch das Zusammenwirken\ndieser ausgeglichenen Gegensätze kommt Ordnung in das Ganze, und es ist\nselbstverständlich, daß dadurch alles gut läuft.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	478-481	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Auf dem Feld erlegt man drei Füchse und bekommt einen\ngelben Pfeil. Beharrlichkeit ist von Heil.	478-481	Auf dem Feld erlegt man drei Füchse und bekommt einen\ngelben Pfeil. Beharrlichkeit ist von Heil.	cerrado	na
L2_b_comentario	Das Heil der Beharrlichkeit der Neun auf zweitem Platz be-\nruht darauf, daß sie den mittleren Weg erlangt.\nDas Zeichen Kan bedeutet einen Fuchs, Li bedeutet Bogen und Pfeil. Der\nzweite Platz ist der Platz des Felds, als oberster Platz der unteren zwei Striche\n(vgl. Neun auf zweitem Platz im Zeichen Kiän, das Schöpferische, Nr. 1).\nDie Dreizahl der Füchse sind die drei Yinlinien außer der Sechs auf\nfünftem Platz.	478-481	Das Heil der Beharrlichkeit der Neun auf zweitem Platz beruht darauf, daß sie den mittleren Weg erlangt.\nDas Zeichen Kan bedeutet einen Fuchs, Li bedeutet Bogen und Pfeil. Der\nzweite Platz ist der Platz des Felds, als oberster Platz der unteren zwei Striche\n(vgl. Neun auf zweitem Platz im Zeichen Kiän, das Schöpferische, Nr. 1).\nDie Dreizahl der Füchse sind die drei Yinlinien außer der Sechs auf\nfünftem Platz.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	478-481	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Wenn einer eine Last auf dem Rücken trägt und trotzdem\nWagen fährt, veranlaßt er dadurch die Räuber herbeizu-\nkommen. Beharrlichkeit führt zu Beschämung.	478-481	Wenn einer eine Last auf dem Rücken trägt und trotzdem\nWagen fährt, veranlaßt er dadurch die Räuber herbeizukommen. Beharrlichkeit führt zu Beschämung.	cerrado	na
L3_b_comentario	Wenn einer eine Last auf dem Rücken trägt und trotzdem\nWagen fährt", so sollte er sich wahrlich schämen.\nWenn ich so selbst die Räuber auf mich ziehe, wem will ich\nda die Schuld zuschieben?\nDer Strich steht an dem Punkt, wo das untere Zeichen Kan und das obere\nKernzeichen Kan sich berühren. Kan bedeutet Wagen und Räuber. Das\nMaterial ist so beschaffen, daß die Sechs als Yinlinie, die von Natur schwach\nist, den obersten Platz des untersten Zeichens einnehmen will. Da ihre\nKraft dazu nicht ausreicht, trägt sie eine schwere Last. In dieser unhalt-\nbaren Lage zieht sie die Räuber mit Notwendigkeit auf sich. Beharren in\ndieser Lage führt natürlich zu Beschämung.	478-481	Wenn einer eine Last auf dem Rücken trägt und trotzdem\nWagen fährt", so sollte er sich wahrlich schämen.\nWenn ich so selbst die Räuber auf mich ziehe, wem will ich\nda die Schuld zuschieben?\nDer Strich steht an dem Punkt, wo das untere Zeichen Kan und das obere\nKernzeichen Kan sich berühren. Kan bedeutet Wagen und Räuber. Das\nMaterial ist so beschaffen, daß die Sechs als Yinlinie, die von Natur schwach\nist, den obersten Platz des untersten Zeichens einnehmen will. Da ihre\nKraft dazu nicht ausreicht, trägt sie eine schwere Last. In dieser unhaltbaren Lage zieht sie die Räuber mit Notwendigkeit auf sich. Beharren in\ndieser Lage führt natürlich zu Beschämung.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	478-481	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Befreie dich von deiner großen Zehe, dann kommt der Ge-\nfährte herbei, und dem kannst du trauen.	478-481	Befreie dich von deiner großen Zehe, dann kommt der Gefährte herbei, und dem kannst du trauen.	cerrado	na
L4_b_comentario	Befreie dich von deiner großen Zehe";\nweil der Platz nicht der gebührende ist.\nDas Zeichen Dschen bedeutet den Fuß, die Sechs auf drittem Platz weilt\nganz unterhalb des Zeichens Dschen, darum entsteht das Bild der großen\nZehe. Die Neun auf zweitem Platz und die Neun auf viertem Platz sind\nFreunde gleichen Wesens, die zusammen dem Herrn auf fünftem Platz in\nTreuen helfen. Dazu ist es aber erst nötig, daß die dazwischenstehende\nSechs auf drittem Platz, mit der die Beziehung des Zusammenhaltens be-\nsteht, ausgeschaltet wird. Der Platz ist nicht der gebührende, da der vierte\nPlatz ein Yinplatz ist, der Strich dagegen ein Yangstrich¹.	478-481	Befreie dich von deiner großen Zehe";\nweil der Platz nicht der gebührende ist.\nDas Zeichen Dschen bedeutet den Fuß, die Sechs auf drittem Platz weilt\nganz unterhalb des Zeichens Dschen, darum entsteht das Bild der großen\nZehe. Die Neun auf zweitem Platz und die Neun auf viertem Platz sind\nFreunde gleichen Wesens, die zusammen dem Herrn auf fünftem Platz in\nTreuen helfen. Dazu ist es aber erst nötig, daß die dazwischenstehende\nSechs auf drittem Platz, mit der die Beziehung des Zusammenhaltens besteht, ausgeschaltet wird. Der Platz ist nicht der gebührende, da der vierte\nPlatz ein Yinplatz ist, der Strich dagegen ein Yangstrich ¹.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	478-481	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Wenn der Edle sich nur befreien kann, das bringt Heil.\nEr zeigt so den Gemeinen, daß es ihm ernst ist.	478-481	Wenn der Edle sich nur befreien kann, das bringt Heil.\nEr zeigt so den Gemeinen, daß es ihm ernst ist.	cerrado	na
L5_b_comentario	Der Edle befreit sich",\nweil dann die Gemeinen sich zurückziehen.\nDer fünfte Platz ist der Platz des Herrschers. In Zeiten der Befreiung ist\nauch die weiche Gemütsart am Platz, da sie den starken Gehilfen gegenüber\nim Verhältnis der Entsprechung ist. Nur ist es wichtig, daß man sich von\nden gleichgearteten gemeinen Menschen losmacht. Wenn sie diese Gesin-\nnung merken, dann ziehen sie sich von selbst zurück. Der Strich macht sich\nebenso wie der vorige los dadurch, daß er dem Zeichen Dschen ent-\nsprechend sich nach oben bewegt.	478-481	Der Edle befreit sich",\nweil dann die Gemeinen sich zurückziehen.\nDer fünfte Platz ist der Platz des Herrschers. In Zeiten der Befreiung ist\nauch die weiche Gemütsart am Platz, da sie den starken Gehilfen gegenüber\nim Verhältnis der Entsprechung ist. Nur ist es wichtig, daß man sich von\nden gleichgearteten gemeinen Menschen losmacht. Wenn sie diese Gesinnung merken, dann ziehen sie sich von selbst zurück. Der Strich macht sich\nebenso wie der vorige los dadurch, daß er dem Zeichen Dschen entsprechend sich nach oben bewegt.	cerrado	coincide_pass02
L6_etiqueta	Obere Sechs:	478-481	Obere Sechs:	cerrado	na
L6_a_oraculo	Der Fürst schießt nach einem Habicht auf hoher Mauer.\nEr erlegt ihn. Alles ist fördernd.	478-481	Der Fürst schießt nach einem Habicht auf hoher Mauer.\nEr erlegt ihn. Alles ist fördernd.	cerrado	na
L6_b_comentario	Der Fürst schießt einen Habicht":\ndadurch befreit er sich von den Widerstrebenden.\nDie obere dunkle Linie ist schädlich, wie denn außer der Sechs auf fünftem\nPlatz alle Yinlinien zur Zeit der Befreiung eher von negativer Wirkung\nsind, soweit diese nicht durch Beziehungen zu Yanglinien ausgeglichen ist.\nVon unten her, wo das Zeichen Kan ist, das Pfeil bedeutet, wird dieser\nhochgestellte Frevler getroffen, da die Bewegung nach oben geht, und da-\nmit die Befreiung von dem letzten Hemmnis erreicht.\n¹ Nach anderer Auffassung ist die große Zehe, von der man sich trennen soll, die An-\nfangssechs, zu der das Verhältnis der Entsprechung besteht, von dem man sich befreien\nmuß.\nth	478-481	Der Fürst schießt einen Habicht":\ndadurch befreit er sich von den Widerstrebenden.\nDie obere dunkle Linie ist schädlich, wie denn außer der Sechs auf fünftem\nPlatz alle Yinlinien zur Zeit der Befreiung eher von negativer Wirkung\nsind, soweit diese nicht durch Beziehungen zu Yanglinien ausgeglichen ist.\nVon unten her, wo das Zeichen Kan ist, das Pfeil bedeutet, wird dieser\nhochgestellte Frevler getroffen, da die Bewegung nach oben geht, und damit die Befreiung von dem letzten Hemmnis erreicht.\nNach anderer Auffassung ist die große Zehe, von der man sich trennen soll, die Anfangssechs, zu der das Verhältnis der Entsprechung besteht, von dem man sich befreien\nmuß.	cerrado	coincide_ninguno
yong_etiqueta		478-481		vacio_en_libro	na
yong_a_oraculo		478-481		vacio_en_libro	na
yong_b_comentario		478-481		vacio_en_libro	na
wen_yen		478-481		vacio_en_libro	na
wen_yen_note		478-481		vacio_en_libro	na
hex_fin	40				

