campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Zwischen den Mundwinkeln ist ein Ding. Das heißt das\nDurchbeißen. "Das Durchbeißen, und zwar mit Gelingen."\nDenn fest und weich ist unterschieden. Bewegung und Klar-\nheit. Donner und Blitz sind vereint und bilden Linien. Das\nWeiche erhält den Ehrenplatz und geht nach oben. Obwohl\nes nicht auf gebührendem Platz ist, ist es fördernd, Gericht\nwalten zu lassen.\nEs wird hier aus der Gestalt des Zeichens der Name erklärt. Der obere\nund der untere Strich sind die beiden Kiefer. Zwischen beiden steht die\nNeun auf viertem Platz als Hindernis, das durch Zubeißen beseitigt werden\nmuß. Das deutet auf die Notwendigkeit der Anwendung von Gewalt. Die\nfesten Yangstriche und die weichen Yinstriche heben sich deutlich gezeich-\nnet voneinander ab, ohne auseinanderzufallen. Das ist das Material des\nZeichens. So scheiden sich Schuld und Unschuld deutlich vor dem Auge des\ngerechten Richters.\nBewegung ist die Eigenschaft von Dschen, Klarheit die von Li, beide gehen\nin ihrer Bewegungsrichtung nach oben, so vereinigen sie sich und geben\nsichtbar klare Linien. Die Bewegungen sind getrennt, das Zusammen-\nkommen geschieht am Himmel, worauf die Blitzlinie erscheint¹.\nDer Herr des Zeichens ist von Natur weich, das ist für Prozesse gut, denn\ner wirkt dann nicht grausam. Weil er andererseits nicht weich auf weichem\nPlatz, sondern weich auf festem Platz ist, wird diese Weichheit durch die\nFestigkeit des Platzes ausgeglichen, so daß sie nicht zur Schwäche wird.	406-409	Zwischen den Mundwinkeln ist ein Ding. Das heißt das\nDurchbeißen. "Das Durchbeißen, und zwar mit Gelingen."\nDenn fest und weich ist unterschieden. Bewegung und Klarheit. Donner und Blitz sind vereint und bilden Linien. Das\nWeiche erhält den Ehrenplatz und geht nach oben. Obwohl\nes nicht auf gebührendem Platz ist, ist es fördernd, Gericht\nwalten zu lassen.\nEs wird hier aus der Gestalt des Zeichens der Name erklärt. Der obere\nund der untere Strich sind die beiden Kiefer. Zwischen beiden steht die\nNeun auf viertem Platz als Hindernis, das durch Zubeißen beseitigt werden\nmuß. Das deutet auf die Notwendigkeit der Anwendung von Gewalt. Die\nfesten Yangstriche und die weichen Yinstriche heben sich deutlich gezeichnet voneinander ab, ohne auseinanderzufallen. Das ist das Material des\nZeichens. So scheiden sich Schuld und Unschuld deutlich vor dem Auge des\ngerechten Richters.\nt\n曰​"\nK\na\nDie\nBewegung ist die Eigenschaft von Dschen, Klarheit die von Li, beide gehen\nin ihrer Bewegungsrichtung nach oben, so vereinigen sie sich und geben\nsichtbar klare Linien. Die Bewegungen sind getrennt, das Zusammenkommen geschieht am Himmel, worauf die Blitzlinie erscheint¹.\nDer Herr des Zeichens ist von Natur weich, das ist für Prozesse gut, denn\ner wirkt dann nicht grausam. Weil er andererseits nicht weich auf weichem\nPlatz, sondern weich auf festem Platz ist, wird diese Weichheit durch die\nFestigkeit des Platzes ausgeglichen, so daß sie nicht zur Schwäche wird.	cerrado	coincide_pass04
image_oraculo	Donner und Blitz: das Bild des Durchbeißens.\nSo festigten die früheren Könige die Gesetze durch klarbe-\nstimmte Strafen.\nDonner und Blitz folgen unfehlbar aufeinander. Es heißt Donner und Blitz,\nnicht Blitz und Donner, weil die Bewegung von unten aus geht. - Übrigens\nheißt der Text nach Hiang An Schï auf einer alten Steinschrift: Blitz und\nDonner. Die klare Bestimmung der Schwere der Strafen, die dazu dient,\ndaß die Menschen die Übertretungen zu vermeiden imstande sind, soll dem\nBlitz gleichen. Die Strafe entspricht dem oberen Kernzeichen Gefahr. Die\nFestigung der Gesetze, um die Lässigen einzuschüchtern, soll mit der Ent-\nschiedenheit des Donners erfolgen. Die Gesetze sind fest und ruhen wie\ndas untere Kernzeichen Berg.\nAnfangs Neun:	406-409	Donner und Blitz: das Bild des Durchbeißens.\nSo festigten die früheren Könige\ndie Gesetze durch klarbestimmte Strafen.	cerrado	coincide_ninguno
commentary_image	Donner und Blitz: das Bild des Durchbeißens.\nSo festigten die früheren Könige die Gesetze durch klarbe-\nstimmte Strafen.\nDonner und Blitz folgen unfehlbar aufeinander. Es heißt Donner und Blitz,\nnicht Blitz und Donner, weil die Bewegung von unten aus geht. - Übrigens\nheißt der Text nach Hiang An Schï auf einer alten Steinschrift: Blitz und\nDonner. Die klare Bestimmung der Schwere der Strafen, die dazu dient,\ndaß die Menschen die Übertretungen zu vermeiden imstande sind, soll dem\nBlitz gleichen. Die Strafe entspricht dem oberen Kernzeichen Gefahr. Die\nFestigung der Gesetze, um die Lässigen einzuschüchtern, soll mit der Ent-\nschiedenheit des Donners erfolgen. Die Gesetze sind fest und ruhen wie\ndas untere Kernzeichen Berg.\nAnfangs Neun:	406-409	Donner und Blitz folgen unfehlbar aufeinander. Es heißt Donner und Blitz,\nnicht Blitz und Donner, weil die Bewegung von unten aus geht. — Übrigens\nheißt der Text nach Hiang An Schï auf einer alten Steinschrift: Blitz und\nDonner. Die klare Bestimmung der Schwere der Strafen, die dazu dient,\ndaß die Menschen die Übertretungen zu vermeiden imstande sind, soll dem\nBlitz gleichen. Die Strafe entspricht dem oberen Kernzeichen Gefahr. Die\nFestigung der Gesetze, um die Lässigen einzuschüchtern, soll mit der Entschiedenheit des Donners erfolgen. Die Gesetze sind fest und ruhen wie\ndas untere Kernzeichen Berg.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	406-409	Anfangs Neun:	cerrado	na
L1_a_oraculo	Steckt mit den Füßen im Block, daß die Zehen verschwin-\nden. Kein Makel.	406-409	Steckt mit den Füßen im Block, daß die Zehen verschwinden. Kein Makel.	cerrado	na
L1_b_comentario	Steckt mit den Füßen im Block, daß die Zehen verschwin-\nden. Kein Makel."\nEr kann nicht gehen.\nDschen ist der Fuß, hier unten daher die Zehen. Dschen ist ferner der Block.\nDer Anfangsstrich ist hart und unbeugsam, daher muß er bestraft werden.\nDa er aber bei der ersten Bewegung gefaßt wird, so wird er sich bessern\ndurch eine leichte Strafe, daher kein Makel.	406-409	Steckt mit den Füßen im Block, daß die Zehen verschwinden. Kein Makel."\nEr kann nicht gehen.\nDschen ist der Fuß, hier unten daher die Zehen. Dschen ist ferner der Block.\nDer Anfangsstrich ist hart und unbeugsam, daher muß er bestraft werden.\nDa er aber bei der ersten Bewegung gefaßt wird, so wird er sich bessern\ndurch eine leichte Strafe, daher kein Makel.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	406-409	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Beißt durch weiches Fleisch, daß die Nase verschwindet.\nKein Makel.	406-409	Beißt durch weiches Fleisch, daß die Nase verschwindet.\nKein Makel.	cerrado	na
L2_b_comentario	Beißt durch weiches Fleisch, daß die Nase verschwindet."\nEr beruht auf einem Harten.\n1 Wir würden hier von dem Ausgleich der positiven und negativen Elektrizität reden,\nderen Entladung zum Blitz führt.\nDas Kernzeichen Gen bedeutet die Nase. Sechs auf zweitem Platz ist weich\nauf weichem Platz und ruht auf der harten Anfangsneun, daher geht sie im\nStrafen etwas zu weit.	406-409	Beißt durch weiches Fleisch, daß die Nase verschwindet."\nEr beruht auf einem Harten.\n1 Wir würden hier von dem Ausgleich der positiven und negativen Elektrizität reden,\nderen Entladung zum Blitz führt.\nW\nDas Kernzeichen Gen bedeutet die Nase. Sechs auf zweitem Platz ist weich\nauf weichem Platz und ruht auf der harten Anfangsneun, daher geht sie im\nStrafen etwas zu weit.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	406-409	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Beißt auf altes Dörrfleisch und trifft auf Giftiges. Kleine Be-\nschämung. Kein Makel.	406-409	Beißt auf altes Dörrfleisch und trifft auf Giftiges. Kleine Beschämung. Kein Makel.	cerrado	na
L3_b_comentario	Trifft auf Giftiges."\nDer Platz ist nicht der gebührende.\nDas Kernzeichen Kan bedeutet Gift. Der Platz ist nicht der gebührende:\nein schwacher Strich auf starkem Platz zur Zeit des Übergangs. Infolge der\nmangelnden Macht verschleppen sich die Entscheidungen.	406-409	Trifft auf Giftiges."\nDer Platz ist nicht der gebührende.\nDas Kernzeichen Kan bedeutet Gift. Der Platz ist nicht der gebührende:\nein schwacher Strich auf starkem Platz zur Zeit des Übergangs. Infolge der\nmangelnden Macht verschleppen sich die Entscheidungen.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	406-409	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Beißt auf getrocknetes Knorpelfleisch. Erhält Metallpfeile.\nFördernd ist es, der Schwierigkeiten eingedenk und beharrlich\nzu sein. Heil!	406-409	Beißt auf getrocknetes Knorpelfleisch. Erhält Metallpfeile.\nFördernd ist es, der Schwierigkeiten eingedenk und beharrlich\nzu sein. Heil!	cerrado	na
L4_b_comentario	Fördernd ist es, der Schwierigkeiten eingedenk und beharr-\nlich zu sein. Heil!"\nEr leuchtet noch nicht.\nFest auf weichem Platz deutet auf Fleisch mit Knochen. Das wird durch die\nSonne (Li, an dessen Anfang der Strich steht) getrocknet. Das Kernzeichen\nKan bedeutet Pfeile. Der Strich ist am Platz des Beamten. Er ist stark,\naber infolge der Schwäche seines Platzes bleibt er sich der Schwierigkeiten\nbewußt, daher Heil. Der Strich leuchtet noch nicht, obwohl er am Anfangs-\nplatz von Li ist, weil er in der Mitte des Kernzeichens Kan ist.	406-409	Fördernd ist es, der Schwierigkeiten eingedenk und beharrlich zu sein. Heil!"\nEr leuchtet noch nicht.\nFest auf weichem Platz deutet auf Fleisch mit Knochen. Das wird durch die\nSonne (Li, an dessen Anfang der Strich steht) getrocknet. Das Kernzeichen\nKan bedeutet Pfeile. Der Strich ist am Platz des Beamten. Er ist stark,\naber infolge der Schwäche seines Platzes bleibt er sich der Schwierigkeiten\nbewußt, daher Heil. Der Strich leuchtet noch nicht, obwohl er am Anfangsplatz von Li ist, weil er in der Mitte des Kernzeichens Kan ist.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	406-409	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Beißt auf getrocknetes Muskelfleisch, erhält gelbes Gold. Be-\nharrlich der Gefahr bewußt sein, kein Makel!	406-409	Beißt auf getrocknetes Muskelfleisch, erhält gelbes Gold. Beharrlich der Gefahr bewußt sein, kein Makel!	cerrado	na
L5_b_comentario	Beharrlich der Gefahr bewußt sein, kein Makel!"\nEr hat das Gebührende gefunden.\nDer Strich ist weich, darum Muskelfleisch, inmitten von Li, daher ge-\ntrocknetes Fleisch. Durch Umschlag wird das obere Zeichen zu Kiän, das\nMetall bedeutet. Als mittlerer Strich von Kun hat er die gelbe Farbe, da-\nher gelbes Gold. Es gelingt ihm durch seine Milde auf geehrtem Platz\ndurchzubeißen, und er bekommt gelbes Gold, das Bild der Festigkeit und\nTreue. Daher findet er das Rechte, Gebührende, in der Entscheidung, so daß\nalles recht wird.	406-409	Beharrlich der Gefahr bewußt sein, kein Makel!"\nEr hat das Gebührende gefunden.\nDer Strich ist weich, darum Muskelfleisch, inmitten von Li, daher getrocknetes Fleisch. Durch Umschlag wird das obere Zeichen zu Kiän, das\nMetall bedeutet. Als mittlerer Strich von Kun hat er die gelbe Farbe, daher gelbes Gold. Es gelingt ihm durch seine Milde auf geehrtem Platz\ndurchzubeißen, und er bekommt gelbes Gold, das Bild der Festigkeit und\nTreue. Daher findet er das Rechte, Gebührende, in der Entscheidung, so daß\nalles recht wird.	cerrado	na
L6_etiqueta	Obere Neun:	406-409	Obere Neun:	cerrado	na
L6_a_oraculo	Steckt mit dem Hals im hölzernen Kragen, daß die Ohren ver-\nschwinden. Unheil!	406-409	Steckt mit dem Hals im hölzernen Kragen, daß die Ohren verschwinden. Unheil!	cerrado	na
L6_b_comentario	Steckt mit dem Hals im hölzernen Kragen, daß die Ohren\nverschwinden."\nSein Gehör ist nicht klar.\nDer oberste Strich deutet auf den Kopf, das Zeichen Li auf Fesseln. Das\nKernzeichen Kan bedeutet das Ohr. Der Strich ist zu hart, stellt sich hoch-\nmütig über den Herrn des Zeichens und hört nicht auf ihn. Darum hört er\nnicht auf das über ihn gefällte gerechte Urteil; darum kommt er ins Un-\nglück, daß er nicht mehr hören kann, wenn er es auch wollte.\n貴	406-409	Steckt mit dem Hals im hölzernen Kragen, daß die Ohren\nverschwinden."\nSein Gehör ist nicht klar.\nDer oberste Strich deutet auf den Kopf, das Zeichen Li auf Fesseln. Das\nKernzeichen Kan bedeutet das Ohr. Der Strich ist zu hart, stellt sich hochmütig über den Herrn des Zeichens und hört nicht auf ihn. Darum hört er\nnicht auf das über ihn gefällte gerechte Urteil; darum kommt er ins Unglück, daß er nicht mehr hören kann, wenn er es auch wollte.	cerrado	na
yong_etiqueta		406-409		vacio_en_libro	na
yong_a_oraculo		406-409		vacio_en_libro	na
yong_b_comentario		406-409		vacio_en_libro	na
wen_yen		406-409		vacio_en_libro	na
wen_yen_note		406-409		vacio_en_libro	na
hex_fin	21				
