campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_image	Himmel und Wasser gehen einander entgegengesetzt: das\nBild des Streites. So überlegt der Edle bei allen Geschäften,\ndie er tut, den Anfang.\nDie Bewegung des oberen Zeichens, Himmel, geht nach oben, die des unteren\nZeichens, Wasser, geht nach unten; so gehen sie immer weiter auseinander\nund bilden Streit. Um dem zu entgehen, ist bei allen Geschäften (angedeu-\ntet durch das Kernzeichen Sun, das Arbeit, Unternehmung bedeutet) Über-\nlegung (Kan bedeutet besorgt sein, das Kernzeichen Li bedeutet Klarheit)\ndes Anfangs (Kiän ist der Anfang aller Dinge) nötig.\nAnfangs Sechs:	351-353	die er tut, den Anfang.\nDie Bewegung des oberen Zeichens, Himmel, geht nach oben, die des unteren\nZeichens, Wasser, geht nach unten; so gehen sie immer weiter auseinander\nund bilden Streit. Um dem zu entgehen, ist bei allen Geschäften (angedeutet durch das Kernzeichen Sun, das Arbeit, Unternehmung bedeutet) Überlegung (Kan bedeutet besorgt sein, das Kernzeichen Li bedeutet Klarheit)\ndes Anfangs (Kiän ist der Anfang aller Dinge) nötig.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	351-353	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Wenn man die Sache nicht verewigt, so gibt es ein kleines\nGerede. Am Ende kommt Heil.	351-353	Wenn man die Sache nicht verewigt, so gibt es ein kleines\nGerede. Am Ende kommt Heil.	cerrado	na
L1_b_comentario	Die Sache nicht verewigen."\nDen Streit darf man nicht verlängern.\n,,Obwohl es ein kleines Gerede gibt",\nwird die Sache endlich klar entschieden.\nDie Sechs ist schwach und ganz unten. Obwohl sie daher mit der zunächst\nstehenden Neun, die von außen her kommt, ein wenig Wortwechsel hat,\nkann sie nicht dauernd streiten, weil Platz und Art zu schwach dazu ist;\ndoch hat das darüber stehende Kernzeichen Li Klarheit als Eigenschaft, wes-\nhalb sich doch schließlich alles gerecht entscheidet, was in einem Streitfall\nGlück bedeutet. Indem die Sechs sich wandelt, entsteht das Zeichen Dui, das\nReden bedeutet.	351-353	Die Sache nicht verewigen."\nDen Streit darf man nicht verlängern.\n„Obwohl es ein kleines Gerede gibt",\nwird die Sache endlich klar entschieden.\nDie Sechs ist schwach und ganz unten. Obwohl sie daher mit der zunächst\nstehenden Neun, die von außen her kommt, ein wenig Wortwechsel hat,\nkann sie nicht dauernd streiten, weil Platz und Art zu schwach dazu ist;\ndoch hat das darüber stehende Kernzeichen Li Klarheit als Eigenschaft, weshalb sich doch schließlich alles gerecht entscheidet, was in einem Streitfall\nGlück bedeutet. Indem die Sechs sich wandelt, entsteht das Zeichen Dui, das\nReden bedeutet.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	351-353	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Man kann nicht streiten, kehrt heim und weicht aus. Die Men-\nschen seiner Stadt, dreihundert Häuser, bleiben frei von Schuld.	351-353	Man kann nicht streiten, kehrt heim und weicht aus. Die Menschen seiner Stadt, dreihundert Häuser, bleiben frei von Schuld.	cerrado	na
L2_b_comentario	Man kann nicht streiten, kehrt heim und weicht aus."\nSo entkommt man.\nVon unten zu streiten mit einem Oberen bringt selbstver-\nschuldetes Leid.\n—\nMan kann nicht streiten, obwohl bei dem harten Strich inmitten des Zei-\nchens ,,das Abgründige" die Absicht, mit der Neun auf fünftem Platz zu\nstreiten, an sich vorliegt. Der Strich als Neun - bewegt sich, d. h. ver-\nwandelt sich in einen Yinstrich; damit verbirgt er sich, und mit den andern\nbeiden Yinstrichen bildet er die Stadt von dreihundert Familien, die ohne\nVerwicklung bleibt.	351-353	Man kann nicht streiten, kehrt heim und weicht aus."\nSo entkommt man.\nVon unten zu streiten mit einem Oberen bringt selbstverschuldetes Leid.\nMan kann nicht streiten, obwohl bei dem harten Strich inmitten des Zeichens das Abgründige" die Absicht, mit der Neun auf fünftem Platz zu\nstreiten, an sich vorliegt. Der Strich als Neun - bewegt sich, d. h. verwandelt sich in einen Yinstrich; damit verbirgt er sich, und mit den andern\nbeiden Yinstrichen bildet er die Stadt von dreihundert Familien, die ohne\nVerwicklung bleibt.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	351-353	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Von alter Tugend sich nähren gibt Beharrlichkeit. Gefahr, am\nEnde kommt Heil. Folgst du etwa eines Königs Diensten, so\nsuche nicht Werke.	351-353	Von alter Tugend sich nähren gibt Beharrlichkeit. Gefahr, am\nEnde kommt Heil. Folgst du etwa eines Königs Diensten, so\nsuche nicht Werke.	cerrado	coincide_pass02
L3_b_comentario	Von alter Tugend sich nähren."\nDem Oberen folgen bringt Heil.\nDer Strich ist schwach, nicht korrekt, weil auf starkem Platz. Oben und un-\nten sind starke Striche, die ihn einschließen. Zudem ist er am Platz des\nÜberganges, also innerlich unruhig. Das alles sind Gefahrmomente. Doch\ngeht alles gut, wenn er sich mit dem von den Ahnen her ehrlich Erworbenen\nbegnügt. Der Strich entspricht dem dritten Strich des "Mutterzeichens" Kun,\ndessen Orakel daher hier auch teilweise wiederholt ist.	351-353	Von alter Tugend sich nähren."\nDem Oberen folgen bringt Heil.\nDer Strich ist schwach, nicht korrekt, weil auf starkem Platz. Oben und unten sind starke Striche, die ihn einschließen. Zudem ist er am Platz des\nÜberganges, also innerlich unruhig. Das alles sind Gefahrmomente. Doch\ngeht alles gut, wenn er sich mit dem von den Ahnen her ehrlich Erworbenen\nbegnügt. Der Strich entspricht dem dritten Strich des "Mutterzeichens" Kun,\ndessen Orakel daher hier auch teilweise wiederholt ist.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	351-353	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Man kann nicht streiten, kehrt um und fügt sich dem Geschick,\nändert sich und findet Frieden in Beharrlichkeit. Heil!	351-353	Man kann nicht streiten, kehrt um und fügt sich dem Geschick,\nändert sich und findet Frieden in Beharrlichkeit. Heil!	cerrado	na
L4_b_comentario	Man kehrt um und fügt sich dem Geschick, ändert sich und\nfindet Frieden in Beharrlichkeit."\nDamit ist nichts verloren.\nDer Strich ist nicht zentral und nicht korrekt, also hat er ursprünglich die\nAbsicht zu streiten. Aber er kann nicht. Über ihm ist der starke Richter auf\nfünftem Platz, mit dem es nicht angeht zu streiten. Unter ihm ist die schwache\nLinie auf drittem Platz, und in Beziehung des Entsprechens zu ihm ist die\nschwache Linie auf dem Anfangsplatz, die beide keinen Anlaß zum Streiten\ngeben. Durch seine Stellung auf weichem Platz ist für den Strich die Mög-\nlichkeit gegeben zur Bekehrung und zur Abkehrung vom Streit.	351-353	Man kehrt um und fügt sich dem Geschick, ändert sich und\nfindet Frieden in Beharrlichkeit."\nDamit ist nichts verloren.\nDer Strich ist nicht zentral und nicht korrekt, also hat er ursprünglich die\nAbsicht zu streiten. Aber er kann nicht. Über ihm ist der starke Richter auf\nfünftem Platz, mit dem es nicht angeht zu streiten. Unter ihm ist die schwache\nLinie auf drittem Platz, und in Beziehung des Entsprechens zu ihm ist die\nschwache Linie auf dem Anfangsplatz, die beide keinen Anlaß zum Streiten\ngeben. Durch seine Stellung auf weichem Platz ist für den Strich die Möglichkeit gegeben zur Bekehrung und zur Abkehrung vom Streit.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	351-353	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Streiten vor ihm bringt erhabenes Heil.	351-353	Streiten vor ihm bringt erhabenes Heil.	cerrado	na
L5_b_comentario	Streiten vor ihm bringt erhabenes Heil",\nweil er zentral und korrekt ist.\nHier ist der Herr des Zeichens, der auf geehrter Stelle, zentral, korrekt und\nstark ist. Das alles macht ihn geeignet für die Aufgabe, den Streit zu\nschlichten, so daß von ihm großes Heil ausgeht.	351-353	Streiten vor ihm bringt erhabenes Heil",\nweil er zentral und korrekt ist.\nHier ist der Herr des Zeichens, der auf geehrter Stelle, zentral, korrekt und .\nstark ist. Das alles macht ihn geeignet für die Aufgabe, den Streit zu\nschlichten, so daß von ihm großes Heil ausgeht.	cerrado	coincide_pass04
L6_etiqueta	Obere Neun:	351-353	Obere Neun:	cerrado	na
L6_a_oraculo	Wenn einem etwa auch ein Ledergürtel verliehen wird, am\nEnde eines Morgens wird er ihm dreimal entrissen.	351-353	Wenn einem etwa auch ein Ledergürtel verliehen wird, am\nEnde eines Morgens wird er ihm dreimal entrissen.	cerrado	na
L6_b_comentario	Durch Streit Auszeichnung zu erlangen, ist dennoch nichts\nVerehrenswertes.\nEin starker Strich auf der Höhe des Streits sucht durch Streit sich Auszeich-\nnungen zu gewinnen. Allein das hält nicht vor.\nAnmerkung. Die Neun auf fünftem Platz ist der Richter, die andern Striche\nsind die Streitenden. Aber nur die starken Striche streiten wirklich. Die\nschwachen Linien auf dem ersten und dritten Platz halten sich zurück. Die\nStriche auf zweitem und viertem Platz sind stark und daher von Natur zum\nStreiten aufgelegt. Aber mit dem Richter auf fünftem Platz können sie\nnicht streiten, und die schwachen Striche unter ihnen leisten keinen Wider-\nstand. Darum ziehen auch sie sich aus dem Streit rechtzeitig zurück. Nur\nder obere starke Strich führt den Streit bis zu Ende, und da er zu der\nschwachen Linie auf drittem Platz in Beziehung des Entsprechens steht, be-\nhält er recht und erhält eine Auszeichnung. Doch ist der Strich dem oberen\nStrich des Zeichens Kiän, dem "hochmütigen Drachen", analog. Er wird es\nzu bereuen haben. Was durch Gewalt gewonnen wird, wird durch Gewalt\nentrissen.	351-353	Durch Streit Auszeichnung zu erlangen, ist dennoch nichts\nVerehrenswertes.\nEin starker Strich auf der Höhe des Streits sucht durch Streit sich Auszeichnungen zu gewinnen. Allein das hält nicht vor.\nAnmerkung. Die Neun auf fünftem Platz ist der Richter, die andern Striche\nsind die Streitenden. Aber nur die starken Striche streiten wirklich. Die\nschwachen Linien auf dem ersten und dritten Platz halten sich zurück. Die\nStriche auf zweitem und viertem Platz sind stark und daher von Natur zum\nStreiten aufgelegt. Aber mit dem Richter auf fünftem Platz können sie\nnicht streiten, und die schwachen Striche unter ihnen leisten keinen Widerstand. Darum ziehen auch sie sich aus dem Streit rechtzeitig zurück. Nur\nder obere starke Strich führt den Streit bis zu Ende, und da er zu der\nschwachen Linie auf drittem Platz in Beziehung des Entsprechens steht, behält er recht und erhält eine Auszeichnung. Doch ist der Strich dem oberen\nStrich des Zeichens Kiãn, dem "hochmütigen Drachen", analog. Er wird es\nzu bereuen haben. Was durch Gewalt gewonnen wird, wird durch Gewalt\nentrissen.	cerrado	coincide_ninguno
yong_etiqueta		351-353		vacio_en_libro	na
yong_a_oraculo		351-353		vacio_en_libro	na
yong_b_comentario		351-353		vacio_en_libro	na
wen_yen		351-353		vacio_en_libro	na
wen_yen_note		351-353		vacio_en_libro	na
hex_fin	6				

