campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Des Kleinen Übergewicht. Die Kleinen sind im Übergewicht\nund haben Gelingen. Beim Übergang gefördert werden durch\nBeharrlichkeit, das bedeutet, daß man mit der Zeit geht.\nDas Weiche erhält die Mitte, darum Heil in kleinen Dingen.\nDas Harte hat seinen Platz verloren und ist nicht in der Mitte;\ndarum soll man nicht große Dinge tun.\nDas Zeichen hat die Form eines fliegenden Vogels.\n,,Der fliegende Vogel bringt die Botschaft: es ist nicht gut, nach\noben zu streben, es ist gut, unten zu bleiben. Großes Heil!"\nNach oben zu streben ist Empörung, nach unten ist Hingebung.\nIn Ausnahmezeiten sind Ausnahmemaßregeln notwendig, um die Regel\nwiederherzustellen. Hier handelt es sich darum, daß die Zeit eine scheinbar\nzu weitgehende Zurückhaltung verlangt. Es ist eine Zeit wie unter König\nWen und dem Tyrannen Dschou Sin. Diese Zurückhaltung, die übertrieben\nerscheinen könnte, ist gerade das, was die Zeit erfordert. Dieses Kleine im\nÜbergewicht wird auch dadurch angedeutet, daß es weiche, d. h. kleine\nStriche sind, die die Mittelplätze innehaben und dadurch Herren des Zei-\nchens sind, während die starken Linien von der ausschlaggebenden Stellung\naußen ins Innere gedrängt sind, ohne zentral zu sein.\nDas Große im Übergewicht ist wie ein Balken. Seine Gefahr ist zu große\nSchwere, darum muß er in der Mitte nach oben gestützt werden. Das Kleine\nim Übergewicht ist wie ein Vogel. Seine Gefahr ist, daß er zu weit nach oben\nsteigt und den Boden unter den Füßen verliert.	566-569	Des Kleinen Übergewicht. Die Kleinen sind im Übergewicht\nund haben Gelingen. Beim Übergang gefördert werden durch\nBeharrlichkeit, das bedeutet, daß man mit der Zeit geht.\nDas Weiche erhält die Mitte, darum Heil in kleinen Dingen.\nDas Harte hat seinen Platz verloren und ist nicht in der Mitte;\ndarum soll man nicht große Dinge tun.\nDas Zeichen hat die Form eines fliegenden Vogels.\n„Der fliegende Vogel bringt die Botschaft: es ist nicht gut, nach\noben zu streben, es ist gut, unten zu bleiben. Großes Heil!"\nNach oben zu streben ist Empörung, nach unten ist Hingebung.\nIn Ausnahmezeiten sind Ausnahmemaßregeln notwendig, um die Regel\nwiederherzustellen. Hier handelt es sich darum, daß die Zeit eine scheinbar\nzu weitgehende Zurückhaltung verlangt. Es ist eine Zeit wie unter König\nWen und dem Tyrannen Dschou Sin. Diese Zurückhaltung, die übertrieben\nerscheinen könnte, ist gerade das, was die Zeit erfordert. Dieses Kleine im\nÜbergewicht wird auch dadurch angedeutet, daß es weiche, d. h. kleine\nStriche sind, die die Mittelplätze innehaben und dadurch Herren des Zeichens sind, während die starken Linien von der ausschlaggebenden Stellung\naußen ins Innere gedrängt sind, ohne zentral zu sein.\nDas Große im Übergewicht ist wie ein Balken. Seine Gefahr ist zu große\nSchwere, darum muß er in der Mitte nach oben gestützt werden. Das Kleine\nim Übergewicht ist wie ein Vogel. Seine Gefahr ist, daß er zu weit nach oben\nsteigt und den Boden unter den Füßen verliert.	cerrado	na
image_oraculo	Auf dem Berg ist der Donner: das Bild von des Kleinen Über-	566-569	Auf dem Berg ist der Donner: das Bild von des Kleinen Über-\ngewicht. So legt der Edle im Wandel das Übergewicht auf\ndie Ehrerbietung, bei Trauerfällen legt er das Übergewicht\nauf die Trauer, bei seinen Ausgaben legt er das Übergewicht\nauf die Sparsamkeit.	cerrado	na
commentary_image	gewicht. So legt der Edle im Wandel das Übergewicht auf\ndie Ehrerbietung, bei Trauerfällen legt er das Übergewicht\nauf die Trauer, bei seinen Ausgaben legt er das Übergewicht\nauf die Sparsamkeit.\nDer Donner, der aus der Ebene in die Höhe steigt, wird durch diesen Über-\ngang immer kleiner. Der Gedanke des Übergewichts, des ein wenig zu viel\nTuns in der rechten Weise, wird dem entnommen; denn eben dadurch, daB\nman ein wenig zu viel tut nach der Seite des Kleinen hin, trifft man das\nRechte; so beim Wandel in der Ehrerbietung, bei der Beerdigung in der\nTrauer, bei Ausgaben in der Sparsamkeit. Der Wandel wird nahegelegt\ndurch das obere Zeichen Dschen, das Bewegung bedeutet, die Beerdigung\ndurch die Stellung der Kernzeichen See über Holz (vgl. hierzu Nr. 28, wo\nebenfalls der Gedanke der Beerdigung dieser Kombination entspricht). Spar-\nsame Ausgaben werden nahegelegt durch das Zeichen Gen, Berg, das Be-\nschränkung andeutet.\nAnfangs Sechs:	566-569	gewicht. So legt der Edle im Wandel das Übergewicht auf\ndie Ehrerbietung, bei Trauerfällen legt er das Übergewicht\nauf die Trauer, bei seinen Ausgaben legt er das Übergewicht\nauf die Sparsamkeit.\nDer Donner, der aus der Ebene in die Höhe steigt, wird durch diesen Über-\ngang immer kleiner. Der Gedanke des Übergewichts, des ein wenig zu viel\nTuns in der rechten Weise, wird dem entnommen; denn eben dadurch, daB\nman ein wenig zu viel tut nach der Seite des Kleinen hin, trifft man das\nRechte; so beim Wandel in der Ehrerbietung, bei der Beerdigung in der\nTrauer, bei Ausgaben in der Sparsamkeit. Der Wandel wird nahegelegt\ndurch das obere Zeichen Dschen, das Bewegung bedeutet, die Beerdigung\ndurch die Stellung der Kernzeichen See über Holz (vgl. hierzu Nr. 28, wo\nebenfalls der Gedanke der Beerdigung dieser Kombination entspricht). Spar-\nsame Ausgaben werden nahegelegt durch das Zeichen Gen, Berg, das Be-\nschränkung andeutet.\nAnfangs Sechs:	cerrado	coincide_pass04
L1_etiqueta	Anfangs Sechs:	566-569	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Der Vogel kommt durch Fliegen ins Unheil.	566-569	Der Vogel kommt durch Fliegen ins Unheil.	cerrado	na
L1_b_comentario	Der Vogel kommt durch Fliegen ins Unheil."\nDa läßt sich nichts machen.\n-\nDie Linie befindet sich unten am Zeichen des Berges. Sie sollte stillehalten.\nAber da dem Sinn des Zeichens nach das Schwache im Übergewicht ist, läßt\nsie sich nicht festhalten, sondern sucht da eine geheime Beziehung zur\nNeun auf viertem Platz da ist aufzusteigen wie ein fliegender Vogel. Da-\nmit aber bringt sich der Vogel selbst in Gefahr; denn wenn es für einen\nVogel Zeit ist, sich stillezuhalten, und er fliegt auf, so gerät er sicher dem\nJäger in die Hände.	566-569	Der Vogel kommt durch Fliegen ins Unheil."\nDa läßt sich nichts machen.\n-\nDie Linie befindet sich unten am Zeichen des Berges. Sie sollte stillehalten.\nAber da dem Sinn des Zeichens nach das Schwache im Übergewicht ist, läßt\nsie sich nicht festhalten, sondern sucht da eine geheime Beziehung zur\nNeun auf viertem Platz da ist aufzusteigen wie ein fliegender Vogel. Da-\nmit aber bringt sich der Vogel selbst in Gefahr; denn wenn es für einen\nVogel Zeit ist, sich stillezuhalten, und er fliegt auf, so gerät er sicher dem\nJäger in die Hände.	cerrado	coincide_ninguno
L2_etiqueta	Sechs auf zweitem Platz:	566-569	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Sie geht an ihrem Ahnherrn vorbei und trifft die Ahnfrau. Er\nerreicht nicht seinen Fürsten und trifft den Beamten. Kein\nMakel.	566-569	Sie geht an ihrem Ahnherrn vorbei und trifft die Ahnfrau. Er\nerreicht nicht seinen Fürsten und trifft den Beamten. Kein\nMakel.	cerrado	na
L2_b_comentario	Er erreicht nicht seinen Fürsten."\nDer Beamte darf (den Fürsten) nicht übertreffen wollen.\nDie Neun auf drittem Platz ist der Vater, die Neun auf viertem Platz der\nGroßvater, die Sechs auf fünftem Platz die Großmutter. Es besteht zur Sechs\nauf fünftem Platz die Beziehung der Gleichartigkeit. Da das Zeichen unter\nder Bestimmung steht, daß das Kleine am Großen vorbeigeht und es über-\nsteigt, da ferner die Sechs auf fünftem Platz Herr des Zeichens ist, ist das Bild\nder Ahnfrau gewählt. Auf der anderen Seite ist der Strich Beamter, der\nden weichen Fürsten, Sechs auf fünftem Platz, nicht übertrifft, weil er selbst\nweich ist. Er trifft in der Neun auf drittem Platz einen Beamten, mit dem er\ndurch die Beziehung des Zusammenhaltens vereinigt ist.	566-569	Er erreicht nicht seinen Fürsten."\nDer Beamte darf (den Fürsten) nicht übertreffen wollen.\nDie Neun auf drittem Platz ist der Vater, die Neun auf viertem Platz der\nGroßvater, die Sechs auf fünftem Platz die Großmutter. Es besteht zur Sechs\nauf fünftem Platz die Beziehung der Gleichartigkeit. Da das Zeichen unter\nder Bestimmung steht, daß das Kleine am Großen vorbeigeht und es über-\nsteigt, da ferner die Sechs auf fünftem Platz Herr des Zeichens ist, ist das Bild\nder Ahnfrau gewählt. Auf der anderen Seite ist der Strich Beamter, der\nden weichen Fürsten, Sechs auf fünftem Platz, nicht übertrifft, weil er selbst\nweich ist. Er trifft in der Neun auf drittem Platz einen Beamten, mit dem er\ndurch die Beziehung des Zusammenhaltens vereinigt ist.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	566-569	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Wenn man sich nicht außerordentlich vorsieht, so kommt et-\nwa einer von hinten und schlägt einen. Unheil!	566-569	Wenn man sich nicht außerordentlich vorsieht, so kommt et-\nwa einer von hinten und schlägt einen. Unheil!	cerrado	na
L3_b_comentario	Es kommt etwa einer von hinten und schlägt einen."\nWas ist das für ein Unheil!\nDie Linie ist zwar stark, aber die Sechs auf zweitem Platz ist in günstigerer\nPosition, weil sie zentral und Herr des Zeichens ist. Die Neun auf drittem\nPlatz als auf der Spitze des Zeichens Gen, Berg, befindlich hat die Möglich-\nkeit, sich vorzusehen vor unerwarteten Zufällen. Tut sie es nicht, so kommt\ndas Unheil von hinten.	566-569	Es kommt etwa einer von hinten und schlägt einen."\nWas ist das für ein Unheil!\nDie Linie ist zwar stark, aber die Sechs auf zweitem Platz ist in günstigerer\nPosition, weil sie zentral und Herr des Zeichens ist. Die Neun auf drittem\nPlatz als auf der Spitze des Zeichens Gen, Berg, befindlich hat die Möglich-\nkeit, sich vorzusehen vor unerwarteten Zufällen. Tut sie es nicht, so kommt\ndas Unheil von hinten.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	566-569	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Kein Makel. Ohne vorbeizugehen, trifft er ihn. Hingehen\nbringt Gefahr. Man muß sich hüten. Handle nicht. Sei dau-\nernd beharrlich.	566-569	Kein Makel. Ohne vorbeizugehen, trifft er ihn. Hingehen\nbringt Gefahr. Man muß sich hüten. Handle nicht. Sei dau-\nernd beharrlich.	cerrado	na
L4_b_comentario	Ohne vorbeizugehen, trifft er ihn."\nDer Platz ist nicht der gebührende.\n,,Hingehen bringt Gefahr. Man muß sich hüten."\nMan darf so durchaus nicht fortmachen.\nDie Stärke der Neun auf viertem Platz ist durch die Weichheit des Platzes\ngemäßigt. Es ist der Platz des Ministers. Er sucht nicht seinen Fürsten zu\nübertreffen und begegnet ihm, so daß alles gut ist. Nur ist der Strich als\nHerr des oberen Zeichens Dschen zu leicht geneigt, sich zu einer übermäßigen\nBewegung hinreißen zu lassen, die gefährlich wäre. Daher die Warnung\nvor dem Handeln.	566-569	Ohne vorbeizugehen, trifft er ihn."\nDer Platz ist nicht der gebührende.\n„Hingehen bringt Gefahr. Man muß sich hüten."\nMan darf so durchaus nicht fortmachen.\nDie Stärke der Neun auf viertem Platz ist durch die Weichheit des Platzes\ngemäßigt. Es ist der Platz des Ministers. Er sucht nicht seinen Fürsten zu\nübertreffen und begegnet ihm, so daß alles gut ist. Nur ist der Strich als\nHerr des oberen Zeichens Dschen zu leicht geneigt, sich zu einer übermäßigen\nBewegung hinreißen zu lassen, die gefährlich wäre. Daher die Warnung\nvor dem Handeln.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	566-569	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Dichte Wolken, kein Regen von unserm westlichen Gebiet.\nDer Fürst schießt und trifft jenen in der Höhle.	566-569	Dichte Wolken, kein Regen von unserm westlichen Gebiet.\nDer Fürst schießt und trifft jenen in der Höhle.	cerrado	na
L5_b_comentario	Dichte Wolken, kein Regen":\nEr ist schon oben,\nDas Orakel:,,Dichte Wolken, kein Regen" steht auch bei dem Zeichen,,Des\nKleinen Zähmungskraft", Nr. 9, das gewissermaßen eine ähnliche Situation\nzeigt. Aber dort sind die starken Striche oben, die die Wolken schließlich\nzu Regen verdichten. Hier, wo das Kleine am Großen vorübergeht, ist die\nSechs auf fünftem Platz zu weit oben. Es ist kein starker Strich mehr über\nihr, der die Wolken verdichten könnte. Der Westen wird angedeutet durch\ndas obere Kernzeichen Dui, das den Westen bedeutet. Es bedeutet auch\nMetall, darum das Bild des Schießens. Der in der Höhle ist die Sechs auf\nzweitem Platz. Das Wort für Schießen bedeutet das Schießen mit einem Pfeil,\nder eine Leine hatte, so daß man das getroffene Wild herbeiziehen konnte.\nDiese Verbindung beruht auf dem Umstand, daß die Sechs auf fünftem Platz\nund die Sechs auf zweitem Platz in der Beziehung der Gleichartigkeit zu-\neinander stehen.	566-569	Dichte Wolken, kein Regen":\nEr ist schon oben,\nDas Orakel:„Dichte Wolken, kein Regen" steht auch bei dem Zeichen„Des\nKleinen Zähmungskraft", Nr. 9, das gewissermaßen eine ähnliche Situation\nzeigt. Aber dort sind die starken Striche oben, die die Wolken schließlich\nzu Regen verdichten. Hier, wo das Kleine am Großen vorübergeht, ist die\nSechs auf fünftem Platz zu weit oben. Es ist kein starker Strich mehr über\nihr, der die Wolken verdichten könnte. Der Westen wird angedeutet durch\ndas obere Kernzeichen Dui, das den Westen bedeutet. Es bedeutet auch\nMetall, darum das Bild des Schießens. Der in der Höhle ist die Sechs auf\nzweitem Platz. Das Wort für Schießen bedeutet das Schießen mit einem Pfeil,\nder eine Leine hatte, so daß man das getroffene Wild herbeiziehen konnte.\nDiese Verbindung beruht auf dem Umstand, daß die Sechs auf fünftem Platz\nund die Sechs auf zweitem Platz in der Beziehung der Gleichartigkeit zu-\neinander stehen.	cerrado	coincide_ninguno
L6_etiqueta	Obere Sechs:	566-569	Obere Sechs:	cerrado	na
L6_a_oraculo	Ohne ihn zu treffen, geht er an ihm vorbei. Der fliegende\nVogel verläßt ihn. Unheil! Das bedeutet Unglück und Schaden.	566-569	Ohne ihn zu treffen, geht er an ihm vorbei. Der fliegende\nVogel verläßt ihn. Unheil! Das bedeutet Unglück und Schaden.	cerrado	na
L6_b_comentario	"Ohne ihn zu treffen, geht er an ihm vorbei."\nEr ist schon hochmütig.\nDie obere Sechs steht eigentlich zur Neun auf drittem Platz in der Beziehung\ndes Entsprechens. Aber zur Zeit, da das Kleine am Großen vorübergeht,\nkommt diese Beziehung nicht in Betracht. Die obere Sechs ist nur nach\noben gerichtet. So ist auch hier wieder das Bild des Vogels. Aber während\nbei der Anfangssechs das Unheil darin bestand, daß sie nicht abwarten\nkonnte, besteht es hier darin, daß die Linie zu hoch und hochmütig ist und\nnicht mehr zurück will. Damit verirrt sie sich, verläßt die übrigen und zieht\nsich Unheil von Göttern und Menschen zu.	566-569	"Ohne ihn zu treffen, geht er an ihm vorbei."\nEr ist schon hochmütig.\nDie obere Sechs steht eigentlich zur Neun auf drittem Platz in der Beziehung\ndes Entsprechens. Aber zur Zeit, da das Kleine am Großen vorübergeht,\nkommt diese Beziehung nicht in Betracht. Die obere Sechs ist nur nach\noben gerichtet. So ist auch hier wieder das Bild des Vogels. Aber während\nbei der Anfangssechs das Unheil darin bestand, daß sie nicht abwarten\nkonnte, besteht es hier darin, daß die Linie zu hoch und hochmütig ist und\nnicht mehr zurück will. Damit verirrt sie sich, verläßt die übrigen und zieht\nsich Unheil von Göttern und Menschen zu.	cerrado	coincide_pass04
yong_etiqueta		566-569		vacio_en_libro	na
yong_a_oraculo		566-569		vacio_en_libro	na
yong_b_comentario		566-569		vacio_en_libro	na
wen_yen		566-569		vacio_en_libro	na
wen_yen_note		566-569		vacio_en_libro	na
hex_fin	62				

