campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
image_oraculo	Der See geht über die Bäume weg: das Bild des Übergewichts\nim Großen. So ist der Edle, wenn er allein steht, unbesorgt\nund, wenn er auf die Welt verzichten muß, unverzagt.\nDas Alleinstehen und der Verzicht auf die Welt ist durch die Situation des\nGesamtzeichens gegeben. Das unbesorgte Alleinstehen ist durch das Bild\nvon Sun, der Baum, nahegelegt, die Unverzagtheit durch die Eigenschaft\nvon Dui, die Heiterkeit.\nAnfangs Sechs:	433-436	Der See geht über die Bäume weg:\ndas Bild des Übergewichts im Großen.\nSo ist der Edle, wenn er allein steht, unbesorgt,\nund wenn er auf die Welt verzichten muß, unverzagt.	cerrado	coincide_ninguno
commentary_image	Der See geht über die Bäume weg: das Bild des Übergewichts\nim Großen. So ist der Edle, wenn er allein steht, unbesorgt\nund, wenn er auf die Welt verzichten muß, unverzagt.\nDas Alleinstehen und der Verzicht auf die Welt ist durch die Situation des\nGesamtzeichens gegeben. Das unbesorgte Alleinstehen ist durch das Bild\nvon Sun, der Baum, nahegelegt, die Unverzagtheit durch die Eigenschaft\nvon Dui, die Heiterkeit.\nAnfangs Sechs:	433-436	und, wenn er auf die Welt verzichten muß, unverzagt.\nDas Alleinstehen und der Verzicht auf die Welt ist durch die Situation des\nGesamtzeichens gegeben. Das unbesorgte Alleinstehen ist durch das Bild\nvon Sun, der Baum, nahegelegt, die Unverzagtheit durch die Eigenschaft\nvon Dui, die Heiterkeit.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	433-436	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Unterlegen mit weißem Schilfgras. Kein Makel.	433-436	Unterlegen mit weißem Schilfgras. Kein Makel.	cerrado	na
L1_b_comentario	Unterlegen mit weißem Schilfgras": das Weiche ist unten.\nDer weiche Strich unterhalb des starken Herrn des Zeichens, Neun auf zwei-\ntem Platz, zeigt das vorsichtige Aufnehmen der Last an.\nKungtse sagt folgendes über diese Linie: Wenn man etwas nur einfach auf\nden Boden stellt, so geht es ja auch. Aber wenn man es mit weißem Schilf-\ngras unterlegt, was für ein Fehler könnte dabei sein: das ist das äußerste\nder Vorsicht. Das Schilfgras ist an sich ein wertloses Ding, aber es kann\nvon sehr wichtiger Wirkung sein. Wenn man so vorsichtig ist in allem, was\nman tut, bleibt man frei von Fehlern.	433-436	Unterlegen mit weißem Schilfgras": das Weiche ist unten.\nDer weiche Strich unterhalb des starken Herrn des Zeichens, Neun auf zweitem Platz, zeigt das vorsichtige Aufnehmen der Last an.\nKungtse sagt folgendes über diese Linie: Wenn man etwas nur einfach auf\nden Boden stellt, so geht es ja auch. Aber wenn man es mit weißem Schilfgras unterlegt, was für ein Fehler könnte dabei sein: das ist das äußerste\nder Vorsicht. Das Schilfgras ist an sich ein wertloses Ding, aber es kann\nvon sehr wichtiger Wirkung sein. Wenn man so vorsichtig ist in allem, was\nman tut, bleibt man frei von Fehlern.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	433-436	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Ein trockener Pappelbaum treibt einen Wurzelsprob. Ein\nälterer Mann bekommt eine junge Frau. Alles ist fördernd.	433-436	Ein trockener Pappelbaum treibt einen Wurzelsproß. Ein\nälterer Mann bekommt eine junge Frau. Alles ist fördernd.	cerrado	coincide_pass04
L2_b_comentario	"Ein älterer Mann bekommt eine junge Frau":\nDas Außerordentliche besteht in ihrem gegenseitigen Zu-\nsammenkommen.\nDas Zeichen Holz steht unten am Zeichen Wasser, daher das Bild der Pappel,\ndie am Wasser wächst. Der Herr des Zeichens, Neun auf zweitem Platz, steht\nin der Beziehung des Zusammenhaltens zu der Anfangssechs. Das gibt\neinerseits das Bild des Wurzelsprosses, der von unten nachwächst und so\nden Lebensprozeß erneuert, andererseits das Bild eines älteren Mannes\n(Neun auf zweitem Platz), der ein junges Mädchen zur Frau bekommt (An-\nfangssechs). Obwohl es sich dabei um etwas Außergewöhnliches handelt,\nist doch alles fördernd.	433-436	"Ein älterer Mann bekommt eine junge Frau":\nDas Außerordentliche besteht in ihrem gegenseitigen Zusammenkommen.\nDas Zeichen Holz steht unten am Zeichen Wasser, daher das Bild der Pappel,\ndie am Wasser wächst. Der Herr des Zeichens, Neun auf zweitem Platz, steht\nin der Beziehung des Zusammenhaltens zu der Anfangssechs. Das gibt\neinerseits das Bild des Wurzelsprosses, der von unten nachwächst und so\nden Lebensprozeß erneuert, andererseits das Bild eines älteren Mannes\n(Neun auf zweitem Platz), der ein junges Mädchen zur Frau bekommt (Anfangssechs). Obwohl es sich dabei um etwas Außergewöhnliches handelt,\nist doch alles fördernd.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	433-436	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Der Firstbalken biegt sich durch. Unheil.	433-436	Der Firstbalken biegt sich durch. Unheil.	cerrado	na
L3_b_comentario	Das Unheil des Durchbiegens des Firstbalkens kommt daher,\ndaß er keine Unterstützung findet.\nDer dritte und der vierte Strich inmitten des Zeichens stellen den Firstbalken\ndar. Die Neun auf drittem Platz ist fest auf festem Platz, das gibt für eine\nZeit des Außergewöhnlichen zuviel Festigkeit, darum droht das Unheil des\nDurchbiegens. Denn durch Eigensinn verbaut man sich die Möglichkeit der\nUnterstützung.	433-436	Das Unheil des Durchbiegens des Firstbalkens kommt daher,\ndaß er keine Unterstützung findet.\nDer dritte und der vierte Strich inmitten des Zeichens stellen den Firstbalken\ndar. Die Neun auf drittem Platz ist fest auf festem Platz, das gibt für eine\nZeit des Außergewöhnlichen zuviel Festigkeit, darum droht das Unheil des\nDurchbiegens. Denn durch Eigensinn verbaut man sich die Möglichkeit der\nUnterstützung.	cerrado	coincide_pass02
L4_etiqueta	Neun auf viertem Platz:	433-436	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Der Firstbalken wird gestützt. Heil! Sind Hintergedanken da,\nist es beschämend.	433-436	Der Firstbalken wird gestützt. Heil! Sind Hintergedanken da,\nist es beschämend.	cerrado	na
L4_b_comentario	Das Heil des gestützten Firstbalkens besteht darin, daß er\nnicht nach unten durchbiegt.\nDer Strich ist besser dran als der letzte. Er biegt nicht nach unten durch.\nWährend Neun auf drittem Platz zu stark und unruhig ist, ist die Festigkeit\nder Neun auf viertem Platz durch die Weichheit des Platzes gemildert. Wäh-\nrend Neun auf drittem Platz als oberster Strich des unten offenen, d. h.\nschwachen Zeichens Sun der Gefahr des Durchbiegens ausgesetzt ist, ruht\ndie Neun auf viertem Platz auf dem Grunde des oben offenen Zeichens Dui;\ndaher seine Sicherheit. Die Hintergedanken werden dadurch angedeutet,\ndaß zur Anfangssechs die Beziehung des Entsprechens besteht, aus der aber\nhier keine Konsequenzen gezogen werden dürfen, weil für den Strich in\nerster Linie seine Stellung als Minister zu dem Herrscher auf fünftem Platz\nin Betracht kommt.	433-436	Das Heil des gestützten Firstbalkens besteht darin, daß er\nnicht nach unten durchbiegt.\nDer Strich ist besser dran als der letzte. Er biegt nicht nach unten durch.\nWährend Neun auf drittem Platz zu stark und unruhig ist, ist die Festigkeit\nder Neun auf viertem Platz durch die Weichheit des Platzes gemildert. Während Neun auf drittem Platz als oberster Strich des unten offenen, d. h.\nschwachen Zeichens Sun der Gefahr des Durchbiegens ausgesetzt ist, ruht\ndie Neun auf viertem Platz auf dem Grunde des oben offenen Zeichens Dui;\ndaher seine Sicherheit. Die Hintergedanken werden dadurch angedeutet,\ndaß zur Anfangssechs die Beziehung des Entsprechens besteht, aus der aber\nhier keine Konsequenzen gezogen werden dürfen, weil für den Strich in\nerster Linie seine Stellung als Minister zu dem Herrscher auf fünftem Platz\nin Betradit kommt.	cerrado	coincide_pass04
L5_etiqueta	Neun auf fünftem Platz:	433-436	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Eine dürre Pappel treibt Blüten. Ein älteres Weib bekommt\neinen Mann. Kein Makel, kein Lob.	433-436	Eine dürre Pappel treibt Blüten. Ein älteres Weib bekommt\neinen Mann. Kein Makel, kein Lob.	cerrado	na
L5_b_comentario	Eine dürre Pappel treibt Blüten."\nWie könnte das lange dauern!\n,,Ein älteres Weib bekommt einen Mann."\nEine Schande ist es aber doch!\nDieser Strich steht im Gegensatz zu Neun auf zweitem Platz. Dort ein\nälterer Mann, der ein Mädchen bekommt, hier ein älteres Weib, das einen\nMann bekommt. Dort bekommt die Pappel einen Wurzelsproß, hier be-\nkommt sie Blüten. Dort war die Beziehung des Entsprechens nach unten\nzu, daher Wurzelsproß, hier ist sie nach oben hin, daher Blüte. Dort\nwar die starke Neun auf zweitem Platz der Mann, der das junge Mädchen\n(Anfangssechs) bekam. Hier ist wohl die obere Sechs die alte Frau, die\nNeun auf fünftem Platz als Mann bekommt.	433-436	Eine dürre Pappel treibt Blüten."\nWie könnte das lange dauern!\n"Ein älteres Weib bekommt einen Mann."\nEine Schande ist es aber doch!\nDieser Strich steht im Gegensatz zu Neun auf zweitem Platz. Dort ein\nälterer Mann, der ein Mädchen bekommt, hier ein älteres Weib, das einen\nMann bekommt. Dort bekommt die Pappel einen WurzelsproB, hier bekommt sie Blüten. Dort war die Beziehung des Entsprechens nach unten\nzu, daher Wurzelsproß, hier ist sie nach oben hin, daher Blüte. Dort\nwar die starke Neun auf zweitem Platz der Mann, der das junge Mädchen\n(Anfangssechs) bekam. Hier ist wohl die obere Sechs die alte Frau, die\nNeun auf fünftem Platz als Mann bekommt.	cerrado	coincide_pass04
L6_etiqueta	Obere Sechs:	433-436	Obere Sechs:	cerrado	na
L6_a_oraculo	Man muß durchs Wasser. Es geht über den Scheitel. Unheil.\nKein Makel.	433-436	Man muß durchs Wasser. Es geht über den Scheitel. Unheil.\nKein Makel.	cerrado	na
L6_b_comentario	Das Unheil des Durchschreitens des Wassers darf man nicht\ntadeln.\nDas obere Zeichen Dui ist ein See, daher das Wasser. Das Kernzeichen ist\nKiän, der Kopf. Das obere Kernzeichen endet bei Neun auf fünftem Platz,\ndie obere Sechs zeigt also das Wasser oberhalb des Kopfes. Da es in der\nZeit begründet ist und der Wille gut ist, so darf auch das Unheil nicht ge-\ntadelt werden. Dieses Orakel: "Unheil. Kein Makel" gehört zum Höchsten,\nwas sich an Überwindung des Schicksals denken läßt.\n-\n-\n-\n-\n-\nzu-\nBemerkung: Ähnlich wie bei den Zeichen I, Dschung, Fu, Siau Go gilt in\ndem Zeichen Da Go nicht die Beziehung des Entsprechens, sondern die\noberen und unteren Striche stehen von der Mitte an gerechnet\neinander im Gegensatz. So sind der dritte und der vierte Strich das Bild des\nFirstbalkens, der dritte-fest auf festem Platz-hat Unglück: der Dachbalkert\nbiegt sich durch; der vierte-fest auf weichem Platz hat Glück: der Dach-\nbalken wird gestützt. Der zweite und der fünfte sind beides alte Pappel-\nbäume; der zweite fest auf weichem Platz hat Glück: treibt einen\nWurzelsproß; der fünfte - fest auf festem Platz hat Unglück: beginnt zu\nblühen, um dadurch seine letzte Kraft aufzuzehren. Der unterste- weich\nauf festem Platz hat Glück durch große Vorsicht, der oberste - weich auf\nweichem Platz hat Unglück durch Mut und Durchsetzenwollen. Alle\nStriche, die auf dem ihrer Natur entgegengesetzten Platz stehen, haben\nGlück, weil Platz und Natur einander ergänzen. Alle Striche, die auf dem\nihrer Natur gleichsinnigen Platz stehen, haben Unglück, weil dadurch das\nÜbergewicht erzeugt wird.\n-\n-	433-436	Das Unheil des Durchschreitens des Wassers darf man nicht\ntadeln.\nDas obere Zeichen Dui ist ein See, daher das Wasser. Das Kernzeichen ist\nKiän, der Kopf. Das obere Kernzeichen endet bei Neun auf fünftem Platz,\n194•♥*♥♥\n- zudie obere Sechs zeigt also das Wasser oberhalb des Kopfes. Da es in der\nZeit begründet ist und der Wille gut ist, so darf auch das Unheil nicht getadelt werden. Dieses Orakel: "Unheil. Kein Makel" gehört zum Höchsten,\nwas sich an Überwindung des Schicksals denken läßt.\nBemerkung: Ahnlich wie bei den Zeichen I, Dschung, Fu, Siau Go gilt in\ndem Zeichen Da Go nicht die Beziehung des Entsprechens, sondern die\noberen und unteren Striche stehen von der Mitte an gerechnet\neinander im Gegensatz. So sind der dritte und der vierte Strich das Bild des\nFirstbalkens, der dritte-fest auf festem Platz-hat Unglück: der Dachbalken\nbiegt sich durch; der vierte fest auf weichem Platz hat Glück: der Dachbalken wird gestützt. Der zweite und der fünfte sind beides alte Pappelbäume; der zweite fest auf weichem Platz hat Glück: treibt einen\nWurzelsproß; der fünfte - fest auf festem Platz hat Unglück: beginnt zu\nblühen, um dadurch seine letzte Kraft aufzuzehren. Der unterste\nauf festem Platz — hat Glück durch große Vorsicht, der oberste — weich auf\nweichem Platz hat Unglück durch Mut und Durchsetzenwollen. Alle\nStriche, die auf dem ihrer Natur entgegengesetzten Platz stehen, haben\nGlück, weil Platz und Natur einander ergänzen. Alle Striche, die auf dem\nihrer Natur gleichsinnigen Platz stehen, haben Unglück, weil dadurch das\nÜbergewicht erzeugt wird.\nweich	cerrado	coincide_pass04
yong_etiqueta		433-436		vacio_en_libro	na
yong_a_oraculo		433-436		vacio_en_libro	na
yong_b_comentario		433-436		vacio_en_libro	na
wen_yen		433-436		vacio_en_libro	na
wen_yen_note		433-436		vacio_en_libro	na
hex_fin	28				

