campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Haften bedeutet: auf etwas Beruhen, Sonne und Mond haf-\nten am Himmel. Das Korn, Kräuter und Bäume haften am\nErdboden.\nDoppelte Klarheit, die am Rechten haftet, gestaltet die Welt\num und vollendet sie.\nDas Weiche haftet in der Mitte und dem Rechten, darum hat\nes Gelingen. Darum heißt es: "Pflege der Kuh bringt Heil."\nEs wird hier das Zusammenwirken der beiden Weltprinzipien gezeigt. Das\nLichte kommt nur dadurch zur Sichtbarkeit, daß es an Körpern haftet. Sonne\nund Mond erlangen ihre Helligkeit dadurch, daß sie am Himmel haften, von\ndem die Kräfte des Lichten ausgehen. Die Pflanzenwelt verdankt ihr Leben\ndem Umstand, daß sie am Boden haftet (das chinesische Zeichen ist hier Tu,\nnicht Di), in dem die Kräfte des Lebens sich äußern. Auf der andern Seite\nsind auch die Körper notwendig, daß sich an ihnen die Kräfte des Lichtes\nund des Lebens äußern können.\nSo ist es auch im Menschenleben. Die psychische Natur muß an den Kräften\ndes geistigen Lebens haften, damit sie sich verklären und Einfluß auf Erden\nbekommen kann.\nDas Weiche ist der zentrale Strich des Empfangenden, daher das Bild der\nstarken, aber zahmen Kuh.	441-444	Haften bedeutet: auf etwas Beruhen. Sonne und Mond haften am Himmel. Das Korn, Kräuter und Bäume haften am\nErdboden.\nDoppelte Klarheit, die am Rechten haftet, gestaltet die Welt\num und vollendet sie.\nDas Weiche haftet in der Mitte und dem Rechten, darum hat\nes Gelingen. Darum heißt es: "Pflege der Kuh bringt Heil."\nEs wird hier das Zusammenwirken der beiden Weltprinzipien gezeigt. Das\nLichte kommt nur dadurch zur Sichtbarkeit, daß es an Körpern haftet. Sonne\nund Mond erlangen ihre Helligkeit dadurch, daß sie am Himmel haften, von\ndem die Kräfte des Lichten ausgehen. Die Pflanzenwelt verdankt ihr Leben\ndem Umstand, daß sie am Boden haftet (das chinesische Zeichen ist hier Tu,\nnicht Di), in dem die Kräfte des Lebens sich äußern. Auf der andern Seite\nsind auch die Körper notwendig, daß sich an ihnen die Kräfte des Lichtes\nund des Lebens äußern können.\nSo ist es auch im Menschenleben. Die psychische Natur muß an den Kräften\ndes geistigen Lebens haften, damit sie sich verklären und Einfluß auf Erden\nbekommen kann.\nDas Weiche ist der zentrale Strich des Empfangenden, daher das Bild der\nstarken, aber zahmen Kuh.	cerrado	coincide_pass04
image_oraculo	Das Helle erhebt sich zweimal: das Bild des Feuers. So er-\nleuchtet der große Mann durch Fortsetzung dieser Helle die\nvier Weltgegenden.\nDas Feuer flammt nach oben, daher der Ausdruck: das Helle erhebt sich.\nDas zweimalige ist durch die Verdoppelung des Zeichens angedeutet. Auf\ngeistiges Gebiet übertragen bedeutet die Helle die ursprünglichen, lichten\nAnlagen des Menschen, die durch ihre Konsequenz auf die Welt erleuch-\ntend wirken. Das Zeichen Li steht im Süden und stellt die Sommersonne\ndar, die alles Irdische bescheint.\nAnfangs Neun:	441-444	Die Helle erhebt sich zweimal: das Bild des Feuers.\nSo erleuchtet der große Mann durch Fortsetzung dieser\nHelle die vier Weltgegenden.	cerrado	coincide_ninguno
commentary_image	Das Helle erhebt sich zweimal: das Bild des Feuers. So er-\nleuchtet der große Mann durch Fortsetzung dieser Helle die\nvier Weltgegenden.\nDas Feuer flammt nach oben, daher der Ausdruck: das Helle erhebt sich.\nDas zweimalige ist durch die Verdoppelung des Zeichens angedeutet. Auf\ngeistiges Gebiet übertragen bedeutet die Helle die ursprünglichen, lichten\nAnlagen des Menschen, die durch ihre Konsequenz auf die Welt erleuch-\ntend wirken. Das Zeichen Li steht im Süden und stellt die Sommersonne\ndar, die alles Irdische bescheint.\nAnfangs Neun:	441-444	Das Feuer flammt nach oben, daher der Ausdruck: das Helle erhebt sich.\nDas zweimalige ist durch die Verdoppelung des Zeichens angedeutet. Auf\ngeistiges Gebiet übertragen bedeutet die Helle die ursprünglichen, lichten\nAnlagen des Menschen, die durch ihre Konsequenz auf die Welt erleuchtend wirken. Das Zeichen Li steht im Süden und stellt die Sommersonne\ndar, die alles Irdische bescheint.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	441-444	Anfangs Neun:	cerrado	na
L1_a_oraculo	Die Fußspuren laufen kreuz und quer. Wenn man ernst da-\nbei ist: kein Makel.	441-444	Die Fußspuren laufen kreuz und quer. Wenn man ernst dabei ist: kein Makel.	cerrado	na
L1_b_comentario	Der Ernst beim Durcheinanderlaufen der Fußspuren dient\ndazu, Makel zu vermeiden.\nDer Anfangsstrich bedeutet den Morgen. Das Feuer brennt zuerst unruhig;\nso werden hier die unruhig durcheinander wirrenden Geschäfte gezeichnet.\nDer Strich ist fest, daher die Möglichkeit des Ernstes.	441-444	Der Ernst beim Durcheinanderlaufen der Fußspuren dient\ndazu, Makel zu vermeiden.\nDer Anfangsstrich bedeutet den Morgen. Das Feuer brennt zuerst unruhig;\nso werden hier die unruhig durcheinander wirrenden Geschäfte gezeichnet.\nDer Strich ist fest, daher die Möglichkeit des Ernstes.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	441-444	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Gelber Schein. Erhabenes Heil.	441-444	Gelber Schein. Erhabenes Heil.	cerrado	na
L2_b_comentario	Das erhabene Heil des gelben Scheines besteht darin, daß\nman den Mittelweg gefunden hat.\nDer Strich ist in der Mitte des unteren Zeichens, daher der Mittelweg. Die\ngelbe Farbe ist die Farbe der Mitte, hier noch besonders deshalb erwähnt,\nweil der Strich als mittlerer dem Zeichen Kun, das Empfangende, entstammt.	441-444	Das erhabene Heil des gelben Scheines besteht darin, daß\nman den Mittelweg gefunden hat.\nDer Strich ist in der Mitte des unteren Zeichens, daher der Mittelweg. Die\ngelbe Farbe ist die Farbe der Mitte, hier noch besonders deshalb erwähnt,\nweil der Strich als mittlerer dem Zeichen Kun, das Empfangende, entstammt.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	441-444	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Beim Schein der untergehenden Sonne schlagen die Menschen\nentweder auf den Topf und singen, oder sie seufzen laut über\ndas nahende Greisenalter. Unheil!	441-444	Beim Schein der untergehenden Sonne schlagen die Menschen\nentweder auf den Topf und singen, oder sie seufzen laut über\ndas nahende Greisenalter. Unheil!	cerrado	na
L3_b_comentario	Wie kann man den Schein der untergehenden Sonne lange\nfesthalten wollen!\nDer dritte Strich steht am Ende des unteren Zeichens, daher das Bild der\nuntergehenden Sonne. Der Strich ist gleichzeitig im Kernzeichen Dui, das\nden Herbst andeutet, und im Kernzeichen Sun, das das Wachstum bedeutet.\nDui bedeutet andererseits Heiterkeit und Sun Seufzen.	441-444	Wie kann man den Schein der untergehenden Sonne lange\nfesthalten wollen!\nDer dritte Strich steht am Ende des unteren Zeichens, daher das Bild der\nuntergehenden Sonne. Der Strich ist gleichzeitig im Kernzeichen Dui, das\nden Herbst andeutet, und im Kernzeichen Sun, das das Wachstum bedeutet.\nDui bedeutet andererseits Heiterkeit und Sun Seufzen.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	441-444	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Plötzlich ist sein Kommen. Es brennt auf, erstirbt, wird weg-\ngeworfen.	441-444	Plötzlich ist sein Kommen. Es brennt auf, erstirbt, wird weggeworfen.	cerrado	na
L4_b_comentario	Plötzlich ist sein Kommen."\nEs hat aber nichts an sich, durch das es aufgenommen würde.\nDer vierte Strich ist unruhig am Kreuzungspunkt der beiden Zeichen. Er\nwird von unten her bedrängt und von oben her verworfen.	441-444	Plötzlich ist sein Kommen."\nEs hat aber nichts an sich, durch das es aufgenommen würde.\nDer vierte Strich ist unruhig am Kreuzungspunkt der beiden Zeichen. Er\nwird von unten her bedrängt und von oben her verworfen.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	441-444	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Weinend in Strömen, seufzend und klagend. Heil!	441-444	Weinend in Strömen, seufzend und klagend. Heil!	cerrado	na
L5_b_comentario	Das Heil der Sechs auf fünftem Platz haftet am König und\nFürsten.\nDer fünfte Platz ist der Platz des Herrschers. Da der Strich weich ist, so ist er\nnicht hochmütig, sondern demütig und traurig. (Er steht oben im Kernzeichen\nDui, der Mund, daher die Klage.) Darauf beruht sein Heil!	441-444	Das Heil der Sechs auf fünftem Platz haftet am König und\nFürsten.\nDer fünfte Platz ist der Platz des Herrschers. Da der Strich weich ist, so ist er\nnicht hochmütig, sondern demütig und traurig. (Er steht oben im Kernzeichen\nDui, der Mund, daher die Klage.) Darauf beruht sein Heil!	cerrado	coincide_pass02
L6_etiqueta	Obere Neun:	441-444	Obere Neun:	cerrado	na
L6_a_oraculo	Der König gebraucht ihn, auszuziehen und zu züchtigen. Am\nbesten ist es dann, die Häupter zu töten und die Nachläufer\ngefangen zu nehmen. Kein Makel.	441-444	Der König gebraucht ihn, auszuziehen und zu züchtigen. Am\nbesten ist es dann, die Häupter zu töten und die Nachläufer\ngefangen zu nehmen. Kein Makel.	cerrado	na
L6_b_comentario	Der König gebraucht ihn, auszuziehen und zu züchtigen":\num das Land in Zucht zu bringen.\nDer König ist der Herr des Zeichens auf fünftem Platz. Er benützt den oberen\nStrich, die Waffen zu führen. Das Zeichen Li hat als Bild Waffen und Wehr.\nDer Strich ist oben und stark, darum ist er korrekt und treibt das Kriege-\nrische nicht zu weit. Er zeigt das Licht auf seiner Höhe.\n9 Das Buch der Wandlungen II\n咸\n​3WEITE ABTEILUNG	441-444	"Der König gebraucht ihn, auszuziehen und zu züchtigen":\num das Land in Zucht zu bringen.\nDer König ist der Herr des Zeichens auf fünftem Platz. Er benützt den oberen\nStrich, die Waffen zu führen. Das Zeichen Li hat als Bild Waffen und Wehr.\nDer Strich ist oben und stark, darum ist er korrekt und treibt das Kriegerische nicht zu weit. Er zeigt das Licht auf seiner Höhe.\n9 Das Buch der Wandlungen II\nE\nHIFIICHIE@HIEIIEII#RI#IIGII#HI@HIERIGHIERIGIIBIL\n3WEITE ABTEILUNG\n+IÐHI#SI#IIBIIDIIEXIERI#II@HIER:@RIGHIERIBII#IIÐI:	cerrado	coincide_ninguno
yong_etiqueta		441-444		vacio_en_libro	na
yong_a_oraculo		441-444		vacio_en_libro	na
yong_b_comentario		441-444		vacio_en_libro	na
wen_yen		441-444		vacio_en_libro	na
wen_yen_note		441-444		vacio_en_libro	na
hex_fin	30				

