campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		329	Das Empfangende wirkt erhabenes Gelingen,\nfördernd durch die Beharrlichkeit einer Stute.\nHat der Edle etwas zu unternehmen und will voraus,\nso geht er irre; doch folgt er nach, so findet er Leitung.\nFördernd ist es, im Westen und Süden Freunde zu finden,\nim Osten und Norden der Freunde zu entraten.\nRuhige Beharrlichkeit bringt Heil.	cerrado	na
commentary_decision	Vollkommen fürwahr ist die Erhabenheit des Empfangenden.\nAlle Wesen verdanken ihm ihre Geburt, da es hingebend das\nHimmlische empfängt.\nDies ist die Erklärung des Worts,,erhaben" im Urteil.\nDie Größe des Empfangenden wird als vollkommen bezeichnet. Vollkommen\nist, was das Vorbild erreicht. Somit ist darin die Bedingtheit durch das\nSchöpferische schon zum Ausdruck gebracht. Während das Schöpferische\ndas Zeugende ist, dem die Wesen ihren Anfang verdanken, indem die Seele\nvon ihm stammt, ist das Empfangende das Gebärende, das den Samen des\nHimmlischen in sich aufnimmt und den Wesen ihre leibliche Organisation gibt.\nDas Empfangende trägt in seinem Reichtum alle Dinge. Seine\nArt ist in Übereinstimmung mit dem Grenzenlosen. Es um-\nfaßt alles in seiner Weite und erleuchtet alles in seiner Größe.\nDurch dasselbe kommen alle Einzelwesen zum Gelingen.\nDies ist die Erklärung des Worts,,Gelingen" im Urteil. Auch hier ist der\nergänzende Gegensatz zum Schöpferischen. Während das Schöpferische die\nDinge schirmt, d. h. von oben bedeckt, trägt das Empfangende sie als eine\nbeständig dauernde Unterlage. Sein Wesen ist unbegrenzte Übereinstim-\nmung mit dem Schöpferischen. Daraus ergibt sich sein Gelingen. Während\ndie Bewegung des Schöpferischen die gerade Bewegung nach vorn, seine\nRuhe der Stillstand ist, so ist die Ruhe des Empfangenden das Geschlossen-\nsein und seine Bewegung das Sichöffnen. Im Ruhezustand des Geschlossen-\nseins umfaßt es alle Dinge wie in einem ungeheuren Mutterleib. Im Be-\nwegungszustand des Sichöffnens läßt es das himmlische Licht herein und\nbeleuchtet alles damit. Darauf beruht sein Gelingen, das sich im Gelingen\nder Wesen zeigt. Während das Gelingen des Schöpferischen darin besteht,\ndaß die Einzelwesen ihre bestimmte Form erhalten, bewirkt das Gelingen\ndes Empfangenden, daß sie gedeihen und sich entfalten.\nEine Stute gehört zum Geschlecht der Erde, sie läuft auf der\nErde ohne Grenze. Weich, hingebend, fördernd durch Be-\nharrlichkeit: so hat der Edle eine Richtung für seinen Wandel.\nWährend das Schöpferische durch den Drachen symbolisiert wird, der am\nHimmel fliegt, wird das Empfangende durch die Stute (Vereinigung von\nStärke und Hingebung) repräsentiert, die auf der Erde läuft. Die Weichheit\nund Hingebung darf die Stärke nicht ausschließen, denn die ist für das Emp-\nfangende nötig, um als Gehilfe des Schöpferischen in Betracht zu kommen.\nDie Stärke drückt sich aus in den Worten:,,Fördernd durch Beharrlichkeit",\ndie im Kommentar als Vorbild für den Wandel des Edlen erscheinen (Die\nInterpunktion weicht von der des Urteils ab. Nach dem Kommentar muß\ninfolge des Reims wörtlich übersetzen: ,,Fördernd durch Be-\nharrlichkeit! So hat der Edle, wohin er gehe." Im Urteil dagegen werden\nvon den meisten Erklärern die letzten Worte zum Folgenden gezogen:,,Hat\nder Edle etwas zu unternehmen und will voraus, so geht er irre. . . .").\nman\n-\n-\nVorangehen bringt Verirrung, weil man den Weg verliert.\nNachfolgen in Hingebung, so bekommt man die dauernde\nStellung.\nIn West und Süd bekommt man Freunde, so daß man mit\nseinesgleichen zusammengeht. In Ost und Nord muß man\nder Freunde entraten, so daß man endlich Heil erlangt.\nWenn das Empfangende von sich aus vorgehen wollte, so wiche es von\nseiner natürlichen Art ab und würde den Weg verfehlen. Indem es sich\nhingibt und dem Schöpferischen folgt, kommt es in die ihm angemessene\ndauernde Stellung.\nWest und Süd ist nach der Anordnung des Königs Wen die Gegend, wo\ndie weiblichen Diagramme aufgestellt sind. Kun ist hier inmitten der\nTöchter. In Ost und Nord sind dagegen die männlichen Diagramme (Kiän\nmit den Söhnen), so daß das Empfangende in dieser Gegend allein ist. Aber\neben dieses Alleinsein mit dem Schöpferischen gereicht ihm zum Heil. So\nmuß die Erde mit dem Himmel allein sein, der Beamte dem Herrscher allein\ndienen, die Frau dem Mann allein anhängen.\nDas Heil der Ruhe und Beharrlichkeit beruht darauf, daß\nman der grenzenlosen Art der Erde entspricht.\nDie Erde ist still. Sie handelt nicht von sich aus, sondern nimmt beständig.\ndie Einflüsse des Himmels in sich auf. Dadurch wird sie in ihrem Leben un-\nerschöpflich und ewig. So erlangt auch der Mensch Ewigkeit dadurch, daß\ner nicht in eitler Selbstgeschäftigkeit alles von sich aus machen will, sondern\nsich ruhig und beständig den Anregungen öffnet, die ihm aus den Tiefen\nder schöpferischen Kräfte her zufließen.	329-331	Vollkommen fürwahr ist die Erhabenheit des Empfangenden.\nAlle Wesen verdanken ihm ihre Geburt, da es hingebend das\nHimmlische empfängt.\nDies ist die Erklärung des Worts„erhaben" im Urteil.\nDie Größe des Empfangenden wird als vollkommen bezeichnet. Vollkommen\nist, was das Vorbild erreicht. Somit ist darin die Bedingtheit durch das\nSchöpferische schon zum Ausdruck gebracht. Während das Schöpferische\ndas Zeugende ist, dem die Wesen ihren Anfang verdanken, indem die Seele\nvon ihm stammt, ist das Empfangende das Gebärende, das den Samen des\nHimmlischen in sich aufnimmt und den Wesen ihre leibliche Organisation gibt.\nDas Empfangende trägt in seinem Reichtum alle Dinge. Seine\nArt ist in Übereinstimmung mit dem Grenzenlosen. Es um-\nfaßt alles in seiner Weite und erleuchtet alles in seiner Größe.\nDurch dasselbe kommen alle Einzelwesen zum Gelingen.\nDies ist die Erklärung des Worts„Gelingen" im Urteil. Auch hier ist der\nergänzende Gegensatz zum Schöpferischen. Während das Schöpferische die\nDinge schirmt, d. h. von oben bedeckt, trägt das Empfangende sie als eine\nbeständig dauernde Unterlage. Sein Wesen ist unbegrenzte Übereinstim-\nmung mit dem Schöpferischen. Daraus ergibt sich sein Gelingen. Während\ndie Bewegung des Schöpferischen die gerade Bewegung nach vorn, seine\nRuhe der Stillstand ist, so ist die Ruhe des Empfangenden das Geschlossen-\nsein und seine Bewegung das Sichöffnen. Im Ruhezustand des Geschlossen-\nseins umfaßt es alle Dinge wie in einem ungeheuren Mutterleib. Im Be-\nwegungszustand des Sichöffnens läßt es das himmlische Licht herein und\nbeleuchtet alles damit. Darauf beruht sein Gelingen, das sich im Gelingen\nder Wesen zeigt. Während das Gelingen des Schöpferischen darin besteht,\ndaß die Einzelwesen ihre bestimmte Form erhalten, bewirkt das Gelingen\ndes Empfangenden, daß sie gedeihen und sich entfalten.\nEine Stute gehört zum Geschlecht der Erde, sie läuft auf der\nErde ohne Grenze. Weich, hingebend, fördernd durch Be-\nharrlichkeit: so hat der Edle eine Richtung für seinen Wandel.\nWährend das Schöpferische durch den Drachen symbolisiert wird, der am\nHimmel fliegt, wird das Empfangende durch die Stute (Vereinigung von\nStärke und Hingebung) repräsentiert, die auf der Erde läuft. Die Weichheit\nund Hingebung darf die Stärke nicht ausschließen, denn die ist für das Emp-\nfangende nötig, um als Gehilfe des Schöpferischen in Betracht zu kommen.\nDie Stärke drückt sich aus in den Worten:„Fördernd durch Beharrlichkeit",\ndie im Kommentar als Vorbild für den Wandel des Edlen erscheinen (Die\nInterpunktion weicht von der des Urteils ab. Nach dem Kommentar muß\ninfolge des Reims wörtlich übersetzen: „Fördernd durch Be-\nharrlichkeit! So hat der Edle, wohin er gehe." Im Urteil dagegen werden\nvon den meisten Erklärern die letzten Worte zum Folgenden gezogen:„Hat\nder Edle etwas zu unternehmen und will voraus, so geht er irre. . . .").\nman\n-\n-\nVorangehen bringt Verirrung, weil man den Weg verliert.\nNachfolgen in Hingebung, so bekommt man die dauernde\nStellung.\nIn West und Süd bekommt man Freunde, so daß man mit\nseinesgleichen zusammengeht. In Ost und Nord muß man\nder Freunde entraten, so daß man endlich Heil erlangt.\nWenn das Empfangende von sich aus vorgehen wollte, so wiche es von\nseiner natürlichen Art ab und würde den Weg verfehlen. Indem es sich\nhingibt und dem Schöpferischen folgt, kommt es in die ihm angemessene\ndauernde Stellung.\nWest und Süd ist nach der Anordnung des Königs Wen die Gegend, wo\ndie weiblichen Diagramme aufgestellt sind. Kun ist hier inmitten der\nTöchter. In Ost und Nord sind dagegen die männlichen Diagramme (Kiän\nmit den Söhnen), so daß das Empfangende in dieser Gegend allein ist. Aber\neben dieses Alleinsein mit dem Schöpferischen gereicht ihm zum Heil. So\nmuß die Erde mit dem Himmel allein sein, der Beamte dem Herrscher allein\ndienen, die Frau dem Mann allein anhängen.\nDas Heil der Ruhe und Beharrlichkeit beruht darauf, daß\nman der grenzenlosen Art der Erde entspricht.\nDie Erde ist still. Sie handelt nicht von sich aus, sondern nimmt beständig.\ndie Einflüsse des Himmels in sich auf. Dadurch wird sie in ihrem Leben un-\nerschöpflich und ewig. So erlangt auch der Mensch Ewigkeit dadurch, daß\ner nicht in eitler Selbstgeschäftigkeit alles von sich aus machen will, sondern\nsich ruhig und beständig den Anregungen öffnet, die ihm aus den Tiefen\nder schöpferischen Kräfte her zufließen.	cerrado	coincide_ninguno
image_oraculo	Der Zustand der Erde ist die empfangende Hingebung.\nSo trägt der Edle weiträumigen Wesens die Außenwelt.\nDer Himmel bewegt sich in Kraft. Darum heißt es von ihm:,,er geht". Die\nErde vollendet durch die Gestalt. Darum heißt es von ihr:,,Zustand". Die\nErde ist verdoppelt, das deutet auf ihre Masse, die nötig ist, damit sie sich\nhingeben kann, ohne ihr Wesen zu verlieren. So muß auch der Mensch\ninnere Stärke, Masse des Wesens und Weiträumigkeit besitzen, um im-\nstande zu sein, die Welt zu ertragen, ohne durch sie beeinflußt zu werden.\nAnfangs Sechs¹:\n,,Tritt man auf Reif, so naht das feste Eis":\nWenn das Dunkle erst anfängt zu erstarren und auf diesem\nWeg fortmacht, so kommt es bis zum festen Eis.\nDer erste Strich enthält eine Warnung, daß man die Anfänge des Bösen nicht\ngering achten soll; denn wenn man es sich selber überläßt, so führt es mit\nNotwendigkeit weiter, wie das Eis des Winters auf den Reif des Herbstes folgt.\nSechs auf zweitem Platz:\nDie Bewegung der Sechs auf zweitem Platz 2\nist gerade und dadurch rechtwinklig.\n,,Ohne Absicht bleibt nichts ungefördert";\ndenn in der Art der Erde liegt das Licht.\nDadurch daß das Empfangende sich in seinen Bewegungen nach dem Schöpfe-\nrischen richtet, werden die Bewegungen gerade so, wie sie sein sollen. So\nerzeugt die Erde alle Geschöpfe, jedes nadi seiner Art, wie es dem Willen\n1 Andere Lesart: Anfangs eine Sechs: Tritt man auf Reif: das Dunkle beginnt zu er-\nstarren. Fährt es auf diesem Wege fort, so kommt es zum festen Eis. 2 Die Sechs\nauf zweitem Platz wird im Text des Kommentars ausdrücklich genannt als Herr des\nZeichens.	331	Des Erde Natur ist empfänglich und dienend.\nSo trägt der Edle die Welt mit seiner umfassenden Fruchtbarkeit.	cerrado	coincide_ninguno
commentary_image	des Schöpfers entspricht. Das Rechtwinklige, Feste bezieht sich auf das Un-\nveränderliche. Jede Art von Lebewesen hat ihre festen Daseinsgesetze, nach\ndenen sie sich in unabänderlicher Weise entwickelt. Darin besteht die Größe\nder Erde.\nAber eben darum bedarf es keiner Absicht. Alles wird von selbst so, wie\nes schön ist; denn das Leben hat ein inneres Licht in dem Gesetz des\nHimmels, nach dem es unwillkürlich handeln muß.\nSechs auf drittem Platz:\n,,Verborgene Linien; man vermag beharrlich zu bleiben."\nMan muß zur Zeit sie leuchten lassen.\n,,Folgst du etwa eines Königs Diensten\n(so suche nicht Werke, aber vollende)":\ndas zeigt, daß das Licht der Weisheit groß ist.\nDas Verbergen der Schönheit soll nicht zur Untätigkeit führen, sondern es\nbedeutet nur, daß man sie nicht unzeitig zeigt. Wenn es Zeit ist, dann muß\nman aus sich herausgehen.,,Geht man in die Dienste eines Königs" - das\nFolgende ist im Text des Kommentars unterdrückt, der häufig auf die Sätze\ndes Urtextes nur anspielt. Wenn man nicht prahlt mit seinen Verdiensten,\naber doch dafür sorgt, daß alles zustande kommt, so ist das ein Zeichen\ngroßer Weisheit.\nSechs auf viertem Platz:\n,,Zugebundener Sack. Kein Makel."\nDurch Vorsicht bleibt man frei von Schaden.\nEs ist hier eine Yin-Linie auf Yin-Platz, also die Yin-Kraft in ihrer Steige-\nrung, daher ist die Zusammenziehung so stark wie bei einem zugebundenen\nSack. Dadurch kommt natürlich eine gewisse Isolierung zustande, die aber\nfrei von Verpflichtungen macht.\nSechs auf fünftem Platz:\n""\n,Gelbes Untergewand bringt erhabenes Heil."\nDie Schönheit ist inwendig.\nDie Sechs auf fünftem Platz hat eine ähnliche Stellung wie die Sechs auf drittem\nPlatz. Auch hier ist durch den Platz eine gewisse Stärke gegeben, die durch\ndas Linienelement ausgeglichen ist. Darum auch hier wie dort verborgene\nSchönheit.\nObere Sechs:\n,,Drachen kämpfen auf dem Anger."\nDer Weg geht zu Ende.\n2 Das Buch der Wandlungen II\nDie obere Sechs sucht sich festzuhalten, obwohl die Situation der Dunkelheit\nschon zu Ende ist. In diesem Moment tritt das Schattige aus dem Gebiet des\nsittlich Indifferenten heraus und wird positiv böse. Es kommt daher zum\nKampf mit der von außen her dem Dunkel entgegentretenden lichten Urkraft,\nin dem beide Elemente Schaden leiden.\nAlle Striche sind Sechsen.\n,,Ewige Beständigkeit":\nes endet im Großen.\nIndem die Sechsen umschlagen, werden sie zu lichten, d. h. großen Strichen.	331	des Schöpfers entspricht. Das Rechtwinklige, Feste bezieht sich auf das Un-\nveränderliche. Jede Art von Lebewesen hat ihre festen Daseinsgesetze, nach\ndenen sie sich in unabänderlicher Weise entwickelt. Darin besteht die Größe\nder Erde.\nAber eben darum bedarf es keiner Absicht. Alles wird von selbst so, wie\nes schön ist; denn das Leben hat ein inneres Licht in dem Gesetz des\nHimmels, nach dem es unwillkürlich handeln muß.\nSechs auf drittem Platz:\n„Verborgene Linien; man vermag beharrlich zu bleiben."\nMan muß zur Zeit sie leuchten lassen.\n„Folgst du etwa eines Königs Diensten\n(so suche nicht Werke, aber vollende)":\ndas zeigt, daß das Licht der Weisheit groß ist.\nDas Verbergen der Schönheit soll nicht zur Untätigkeit führen, sondern es\nbedeutet nur, daß man sie nicht unzeitig zeigt. Wenn es Zeit ist, dann muß\nman aus sich herausgehen.„Geht man in die Dienste eines Königs" - das\nFolgende ist im Text des Kommentars unterdrückt, der häufig auf die Sätze\ndes Urtextes nur anspielt. Wenn man nicht prahlt mit seinen Verdiensten,\naber doch dafür sorgt, daß alles zustande kommt, so ist das ein Zeichen\ngroßer Weisheit.\nSechs auf viertem Platz:\n„Zugebundener Sack. Kein Makel."\nDurch Vorsicht bleibt man frei von Schaden.\nEs ist hier eine Yin-Linie auf Yin-Platz, also die Yin-Kraft in ihrer Steige-\nrung, daher ist die Zusammenziehung so stark wie bei einem zugebundenen\nSack. Dadurch kommt natürlich eine gewisse Isolierung zustande, die aber\nfrei von Verpflichtungen macht.\nSechs auf fünftem Platz:\n""\n,Gelbes Untergewand bringt erhabenes Heil."\nDie Schönheit ist inwendig.\nDie Sechs auf fünftem Platz hat eine ähnliche Stellung wie die Sechs auf drittem\nPlatz. Auch hier ist durch den Platz eine gewisse Stärke gegeben, die durch\ndas Linienelement ausgeglichen ist. Darum auch hier wie dort verborgene\nSchönheit.\nObere Sechs:\n„Drachen kämpfen auf dem Anger."\nDer Weg geht zu Ende.\n2 Das Buch der Wandlungen II\nDie obere Sechs sucht sich festzuhalten, obwohl die Situation der Dunkelheit\nschon zu Ende ist. In diesem Moment tritt das Schattige aus dem Gebiet des\nsittlich Indifferenten heraus und wird positiv böse. Es kommt daher zum\nKampf mit der von außen her dem Dunkel entgegentretenden lichten Urkraft,\nin dem beide Elemente Schaden leiden.\nAlle Striche sind Sechsen.\n„Ewige Beständigkeit":\nes endet im Großen.\nIndem die Sechsen umschlagen, werden sie zu lichten, d. h. großen Strichen.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	331-333	Anfangs Sechs:	cerrado	na
L1_a_oraculo		331-333	„Tritt man auf Reif, so naht das feste Eis":	cerrado	na
L1_b_comentario	,,Tritt man auf Reif, so naht das feste Eis":\nWenn das Dunkle erst anfängt zu erstarren und auf diesem\nWeg fortmacht, so kommt es bis zum festen Eis.\nDer erste Strich enthält eine Warnung, daß man die Anfänge des Bösen nicht\ngering achten soll; denn wenn man es sich selber überläßt, so führt es mit\nNotwendigkeit weiter, wie das Eis des Winters auf den Reif des Herbstes folgt.	331-333	„Tritt man auf Reif, so naht das feste Eis":\nWenn das Dunkle erst anfängt zu erstarren und auf diesem\nWeg fortmacht, so kommt es bis zum festen Eis.\nDer erste Strich enthält eine Warnung, daß man die Anfänge des Bösen nicht\ngering achten soll; denn wenn man es sich selber überläßt, so führt es mit\nNotwendigkeit weiter, wie das Eis des Winters auf den Reif des Herbstes folgt.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	331-333	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo		331-333	„Ohne Absicht bleibt nichts ungefördert";	cerrado	na
L2_b_comentario	Die Bewegung der Sechs auf zweitem Platz 2\nist gerade und dadurch rechtwinklig.\n,,Ohne Absicht bleibt nichts ungefördert";\ndenn in der Art der Erde liegt das Licht.\nDadurch daß das Empfangende sich in seinen Bewegungen nach dem Schöpfe-\nrischen richtet, werden die Bewegungen gerade so, wie sie sein sollen. So\nerzeugt die Erde alle Geschöpfe, jedes nadi seiner Art, wie es dem Willen\n1 Andere Lesart: Anfangs eine Sechs: Tritt man auf Reif: das Dunkle beginnt zu er-\nstarren. Fährt es auf diesem Wege fort, so kommt es zum festen Eis. 2 Die Sechs\nauf zweitem Platz wird im Text des Kommentars ausdrücklich genannt als Herr des\nZeichens.\ndes Schöpfers entspricht. Das Rechtwinklige, Feste bezieht sich auf das Un-\nveränderliche. Jede Art von Lebewesen hat ihre festen Daseinsgesetze, nach\ndenen sie sich in unabänderlicher Weise entwickelt. Darin besteht die Größe\nder Erde.\nAber eben darum bedarf es keiner Absicht. Alles wird von selbst so, wie\nes schön ist; denn das Leben hat ein inneres Licht in dem Gesetz des\nHimmels, nach dem es unwillkürlich handeln muß.	331-333	Die Bewegung der Sechs auf zweitem Platz 2\nist gerade und dadurch rechtwinklig.\n„Ohne Absicht bleibt nichts ungefördert";\ndenn in der Art der Erde liegt das Licht.\nDadurch daß das Empfangende sich in seinen Bewegungen nach dem Schöpfe-\nrischen richtet, werden die Bewegungen gerade so, wie sie sein sollen. So\nerzeugt die Erde alle Geschöpfe, jedes nadi seiner Art, wie es dem Willen\n1 Andere Lesart: Anfangs eine Sechs: Tritt man auf Reif: das Dunkle beginnt zu er-\nstarren. Fährt es auf diesem Wege fort, so kommt es zum festen Eis. 2 Die Sechs\nauf zweitem Platz wird im Text des Kommentars ausdrücklich genannt als Herr des\nZeichens.\ndes Schöpfers entspricht. Das Rechtwinklige, Feste bezieht sich auf das Un-\nveränderliche. Jede Art von Lebewesen hat ihre festen Daseinsgesetze, nach\ndenen sie sich in unabänderlicher Weise entwickelt. Darin besteht die Größe\nder Erde.\nAber eben darum bedarf es keiner Absicht. Alles wird von selbst so, wie\nes schön ist; denn das Leben hat ein inneres Licht in dem Gesetz des\nHimmels, nach dem es unwillkürlich handeln muß.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	331-333	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo		331-333	„Verborgene Linien; man vermag beharrlich zu bleiben."	cerrado	na
L3_b_comentario	,,Verborgene Linien; man vermag beharrlich zu bleiben."\nMan muß zur Zeit sie leuchten lassen.\n,,Folgst du etwa eines Königs Diensten\n(so suche nicht Werke, aber vollende)":\ndas zeigt, daß das Licht der Weisheit groß ist.\nDas Verbergen der Schönheit soll nicht zur Untätigkeit führen, sondern es\nbedeutet nur, daß man sie nicht unzeitig zeigt. Wenn es Zeit ist, dann muß\nman aus sich herausgehen.,,Geht man in die Dienste eines Königs" - das\nFolgende ist im Text des Kommentars unterdrückt, der häufig auf die Sätze\ndes Urtextes nur anspielt. Wenn man nicht prahlt mit seinen Verdiensten,\naber doch dafür sorgt, daß alles zustande kommt, so ist das ein Zeichen\ngroßer Weisheit.	331-333	„Verborgene Linien; man vermag beharrlich zu bleiben."\nMan muß zur Zeit sie leuchten lassen.\n„Folgst du etwa eines Königs Diensten\n(so suche nicht Werke, aber vollende)":\ndas zeigt, daß das Licht der Weisheit groß ist.\nDas Verbergen der Schönheit soll nicht zur Untätigkeit führen, sondern es\nbedeutet nur, daß man sie nicht unzeitig zeigt. Wenn es Zeit ist, dann muß\nman aus sich herausgehen.„Geht man in die Dienste eines Königs" - das\nFolgende ist im Text des Kommentars unterdrückt, der häufig auf die Sätze\ndes Urtextes nur anspielt. Wenn man nicht prahlt mit seinen Verdiensten,\naber doch dafür sorgt, daß alles zustande kommt, so ist das ein Zeichen\ngroßer Weisheit.	cerrado	coincide_ninguno
L4_etiqueta	Sechs auf viertem Platz:	331-333	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo		331-333	„Zugebundener Sack. Kein Makel."	cerrado	na
L4_b_comentario	,,Zugebundener Sack. Kein Makel."\nDurch Vorsicht bleibt man frei von Schaden.\nEs ist hier eine Yin-Linie auf Yin-Platz, also die Yin-Kraft in ihrer Steige-\nrung, daher ist die Zusammenziehung so stark wie bei einem zugebundenen\nSack. Dadurch kommt natürlich eine gewisse Isolierung zustande, die aber\nfrei von Verpflichtungen macht.	331-333	„Zugebundener Sack. Kein Makel."\nDurch Vorsicht bleibt man frei von Schaden.\nEs ist hier eine Yin-Linie auf Yin-Platz, also die Yin-Kraft in ihrer Steige-\nrung, daher ist die Zusammenziehung so stark wie bei einem zugebundenen\nSack. Dadurch kommt natürlich eine gewisse Isolierung zustande, die aber\nfrei von Verpflichtungen macht.	cerrado	coincide_ninguno
L5_etiqueta	Sechs auf fünftem Platz:	331-333	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo		331-333	„Gelbes Untergewand bringt erhabenes Heil."	cerrado	na
L5_b_comentario	""\n,Gelbes Untergewand bringt erhabenes Heil."\nDie Schönheit ist inwendig.\nDie Sechs auf fünftem Platz hat eine ähnliche Stellung wie die Sechs auf drittem\nPlatz. Auch hier ist durch den Platz eine gewisse Stärke gegeben, die durch\ndas Linienelement ausgeglichen ist. Darum auch hier wie dort verborgene\nSchönheit.	331-333	""\n,Gelbes Untergewand bringt erhabenes Heil."\nDie Schönheit ist inwendig.\nDie Sechs auf fünftem Platz hat eine ähnliche Stellung wie die Sechs auf drittem\nPlatz. Auch hier ist durch den Platz eine gewisse Stärke gegeben, die durch\ndas Linienelement ausgeglichen ist. Darum auch hier wie dort verborgene\nSchönheit.	cerrado	coincide_ninguno
L6_etiqueta	Obere Sechs:	331-333	Obere Sechs:	cerrado	na
L6_a_oraculo		331-333	„Drachen kämpfen auf dem Anger."	cerrado	na
L6_b_comentario	,,Drachen kämpfen auf dem Anger."\nDer Weg geht zu Ende.\n2 Das Buch der Wandlungen II\nDie obere Sechs sucht sich festzuhalten, obwohl die Situation der Dunkelheit\nschon zu Ende ist. In diesem Moment tritt das Schattige aus dem Gebiet des\nsittlich Indifferenten heraus und wird positiv böse. Es kommt daher zum\nKampf mit der von außen her dem Dunkel entgegentretenden lichten Urkraft,\nin dem beide Elemente Schaden leiden.	331-333	„Drachen kämpfen auf dem Anger."\nDer Weg geht zu Ende.\n2 Das Buch der Wandlungen II\nDie obere Sechs sucht sich festzuhalten, obwohl die Situation der Dunkelheit\nschon zu Ende ist. In diesem Moment tritt das Schattige aus dem Gebiet des\nsittlich Indifferenten heraus und wird positiv böse. Es kommt daher zum\nKampf mit der von außen her dem Dunkel entgegentretenden lichten Urkraft,\nin dem beide Elemente Schaden leiden.	cerrado	coincide_pass04
yong_etiqueta	Alle Striche sind Sechsen.	333	Alle Striche sind Sechsen.	cerrado	na
yong_a_oraculo		333	„Ewige Beständigkeit"	cerrado	na
yong_b_comentario	,,Ewige Beständigkeit":\nes endet im Großen.\nIndem die Sechsen umschlagen, werden sie zu lichten, d. h. großen Strichen.	333	„Ewige Beständigkeit":\nes endet im Großen.\nIndem die Sechsen umschlagen, werden sie zu lichten, d. h. großen Strichen.	cerrado	na
