campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Der Friede: "Das Kleine geht hin, das Große kommt her.\nHeil! Gelingen!"\nAuf diese Weise vereinigen sich Himmel und Erde, und alle\nWesen kommen in Verbindung.\nObere und Untere vereinigen sich, und ihr Wille ist gemein-\nsam.\nInnen ist das Lichte, außen das Schattige, innen Stärke und\naußen Hingebung, innen der Edle und außen der Gemeine.\nDer Weg des Edlen ist im Wachsen, der Weg des Gemeinen\nim Abnehmen.\nDas Zeichen in seiner Gesamterscheinung als Monatszeichen wird so auf-\ngefaßt, daß die starken Striche, die von unten eingetreten sind, im Auf-\nsteigen sind, während die schwachen Striche oben sich aus dem Zeichen\nzurückziehen. Daher "das Kleine geht hin, das Große kommt her".\nEine andere Auffassung ergibt sich aus der Bewegung der beiden Halb-\nzeichen gegeneinander. Das untere, aufsteigende ist Kiän, der Himmel. Das\nobere, sinkende ist Kun, die Erde. So vereinigen sich die beiden Urmächte,\nund alle Dinge kommen in Verbindung und Entwicklung entsprechend\ndem Zustand zu Beginn des Jahres.\n-\nAuf das Gebiet der Menschenwelt übertragen, in besonderer Beziehung auf\ndie beiden Striche auf dem fünften Platz, der den Fürsten darstellt, und dem\nzweiten Platz, der den Beamten darstellt, ergibt sich eine Einheit zwischen\nHohen und Niedrigen, deren Willen auf ein gemeinsames Ziel gerichtet ist.\nEine weitere Überlegung ergibt sich aus der Stellung der beiden Halb-\nzeichen innen (d. h. unten) und außen (d. h. oben). Innen ist die Yangkraft,\naußen die Yinkraft. Hier ist ein Gradunterschied zwischen der herrschen-\nden Yangkraft im Zentrum und der abhängigen Yinkraft an der Peripherie\nangedeutet; das ist näher ausgeführt durch die respektiven Eigenschaften\nder Stärke und Hingebung. Auch diese Stellung ist für beide Teile heilvoll.\nEine weitere Überlegung ergibt sich, aufs politische Gebiet übertragen, aus\ndem Wertunterschied der durch die lichten Striche symbolisierten Edlen und\nder durch die dunklen Striche symbolisierten Gemeinen. Die Guten sind im\nZentrum der Macht und des Einflusses, die Gemeinen sind draußen, dem\nEinfluß der Guten unterstellt. Auch das ist zum Heil des Ganzen.\nVon der Bewegung des Zeichens als Ganzem aus ergibt sich schließlich ein\nsieghaftes Aufsteigen der Prinzipien des Guten und ein Sichzurückziehen\nund Unterliegen der Prinzipien der Gemeinen.\nDas alles ist nicht willkürlich gemacht, sondern liegt in der Zeit. Es ist\nFrühlingszeit im Jahr und in der Geschichte, die durch dieses Zeichen dar-\ngestellt wird.	369-373	Der Friede: "Das Kleine geht hin, das Große kommt her.\nHeil! Gelingen!"\nAuf diese Weise vereinigen sich Himmel und Erde, und alle\nWesen kommen in Verbindung.\nObere und Untere vereinigen sich, und ihr Wille ist gemeinsam.\nInnen ist das Lichte, außen das Schattige, innen Stärke und\naußen Hingebung, innen der Edle und außen der Gemeine.\nDer Weg des Edlen ist im Wachsen, der Weg des Gemeinen\nim Abnehmen.\nDas Zeichen in seiner Gesamterscheinung als Monatszeichen wird so aufgefaßt, daß die starken Striche, die von unten eingetreten sind, im Aufsteigen sind, während die schwachen Striche oben sich aus dem Zeichen\nzurückziehen. Daher "das Kleine geht hin, das Große kommt her".\nEine andere Auffassung ergibt sich aus der Bewegung der beiden Halbzeichen gegeneinander. Das untere, aufsteigende ist Kiän, der Himmel. Das\nobere, sinkende ist Kun, die Erde. So vereinigen sich die beiden Urmächte,\nund alle Dinge kommen in Verbindung und Entwicklung - entsprechend\ndem Zustand zu Beginn des Jahres.\nAuf das Gebiet der Menschenwelt übertragen, in besonderer Beziehung auf\ndie beiden Striche auf dem fünften Platz, der den Fürsten darstellt, und dem\nzweiten Platz, der den Beamten darstellt, ergibt sich eine Einheit zwischen\nHohen und Niedrigen, deren Willen auf ein gemeinsames Ziel gerichtet ist.\nEine weitere Überlegung ergibt sich aus der Stellung der beiden Halbzeichen innen (d. h. unten) und außen (d. h. oben). Innen ist die Yangkraft,\naußen die Yinkraft. Hier ist ein Gradunterschied zwischen der herrschenden Yangkraft im Zentrum und der abhängigen Yinkraft an der Peripherie\nangedeutet; das ist näher ausgeführt durch die respektiven Eigenschaften\nder Stärke und Hingebung. Auch diese Stellung ist für beide Teile heilvoll.\nEine weitere Überlegung ergibt sich, aufs politische Gebiet übertragen, aus\ndem Wertunterschied der durch die lichten Striche symbolisierten Edlen und\nder durch die dunklen Striche symbolisierten Gemeinen. Die Guten sind im\nZentrum der Macht und des Einflusses, die Gemeinen sind draußen, dem\nEinfluß der Guten unterstellt. Auch das ist zum Heil des Ganzen.\nVon der Bewegung des Zeichens als Ganzem aus ergibt sich schließlich ein\nsieghaftes Aufsteigen der Prinzipien des Guten und ein Sichzurückziehen\nund Unterliegen der Prinzipien der Gemeinen.\nDas alles ist nicht willkürlich gemacht, sondern liegt in der Zeit. Es ist\nFrühlingszeit im Jahr und in der Geschichte, die durch dieses Zeichen dargestellt wird.	cerrado	coincide_pass04
image_oraculo	Himmel und Erde vereinigen sich: das Bild des Friedens. So\nteilt und vollendet der Herrscher den Lauf von Himmel und\nErde, verwaltet und ordnet die Gaben von Himmel und Erde\nund steht so dem Volke bei.\nDie menschliche Tätigkeit muß in Zeiten des Blühens die Natur unterstützen.\nSie muß eingeschränkt werden, wie die Erde die Wirkungen des Himmels\neinschränkt, um das Übermaß zu regeln. Auf der andern Seite muß sie ge-\nfördert werden, wie der Himmel die Gaben der Erde fördert, um Unge-\nnügendes auszugleichen. Auf diese Weise kommt der Segen der Natur dem\nVolk zugute. Das Wort "beistehen" heißt wörtlich zur Linken und Rechten"\nsein, was wiederum aus der Richtung von Yang (rechts) und Yin (links)\nhervorgeht.\nAnfangs Neun:	369-373	Himmel und Erde vereinigen sich: das Bild des Friedens.\nSo teilt und vollendet der Herrscher\nden Lauf von Himmel und Erde,\nverwaltet und ordnet die Gaben von Himmel und Erde\nund steht so dem Volke bei.	cerrado	coincide_ninguno
commentary_image	Himmel und Erde vereinigen sich: das Bild des Friedens. So\nteilt und vollendet der Herrscher den Lauf von Himmel und\nErde, verwaltet und ordnet die Gaben von Himmel und Erde\nund steht so dem Volke bei.\nDie menschliche Tätigkeit muß in Zeiten des Blühens die Natur unterstützen.\nSie muß eingeschränkt werden, wie die Erde die Wirkungen des Himmels\neinschränkt, um das Übermaß zu regeln. Auf der andern Seite muß sie ge-\nfördert werden, wie der Himmel die Gaben der Erde fördert, um Unge-\nnügendes auszugleichen. Auf diese Weise kommt der Segen der Natur dem\nVolk zugute. Das Wort "beistehen" heißt wörtlich zur Linken und Rechten"\nsein, was wiederum aus der Richtung von Yang (rechts) und Yin (links)\nhervorgeht.\nAnfangs Neun:	369-373	Die menschliche Tätigkeit muß in Zeiten des Blühens die Natur unterstützen.\nSie muß eingeschränkt werden, wie die Erde die Wirkungen des Himmels\neinschränkt, um das Übermaß zu regeln. Auf der andern Seite muß sie gefördert werden, wie der Himmel die Gaben der Erde fördert, um Ungenügendes auszugleichen. Auf diese Weise kommt der Segen der Natur dem\nVolk zugute. Das Wort "beistehen" heißt wörtlich "zur Linken und Rechten"\nsein, was wiederum aus der Richtung von Yang (rechts) und Yin (links)\nhervorgeht.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	369-373	Anfangs Neun:	cerrado	na
L1_a_oraculo	Zieht man Bandgras aus, so geht der Rasen mit. Jeder nach\nseiner Art. Unternehmungen bringen Heil.	369-373	Zieht man Bandgras aus, so geht der Rasen mit. Jeder nach\nseiner Art. Unternehmungen bringen Heil.	cerrado	na
L1_b_comentario	Zieht man Bandgras aus... Unternehmungen bringen Heil."\nDer Wille ist nach außen gerichtet.\nDie drei Striche des unteren Zeichens Kiän gehören zusammen und schreiten\nmiteinander fort. Der unterste Platz legt den Gedanken des Rasens nahe.\nDie Sechs auf viertem Platz vereinigt sich mit der Anfangsneun, daher\nbringt Hingehen-,,Unternehmungen" — Heil.	369-373	Zieht man Bandgras aus... Unternehmungen bringen Heil."\nDer Wille ist nach außen gerichtet.\nDie drei Striche des unteren Zeichens Kiän gehören zusammen und schreiten\nmiteinander fort. Der unterste Platz legt den Gedanken des Rasens nahe.\nDie Sechs auf viertem Platz vereinigt sich mit der Anfangsneun, daher\nbringt Hingehen„Unternehmungen" — Heil.	cerrado	coincide_ninguno
L2_etiqueta	Neun auf zweitem Platz:	369-373	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Die Ungebildeten in Milde tragen, entschlossen den Fluß\ndurchschreiten, das Ferne nicht vernachlässigen, die Genossen\nnicht berücksichtigen, so mag man es fertig bringen, in der\nMitte zu wandeln.	369-373	Die Ungebildeten in Milde tragen, entschlossen den Fluß\ndurchschreiten, das Ferne nicht vernachlässigen, die Genossen\nnicht berücksichtigen, so mag man es fertig bringen, in der\nMitte zu wandeln.	cerrado	na
L2_b_comentario	Die Ungebildeten in Milde tragen...\nSo mag man es fertig bringen, in der Mitte zu wandeln",\nweil das Licht groß ist.\nDas Zeichen Kiän umfaßt Kun, trägt das Ungebildete in Milde. Entschlossen\nden Fluß durchschreiten muß der Strich als unterster des Kernzeichens Dui,\ndas Wasser bedeutet. Der Strich muß die dazwischenliegenden überschrei-\nten, um mit Sechs auf fünftem Platz sich zu vereinigen. Die Fernen sind\nsymbolisiert durch die obere Sechs, die Freunde sind die beiden starken\nStriche von Kiän. Sie werden nicht berücksichtigt, weil Neun auf zweitem\nPlatz sich mit Sechs auf fünftem Platz vereinigt. "So mag man es fertig\nbringen, in der Mitte zu wandeln." Nach einer besonderen Erklärung:,,So\nerhält man Hilfe nämlich von Sechs auf fünftem Platz in der Mitte zu\nwandeln."	369-373	Die Ungebildeten in Milde tragen...\nSo mag man es fertig bringen, in der Mitte zu wandeln",\nweil das Licht groß ist.\nDas Zeichen Kiän umfaßt Kun, trägt das Ungebildete in Milde. Entschlossen\nden Fluß durchschreiten muß der Strich als unterster des Kernzeichens Dui,\ndas Wasser bedeutet. Der Strich muß die dazwischenliegenden überschreiten, um mit Sechs auf fünftem Platz sich zu vereinigen. Die Fernen sind\nsymbolisiert durch die obere Sechs, die Freunde sind die beiden starken\nStriche von Kiän. Sie werden nicht berücksichtigt, weil Neun auf zweitem\nPlatz sich mit Sechs auf fünftem Platz vereinigt.„So mag man es fertig\nbringen, in der Mitte zu wandeln." Nach einer besonderen Erklärung:„So\nerhält man Hilfe nämlich von Sechs auf fünftem Platz -, in der Mitte zu\nwandeln."	cerrado	coincide_ninguno
L3_etiqueta	Neun auf drittem Platz:	369-373	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Keine Ebene, auf die nicht ein Abhang folgt. Kein Hingang,\nauf den nicht die Wiederkehr folgt. Ohne Makel ist, wer be-\nharrlich bleibt in Gefahr. Beklage dich nicht über diese Wahr-\nheit, genieße das Glück, das du noch hast.	369-373	Keine Ebene, auf die nicht ein Abhang folgt. Kein Hingang,\nauf den nicht die Wiederkehr folgt. Ohne Makel ist, wer beharrlich bleibt in Gefahr. Beklage dich nicht über diese Wahrheit, genieße das Glück, das du noch hast.	cerrado	na
L3_b_comentario	Kein Hingang, auf den nicht die Wiederkehr folgt":\ndas ist die Grenze von Himmel und Erde.\nDer Strich ist in der Mitte des Zeichens, auf der Grenze zwischen Himmel\nund Erde, zwischen Yang und Yin. Da legt sich der Gedanke des Rück-\nschlags nahe. Aber der Strich ist sehr stark. Daher soll er nicht traurig\nsein, sondern nur stark und das Glück genießen (das Kernzeichen Dui, in\ndessen Mitte der Strich steht, bedeutet Mund, daher genießen, essen), das\njetzt noch da ist.	369-373	Kein Hingang, auf den nicht die Wiederkehr folgt":\ndas ist die Grenze von Himmel und Erde.\nDer Strich ist in der Mitte des Zeichens, auf der Grenze zwischen Himmel\nund Erde, zwischen Yang und Yin. Da legt sich der Gedanke des Rückschlags nahe. Aber der Strich ist sehr stark. Daher soll er nicht traurig\nsein, sondern nur stark und das Glück genießen (das Kernzeichen Dui, in\ndessen Mitte der Strich steht, bedeutet Mund, daher genießen, essen), das\njetzt noch da ist.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	369-373	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Er flattert hernieder, nicht pochend auf Reichtum,\nzusammen mit seinem Nächsten, arglos und wahrhaftig.	369-373	Er flattert hernieder, nicht pochend auf Reichtum,\nzusammen mit seinem Nächsten, arglos und wahrhaftig.	cerrado	na
L4_b_comentario	"Er flattert hernieder, nicht pochend auf Reichtum",\nalle haben sie das Wirkliche verloren.\n,,Arglos und wahrhaftig",\nim innersten Herzen wünscht er es.\nWie die drei unteren Striche zusammen aufsteigen, so senken sich die drei\noberen zusammen flatternd nieder. Nicht will einer allein den Reichtum\nfür sich haben. Er hat ,,das Wirkliche verloren", d. h. auf reellen Vorteil\nverzichtet, wie er winken würde, wenn der Strich sich egoistisch mit der\nAnfangssechs verbinden würde.	369-373	"Er flattert hernieder, nicht pochend auf Reichtum",\nalle haben sie das Wirkliche verloren.\n„Arglos und wahrhaftig",\nim innersten Herzen wünscht er es.\nWie die drei unteren Striche zusammen aufsteigen, so senken sich die drei\noberen zusammen flatternd nieder. Nicht will einer allein den Reichtum\nfür sich haben. Er hat "das Wirkliche verloren", d. h. auf reellen Vorteil\nverzichtet, wie er winken würde, wenn der Strich sich egoistisch mit der\nAnfangssechs verbinden würde.	cerrado	coincide_ninguno
L5_etiqueta	Sechs auf fünftem Platz:	369-373	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Der Herrscher I gibt seine Tochter in die Ehe. Das bringt\nSegen und erhabenes Heil.	369-373	Der Herrscher I gibt seine Tochter in die Ehe. Das bringt\nSegen und erhabenes Heil.	cerrado	na
L5_b_comentario	Das bringt Segen und erhabenes Heil",\nweil er zentral ist in der Ausführung dessen, was er wünscht.\nDas Kernzeichen Dschen bedeutet das Hervortreten des Herrschers (Gott\ntritt hervor im Zeichen Dschen). Der Strich steht über dem Kernzeichen Dui,\ndas die jüngste Tochter ist, daher die Tochter, die in die Ehe gebracht wird\nmit der an Rang niedrigeren Neun auf zweitem Platz\n1. Durch sein\nzentrales Wesen erlangt er die Erfüllung aller seiner Wünsche.\n-	369-373	Das bringt Segen und erhabenes Heil",\nweil er zentral ist in der Ausführung dessen, was er wünscht.\nDas Kernzeichen Dschen bedeutet das Hervortreten des Herrschers (Gott\ntritt hervor im Zeichen Dschen). Der Strich steht über dem Kernzeichen Dui,\ndas die jüngste Tochter ist, daher die Tochter, die in die Ehe gebracht wird\nmit der an Rang niedrigeren Neun auf zweitem Platz Durch sein\nzentrales Wesen erlangt er die Erfüllung aller seiner Wünsche.	cerrado	coincide_ninguno
L6_etiqueta	Obere Sechs:	369-373	Obere Sechs:	cerrado	na
L6_a_oraculo	Der Wall fällt wieder in den Graben. Jetzt brauche keine\nHeere. In der eigenen Stadt verkünde deine Befehle. Be-\nharrlichkeit bringt Beschämung.	369-373	Der Wall fällt wieder in den Graben. Jetzt brauche keine\nHeere. In der eigenen Stadt verkünde deine Befehle. Beharrlichkeit bringt Beschämung.	cerrado	na
L6_b_comentario	"Der Wall fällt wieder in den Graben."\nSeine Ordnungen geraten in Verwirrung.\nDie Erde auf dem höchsten Platz deutet den Wall an. Der Strich hat wie\ndie andern Yinstriche die Richtung nach unten, daher symbolisiert er das Fallen\nin den Graben. Kun bedeutet die Masse, das Heer. Das Kernzeichen Dui\n(Mund) legt Befehle nahe.\nDer Strich steht in Verbindung zu dem unruhigen Strich Neun auf drittem\nPlatz. So wird er auch in die dort prophezeiten Verwirrungen hineinge-\nzogen. Aber wenn man sich innerlich frei hält und für den engsten Kreis\nsorgt, so kann man sich vor dem bevorstehenden Ruin schützen - freilich\nnur im Stillen.\nIm allgemeinen erfüllt sich die Zeit mit Notwendigkeit.	369-373	"Der Wall fällt wieder in den Graben."\nSeine Ordnungen geraten in Verwirrung.\nDie Erde auf dem höchsten Platz deutet den Wall an. Der Strich hat wie\ndie andern Yinstriche die Richtung nach unten, daher symbolisiert er das Fallen\nin den Graben. Kun bedeutet die Masse, das Heer. Das Kernzeichen Dui\n(Mund) legt Befehle nahe.\nDer Strich steht in Verbindung zu dem unruhigen Strich Neun auf drittem\nPlatz. So wird er auch in die dort prophezeiten Verwirrungen hineingezogen. Aber wenn man sich innerlich frei hält und für den engsten Kreis\nsorgt, so kann man sich vor dem bevorstehenden Ruin schützen - freilich\nnur im Stillen.\n―\nIm allgemeinen erfüllt sich die Zeit mit Notwendigkeit.	cerrado	coincide_pass04
yong_etiqueta		369-373		vacio_en_libro	na
yong_a_oraculo		369-373		vacio_en_libro	na
yong_b_comentario		369-373		vacio_en_libro	na
wen_yen		369-373		vacio_en_libro	na
wen_yen_note		369-373		vacio_en_libro	na
hex_fin	11				


