campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Die Jugendtorheit zeigt unterhalb eines Berges eine Gefahr.\nGefahr und Stillstand: das ist Torheit.\nDas Bild des Zeichens, ein Berg mit einem wasserhaltigen Abgrund davor,\nebenso wie die Eigenschaften, eine Gefahr, vor der man stille steht, führen\nauf den Gedanken der Torheit.\n,,Die Torheit hat Gelingen."\nEiner, dem es gelingt, trifft bei seinem Handeln die rechte Zeit.\n,,Nicht ich suche den jungen Toren, der junge Tor sucht mich."\nDie beiderseitige Stellung ist entsprechend.\n,,Beim ersten Orakel antworte ich",\nweil die Stellung fest und zentral ist,\n,,Wenn einer zwei-, dreimal fragt, so ist das Belästigung.\nWenn er belästigt, so gebe ich keine Antwort."\nBelästigung ist Torheit.\nIn einem Toren das Rechte zu stärken,\ndas ist eine heilige Arbeit.\nDer Herr des ganzen Zeichens ist der starke zweite Strich. Er ist in der\nMitte des unteren Trigramms, also an zentraler Stelle. Da er stark ist und\nzentral, hat er Erfolg, indem er zur rechten zentralen Zeit handelt. Er be-\ndeutet einen Weisen an niederer Stelle, der die Fähigkeiten hat, einen\njugendlich unerfahrenen Herrscher in der rechten Weise zu beraten. Der\njugendliche Herrscher wird repräsentiert durch den schwachen fünften Strich,\nder mit dem starken zweiten Strich in Beziehung gegenseitiger Ent-\nsprechung steht. Da nun der fünfte Strich, der an hoher Stelle sich befindet,\nschwach ist, während der zweite, an niedriger Stelle stehende Strich seiner\nNatur nach stark ist, so ist damit ausgedrückt, daß nicht der starke Erzieher\nden jungen Toren aufsucht, sondern der junge Tor sich dem Erzieher bit-\ntend naht. Das ist das korrekte Verhältnis bei der Erziehung.\nWeil der zweite Strich stark und zentral ist, darum kann er auf die Fragen\ndes fünften Auskunft geben, wobei er ein festes Maß beobachtet. Wird das\ndurch lästiges Fragen gestört, so wird der Erzieher dem Zögling gegenüber\nauch unangenehm, indem er die Antwort versagt.\nDurch den letzten Satz: "In einem Toren das Rechte zu stärken, das ist eine\nheilige Arbeit" wird der Satz des Textes: "Fördernd ist Beharrlichkeit"\nausgeführt.\nAußer dem zweiten Strich ist auch der obere starke Strich damit beschäftigt,\ndie Jugendtorheit auszutreiben, während die übrigen vier Striche jugend-\nliche Toren verschiedener Art repräsentieren. Während der zweite Strich\nin zentraler Stellung die Milde repräsentiert, vertritt der obere die Strenge.	343-346	Die Jugendtorheit zeigt unterhalb eines Berges eine Gefahr.\nGefahr und Stillstand: das ist Torheit.\nDas Bild des Zeichens, ein Berg mit einem wasserhaltigen Abgrund davor,\nebenso wie die Eigenschaften, eine Gefahr, vor der man stille steht, führen\nauf den Gedanken der Torheit.\n„Die Torheit hat Gelingen."\nEiner, dem es gelingt, trifft bei seinem Handeln die rechte Zeit.\n"Nicht ich suche den jungen Toren, der junge Tor sucht mich."\nDie beiderseitige Stellung ist entsprechend.\n„Beim ersten Orakel antworte ich",\nweil die Stellung fest und zentral ist,\n„Wenn einer zwei-, dreimal fragt, so ist das Belästigung.\nWenn er belästigt, so gebe ich keine Antwort."\nBelästigung ist Torheit.\nIn einem Toren das Rechte zu stärken,\ndas ist eine heilige Arbeit.\nDer Herr des ganzen Zeichens ist der starke zweite Strich. Er ist in der\nMitte des unteren Trigramms, also an zentraler Stelle. Da er stark ist und\nzentral, hat er Erfolg, indem er zur rechten zentralen Zeit handelt. Er bedeutet einen Weisen an niederer Stelle, der die Fähigkeiten hat, einen\njugendlich unerfahrenen Herrscher in der rechten Weise zu beraten. Der\njugendliche Herrscher wird repräsentiert durch den schwachen fünften Strich,\nder mit dem starken zweiten Strich in Beziehung gegenseitiger Entsprechung steht. Da nun der fünfte Strich, der an hoher Stelle sich befindet,\nschwach ist, während der zweite, an niedriger Stelle stehende Strich seiner\nNatur nach stark ist, so ist damit ausgedrückt, daß nicht der starke Erzieher\nden jungen Toren aufsucht, sondern der junge Tor sich dem Erzieher bittend naht. Das ist das korrekte Verhältnis bei der Erziehung.\nWeil der zweite Strich stark und zentral ist, darum kann er auf die Fragen\ndes fünften Auskunft geben, wobei er ein festes Maß beobachtet. Wird das\ndurch lästiges Fragen gestört, so wird der Erzieher dem Zögling gegenüber\nauch unangenehm, indem er die Antwort versagt.\nDurch den letzten Satz: "In einem Toren das Rechte zu stärken, das ist eine\nheilige Arbeit" wird der Satz des Textes: "Fördernd ist Beharrlichkeit"\nausgeführt.\nAußer dem zweiten Strich ist auch der obere starke Strich damit beschäftigt,\ndie Jugendtorheit auszutreiben, während die übrigen vier Striche jugendliche Toren verschiedener Art repräsentieren. Während der zweite Strich\nin zentraler Stellung die Milde repräsentiert, vertritt der obere die Strenge.	cerrado	coincide_ninguno
image_oraculo	Unten am Berg kommt ein Quell hervor: das Bild der Jugend.\nSo nährt der Edle durch gründliches Handeln seinen Charakter.\nDer Quell unten am Berg ist noch klein und jugendlich. Die richtige Hand-\nlung entnimmt der Edle den geteilten Bildern. Er ist in seinem Wesen\ngründlich und klar wie ein Bergquell, und dadurch bekommt er die Ruhe in\nder Gefahr, die einen Berg in seiner großen Ruhe am Rande des Abgrunds\nnachahmt.\nAnfangs Sechs:	343-346	Unten am Berg kommt ein Quell hervor:\ndas Bild der Jugend.\nSo nährt der Edle durch gründliches Handeln\nseinen Charakter.	cerrado	coincide_ninguno
commentary_image	Unten am Berg kommt ein Quell hervor: das Bild der Jugend.\nSo nährt der Edle durch gründliches Handeln seinen Charakter.\nDer Quell unten am Berg ist noch klein und jugendlich. Die richtige Hand-\nlung entnimmt der Edle den geteilten Bildern. Er ist in seinem Wesen\ngründlich und klar wie ein Bergquell, und dadurch bekommt er die Ruhe in\nder Gefahr, die einen Berg in seiner großen Ruhe am Rande des Abgrunds\nnachahmt.\nAnfangs Sechs:	343-346	Der Quell unten am Berg ist noch klein und jugendlich. Die richtige Handlung entnimmt der Edle den geteilten Bildern. Er ist in seinem Wesen\ngründlich und klar wie ein Bergquell, und dadurch bekommt er die Ruhe in\nder Gefahr, die einen Berg in seiner großen Ruhe am Rande des Abgrunds\nnachahmt.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	343-346	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Um den Toren zu entwickeln, ist es fördernd, den Menschen\nin Zucht zu nehmen. Man soll die Fesseln abnehmen. So\nweitermachen bringt Beschämung.	343-346	Um den Toren zu entwickeln, ist es fördernd, den Menschen\nin Zucht zu nehmen. Man soll die Fesseln abnehmen. So\nweitermachen bringt Beschämung.	cerrado	na
L1_b_comentario	"Fördernd ist es, den Menschen in Zucht zu nehmen":\nNämlich um dem Gesetz Nachdruck zu verleihen.\nDer weiche Strich an unterer Stelle ist ein jugendlicher Tor, der noch keine feste\nRichtung hat. Er muß in Zucht genommen werden von dem über ihm stehen-\nden festen Strich auf zweitem Platz, damit sich bei ihm feste Grundsätze\nund Gewohnheiten bilden.	343-346	Fördernd ist es, den Menschen in Zucht zu nehmen":\nNämlich um dem Gesetz Nachdruck zu verleihen.\nDer weiche Strich an unterer Stelle ist ein jugendlicher Tor, der noch keine feste\nRichtung hat. Er muß in Zucht genommen werden von dem über ihm stehenden festen Strich auf zweitem Platz, damit sich bei ihm feste Grundsätze\nund Gewohnheiten bilden.	cerrado	coincide_pass04
L2_etiqueta	Neun auf zweitem Platz:	343-346	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Die Toren ertragen in Milde bringt Heil. Die Frauen zu neh-\nmen wissen bringt Heil. Der Sohn ist dem Hauswesen ge-\nwachsen.	343-346	Die Toren ertragen in Milde bringt Heil. Die Frauen zu nehmen wissen bringt Heil. Der Sohn ist dem Hauswesen gewachsen.	cerrado	na
L2_b_comentario	Der Sohn ist dem Hauswesen gewachsen",\ndenn fest und weich stehen in Verbindung.\nDie weiche Fünf steht zu der festen Zwei in Beziehung der Ergänzung.\nDarum läßt der Herr des Hauses, der nachgiebig ist, den Sohn, der fest ist,\nmachen. Dasselbe gilt vom staatlichen Leben, bei dem Verhältnis von Fürst\nund Beamten.\nDieser Strich ist der Herr des ganzen Zeichens.	343-346	Der Sohn ist dem Hauswesen gewachsen",\ndenn fest und weich stehen in Verbindung.\nDie weiche Fünf steht zu der festen Zwei in Beziehung der Ergänzung.\nDarum läßt der Herr des Hauses, der nachgiebig ist, den Sohn, der fest ist,\nmachen. Dasselbe gilt vom staatlichen Leben, bei dem Verhältnis von Fürst\nund Beamten.\nDieser Strich ist der Herr des ganzen Zeichens.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	343-346	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Nicht sollst du ein Mädchen nehmen, das einen ehernen Mann\nsieht und sich nicht im Besitz behält. Nichts ist fördernd.	343-346	Nicht sollst du ein Mädchen nehmen, das einen ehernen Mann\nsieht und sich nicht im Besitz behält. Nichts ist fördernd.	cerrado	na
L3_b_comentario	Man soll das Mädchen nicht nehmen, denn ihr Wandel folgt\nnicht der Ordnung.\nDer Strich ist weich und steht auf starkem Platz, zudem an der Stelle des\nÜbergangs vom unteren zum oberen Zeichen. Darum ist er der Versuchung,\nsich selbst zu verlieren, nicht gewachsen, und sein Wandel kommt darum\naus dem Geleise. Darum ist eine intime Verbindung nicht günstig. Der Text-\nkorrekturvorschlag von Dschu Hi, der statt,,ordnungsgemäß",,vorsichtig"\nlesen will, ist überflüssig.	343-346	Man soll das Mädchen nicht nehmen, denn ihr Wandel folgt\nnicht der Ordnung.\nDer Strich ist weich und steht auf starkem Platz, zudem an der Stelle des\nÜbergangs vom unteren zum oberen Zeichen. Darum ist er der Versuchung,\nsich selbst zu verlieren, nicht gewachsen, und sein Wandel kommt darum\naus dem Geleise. Darum ist eine intime Verbindung nicht günstig. Der Textkorrekturvorschlag von Dschu Hi, der statt,,ordnungsgemäß" "vorsichtig"\nlesen will, ist überflüssig.	cerrado	coincide_pass04
L4_etiqueta	Sechs auf viertem Platz:	343-346	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Beschränkte Jugendtorheit bringt Beschämung.	343-346	Beschränkte Jugendtorheit bringt Beschämung.	cerrado	na
L4_b_comentario	Die Beschämung der beschränkten Jugendtorheit kommt da-\nher, daß sie allein vom Wirklichen am entferntesten ist.\nEin weicher Strich auf schwachem Platz ohne Beziehung zu einem festen,\nrings umgeben von andern schwachen Strichen, ist durch diese Umstände\nvon jeder Beziehung zu einem wirklichen, das heißt festen Strich ausge-\nschlossen, darum ist er in seiner Jugendtorheit unverbesserlich beschränkt.	343-346	Die Beschämung der beschränkten Jugendtorheit kommt daher, daß sie allein vom Wirklichen am entferntesten ist.\nEin weicher Strich auf schwachem Platz ohne Beziehung zu einem festen,\nrings umgeben von andern schwachen Strichen, ist durch diese Umstände\nvon jeder Beziehung zu einem wirklichen, das heißt festen Strich ausgesdilossen, darum ist er in seiner Jugendtorheit unverbesserlich beschränkt.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	343-346	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Kindliche Torheit bringt Heil.	343-346	Kindliche Torheit bringt Heil.	cerrado	na
L5_b_comentario	Das Heil des kindlichen Toren kommt davon, daß er hinge-\nbend und sanft ist.\nDer fünfte Platz ist der Platz des Herrschers, aber da der Strich weich ist\nund zu dem festen Strich auf zweitem Platz in Beziehung steht, ist der Ge-\ndanke der Hingebung, d. h. der Höflichkeit in seinen Worten, und der\nSanftheit, d. h. der Bereitwilligkeit zu hören, ausgedrückt. Der Strich steht\nan der Spitze des oberen Kernzeichens Kun, dessen Wesen die Hingebung ist.	343-346	Das Heil des kindlichen Toren kommt davon, daß er hingebend und sanft ist.\nDer fünfte Platz ist der Platz des Herrschers, aber da der Strich weich ist\nund zu dem festen Strich auf zweitem Platz in Beziehung steht, ist der Gedanke der Hingebung, d. h. der Höflichkeit in seinen Worten, und der\nSanftheit, d. h. der Bereitwilligkeit zu hören, ausgedrückt. Der Strich steht\nan der Spitze des oberen Kernzeichens Kun, dessen Wesen die Hingebung ist.	cerrado	na
L6_etiqueta	Obere Neun:	343-346	Obere Neun:	cerrado	na
L6_a_oraculo	Beim Bestrafen der Torheit ist es nicht fördernd, Über-\ngriffe zu begehen, fördernd ist nur, Übergriffe abzuwehren.\n31.\nWarten	343-346	Beim Bestrafen der Torheit ist es nicht fördernd, Übergriffe zu begehen, fördernd ist nur, Übergriffe abzuwehren.\n31.\nWarten	cerrado	coincide_pass02
L6_b_comentario	Fördernd ist es, Übergriffe abzuwehren",\ndenn damit folgen Obere und Untere der Ordnung.\nDer starke Strich ist in Beziehung zu der schwachen Drei, die von der Ord-\nnung abgewichen ist und sich ohne Rücksicht auf das Gegebene vorwärts-\ndrängt. Sie wird von dem oberen Strich energisch in ihren Bereich zurück-\ngewiesen, so daß sie der Ordnung folgt. Aber da der Obere auch nicht zu\nweit geht, sondern rein defensiv bleibt, weicht er von der Ordnung nicht ab.	343-346	Fördernd ist es, Übergriffe abzuwehren",\ndenn damit folgen Obere und Untere der Ordnung.\nDer starke Strich ist in Beziehung zu der schwachen Drei, die von der Ordnung abgewichen ist und sich ohne Rücksicht auf das Gegebene vorwärtsdrängt. Sie wird von dem oberen Strich energisch in ihren Bereich zurückgewiesen, so daß sie der Ordnung folgt. Aber da der Obere auch nicht zu\nweit geht, sondern rein defensiv bleibt, weicht er von der Ordnung nicht ab.	cerrado	na
yong_etiqueta		343-346		vacio_en_libro	na
yong_a_oraculo		343-346		vacio_en_libro	na
yong_b_comentario		343-346		vacio_en_libro	na
wen_yen		343-346		vacio_en_libro	na
wen_yen_note		343-346		vacio_en_libro	na
hex_fin	4				
