campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	,,Das Zusammenhalten bringt Heil."\nZusammenhalten bedeutet gegenseitige Hilfe.\nDie Unteren sind hingebend und folgsam.\nDas Zeichen ist die Umkehrung des vorigen. Während dort der Feldherr,\nNeun auf zweitem Platz, der Mittelpunkt ist, ist es hier der starke, zentrale\nund korrekte Fürst, die Neun auf fünftem Platz. Alle übrigen Striche sind\nweich, daher das Verhältnis gegenseitiger Ergänzung und Hilfe. Die weichen\nStriche sind die Untertanen, die gehorchen. So wird durch die Gestalt des\nZeichens der Name erklärt.\n"Ergründe das Orakel nochmals, ob du Erhabenheit, Dauer\nund Beharrlichkeit hast. Dann ist kein Makel da"\ninfolge der Festigkeit und zentralen Stellung.\n"Die Unsicheren kommen allmählich herbei":\nSich\n&\ngais cute.\nOben und Unten entsprechen einander.\n,,Wer zu spät kommt, hat Unheil."\nSein Weg ist aus.\nDer Strich, auf den sich alles bezieht, ist der Fürst auf fünftem Platz. Ihm\nentsprechen die sämtlichen weichen Linien unterhalb. Das Zusammenhalten\nfindet unter diesen Fünf gegenseitig statt. Dadurch erlangen sie Macht, und\nes ist eine fröhliche Sache. Der Zurückbleibende, der sich dem allgemeinen\nZusammenhalten nicht anschließt, ist die obere Sechs, die ihre eigenen Wege\ngehen will, die aber in Nichts enden.\nDas Zeichen Bi, das Zusammenhalten, hat ebenso wie das Zeichen Tsui, die\nSammlung, Nr. 45, unten das Zeichen Kun, nur daß hier Kan, Wasser, dort\nDui, der See, oben ist. Beide Male ist die Bedeutung nicht sehr verschieden.\nDarum steht,,Erhabenheit, Dauer, Beharrlichkeit" hier beim ganzen Zeichen,\nbeim Zeichen Tsui dagegen bei der Neun auf fünftem Platz.\nBeim Zeichen Mong, Jugendtorheit, wird das erste Orakel" genannt und\nim Kommentar auf den festen, zentralen Strich hingewiesen. Dort ist Kan,\ndas Weisheit, Dunkel, Orakel bedeutet, unten. Der feste Strich erscheint\nalso zuerst. Hier heißt es: Ergründe das Orakel nochmals. Die Begrün-\ndung im Kommentar ist wieder der Hinweis auf den festen, zentralen Strich.\nAber hier ist Kan oben, der feste Strich erscheint also im zweiten, d. h.\noberen Zeichen.	358-361	„Das Zusammenhalten bringt Heil."\nZusammenhalten bedeutet gegenseitige Hilfe.\nDie Unteren sind hingebend und folgsam.\nDas Zeichen ist die Umkehrung des vorigen. Während dort der Feldherr,\nNeun auf zweitem Platz, der Mittelpunkt ist, ist es hier der starke, zentrale\nund korrekte Fürst, die Neun auf fünftem Platz. Alle übrigen Striche sind\nweich, daher das Verhältnis gegenseitiger Ergänzung und Hilfe. Die weichen\nStriche sind die Untertanen, die gehorchen. So wird durch die Gestalt des\nZeichens der Name erklärt.\n"Ergründe das Orakel nochmals, ob du Erhabenheit, Dauer\nund Beharrlichkeit hast. Dann ist kein Makel da"\ninfolge der Festigkeit und zentralen Stellung.\n"Die Unsicheren kommen allmählich herbei":\nOben und Unten entsprechen einander.\n"Wer zu spät kommt, hat Unheil."\nSein Weg ist aus.\nDer Strich, auf den sich alles bezieht, ist der Fürst auf fünftem Platz. Ihm\nentsprechen die sämtlichen weichen Linien unterhalb. Das Zusammenhalten\nfindet unter diesen Fünf gegenseitig statt. Dadurch erlangen sie Macht, und\nes ist eine fröhliche Sache. Der Zurückbleibende, der sich dem allgemeinen\nZusammenhalten nicht anschließt, ist die obere Sechs, die ihre eigenen Wege\ngehen will, die aber in Nichts enden.\nDas Zeichen Bi, das Zusammenhalten, hat ebenso wie das Zeichen Tsui, die\nSammlung, Nr. 45, unten das Zeichen Kun, nur daß hier Kan, Wasser, dort\nDui, der See, oben ist. Beide Male ist die Bedeutung nicht sehr verschieden.\nDarum steht,,Erhabenheit, Dauer, Beharrlichkeit" hier beim ganzen Zeichen,\nbeim Zeichen Tsui dagegen bei der Neun auf fünftem Platz.\nBeim Zeichen Mong, Jugendtorheit, wird das „erste Orakel" genannt und\nim Kommentar auf den festen, zentralen Strich hingewiesen. Dort ist Kan,\ndas Abgründige, das Dunkle, unten. Orakel bedeutet, daß der feste Strich\nerscheint also zuerst. Hier heißt es: Ergründe das Orakel nochmals. Die Begründung im Kommentar ist wieder der Hinweis auf den festen, zentralen Strich.\nAber hier ist Kan oben, der feste Strich erscheint also im zweiten, d. h.\noberen Zeichen.	cerrado	coincide_ninguno
image_oraculo	Auf der Erde ist Wasser: das Bild des Zusammenhaltens. So\nhaben die Könige der Vorzeit die einzelnen Staaten als Lehen\nvergeben und mit den Lehnsfürsten freundlichen Verkehr ge-\npflegt.\nDas Wasser auf der Erde hält mit ihr zusammen. Davon ist positiv die\ndoppelte Lehre abgeleitet: Wie das Wasser die Erde durchdringt und be-\nfeuchtet, so sollen die Lehen von oben her verteilt werden, und wie das\nWasser auf der Erde zusammenfließt, so soll die gesellschaftliche Organi-\nsation Zusammenhalt zeigen.\nAnfangs Sechs:	358-361	Auf der Erde ist Wasser: das Bild des Zusammenhaltens.\nSo haben die Könige der Vorzeit die einzelnen Staaten als\nLehen vergeben und mit den Lehensfürsten freundlichen Verkehr gepflegt.	cerrado	coincide_ninguno
commentary_image	Auf der Erde ist Wasser: das Bild des Zusammenhaltens. So\nhaben die Könige der Vorzeit die einzelnen Staaten als Lehen\nvergeben und mit den Lehnsfürsten freundlichen Verkehr ge-\npflegt.\nDas Wasser auf der Erde hält mit ihr zusammen. Davon ist positiv die\ndoppelte Lehre abgeleitet: Wie das Wasser die Erde durchdringt und be-\nfeuchtet, so sollen die Lehen von oben her verteilt werden, und wie das\nWasser auf der Erde zusammenfließt, so soll die gesellschaftliche Organi-\nsation Zusammenhalt zeigen.\nAnfangs Sechs:	358-361	Das Wasser auf der Erde hält mit ihr zusammen. Davon ist positiv die\ndoppelte Lehre abgeleitet: Wie das Wasser die Erde durchdringt und befeuchtet, so sollen die Lehen von oben her verteilt werden, und wie das\nWasser auf der Erde zusammenfließt, so soll die gesellschaftliche Organisation Zusammenhalt zeigen.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	358-361	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Halte wahr und treu zu ihm: das ist kein Makel.\nWahrheit wie eine volle Tonschüssel: so kommt schließlich\nvon außen her das Heil.	358-361	Halte wahr und treu zu ihm: das ist kein Makel.\nWahrheit wie eine volle Tonschüssel: so kommt schließlich\nvon außen her das Heil.	cerrado	na
L1_b_comentario	Die Anfangssechs des Zusammenhaltens trifft auf Heil von\nanderer Seite.\nist\n—\nDie Linie ist ganz unten und schwach und in keiner direkten Beziehung zum\nHerrn des Zeichens. Aber da die Gesinnung des Zusammenhaltens wahr\nsie ist ganz unten im Zeichen Kun, dessen Eigenschaft die Hingebung\nso wird sie erlangen, was sie erstrebt, und zwar unerwartet von\naußen her. Die Erde hat als Bild den Kessel, das Gerät zum Auffangen des\nSegens, der von oben kommt.\nist\n-1	358-361	Die Anfangssechs des Zusammenhaltens trifft auf Heil von\nanderer Seite.\nDie Linie ist ganz unten und schwach und in keiner direkten Beziehung zum\nHerrn des Zeichens. Aber da die Gesinnung des Zusammenhaltens wahr\nist — sie ist ganz unten im Zeichen Kun, dessen Eigenschaft die Hingebung\nist —, so wird sie erlangen, was sie erstrebt, und zwar unerwartet von\naußen her. Die Erde hat als Bild den Kessel, das Gerät zum Auffangen des\nSegens, der von oben kommt.	cerrado	coincide_ninguno
L2_etiqueta	Sechs auf zweitem Platz:	358-361	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Halte zu ihm im Innern. Beharrlichkeit bringt Heil.	358-361	Halte zu ihm im Innern. Beharrlichkeit bringt Heil.	cerrado	na
L2_b_comentario	Halte zu ihm im Innern."\nVerliere dich nicht selbst.\nDie weiche Linie des inneren Zeichens, die in der Beziehung des Ent-\nsprechens zum Herrn des Zeichens steht, legt den Gedanken des innerlichen\nZusammenhaltens nahe. Aber eben weil dieses Zusammenhalten einer\ninneren Wahlverwandtschaft entspricht, also notwendig ist, bedarf es nicht\nunwürdiger äußerer Machenschaften.	358-361	Halte zu ihm im Innern."\nVerliere dich nicht selbst.\nDie weiche Linie des inneren Zeichens, die in der Beziehung des Entsprechens zum Herrn des Zeichens steht, legt den Gedanken des innerlichen\nZusammenhaltens nahe. Aber eben weil dieses Zusammenhalten einer\ninneren Wahlverwandtschaft entspricht, also notwendig ist, bedarf es nicht\nunwürdiger äußerer Machenschaften.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	358-361	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Du hältst zusammen mit Menschen, die nicht die rechten sind.	358-361	Du hältst zusammen mit Menschen, die nicht die rechten sind.	cerrado	na
L3_b_comentario	Du hältst zusammen mit Menschen, die nicht die rechten sind."\nIst das nicht schädlich?\nDie Linie ist schwach und an der Stelle des Übergangs, also unruhig, nicht\nzentral, nicht korrekt. Die Striche unter und über ihr sowie die obere Sechs,\nzu der eine Beziehung vorhanden ist, sind lauter dunkle Linien. Sie be-\ndeuten hier schlechte Menschen.	358-361	Du hältst zusammen mit Menschen, die nicht die rechten sind."\nIst das nicht schädlich?\nDie Linie ist schwach und an der Stelle des Übergangs, also unruhig, nicht\nzentral, nicht korrekt. Die Striche unter und über ihr sowie die obere Sechs,\nzu der eine Beziehung vorhanden ist, sind lauter dunkle Linien. Sie bedeuten hier schlechte Menschen.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	358-361	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Auch äußerlich halte zu ihm. Beharrlichkeit bringt Heil.	358-361	Auch äußerlich halte zu ihm. Beharrlichkeit bringt Heil.	cerrado	na
L4_b_comentario	Auch äußerlich halte zusammen mit Würdigen, um so dem\nOberen zu folgen.\nDer feste Strich auf fünftem Platz ist ein würdiger Herrscher, die weiche\nLinie auf viertem Platz repräsentiert den Minister. Ein Minister darf auch\näußerlich zeigen, daß er seinem würdigen Herrn zugetan ist. Es ist hier anders\nals bei Sechs auf zweitem Platz, die einen Beamten noch ohne Anstellung\nbedeutet. Während ein solcher zurückhaltend sein muß, um sich nichts zu\nvergeben, kann der Minister seine Zuneigung ruhig zeigen, da er in einem\nfesten amtlichen Verhältnis steht. Da die Linie von der Anfangssechs nicht\nangezogen wird, kann sie ungeteilt dem Oberen folgen.	358-361	Auch äußerlich halte zusammen mit Würdigen, um so dem\nOberen zu folgen.\nDer feste Strich auf fünftem Platz ist ein würdiger Herrscher, die weiche\nLinie auf viertem Platz repräsentiert den Minister. Ein Minister darf auch\näußerlich zeigen, daß er seinem würdigen Herrn zugetan ist. Es ist hier anders\nals bei Sechs auf zweitem Platz, die einen Beamten noch ohne Anstellung\nbedeutet. Während ein solcher zurückhaltend sein muß, um sich nichts zu\nvergeben, kann der Minister seine Zuneigung ruhig zeigen, da er in einem\nfesten amtlichen Verhältnis steht. Da die Linie von der Anfangssechs nicht\nangezogen wird, kann sie ungeteilt dem Oberen folgen.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	358-361	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Offenbarung des Zusammenhaltens. Der König läßt bei der\nJagd nur von drei Seiten treiben und verzichtet auf das Wild,\ndas vorne abbiegt. Die Bürger bedürfen nicht der Warnung.\nHeil!	358-361	Offenbarung des Zusammenhaltens. Der König läßt bei der\nJagd nur von drei Seiten treiben und verzichtet auf das Wild,\ndas vorne abbiegt. Die Bürger bedürfen nicht der Warnung.\nHeil!	cerrado	na
L5_b_comentario	Das Heil der "Offenbarung des Zusammenhaltens" beruht\ndarauf, daß der Platz korrekt und zentral ist.\nDie Widerstrebenden fahren lassen, die Hingebenden an-\nnehmen: das ist der Sinn von "er verzichtet auf das Wild, das\nvorne abbiegt".\n,,Die Bürger bedürfen nicht der Warnung",\ndenn der Obere macht sie zentral.\nHier ist das Bild des Herrschers, um den sich die Seinen aus innerer Natur\nsammeln. Er macht nur offenbar, was in jedem Einzelnen vorhanden ist.\nDie Zwanglosigkeit des Zusammenhaltens ist unter dem Bild einer kaiser-\nlichen Jagd und ihrer Bräuche gegeben. Das Wild, das angenommen wird,\nsind die unteren Linien, die sich freiwillig darbieten. Das Wild, das nicht\nberücksichtigt wird, weil es widerstrebt, ist die obere Sechs. Das Bild des\nJagens ist hier wie im vorigen Zeichen gebraucht. Allein dort wird das\nWild gejagt, hier wird es entlassen.\nDas untere Kernzeichen ist dort Dschen, dessen Bewegung nach oben geht.\nHier ist das obere Kernzeichen Gen, das Stillehalten. Daher geht von Neun\nauf fünftem Platz die Bewegung nur nach unten, nicht nach oben.	358-361	Das Heil der "Offenbarung des Zusammenhaltens" beruht\ndarauf, daß der Platz korrekt und zentral ist.\nDie Widerstrebenden fahren lassen, die Hingebenden annehmen: das ist der Sinn von "er verzichtet auf das Wild, das\nvorne abbiegt".\n„Die Bürger bedürfen nicht der Warnung",\ndenn der Obere macht sie zentral.\nHier ist das Bild des Herrschers, um den sich die Seinen aus innerer Natur\nsammeln. Er macht nur offenbar, was in jedem Einzelnen vorhanden ist.\nDie Zwanglosigkeit des Zusammenhaltens ist unter dem Bild einer kaiserlichen Jagd und ihrer Bräuche gegeben. Das Wild, das angenommen wird,\nsind die unteren Linien, die sich freiwillig darbieten. Das Wild, das nicht\nberücksichtigt wird, weil es widerstrebt, ist die obere Sechs. Das Bild des\nJagens ist hier wie im vorigen Zeichen gebraucht. Allein dort wird das\nWild gejagt, hier wird es entlassen.\nDas untere Kernzeichen ist dort Dschen, dessen Bewegung nach oben geht.\nHier ist das obere Kernzeichen Gen, das Stillehalten. Daher geht von Neun\nauf fünftem Platz die Bewegung nur nach unten, nicht nach oben.	cerrado	na
L6_etiqueta	Obere Sechs:	358-361	Obere Sechs:	cerrado	na
L6_a_oraculo	Er findet zum Zusammenhalten kein Haupt. Unheil.	358-361	Er findet zum Zusammenhalten kein Haupt. Unheil.	cerrado	na
L6_b_comentario	Er findet zum Zusammenhalten kein Haupt."\nDarum findet er auch nicht das rechte Ende.\n((\nDieser Strich stellt sich oberhalb des herrschenden Yangstrichs. Während\ndie unteren weichen Linien in diesem Yangstrich ihr Haupt finden, hat die\nobere Yinlinie kein Haupt, dem sie folgen könnte, und muß sich daher ver-\nirren, zumal da sie sich auf dem Gipfel des Zeichens "Gefahr* befindet.\nDer Ausdruck,,kein Haupt" kommt auch beim Zeichen "das Schöpferische"\nvor. Dort ist es eine günstige Bezeichnung, weil es sich um lauter feste\nStriche handelt und es so ein Zeichen von Demut ist. Hier ist der Ausdruck\nungünstig, weil es sich um eine weiche Linie handelt. Das Weiche ohne\nHaupt ist vom Übel, denn es ist haltlos.	358-361	Er findet zum Zusammenhalten kein Haupt."\nDarum findet er auch nicht das rechte Ende.\nDieser Strich stellt sich oberhalb des herrschenden Yangstrichs. Während\ndie unteren weichen Linien in diesem Yangstrich ihr Haupt finden, hat die\nobere Yinlinie kein Haupt, dem sie folgen könnte, und muß sich daher verirren, zumal da sie sich auf dem Gipfel des Zeichens "Gefahr" befindet.\nDer Ausdruck,,kein Haupt" kommt auch beim Zeichen "das Schöpferische"\nvor. Dort ist es eine günstige Bezeichnung, weil es sich um lauter feste\nStriche handelt und es so ein Zeichen von Demut ist. Hier ist der Ausdruck\nungünstig, weil es sich um eine weiche Linie handelt. Das Weiche ohne\nHaupt ist vom Übel, denn es ist haltlos.	cerrado	coincide_pass04
yong_etiqueta		358-361		vacio_en_libro	na
yong_a_oraculo		358-361		vacio_en_libro	na
yong_b_comentario		358-361		vacio_en_libro	na
wen_yen		358-361		vacio_en_libro	na
wen_yen_note		358-361		vacio_en_libro	na
hex_fin	8				

