campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Die Umwälzung: Wasser und Feuer dämpfen einander. Zwei\n1 Weil der Gedanke des Brunnens darauf beruht, daß das Wasser nach oben ge-\nbracht wird, darum werden die einzelnen Linien, je weiter sie oben sind, desto günstiger\nin ihrer Bedeutung.\nTöchter wohnen beisammen, aber ihre Gesinnungen ver-\nstehen einander nicht. Das bedeutet: Umwälzung.\n,,Am eignen Tag, da findest du Glauben":\nMan bewirkt eine Umwälzung, und man findet dabei Ver-\ntrauen.\nAufklärung und dadurch bewirkte Heiterkeit:\nDu schaffst großen Erfolg durch Gerechtigkeit.\nWenn man bei einer Umwälzung das Rechte trifft,\n,,so schwindet Reue".\nHimmel und Erde bewirken Umwälzung, und die vier Jahres-\nzeiten vollenden sich dadurch.\nTang und Wu bewirkten staatliche Umwälzungen, indem sie\nhingebend waren gegenüber dem Himmel und den Menschen\nentsprachen.\nDie Zeit der Umwälzung ist wahrlich groß.\nDie Mauserung beruht auf festen Gesetzen, sie ist vorbereitet. Dasselbe\nmuß der Fall sein mit den staatlichen Umwälzungen. Der Ausdruck: "am\neignen Tag" weist ähnlich wie das beim Zeichen Gu, die Arbeit am Ver-\ndorbenen, Nr. 18, der Fall war auf eines der zehn zyklischen Zeichen\nhin. Die zehn zyklischen Zeichen sind:\n-\n-\n1. Gia, 2. I, 3. Bing, 4. Ding, 5. Wu, 6. Gi, 7. Gong, 8. Sin, 9. Jen, 10. Gui.\nWie bei Nr. 18 schon erwähnt, hat das 8. dieser Zeichen, Sin, die Nebenbe-\ndeutung des Erneuerns, das 7., Gong, bedeutet Verändern. Das Vorher-\ngehende nun ist Gi. Also am Tag, ehe die Veränderung eintritt, findet man\nGlauben (daher in der Übersetzung der "eigne" Tag; Gi bedeutet auch\neigen). Wenn man die zyklischen Zeichen mit den Himmelsrichtungen der\nacht Diagramme des späteren Himmels zusammenstellt, so findet man, daß\nGi zusammen mit Kun\nes bedeutet Erde im Südwesten steht, mitten\nzwischen Dui im Westen und Li im Süden, d. h. eben zwischen den beiden Halb-\nzeichen des Diagramms, die sich bekämpfen und dämpfen. Die Erde in der\nMitte gleicht ihre Wirkungen aus, so daß die Klarheit des Feuers (Li) und\ndie Heiterkeit des Wassers (Dui) getrennt in die Erscheinung treten können.\nDaher Aufklärung und Heiterkeit als Bedingung des zu einer Umwälzung\nnötigen Vertrauens der Bevölkerung.\n-\nWie die Umwälzungen in der Natur nach festen Gesetzen sich vollziehen\nund dadurch das Jahr in seinem Kreislauf entsteht, so müssen auch die po-\nlitischen Revolutionen, die zur Beseitigung verrotteter Zustände zuweilen\nnotwendig werden können, sich nach ganz bestimmten Gesetzen richten:\n1. Es muß der richtige Zeitpunkt abgewartet werden können. 2. Man\nmuß in der richtigen Weise vorgehen, so daß man die Sympathie der Be-\nvölkerung auf seiner Seite hat und Ausschreitungen vermieden werden.\n3. Man muß ganz frei von allen selbstsüchtigen Absichten und korrekt sein.\n4. Die Anderung muß einem wirklichen Bedürfnis entsprechen. So waren\ndie großen Umwälzungen, die die Herrscher Tang und Wu im Lauf der Ge-\nschichte vollbracht haben.	516-519	Die Umwälzung: Wasser und Feuer dämpfen einander. Zwei\n¹ Weil der Gedanke des Brunnens darauf beruht, daß das Wasser nach oben gebracht wird, darum werden die einzelnen Linien, je weiter sie oben sind, desto günstiger\nin ihrer Bedeutung.\nTöchter wohnen beisammen, aber ihre Gesinnungen verstehen einander nicht. Das bedeutet: Umwälzung.\n„Am eignen Tag, da findest du Glauben":\nMan bewirkt eine Umwälzung, und man findet dabei Vertrauen.\nAufklärung und dadurch bewirkte Heiterkeit:\nDu schaffst großen Erfolg durch Gerechtigkeit.\nWenn man bei einer Umwälzung das Rechte trifft,\n,,so schwindet Reue".\nHimmel und Erde bewirken Umwälzung, und die vier Jahreszeiten vollenden sich dadurch.\nTang und Wu bewirkten staatliche Umwälzungen, indem sie\nhingebend waren gegenüber dem Himmel und den Menschen\nentsprachen.\nDie Zeit der Umwälzung ist wahrlich groß.\nDie Mauserung beruht auf festen Gesetzen, sie ist vorbereitet. Dasselbe\nmuß der Fall sein mit den staatlichen Umwälzungen. Der Ausdruck: "am\neignen Tag" weist ähnlich wie das beim Zeichen Gu, die Arbeit am Verdorbenen, Nr. 18, der Fall war auf eines der zehn zyklischen Zeichen\nhin. Die zehn zyklischen Zeichen sind:\n1. Gia, 2. I, 3. Bing, 4. Ding, 5. Wu, 6. Gi, 7. Gong, 8. Sin, 9. Jen, 10. Gui.\nWie bei Nr. 18 schon erwähnt, hat das 8. dieser Zeichen, Sin, die Nebenbedeutung des Erneuerns, das 7., Gong, bedeutet Verändern. Das Vorhergehende nun ist Gi. Also am Tag, ehe die Veränderung eintritt, findet man\nGlauben (daher in der Übersetzung der "eigne" Tag; Gi bedeutet auch\neigen). Wenn man die zyklischen Zeichen mit den Himmelsrichtungen der\nacht Diagramme des späteren Himmels zusammenstellt, so findet man, daß\nGi zusammen mit Kun\nes bedeutet Erde im Südwesten steht, mitten\nzwischen Dui im Westen und Li im Süden, d. h. eben zwischen den beiden Halbzeichen des Diagramms, die sich bekämpfen und dämpfen. Die Erde in der\nMitte gleicht ihre Wirkungen aus, so daß die Klarheit des Feuers (Li) und\ndie Heiterkeit des Wassers (Dui) getrennt in die Erscheinung treten können.\nDaher Aufklärung und Heiterkeit als Bedingung des zu einer Umwälzung\nnötigen Vertrauens der Bevölkerung.\n―――――\nWie die Umwälzungen in der Natur nach festen Gesetzen sich vollziehen\nund dadurch das Jahr in seinem Kreislauf entsteht, so müssen auch die politischen Revolutionen, die zur Beseitigung verrotteter Zustände zuweilen\nnotwendig werden können, sich nach ganz bestimmten Gesetzen richten:\n1. Es muß der richtige Zeitpunkt abgewartet werden können. 2. Man\n"\nPo\nདྲ་\nX\nmuß in der richtigen Weise vorgehen, so daß man die Sympathie der Bevölkerung auf seiner Seite hat und Ausschreitungen vermieden werden.\n3. Man muß ganz frei von allen selbstsüchtigen Absichten und korrekt sein.\n4. Die Anderung muß einem wirklichen Bedürfnis entsprechen. So waren\ndie großen Umwälzungen, die die Herrscher Tang und Wu im Lauf der Geschichte vollbracht haben.	cerrado	coincide_ninguno
image_oraculo	Im See ist Feuer: Das Bild der Umwälzung. So ordnet der\nEdle die Zeitrechnung und macht die Zeiten klar.\nDas Feuer im See bewirkt eine Umwälzung. Das Wasser löscht das Feuer,\ndas Feuer verdunstet das Wasser. Die Ordnung der Zeitrechnung des Ka-\nlenders wird nahegelegt durch das Zeichen Dui, das einen Zauberer, einen\nKalendermacher bedeutet. Das Klarmachen wird nahegelegt durch das\nZeichen Li, das Klarheit zur Eigenschaft hat.\nAnfangs Neun:	516-519	Im See ist Feuer: das Bild der Umwälzung.\nSo ordnet der Edle die Zeitrechnung\nund macht die Zeiten klar.	cerrado	coincide_ninguno
commentary_image	Im See ist Feuer: Das Bild der Umwälzung. So ordnet der\nEdle die Zeitrechnung und macht die Zeiten klar.\nDas Feuer im See bewirkt eine Umwälzung. Das Wasser löscht das Feuer,\ndas Feuer verdunstet das Wasser. Die Ordnung der Zeitrechnung des Ka-\nlenders wird nahegelegt durch das Zeichen Dui, das einen Zauberer, einen\nKalendermacher bedeutet. Das Klarmachen wird nahegelegt durch das\nZeichen Li, das Klarheit zur Eigenschaft hat.\nAnfangs Neun:	516-519	Das Feuer im See bewirkt eine Umwälzung. Das Wasser löscht das Feuer,\ndas Feuer verdunstet das Wasser. Die Ordnung der Zeitrechnung des Kalenders wird nahegelegt durch das Zeichen Dui, das einen Zauberer, einen\nKalendermacher bedeutet. Das Klarmachen wird nahegelegt durch das\nZeichen Li, das Klarheit zur Eigenschaft hat.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	516-519	Anfangs Neun:	cerrado	na
L1_a_oraculo	Man wird eingewickelt in das Fell einer gelben Kuh.	516-519	Man wird eingewickelt in das Fell einer gelben Kuh.	cerrado	na
L1_b_comentario	"Man wird eingewickelt in das Fell einer gelben Kuh."\nMan soll so nicht handeln.\nDas Zeichen Li hat die Kuh als Tier. Das Fell (go) wird durch den Namen\ndes Zeichens, der Fell oder Mauserung bedeutet, nahegelegt. Gelb ist die\nFarbe des mittleren, zweiten Strichs, durch den dieser erste festgehalten\nwird. An sich ist der Strich stark. Das Zeichen Li, dem er angehört, drängt\nnach oben; so liegt die Versuchung nahe, daß er eine Umwälzung beginnen\nwill. Aber die Neun auf viertem Platz steht nicht in Beziehung zu ihm, eben-\nsowenig die Sechs auf zweitem Platz, so daß der Zeitpunkt zum Handeln\nnoch nicht gekommen ist.	516-519	Man wird eingewickelt in das Fell einer gelben Kuh."\nMan soll so nicht handeln.\nDas Zeichen Li hat die Kuh als Tier. Das Fell (go) wird durch den Namen\ndes Zeichens, der Fell oder Mauserung bedeutet, nahegelegt. Gelb ist die\nFarbe des mittleren, zweiten Strichs, durch den dieser erste festgehalten\nwird. An sich ist der Strich stark. Das Zeichen Li, dem er angehört, drängt\nnach oben; so liegt die Versuchung nahe, daß er eine Umwälzung beginnen\nwill. Aber die Neun auf viertem Platz steht nicht in Beziehung zu ihm, ebensowenig die Sechs auf zweitem Platz, so daß der Zeitpunkt zum Handeln\nnoch nicht gekommen ist.	cerrado	coincide_pass04
L2_etiqueta	Neun auf zweitem Platz:	516-519	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Am eignen Tag, da mag man umwälzen. Aufbruch bringt\nHeil. Kein Makel.	516-519	Am eignen Tag, da mag man umwälzen. Aufbruch bringt\nHeil. Kein Makel.	cerrado	na
L2_b_comentario	Am eignen Tag, da mag man' umwälzen."\nDas Handeln bringt schönen Erfolg.\nDer Strich ist korrekt, zentral und klar. Der Platz ist der des Beamten.\nNach oben hin steht er zum Herrn des Zeichens, Neun auf fünftem Platz, in\nder Beziehung des Entsprechens, darum hat er die Möglichkeit des erfolg-\nreichen Handelns. Hier ist der Zeitpunkt, der im Urteil zum Gesamtzeichen\nals der rechte Zeitpunkt bezeichnet wurde, da man Glauben findet. Über\ndie Bedeutung der eigne Tag" (Gi Ji) vgl. oben. Hier ist die Konstellation\n"\nbesonders deutlich. Der Tag wird nahegelegt durch das Zeichen Li, der\nmittlere Strich ist der entsprechende Platz der Erde, die im Südwesten\nneben Li (Westen) steht.	516-519	Am eignen Tag, da mag man umwälzen."\nDas Handeln bringt schönen Erfolg.\nDer Strich ist korrekt, zentral und klar. Der Platz ist der des Beamten.\nNach oben hin steht er zum Herrn des Zeichens, Neun auf fünftem Platz, in\nder Beziehung des Entsprechens, darum hat er die Möglichkeit des erfolgreichen Handelns. Hier ist der Zeitpunkt, der im Urteil zum Gesamtzeichen\nals der rechte Zeitpunkt bezeichnet wurde, da man Glauben findet. Über\ndie Bedeutung "der eigne Tag" (Gi Ji) vgl. oben. Hier ist die Konstellation\nbesonders deutlich. Der Tag wird nahegelegt durch das Zeichen Li, der\nmittlere Strich ist der entsprechende Platz der Erde, die im Südwesten\nneben Li (Westen) steht.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	516-519	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Aufbruch bringt Unheil. Beharrlichkeit bringt Gefahr.\nWenn die Rede von der Umwälzung dreimal ergangen ist,\ndann mag man sich ihr zuwenden und wird Glauben finden.	516-519	Aufbruch bringt Unheil. Beharrlichkeit bringt Gefahr.\nWenn die Rede von der Umwälzung dreimal ergangen ist,\ndann mag man sich ihr zuwenden und wird Glauben finden.	cerrado	na
L3_b_comentario	Wenn die Rede von der Umwälzung dreimal ergangen ist,\ndann mag man sich ihr zuwenden":\nwohin will man es sonst kommen lassen?\nDer Strich ist stark und klar am Platz des Übergangs. Doch ist durch diese\nVerhältnisse die Gefahr der Überstürzung nahegelegt. Darum gilt es zu\nwarten, bis die Zeit gekommen ist. Die Beziehung zum obersten Strich\nkommt hier nicht in Betracht, da jener durch den fünften bereits gebunden\nist. Darum würde ein voreiliges Hingehen Gefahr bringen. Wenn das Feuer\ngegen das Wasser etwas ausrichten will, so muß es in seiner ganzen Ent-\nschlossenheit wirken. Alle drei Striche einheitlich zusammengefaßt: dann\nerst ist der Erfolg möglich.	516-519	Wenn die Rede von der Umwälzung dreimal ergangen ist,\ndann mag man sich ihr zuwenden":\n•\nwohin will man es sonst kommen lassen?\nDer Strich ist stark und klar am Platz des Übergangs. Doch ist durch diese\nVerhältnisse die Gefahr der Überstürzung nahegelegt. Darum gilt es zu\nwarten, bis die Zeit gekommen ist. Die Beziehung zum obersten Strich\nkommt hier nicht in Betracht, da jener durch den fünften bereits gebunden\nist. Darum würde ein voreiliges Hingehen Gefahr bringen. Wenn das Feuer\ngegen das Wasser etwas ausrichten will, so muß es in seiner ganzen Entschlossenheit wirken. Alle drei Striche einheitlich zusammengefaßt: dann\nerst ist der Erfolg möglich.	cerrado	coincide_pass04
L4_etiqueta	Neun auf viertem Platz:	516-519	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Die Reue schwindet. Man findet Glauben. Die Staatsord-\nnung zu wechseln bringt Heil.	516-519	Die Reue schwindet. Man findet Glauben. Die Staatsordnung zu wechseln bringt Heil.	cerrado	na
L4_b_comentario	Das Heil des Wechsels der Staatsordnung beruht darauf,\ndaß man für seine Gesinnung Glauben findet.\nDer Strich ist als starker Strich auf weichem Platz harmonisch ausgeglichen.\nEr steht zum Herrn des Zeichens in gleicher Art und Verbundenheit, daher\nfindet er Glauben. Hier ist die Zeit zur Änderung gekommen. Wenn es im\nText nicht nur Umwälzung, sondern Wechsel und Anderung heißt, so hat\ndas den Sinn, daß durch die Umwälzung nur das Alte beseitigt wird, die\nAnderung aber gleichzeitig auf das eingeführte Neue deutet.	516-519	Das Heil des Wechsels der Staatsordnung beruht darauf,\ndaß man für seine Gesinnung Glauben findet.\nDer Strich ist als starker Strich auf weichem Platz harmonisch ausgeglichen.\nEr steht zum Herrn des Zeichens in gleicher Art und Verbundenheit, daher\nfindet er Glauben. Hier ist die Zeit zur Änderung gekommen. Wenn es im\nText nicht nur Umwälzung, sondern Wechsel und Änderung heißt, so hat\ndas den Sinn, daß durch die Umwälzung nur das Alte beseitigt wird, die\nAnderung aber gleichzeitig auf das eingeführte Neue deutet.	cerrado	coincide_pass04
L5_etiqueta	Neun auf fünftem Platz:	516-519	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Der große Mann ändert wie ein Tiger. Noch ehe er das Ora-\nkel fragt, findet er Glauben.	516-519	Der große Mann ändert wie ein Tiger. Noch ehe er das Orakel fragt, findet er Glauben.	cerrado	na
L5_b_comentario	Der große Mann ändert wie ein Tiger":\nSeine Zeichnung ist deutlich.\nDer Strich steht zur Sechs auf zweitem Platz in Beziehung, daher hat er die\nKlarheit von Li zu seiner Verfügung. Das Zeichen Dui, in dessen Mitte der\nStrich steht, steht im Westen, dem Platz des weißen Tigers; die ent-\nsprechende Jahreszeit ist der Herbst, da die Haare der Tiere wechseln.\nFe\nA	516-519	Der große Mann ändert wie ein Tiger":\nSeine Zeichnung ist deutlich.\nDer Strich steht zur Sechs auf zweitem Platz in Beziehung, daher hat er die\nKlarheit von Li zu seiner Verfügung. Das Zeichen Dui, in dessen Mitte der\nStrich steht, steht im Westen, dem Platz des weißen Tigers; die entsprechende Jahreszeit ist der Herbst, da die Haare der Tiere wechseln.	cerrado	coincide_pass04
L6_etiqueta	Obere Sechs:	516-519	Obere Sechs:	cerrado	na
L6_a_oraculo	Der Edle ändert wie ein Panther. Der Geringe mausert sich\nim Gesicht. Aufbruch bringt Unheil. In Beharrlichkeit weilen\nbringt Heil.	516-519	Der Edle ändert wie ein Panther. Der Geringe mausert sich\nim Gesicht. Aufbruch bringt Unheil. In Beharrlichkeit weilen\nbringt Heil.	cerrado	na
L6_b_comentario	Der Edle ändert wie ein Panther."\nSeine Zeichnung ist feiner.\n"Der Geringe mausert sich im Gesicht";\ner ist hingebend und gehorcht dem Fürsten.\nDer Strich steht mit dem Herrn des Zeichens im Verhältnis des Zusammen-\nhaltens, daher die genauere Detailausführung ihm übertragen ist. Die\nStreifen des Panthers sind feiner als die des Tigers. Der Geringe ändert\nsich wenigstens äußerlich durch den überwiegenden Einfluß der Edlen.	516-519	Der Edle ändert wie ein Panther."\nSeine Zeichnung ist feiner.\n"Der Geringe mausert sich im Gesicht";\ner ist hingebend und gehorcht dem Fürsten.\nDer Strich steht mit dem Herrn des Zeichens im Verhältnis des Zusammenhaltens, daher die genauere Detailausführung ihm übertragen ist. Die\nStreifen des Panthers sind feiner als die des Tigers. Der Geringe ändert\nsich wenigstens äußerlich durch den überwiegenden Einfluß der Edlen.	cerrado	na
yong_etiqueta		516-519		vacio_en_libro	na
yong_a_oraculo		516-519		vacio_en_libro	na
yong_b_comentario		516-519		vacio_en_libro	na
wen_yen		516-519		vacio_en_libro	na
wen_yen_note		516-519		vacio_en_libro	na
hex_fin	49				
