campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		548-551	Das Sanfte. Durch Kleines Gelingen.\nFördernd ist es, zu haben, wohin man geht.\nFördernd ist es, den großen Mann zu sehen.	cerrado	na
commentary_decision	Wiederholtes Eindringen, um Gebote zu verbreiten.\nDas Feste dringt ein in die Mitte und das Korrekte, und sein\nWille geschieht.\nDie Weichen fügen sich beide den Festen, darum heißt es:\n,,Durch Kleines Gelingen. Fördernd ist es, zu haben, wohin\nman geht. Fördernd ist es, den großen Mann zu sehen."\nDas Zeichen setzt sich aus dem wiederholten Trigramm Sun zusammen. Sun\nbedeutet einerseits Sanftheit, Anpassung, andererseits Eindringen. Beim\nErteilen von Geboten kommt alles darauf an, daß sie wirklich eindringen in\ndas Bewußtsein der Untergebenen. Dies geschieht dadurch, daß sie ihrem\nVerständnis angepaßt werden. Es handelt sich um ein doppeltes Eindringen.\nZunächst das Eindringen des Befehls in das Gefühl des Untertanen, wo es\ndas in verborgenen Falten wohnende Böse zerteilt wie der Wind die Wol-\nken, und ein noch tieferes Eindringen in die Tiefen des Bewußtseins, wo\ndas verborgene Gute geweckt werden soll. Die Befehle müssen wiederholt\ngegeben werden, damit sie so wirken¹.\nIm weiteren wird aus der Gestalt des Zeichens der Text erklärt. Der Starke,\nder in den zentralen und für ihn korrekten Platz eingedrungen ist, ist die Neun\nauf fünftem Platz; darum geschieht sein Wille, und es ist günstig, etwas zu\nunternehmen. Die weichen Linien auf dem Anfangs- und vierten Platz ge-\nhorchen dem festen Herrn des Zeichens über ihnen. Darum ist das Gelingen\nans Kleine gebunden, für das es fördernd ist, den großen Mann zu sehen\n(Neun auf fünftem Platz).	548-551	Wiederholtes Eindringen, um Gebote zu verbreiten.\nDas Feste dringt ein in die Mitte und das Korrekte, und sein\nWille geschieht.\nDie Weichen fügen sich beide den Festen, darum heißt es:\n„Durch Kleines Gelingen. Fördernd ist es, zu haben, wohin\nman geht. Fördernd ist es, den großen Mann zu sehen."\nDas Zeichen setzt sich aus dem wiederholten Trigramm Sun zusammen. Sun\nbedeutet einerseits Sanftheit, Anpassung, andererseits Eindringen. Beim\nErteilen von Geboten kommt alles darauf an, daß sie wirklich eindringen in\ndas Bewußtsein der Untergebenen. Dies geschieht dadurch, daß sie ihrem\nVerständnis angepaßt werden. Es handelt sich um ein doppeltes Eindringen.\nZunächst das Eindringen des Befehls in das Gefühl des Untertanen, wo es\ndas in verborgenen Falten wohnende Böse zerteilt wie der Wind die Wolken, und ein noch tieferes Eindringen in die Tiefen des Bewußtseins, wo\ndas verborgene Gute geweckt werden soll. Die Befehle müssen wiederholt\ngegeben werden, damit sie so wirken¹.\nIm weiteren wird aus der Gestalt des Zeichens der Text erklärt. Der Starke,\nder in den zentralen und für ihn korrekten Platz eingedrungen ist, ist die Neun\nauf fünftem Platz; darum geschieht sein Wille, und es ist günstig, etwas zu\nunternehmen. Die weichen Linien auf dem Anfangs- und vierten Platz gehorchen dem festen Herrn des Zeichens über ihnen. Darum ist das Gelingen\nans Kleine gebunden, für das es fördernd ist, den großen Mann zu sehen\n(Neun auf fünftem Platz).	cerrado	na
image_oraculo	Einander folgende Winde: das Bild des sanft Eindringenden.\nSo verbreitet der Edle seine Gebote und wirkt seine Geschäfte.\nVon den beiden Winden vertreibt der erste die Widerstände:,,verbreitet\ndie Gebote". Der zweite wirkt das Werk:,,wirkt seine Geschäfte".\nAnfangs Sechs:	548-551	Einander folgende Winde: das Bild des sanft Eindringenden.\nSo verbreitet der Edle seine Gebote und wirkt seine Geschäfte.	cerrado	coincide_ninguno
commentary_image	Einander folgende Winde: das Bild des sanft Eindringenden.\nSo verbreitet der Edle seine Gebote und wirkt seine Geschäfte.\nVon den beiden Winden vertreibt der erste die Widerstände:,,verbreitet\ndie Gebote". Der zweite wirkt das Werk:,,wirkt seine Geschäfte".\nAnfangs Sechs:	548-551	Einander folgende Winde: das Bild des sanft Eindringenden.\nSo verbreitet der Edle seine Gebote und wirkt seine Geschäfte.\nVon den beiden Winden vertreibt der erste die Widerstände:„verbreitet\ndie Gebote". Der zweite wirkt das Werk:„wirkt seine Geschäfte".\nAnfangs Sechs:	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	548-551	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Beim Vorgehen und Rückweichen ist fördernd die Beharr-\nlichkeit eines Kriegers.	548-551	Beim Vorgehen und Rückweichen ist fördernd die Beharr-\nlichkeit eines Kriegers.	cerrado	na
L1_b_comentario	Vorgehen und Rückweichen": der Wille ist im Zweifel.\n"Fördernd ist die Beharrlichkeit eines Kriegers.".\nDer Wille ist beherrscht.\nDie Linie ist weich und ganz unten im Zeichen des Sanften, daher die Unent-\nschlossenheit, aber indem sie sich der starken Linie über ihr unterwirft,\nbekommt sie den Halt militärischer Disziplin.	548-551	Vorgehen und Rückweichen": der Wille ist im Zweifel.\n"Fördernd ist die Beharrlichkeit eines Kriegers.".\nDer Wille ist beherrscht.\nDie Linie ist weich und ganz unten im Zeichen des Sanften, daher die Unent-\nschlossenheit, aber indem sie sich der starken Linie über ihr unterwirft,\nbekommt sie den Halt militärischer Disziplin.	cerrado	coincide_ninguno
L2_etiqueta	Neun auf zweitem Platz:	548-551	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Eindringen unter das Bett. Man benützt Priester und Magier\nin großer Zahl. Heil! Kein Makel.	548-551	Eindringen unter das Bett. Man benützt Priester und Magier\nin großer Zahl. Heil! Kein Makel.	cerrado	na
L2_b_comentario	Das Heil der großen Zahl beruht darauf, daß man die Mitte\nerlangt hat.\n1 Vgl. Die modernen Theorien über das Wesen der Suggestion.\nDie Linie ist stark, aber zentral, daher hat sie Heil. Das Zeichen Sun be-\ndeutet Holz, der geteilte Strich unten die Beine, daher das Bild des Bettes.\nDas Kernzeichen Dui bedeutet Mund und Magier. Indem der Strich sich\ndem starken, gleichgearteten Herrn des Zeichens fügt, kann er ihm behilflich\nsein, die Befehle auszubreiten, indem er eindringt in die geheimsten Winkel.\nDie Priester sind die Vermittler der Menschen den Göttern gegenüber, die\nMagier die Vermittler der Götter den Menschen gegenüber. So ist hier eine\nDurchdringung der Gebiete der sichtbaren und der unsichtbaren Welt, die\nes ermöglicht, daß alles zurechtkommt.	548-551	Das Heil der großen Zahl beruht darauf, daß man die Mitte\nerlangt hat.\n1 Vgl. Die modernen Theorien über das Wesen der Suggestion.\nDie Linie ist stark, aber zentral, daher hat sie Heil. Das Zeichen Sun be-\ndeutet Holz, der geteilte Strich unten die Beine, daher das Bild des Bettes.\nDas Kernzeichen Dui bedeutet Mund und Magier. Indem der Strich sich\ndem starken, gleichgearteten Herrn des Zeichens fügt, kann er ihm behilflich\nsein, die Befehle auszubreiten, indem er eindringt in die geheimsten Winkel.\nDie Priester sind die Vermittler der Menschen den Göttern gegenüber, die\nMagier die Vermittler der Götter den Menschen gegenüber. So ist hier eine\nDurchdringung der Gebiete der sichtbaren und der unsichtbaren Welt, die\nes ermöglicht, daß alles zurechtkommt.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	548-551	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Wiederholtes Eindringen. Beschämung.	548-551	Wiederholtes Eindringen. Beschämung.	cerrado	na
L3_b_comentario	Die Beschämung des wiederholten Eindringens kommt da-\nvon, daß der Wille sich erschöpft.\nDer dritte Platz ist inmitten der beiden Sunzeichen: das eine ist zu Ende,\ndas andere beginnt eben; daher das wiederholte Eindringen. Die Neun auf\ndrittem Platz ist zu hart und nicht zentral. Obwohl diese Art nicht geeignet\nist zu sanftem Eindringen in den Kern der Dinge, versucht man es doch.\nDabei kommt es zu keinem Resultat, es bleibt bei unentschlossenem\nSchwanken.	548-551	Die Beschämung des wiederholten Eindringens kommt da-\nvon, daß der Wille sich erschöpft.\nDer dritte Platz ist inmitten der beiden Sunzeichen: das eine ist zu Ende,\ndas andere beginnt eben; daher das wiederholte Eindringen. Die Neun auf\ndrittem Platz ist zu hart und nicht zentral. Obwohl diese Art nicht geeignet\nist zu sanftem Eindringen in den Kern der Dinge, versucht man es doch.\nDabei kommt es zu keinem Resultat, es bleibt bei unentschlossenem\nSchwanken.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	548-551	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Reue schwindet. Auf der Jagd fängt man drei Arten von Wild.	548-551	Reue schwindet. Auf der Jagd fängt man drei Arten von Wild.	cerrado	na
L4_b_comentario	Auf der Jagd fängt man drei Arten von Wild."\nDas ist verdienstvoll.\nDas Kernzeichen Li bedeutet Waffen und daher Jagd. Die Sechs auf viertem\nPlatz ist korrekt, unterwirft sich dem Herrscher und bringt ihm die drei\nunteren Striche zu, dadurch erwirbt sie sich Verdienst, und die Reue, die\ndurch übermäßige Schwäche bedingt sein könnte, schwindet.	548-551	Auf der Jagd fängt man drei Arten von Wild."\nDas ist verdienstvoll.\nDas Kernzeichen Li bedeutet Waffen und daher Jagd. Die Sechs auf viertem\nPlatz ist korrekt, unterwirft sich dem Herrscher und bringt ihm die drei\nunteren Striche zu, dadurch erwirbt sie sich Verdienst, und die Reue, die\ndurch übermäßige Schwäche bedingt sein könnte, schwindet.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	548-551	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Beharrlichkeit bringt Heil. Reue schwindet. Nichts, das nicht\nfördernd ist. Kein Anfang, aber ein Ende. Vor der Anderung\ndrei Tage, nach der Anderung drei Tage. Heil!	548-551	Beharrlichkeit bringt Heil. Reue schwindet. Nichts, das nicht\nfördernd ist. Kein Anfang, aber ein Ende. Vor der Anderung\ndrei Tage, nach der Anderung drei Tage. Heil!	cerrado	na
L5_b_comentario	Das Heil der Neun auf fünftem Platz beruht darauf, daß der\nPlatz korrekt und zentral ist.\nDer Strich ist im Zentrum als Herr des Zeichens, darum geht von ihm die\nBeeinflussung durch Befehle aus, die für das Zeichen die charakteristische\nHandlung ist. Im Unterschied zu dem Zeichen Gu (die Arbeit am Verdorbenen,\nNr. 18), wo es sich um Ausgleich des von Vater und Mutter Verdorbenen\nhandelt, ist hier die Arbeit an der Öffentlichkeit gezeichnet. Dafür ist charak-\nteristisch nicht sowohl die Mängel deckende Liebe, als die richtende Ge-\nrechtigkeit, wie sie charakterisiert ist durch den Westen (Metall, Herbst),\ndem das Zeichen Gong (übersetzt mit "Änderung", das achte der zyklischen\nZeichen) beigeordnet ist. Um Befehle durchzusetzen, muß erst der falsche\nAnfang beseitigt, dann das gute Ende erreicht werden, daher der Ausdruck:\n,,Kein Anfang, aber ein Ende". Dieser Satz wird ausgeführt durch die Worte:\nVor dem Zeichen Gong drei Tage, nach dem Zeichen Gong drei Tage". Es\nhandelt sich also um ein richtendes Beseitigen dessen, was als falscher An-\nfang sich entwickelt hat. Drei,,Tage" vor Gong ist der Sommer im Ab-\nsteigen; dann kommt das Ende. Drei,,Tage" nach Gong ist der Winter als\nAbschluß. Während also nach vorne der Anfang nicht erreicht ist, ist wenig-\nstens das Ende in Reichweite. (Anders als bei dem Zeichen Gu, Nr. 18,\ndas eben im Zentrum zwischen Ende und Anfang liegt.)\n""	548-551	Das Heil der Neun auf fünftem Platz beruht darauf, daß der\nPlatz korrekt und zentral ist.\nDer Strich ist im Zentrum als Herr des Zeichens, darum geht von ihm die\nBeeinflussung durch Befehle aus, die für das Zeichen die charakteristische\nHandlung ist. Im Unterschied zu dem Zeichen Gu (die Arbeit am Verdorbenen,\nNr. 18), wo es sich um Ausgleich des von Vater und Mutter Verdorbenen\nhandelt, ist hier die Arbeit an der Öffentlichkeit gezeichnet. Dafür ist charak-\nteristisch nicht sowohl die Mängel deckende Liebe, als die richtende Ge-\nrechtigkeit, wie sie charakterisiert ist durch den Westen (Metall, Herbst),\ndem das Zeichen Gong (übersetzt mit "Änderung", das achte der zyklischen\nZeichen) beigeordnet ist. Um Befehle durchzusetzen, muß erst der falsche\nAnfang beseitigt, dann das gute Ende erreicht werden, daher der Ausdruck:\n„Kein Anfang, aber ein Ende". Dieser Satz wird ausgeführt durch die Worte:\nVor dem Zeichen Gong drei Tage, nach dem Zeichen Gong drei Tage". Es\nhandelt sich also um ein richtendes Beseitigen dessen, was als falscher An-\nfang sich entwickelt hat. Drei„Tage" vor Gong ist der Sommer im Ab-\nsteigen; dann kommt das Ende. Drei„Tage" nach Gong ist der Winter als\nAbschluß. Während also nach vorne der Anfang nicht erreicht ist, ist wenig-\nstens das Ende in Reichweite. (Anders als bei dem Zeichen Gu, Nr. 18,\ndas eben im Zentrum zwischen Ende und Anfang liegt.)\n""	cerrado	coincide_ninguno
L6_etiqueta	Obere Neun:	548-551	Obere Neun:	cerrado	na
L6_a_oraculo	Eindringen unter das Bett. Er verliert seinen Besitz und seine\nAxt. Beharrlichkeit bringt Unheil.	548-551	Eindringen unter das Bett. Er verliert seinen Besitz und seine\nAxt. Beharrlichkeit bringt Unheil.	cerrado	na
L6_b_comentario	Eindringen unter das Bett."\nOben ist es zu Ende.\n,,Er verliert seinen Besitz und seine Axt."\nIst das recht?\nEs ist von Unheil.\nWährend der zweite Strich bei seinem Eindringen unter das Bett die Ver-\nbindung zwischen oben und unten herstellt, so daß alles in Ordnung kommt, ist\ndas Eindringen unter das Bett hier nur Unselbständlichkeit und Haltlosig-\nkeit. Dadurch verliert er seinen Besitz an Festigkeit (der an sich starke\nStrich verliert seine Stärke, weil er auf dem Gipfel der Sanftheit ist) und\nseine Axt (das Kernzeichen Dui bedeutet Metall), so daß er keine Ent-\nscheidung mehr fällen kann. Diese Haltung beharrlich beibehalten ist ent-\nschieden vom Übel.\n兑	548-551	Eindringen unter das Bett."\nOben ist es zu Ende.\n"Er verliert seinen Besitz und seine Axt."\nIst das recht?\nEs ist von Unheil.\nWährend der zweite Strich bei seinem Eindringen unter das Bett die Verbindung zwischen oben und unten herstellt, so daß alles in Ordnung kommt, ist\ndas Eindringen unter das Bett hier nur Unselbständlichkeit und Haltlosigkeit. Dadurch verliert er seinen Besitz an Festigkeit (der an sich starke\nStrich verliert seine Stärke, weil er auf dem Gipfel der Sanftheit ist) und\nseine Axt (das Kernzeichen Dui bedeutet Metall), so daß er keine Entscheidung mehr fällen kann. Diese Haltung beharrlich beibehalten ist entschieden vom Übel.	cerrado	coincide_ninguno
yong_etiqueta		548-551		vacio_en_libro	na
yong_a_oraculo		548-551		vacio_en_libro	na
yong_b_comentario		548-551		vacio_en_libro	na
wen_yen		548-551		vacio_en_libro	na
wen_yen_note		548-551		vacio_en_libro	na
hex_fin	57				

