campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Die Einwirkung bedeutet Anregung. Das Schwache ist oben\nund das Starke unten. Ihre beiden Kräfte beeinflussen und\nantworten einander, so daß sie sich vereinigen.\nStillehalten und Heiterkeit. Das Männliche gibt sich herunter\nunter das Weibliche. Das ist der Grund, warum es heißt:\n,,Gelingen. Fördernd ist Beharrlichkeit. Ein Mädchen nehmen\nbringt Heil."\nHimmel und Erde beeinflussen einander, und alle Dinge ge-\nstalten sich und entstehen. Der Berufene beeinflußt die Her-\nzen der Menschen, und die Welt kommt in Frieden und Ruhe.\nWenn man die ausgehenden Einflüsse betrachtet, so kann\nman die Natur von Himmel und Erde und allen Wesen er-\nkennen.\nHiän unterscheidet sich von dem Wort Gan "anregen" dadurch, daß es nicht\nwie das letztere als Bestandteil das Herz hat. Es wird also der unbewußte,\nunwillkürliche Einfluß dargestellt, nicht der absichtlich bewußte; es handelt\nsich um objektive Beziehungen allgemeiner Art, nicht um subjektive\nSonderfälle.\nDas Schwache, das oben ist, ist das Zeichen Dui, die jüngste Tochter; seine\nEigenschaft ist die Heiterkeit, sein Bild der See; das Starke, das unten ist,\nist Gen, der jüngste Sohn; seine Eigenschaft ist das Stillehalten, sein Bild\nder Berg.\nZur Erklärung des Urteils sind die Organisation des Zeichens (das Schwache\noben, das Starke unten), die Eigenschaften und Symbole (jüngster Sohn,\njüngste Tochter) benützt.	445-448	Die Einwirkung bedeutet Anregung. Das Schwache ist oben\nund das Starke unten. Ihre beiden Kräfte beeinflussen und\nantworten einander, so daß sie sich vereinigen.\nStillehalten und Heiterkeit. Das Männliche gibt sich herunter\nunter das Weibliche. Das ist der Grund, warum es heißt:\n„Gelingen. Fördernd ist Beharrlichkeit. Ein Mädchen nehmen\nbringt Heil."\nHimmel und Erde beeinflussen einander, und alle Dinge gestalten sich und entstehen. Der Berufene beeinflußt die Herzen der Menschen, und die Welt kommt in Frieden und Ruhe.\nWenn man die ausgehenden Einflüsse betrachtet, so kann\nman die Natur von Himmel und Erde und allen Wesen erkennen.\nHiän unterscheidet sich von dem Wort Gan "anregen" dadurch, daß es nicht\nwie das letztere als Bestandteil das Herz hat. Es wird also der unbewußte,\nunwillkürliche Einfluß dargestellt, nicht der absichtlich bewußte; es handelt\nsich um objektive Beziehungen allgemeiner Art, nicht um subjektive\nSonderfälle.\nDas Schwache, das oben ist, ist das Zeichen Dui, die jüngste Tochter; seine\nEigenschaft ist die Heiterkeit, sein Bild der See; das Starke, das unten ist,\nist Gen, der jüngste Sohn; seine Eigenschaft ist das Stillehalten, sein Bild\nder Berg.\nZur Erklärung des Urteils sind die Organisation des Zeichens (das Schwache\noben, das Starke unten), die Eigenschaften und Symbole (jüngster Sohn,\njüngste Tochter) benützt.	cerrado	na
image_oraculo	Auf dem Berge ist ein See: das Bild der Einwirkung. So läßt\nder Edle durch Aufnahmebereitschaft die Menschen an sich\nherankommen.\n(Wörtl. So nimmt der Edle durch Leere die Menschen auf.)\nDer See auf dem Berg gibt dem Berg von seiner Feuchtigkeit ab. Der Berg\nsammelt Wolken, durch die der See gespeist wird. So stehen ihre Kräfte\nin wechselseitiger Einwirkung. Das Verhältnis der beiden Bilder zueinander\nzeigt, wie diese Einwirkung zustande kommt: nur indem der Berg auf\nseinem Gipfel leer, d. h. vertieft ist, kann sich der See bilden. So nimmt der\nEdle durch Leere die Menschen auf. Der Edle wird mit dem Berg, die\nMenschen mit dem See verglichen. Das Verhältnis bildet sich infolge der\nInitiative des Bergs bzw. des Edlen.	445-448	Auf dem Berge ist ein See: das Bild der Einwirkung.\nSo läßt der Edle durch Aufnahmebereitschaft die\nMenschen an sich herankommen.	cerrado	coincide_ninguno
commentary_image	Auf dem Berge ist ein See: das Bild der Einwirkung. So läßt\nder Edle durch Aufnahmebereitschaft die Menschen an sich\nherankommen.\n(Wörtl. So nimmt der Edle durch Leere die Menschen auf.)\nDer See auf dem Berg gibt dem Berg von seiner Feuchtigkeit ab. Der Berg\nsammelt Wolken, durch die der See gespeist wird. So stehen ihre Kräfte\nin wechselseitiger Einwirkung. Das Verhältnis der beiden Bilder zueinander\nzeigt, wie diese Einwirkung zustande kommt: nur indem der Berg auf\nseinem Gipfel leer, d. h. vertieft ist, kann sich der See bilden. So nimmt der\nEdle durch Leere die Menschen auf. Der Edle wird mit dem Berg, die\nMenschen mit dem See verglichen. Das Verhältnis bildet sich infolge der\nInitiative des Bergs bzw. des Edlen.	445-448	(Wörtl. So nimmt der Edle durch Leere die Menschen auf.)\nDer See auf dem Berg gibt dem Berg von seiner Feuchtigkeit ab. Der Berg\nsammelt Wolken, durch die der See gespeist wird. So stehen ihre Kräfte\nin wechselseitiger Einwirkung. Das Verhältnis der beiden Bilder zueinander\nzeigt, wie diese Einwirkung zustande kommt: nur indem der Berg auf\nseinem Gipfel leer, d. h. vertieft ist, kann sich der See bilden. So nimmt der\nEdle durch Leere die Menschen auf. Der Edle wird mit dem Berg, die\nMenschen mit dem See verglichen. Das Verhältnis bildet sich infolge der\nInitiative des Bergs bzw. des Edlen.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	445-448	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Die Einwirkung äußert sich in der großen Zehe.	445-448	Die Einwirkung äußert sich in der großen Zehe.	cerrado	na
L1_b_comentario	Einwirkung in der großen Zehe: der Wille ist nach außen\ngerichtet.\nDer Strich steht in Beziehung zur Neun auf viertem Platz im "äußeren" Halb-\nzeichen. Das Bild der Zehe ist als unterster Bestandteil gewählt. Der Wille\nist nach außen gerichtet, ohne daß es sich zeigt; denn die Bewegung der\nZehe ist von außen nicht zu sehen.	445-448	Einwirkung in der großen Zehe: der Wille ist nach außen\ngerichtet.\nDer Strich steht in Beziehung zur Neun auf viertem Platz im "äußeren Halbzeichen. Das Bild der Zehe ist als unterster Bestandteil gewählt. Der Wille\nist nach außen gerichtet, ohne daß es sich zeigt; denn die Bewegung der\nZehe ist von außen nicht zu sehen.	cerrado	coincide_pass04
L2_etiqueta	Sechs auf zweitem Platz:	445-448	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Die Einwirkung äußert sich in den Waden. Unheil! Verweilen\nbringt Heil!	445-448	Die Einwirkung äußert sich in den Waden. Unheil! Verweilen\nbringt Heil!	cerrado	na
L2_b_comentario	Wenn auch Unheil droht, so ist Verweilen von Heil!\nDurch Hingebung kommt man nicht zu Schaden.\nDer Strich steht in Beziehung zur Neun auf fünftem Platz. Wenn er nicht\nmit der Anfangssechs sich zusammenbewegt, sondern verweilt, bis die An-\nregung von oben, der Neun auf fünftem Platz, kommt, so kommt er nicht zu\nSchaden. Er hat die Möglichkeit hierzu durch seine zentrale Stellung.	445-448	Wenn auch Unheil droht, so ist Verweilen von Heil!\nDurch Hingebung kommt man nicht zu Schaden.\nDer Strich steht in Beziehung zur Neun auf fünftem Platz. Wenn er nicht\nmit der Anfangssechs sich zusammenbewegt, sondern verweilt, bis die Anregung von oben, der Neun auf fünftem Platz, kommt, so kommt er nicht zu\nSchaden. Er hat die Möglichkeit hierzu durch seine zentrale Stellung.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	445-448	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Die Einwirkung äußert sich in den Schenkeln. Hält sich an\ndas, was ihm folgt. Weitermachen ist beschämend.	445-448	Die Einwirkung äußert sich in den Schenkeln. Hält sich an\ndas, was ihm folgt. Weitermachen ist beschämend.	cerrado	na
L3_b_comentario	Die Einwirkung äußert sich in den Schenkeln."\nEr kann eben auch nicht stillehalten.\nWenn der Wille darauf gerichtet ist, woran sich die Nachfolger\nhalten, so ist das sehr niedrig.\nWährend die beiden unteren Linien ihrer Natur nach schwach sind und es\nweiter nicht verwunderlich ist, daß sie sich von andern beeinflussen lassen,\nkönnte dieser Strich als starker sehr wohl sich selbst beherrschen und nicht\njeder Anregung von unten her nachgeben. Dadurch, daß er sich nach den\nAbsichten der beiden Linien unter ihm, seiner Nachfolger, richtet, macht er\nsich verächtlich.	445-448	Die Einwirkung äußert sich in den Schenkeln."\nEr kann eben auch nicht stillehalten.\nWenn der Wille darauf gerichtet ist, woran sich die Nachfolger\nhalten, so ist das sehr niedrig.\nWährend die beiden unteren Linien ihrer Natur nach schwach sind und es\nweiter nicht verwunderlich ist, daß sie sich von andern beeinflussen lassen,\nkönnte dieser Strich als starker sehr wohl sich selbst beherrschen und nicht\njeder Anregung von unten her nachgeben. Dadurch, daß er sich nach den\nAbsichten der beiden Linien unter ihm, seiner Nachfolger, richtet, macht er\nsich verächtlich.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	445-448	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Beharrlichkeit bringt Heil! Die Reue schwindet. Wenn man\naufgeregt hin und her denkt, so folgen nur die Freunde, auf\ndie man bewußte Gedanken richtet.	445-448	Beharrlichkeit bringt Heil! Die Reue schwindet. Wenn man\naufgeregt hin und her denkt, so folgen nur die Freunde, auf\ndie man bewußte Gedanken richtet.	cerrado	na
L4_b_comentario	Beharrlichkeit bringt Heil. Die Reue schwindet."\nDenn man regt auf diese Weise nichts Schädliches an.\n,,Aufgeregtes Hin- und Herdenken":\nDadurch zeigt man, daß man noch kein helles Licht hat.\nDer Strich ist stark auf schwachem Platz; darum hat er doppelte Möglichkeit.\nEntweder er kann beharrlich bleiben und die Versuchung zu Sonderein-\nwirkungen meiden und ruhig als einer der Herren des Zeichens durch sein\nWesen wirken; dann regt er nichts Schädliches auf, weil er im Einklang\nmit dem Rechten ist. Oder aber er kann der Wirkung der Anfangssechs\nnachgeben, zu der Beziehung vorhanden ist; damit beschränkt er seine\nWirkung, und alles verlegt sich ins Bewußtsein, und das innere Licht ver-\ndunkelt sich. Diese Möglichkeit wird dadurch nahegelegt, daß der Strich\nder unterste des Zeichens Dui ist, also am tiefsten im Schattigen (Dui ist\nein Yinzeichen, also dunkel).\nKungtse sagt über diesen Strich: "Was bedarf die Natur des Denkens und\nSorgens! In der Natur kehrt alles zum gemeinsamen Ursprung und verteilt\nsich auf die verschiedenen Pfade. Durch eine Einwirkung wird die Frucht\nvon hundert Gedanken verwirklicht. Was bedarf die Natur des Denkens,\nwas des Sorgens?"	445-448	Beharrlichkeit bringt Heil. Die Reue schwindet."\nDenn man regt auf diese Weise nichts Schädliches an.\n„Aufgeregtes Hin- und Herdenken":\nDadurch zeigt man, daß man noch kein helles Licht hat.\nDer Strich ist stark auf schwachem Platz; darum hat er doppelte Möglichkeit.\nEntweder er kann beharrlich bleiben und die Versuchung zu Sondereinwirkungen meiden und ruhig als einer der Herren des Zeichens durch sein\nWesen wirken; dann regt er nichts Schädliches auf, weil er im Einklang\nmit dem Rechten ist. Oder aber er kann der Wirkung der Anfangssechs\nnachgeben, zu der Beziehung vorhanden ist; damit beschränkt er seine\nWirkung, und alles verlegt sich ins Bewußtsein, und das innere Licht verdunkelt sich. Diese Möglichkeit wird dadurch nahegelegt, daß der Strich\nder unterste des Zeichens Dui ist, also am tiefsten im Schattigen (Dui ist\nein Yinzeichen, also dunkel).\nKungtse sagt über diesen Strich: „Was bedarf die Natur des Denkens und\nSorgens! In der Natur kehrt alles zum gemeinsamen Ursprung und verteilt\nsich auf die verschiedenen Pfade. Durch eine Einwirkung wird die Frucht\nvon hundert Gedanken verwirklicht. Was bedarf die Natur des Denkens,\nwas des Sorgens?"	cerrado	coincide_ninguno
L5_etiqueta	Neun auf fünftem Platz:	445-448	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Die Einwirkung äußert sich im Nacken. Keine Reue.	445-448	Die Einwirkung äußert sich im Nacken. Keine Reue.	cerrado	na
L5_b_comentario	Die Einwirkung äußert sich im Nacken."\nDer Wille ist auf die Verzweigungen gerichtet.\nDer Nacken ist unbeweglich. Die Einwirkung ist wurzelhaft echt. Wo aber\ndie Wurzel echt ist, sind auch die Verzweigungen echt. Die Einwirkung ist\nalso gut. Der Strich ist stark und zentral und Herr des Zeichens, darum\nwirkt er durch vollkommene Ruhe inneren Gleichgewichts; dabei ist aber\nder Wille nicht träge, sondern durch die organischen Hauptwirkungen er-\nzielt er auch Ordnung in den Einzelheiten.	445-448	Die Einwirkung äußert sich im Nacken."\nDer Wille ist auf die Verzweigungen gerichtet.\nDer Nacken ist unbeweglich. Die Einwirkung ist wurzelhaft echt. Wo aber\ndie Wurzel echt ist, sind auch die Verzweigungen echt. Die Einwirkung ist\nalso gut. Der Strich ist stark und zentral und Herr des Zeichens, darum\nwirkt er durch vollkommene Ruhe inneren Gleichgewichts; dabei ist aber\nder Wille nicht träge, sondern durch die organischen Hauptwirkungen erzielt er auch Ordnung in den Einzelheiten.	cerrado	na
L6_etiqueta	Obere Sechs:	445-448	Obere Sechs:	cerrado	na
L6_a_oraculo	Die Anregung äußert sich in Kinnladen, Wangen und Zunge.	445-448	Die Anregung äußert sich in Kinnladen, Wangen und Zunge.	cerrado	na
L6_b_comentario	Die Einwirkung äußert sich in Kinnladen, Wangen und\nZunge."\nEr macht den Mund auf und schwätzt.\nEine schwache Linie, die an sich nicht viel Einfluß hat. Das Zeichen Dui be-\ndeutet den Mund. Die oberste Linie ist geteilt, also die Öffnung des Mundes.\n恒	445-448	"Die Einwirkung äußert sich in Kinnladen, Wangen und\nZunge."\nEr macht den Mund auf und schwätzt.\nEine schwache Linie, die an sich nicht viel Einfluß hat. Das Zeichen Dui bedeutet den Mund. Die oberste Linie ist geteilt, also die Öffnung des Mundes.	cerrado	coincide_ninguno
yong_etiqueta		445-448		vacio_en_libro	na
yong_a_oraculo		445-448		vacio_en_libro	na
yong_b_comentario		445-448		vacio_en_libro	na
wen_yen		445-448		vacio_en_libro	na
wen_yen_note		445-448		vacio_en_libro	na
hex_fin	31				



