campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
image_oraculo	Auf dem Berg ist Feuer: das Bild des Wanderers. So ist\nder Edle klar und vorsichtig in der Anwendung von Strafen\nund verschleppt keine Streitigkeiten.\nSonst ist immer dann von Strafsachen die Rede, wenn Klarheit und Be-\nwegung zusammentreffen (Durchbeißen und Fülle). Hier ist ebenfalls Klar-\nheit vorhanden im oberen Zeichen. Die Ruhe des Berges gibt die Vorsicht\nin der Anwendung der Strafen. Auch in diesem Zeichen ist übrigens die\nRaschheit der Erledigung der Strafsachen angedeutet in dem gegenseitigen\nVerhältnis der beiden Zeichen. Das Feuer weilt nicht auf dem Berg, son-\ndern geht rasch vorüber.\nAnfangs Sechs:	545-547	Auf dem Berg ist Feuer: das Bild des Wanderers. So ist\nder Edle klar und vorsichtig in der Anwendung von Strafen\nund verschleppt keine Streitigkeiten.	cerrado	coincide_ninguno
commentary_image	Auf dem Berg ist Feuer: das Bild des Wanderers. So ist\nder Edle klar und vorsichtig in der Anwendung von Strafen\nund verschleppt keine Streitigkeiten.\nSonst ist immer dann von Strafsachen die Rede, wenn Klarheit und Be-\nwegung zusammentreffen (Durchbeißen und Fülle). Hier ist ebenfalls Klar-\nheit vorhanden im oberen Zeichen. Die Ruhe des Berges gibt die Vorsicht\nin der Anwendung der Strafen. Auch in diesem Zeichen ist übrigens die\nRaschheit der Erledigung der Strafsachen angedeutet in dem gegenseitigen\nVerhältnis der beiden Zeichen. Das Feuer weilt nicht auf dem Berg, son-\ndern geht rasch vorüber.\nAnfangs Sechs:	545-547	Auf dem Berg ist Feuer: das Bild des Wanderers. So ist\nder Edle klar und vorsichtig in der Anwendung von Strafen\nund verschleppt keine Streitigkeiten.\nSonst ist immer dann von Strafsachen die Rede, wenn Klarheit und Be-\nwegung zusammentreffen (Durchbeißen und Fülle). Hier ist ebenfalls Klar-\nheit vorhanden im oberen Zeichen. Die Ruhe des Berges gibt die Vorsicht\nin der Anwendung der Strafen. Auch in diesem Zeichen ist übrigens die\nRaschheit der Erledigung der Strafsachen angedeutet in dem gegenseitigen\nVerhältnis der beiden Zeichen. Das Feuer weilt nicht auf dem Berg, son-\ndern geht rasch vorüber.\nAnfangs Sechs:	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	545-547	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Wenn der Wanderer sich mit den kleinlichen Dingen abgibt,\nso zieht er sich dadurch Unglück zu.	545-547	Wenn der Wanderer sich mit den kleinlichen Dingen abgibt,\nso zieht er sich dadurch Unglück zu.	cerrado	na
L1_b_comentario	"Wenn der Wanderer sich mit den kleinlichen Dingen ab-\ngibt": Dann erschöpft sich sein Wille, und das ist ein Unglück.\nEin schwacher Strich ganz unten am Fuß des Zeichens Gen, daher das Un-\nwürdige, Kleinliche: Gen ist Stehenbleiben. Der Strich ist von dem Zeichen\nLi, Klarheit, weit entfernt, daher hat er keinen Weitblick und erschöpft\nseinen Willen im Kleinlichen. Die Beziehung zur Neun auf drittem Platz wirkt\ndarum nicht erleuchtend, sondern schädigend, wie denn im ganzen Zeichen\ndas Feuer vorwiegend als brennend, schädigend in Betracht kommt.	545-547	"Wenn der Wanderer sich mit den kleinlichen Dingen ab-\ngibt": Dann erschöpft sich sein Wille, und das ist ein Unglück.\nEin schwacher Strich ganz unten am Fuß des Zeichens Gen, daher das Un-\nwürdige, Kleinliche: Gen ist Stehenbleiben. Der Strich ist von dem Zeichen\nLi, Klarheit, weit entfernt, daher hat er keinen Weitblick und erschöpft\nseinen Willen im Kleinlichen. Die Beziehung zur Neun auf drittem Platz wirkt\ndarum nicht erleuchtend, sondern schädigend, wie denn im ganzen Zeichen\ndas Feuer vorwiegend als brennend, schädigend in Betracht kommt.	cerrado	na
L2_etiqueta	Sechs auf zweitem Platz:	545-547	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Der Wanderer kommt zur Herberge. Er hat seinen Besitz bei\nsich. Er erlangt eines jungen Dieners Beharrlichkeit.	545-547	Der Wanderer kommt zur Herberge. Er hat seinen Besitz bei\nsich. Er erlangt eines jungen Dieners Beharrlichkeit.	cerrado	na
L2_b_comentario	Er erlangt eines jungen Dieners Beharrlichkeit." Das ist\nendgültig kein Fehler.\nDie Linie ist weich und zentral, inmitten des Zeichens Gen, das Tür und\nHütte bedeutet; daher das Symbol der Herberge. Das Kernzeichen Sun be-\ndeutet Markt und Gewinn, daher der Gedanke, daß er seinen Besitz bei sich\nhat. Der junge Diener ist die Anfangssechs.	545-547	Er erlangt eines jungen Dieners Beharrlichkeit." Das ist\nendgültig kein Fehler.\nDie Linie ist weich und zentral, inmitten des Zeichens Gen, das Tür und\nHütte bedeutet; daher das Symbol der Herberge. Das Kernzeichen Sun be-\ndeutet Markt und Gewinn, daher der Gedanke, daß er seinen Besitz bei sich\nhat. Der junge Diener ist die Anfangssechs.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	545-547	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Dem Wanderer verbrennt seine Herberge. Er verliert die\nBeharrlichkeit seines jungen Dieners. Gefahr.	545-547	Dem Wanderer verbrennt seine Herberge. Er verliert die\nBeharrlichkeit seines jungen Dieners. Gefahr.	cerrado	na
L3_b_comentario	Dem Wanderer verbrennt seine Herberge."\nDas ist für ihn selbst ein Schade.\nWenn er als Fremder mit seinem Untergebenen verkehrt, so\nverliert er ihn mit Recht.\nDer Strich ist zu hart, weil hart auf starkem Platz. Darum ist er nicht hinge-\nbend gegen seinen Oberen, darum hilft ihm der Obere nicht, und es verbrennt\nseine Wohnung. Durch seine Härte ist er unfreundlich gegen seine Unteren\nund verliert dadurch ihre treue Zuneigung, was natürlich Gefahr bedeutet.\nDer Strich ist an der Spitze des Zeichens Gen, das Hütte bedeutet, darüber\nunmittelbar das Feuer, daher der Gedanke, daß die Hütte verbrennt. Der\nDiener ist die Anfangssechs.	545-547	Dem Wanderer verbrennt seine Herberge."\nDas ist für ihn selbst ein Schade.\nWenn er als Fremder mit seinem Untergebenen verkehrt, so\nverliert er ihn mit Recht.\nDer Strich ist zu hart, weil hart auf starkem Platz. Darum ist er nicht hinge-\nbend gegen seinen Oberen, darum hilft ihm der Obere nicht, und es verbrennt\nseine Wohnung. Durch seine Härte ist er unfreundlich gegen seine Unteren\nund verliert dadurch ihre treue Zuneigung, was natürlich Gefahr bedeutet.\nDer Strich ist an der Spitze des Zeichens Gen, das Hütte bedeutet, darüber\nunmittelbar das Feuer, daher der Gedanke, daß die Hütte verbrennt. Der\nDiener ist die Anfangssechs.	cerrado	coincide_pass04
L4_etiqueta	Neun auf viertem Platz:	545-547	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Der Wanderer ruht an einem Unterkunftsort. Er erlangt\nseinen Besitz und eine Axt. Sein Herz ist nicht froh.	545-547	Der Wanderer ruht an einem Unterkunftsort. Er erlangt\nseinen Besitz und eine Axt. Sein Herz ist nicht froh.	cerrado	na
L4_b_comentario	"Der Wanderer ruht an einem Unterkunftsort."\nEr hat noch nicht seinen Platz erlangt.\n"Er erlangt seinen Besitz und eine Axt."\nDoch ist er im Herzen noch nicht froh.\nDer Unterkunftsort ist nur vorübergehend, weil der Strich außerhalb des\nZeichens Gen ist. Er ruht, weil er seinen Platz - er ist stark, der Platz ist\nschwach noch nicht erreicht hat, nur vorübergehend aus. Obwohl er Be-\nsitz hat, braucht er auch eine Axt zur Verteidigung (Li bedeutet Waffen,\ndas Kernzeichen Dui bedeutet ebenfalls Metall und Schädigung). Darum ist\ner im Herzen noch nicht froh.	545-547	"Der Wanderer ruht an einem Unterkunftsort."\nEr hat noch nicht seinen Platz erlangt.\n"Er erlangt seinen Besitz und eine Axt."\nDoch ist er im Herzen noch nicht froh.\nDer Unterkunftsort ist nur vorübergehend, weil der Strich außerhalb des\nZeichens Gen ist. Er ruht, weil er seinen Platz - er ist stark, der Platz ist\nschwach noch nicht erreicht hat, nur vorübergehend aus. Obwohl er Be-\nsitz hat, braucht er auch eine Axt zur Verteidigung (Li bedeutet Waffen,\ndas Kernzeichen Dui bedeutet ebenfalls Metall und Schädigung). Darum ist\ner im Herzen noch nicht froh.	cerrado	coincide_ninguno
L5_etiqueta	Sechs auf fünftem Platz:	545-547	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Er schießt einen Fasan. Auf den ersten Pfeil fällt er. Schließ-\nlich kommt dadurch Lob und Amt.	545-547	Er schießt einen Fasan. Auf den ersten Pfeil fällt er. Schließ-\nlich kommt dadurch Lob und Amt.	cerrado	coincide_pass04
L5_b_comentario	Schließlich kommt er durch Lob und Amt empor.\nDie Linie, weich auf dem Zentralplatz im Außern, ist hier der Wanderer.\nWeil er zentral ist und hingebend, gelingt es ihm, unten (Neun auf viertem\nPlatz) Freunde zu finden und oben (obere Neun) ein Amt; so kommt er em-\npor.\nDas Zeichen Li bedeutet einen Fasan und Waffen. Das Kernzeichen Dui ist\nMetall, daher der Gedanke des Schießens. Dui ist auch der Mund, daher\nLob.\nDschu Hi deutet den zweiten Satz: "Ein Pfeil geht verloren", was gramma-\ntikalisch natürlich auch möglich ist.	545-547	Schließlich kommt er durch Lob und Amt empor.\nDie Linie, weich auf dem Zentralplatz im Außern, ist hier der Wanderer.\nWeil er zentral ist und hingebend, gelingt es ihm, unten (Neun auf viertem\nPlatz) Freunde zu finden und oben (obere Neun) ein Amt; so kommt er em-\npor.\nDas Zeichen Li bedeutet einen Fasan und Waffen. Das Kernzeichen Dui ist\nMetall, daher der Gedanke des Schießens. Dui ist auch der Mund, daher\nLob.\nDschu Hi deutet den zweiten Satz: "Ein Pfeil geht verloren", was gramma-\ntikalisch natürlich auch möglich ist.	cerrado	na
L6_etiqueta	Obere Neun:	545-547	Obere Neun:	cerrado	na
L6_a_oraculo	Dem Vogel verbrennt sein Nest. Der Wanderer lacht erst,\ndann muß er klagen und weinen. Er verliert die Kuh im\nLeichtsinn. Unheil!	545-547	Dem Vogel verbrennt sein Nest. Der Wanderer lacht erst,\ndann muß er klagen und weinen. Er verliert die Kuh im\nLeichtsinn. Unheil!	cerrado	na
L6_b_comentario	Als Wanderer oben zu sein, das führt mit Recht zum Ver-\nbrennen.\n"Er verliert die Kuh im Leichtsinn."\nEr hört endgültig nichts.\nDer starke Strich oben, dessen Bewegung noch dazuhin nach oben geht,\nverliert die Grundlagen, und so führt alle Heiterkeit nur zu Verlusten, weil\ner die Pflichten des Wanderers allzusehr vernachlässigt und selbst durch\nSchaden nicht klug wird.\nLi ist ein Vogel, es ist die Flamme. Der Platz ist hoch oben, über dem Kern-\nzeichen Sun, daher das Nest. Lachen kommt von dem Kernzeichen Dui,\ndas Heiterkeit und Mund bedeutet; das Klagen kommt von der zerstören-\nden Kraft, die in Dui lauert. Li ist die Kuh, sie geht hier durch die Heiter-\nkeit und den Leichtsinn an hoher Stelle verloren. Der Strich ist hoffnungs-\nlos, kommt nicht zur Besinnung, weil er nur immer weiter nach oben strebt,\nohne sich irgendwie auf die Rückkehr zu besinnen.\n巽	545-547	Als Wanderer oben zu sein, das führt mit Recht zum Verbrennen.\n"Er verliert die Kuh im Leichtsinn."\nEr hört endgültig nichts.\nDer starke Strich oben, dessen Bewegung noch dazuhin nach oben geht,\nverliert die Grundlagen, und so führt alle Heiterkeit nur zu Verlusten, weil\ner die Pflichten des Wanderers allzusehr vernachlässigt und selbst durch\nSchaden nicht klug wird.\nLi ist ein Vogel, es ist die Flamme. Der Platz ist hoch oben, über dem Kernzeichen Sun, daher das Nest. Lachen kommt von dem Kernzeichen Dui,\ndas Heiterkeit und Mund bedeutet; das Klagen kommt von der zerstörenden Kraft, die in Dui lauert. Li ist die Kuh, sie geht hier durch die Heiterkeit und den Leichtsinn an hoher Stelle verloren. Der Strich ist hoffnungslos, kommt nicht zur Besinnung, weil er nur immer weiter nach oben strebt,\nohne sich irgendwie auf die Rückkehr zu besinnen.	cerrado	na
yong_etiqueta		545-547		vacio_en_libro	na
yong_a_oraculo		545-547		vacio_en_libro	na
yong_b_comentario		545-547		vacio_en_libro	na
wen_yen		545-547		vacio_en_libro	na
wen_yen_note		545-547		vacio_en_libro	na
hex_fin	56				

