campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\n,,Des Großen Macht. Fördernd ist Beharrlichkeit",\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inne-\nren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Ver-\nhältnisse von Himmel und Erde sind eben nur groß und recht.	456-458	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\n„Des Großen Macht. Fördernd ist Beharrlichkeit":\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inneren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Verhältnisse von Himmel und Erde sind eben nur groß und recht.	cerrado	coincide_pass04
image_oraculo	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ord-\nnung entsprechen.\nDas obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Ent-	456-458	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ordnung entsprechen.	cerrado	coincide_ninguno
commentary_image	faltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft,,groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Be-\nwegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und dar-\nauf beruht die große Macht.\nAnfangs Neun:	456-458	Das obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Entfaltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft „groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Bewegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und darauf beruht die große Macht.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	456-458	Anfangs Neun:	cerrado	na
L1_a_oraculo	Macht in den Zehen. Fortmachen bringt Unheil. Das ist ge-\nwißlich wahr.	456-458	Macht in den Zehen. Fortmachen bringt Unheil. Das ist gewißlich wahr.	cerrado	na
L1_b_comentario	Macht in den Zehen."\nDas führt gewißlich zu MiBerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	456-458	Macht in den Zehen."\nDas führt gewißlich zu Mißerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	cerrado	coincide_pass04
L2_etiqueta	Neun auf zweitem Platz:	456-458	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Beharrlichkeit bringt Heil.	456-458	Beharrlichkeit bringt Heil.	cerrado	na
L2_b_comentario	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens,,Himmel", daher an sich stark. Außerdem ist eine feste Ent-\nsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Be-\nharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	456-458	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens "Himmel", daher an sich stark. Außerdem ist eine feste Entsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Beharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	cerrado	coincide_pass04
L3_etiqueta	Neun auf drittem Platz:	456-458	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Der Gemeine wirkt durch Macht. Der Edle wirkt nicht so.\nFortmachen ist gefährlich. Ein Ziegenbock stößt gegen eine\nHecke und verwickelt seine Hörner.	456-458	Der Gemeine wirkt durch Macht. Der Edle wirkt nicht so.\nFortmachen ist gefährlich. Ein Ziegenbock stößt gegen eine\nHecke und verwickelt seine Hörner.	cerrado	na
L3_b_comentario	Der Gemeine braucht seine Macht. Das tut der Edle nicht.\nEs ist mit diesen Worten der erste Satz der Orakelworte erklärt. Das Bild\ndieser Linien ist ein Ziegenbock, der gegen eine Hecke stößt und sich dabei\nmit den Hörnern verwickelt. Das hängt damit zusammen, daß diese Linie\ndie unterste des oberen Kernzeichens Dui ist, dessen Tier das Schaf bzw.\ndie Ziege ist. Da vor ihm ein starker Strich steht, so erweckt das die Vor-\nstellung, daß er gegen eine Hecke stößt und mit den Hörnern hängen bleibt.	456-458	Der Gemeine braucht seine Macht. Das tut der Edle nicht.\nEs ist mit diesen Worten der erste Satz der Orakelworte erklärt. Das Bild\ndieser Linien ist ein Ziegenbock, der gegen eine Hecke stößt und sich dabei\nmit den Hörnern verwickelt. Das hängt damit zusammen, daß diese Linie\ndie unterste des oberen Kernzeichens Dui ist, dessen Tier das Schaf bzw.\ndie Ziege ist. Da vor ihm ein starker Strich steht, so erweckt das die Vorstellung, daß er gegen eine Hecke stößt und mit den Hörnern hängen bleibt.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	456-458	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	456-458	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	cerrado	coincide_pass04
L4_b_comentario	"Die Hecke öffnet sich, es gibt keine Verwicklung."\nEr kann nach oben hin.\nDieser Strich ist der Herr des Zeichens als oberster der vier vorandrängenden\nlichten Striche. Er findet vor sich einen geteilten Strich, der das Vordringen\nnicht weiter hemmt. Darum kann er ungehindert nach oben vordringen.	456-458	"Die Hecke öffnet sich, es gibt keine Verwicklung."\nEr kann nach oben hin.\nDieser Strich ist der Herr des Zeichens als oberster der vier vorandrängenden\nlichten Striche. Er findet vor sich einen geteilten Strich, der das Vordringen\nnicht weiter hemmt. Darum kann er ungehindert nach oben vordringen.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	456-458	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Verliert den Bock in Leichtigkeit. Keine Reue.	456-458	Verliert den Bock in Leichtigkeit. Keine Reue.	cerrado	na
L5_b_comentario	"Verliert den Bock in Leichtigkeit."\nDenn der Platz ist nicht der gebührende.\nDer Platz ist stark, ja der Platz des Fürsten. Aber die Natur des Striches\nist weich, so daß der äußere Platz der inneren Natur nicht entspricht. Des-\nhalb entledigt sich der Strich ganz leicht seines bockigen Wesens.	456-458	"Verliert den Bock in Leichtigkeit."\nDenn der Platz ist nicht der gebührende.\nDer Platz ist stark, ja der Platz des Fürsten. Aber die Natur des Striches\nist weich, so daß der äußere Platz der inneren Natur nicht entspricht. Deshalb entledigt sich der Strich ganz leicht seines bockigen Wesens.	cerrado	na
L6_etiqueta	Obere Sechs:	456-458	Obere Sechs:	cerrado	na
L6_a_oraculo	Ein Bock stößt gegen eine Hecke. Er kann nicht zurück, er\nkann nicht voran. Nichts ist fördernd. Merkt man die Schwie-\nrigkeit, so bringt das Heil.	456-458	Ein Bock stößt gegen eine Hecke. Er kann nicht zurück, er\nkann nicht voran. Nichts ist fördernd. Merkt man die Schwierigkeit, so bringt das Heil.	cerrado	na
L6_b_comentario	Er kann nicht zurück. Er kann nicht voran."\nDas ist nicht glückbringend.\n,,Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des StoBens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.\n晉	456-458	Er kann nicht zurück. Er kann nicht voran."\nDas ist nicht glückbringend.\n„Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des Stoßens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.	cerrado	coincide_ninguno
yong_etiqueta		456-458		vacio_en_libro	na
yong_a_oraculo		456-458		vacio_en_libro	na
yong_b_comentario		456-458		vacio_en_libro	na
wen_yen		456-458		vacio_en_libro	na
wen_yen_note		456-458		vacio_en_libro	na
hex_fin	34				

