campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	"Schlechte Menschen der Stockungszeit sind nicht fördernd\nfür die Beharrlichkeit des Edlen. Das Große geht hin, das\nKleine kommt herbei."\nAuf diese Weise vereinigen sich Himmel und Erde nicht,\nund alle Wesen kommen nicht in Verbindung.\nShubung\nObere und Untere vereinen sich nicht, und auf der Welt gehen\ndie Staaten zugrunde.\nInnen ist das Schattige, außen das Lichte, innen Schwäche,\naußen Härte, innen der Gemeine, außen der Edle. Der Weg\ndes Gemeinen ist im Wachsen, der Weg des Edlen im Ab-\nnehmen.\n-\nDie Verhältnisse sind Punkt für Punkt gegensätzlich zu dem vorigen Zeichen.\nObwohl es sich um kosmische Verhältnisse handelt, ist die Ursache doch in\nder falschen Richtung der Menschen zu suchen. Es sind die Menschen, die\ndie Verhältnisse verderben abgesehen natürlich von den regelmäßigen\nErscheinungen des Niedergangs im normalen Verlauf des Lebens ebenso\nwie des Jahres. Wenn Himmel und Erde außer Verbindung sind, so stockt\ndas Leben in der Natur. Wenn Obere und Untere außer Verbindung sind,\nso stockt das staatliche und gesellschaftliche Leben. Innen im Zentrum sollte\ndas Licht sein, statt dessen ist der Schatten da, und das Licht ist nach außen\ngedrängt. Der Mensch ist innerlich schwach und nach außen hart, die Ge-\nmeinen sind im Zentrum der Regierung und die Edlen sind nach außen ge-\ndrängt: das alles deutet darauf, daß der Weg der Gemeinen im Aufsteigen,\nder der Edlen im Abnehmen ist, wie die dunklen Striche von unten her in\ndas Zeichen eintreten und nach oben drängen und die starken sich nach\noben zurückziehen.	374-376	"Schlechte Menschen der Stockungszeit sind nicht fördernd\nfür die Beharrlichkeit des Edlen. Das Große geht hin, das\nKleine kommt herbei."\nAuf diese Weise vereinigen sich Himmel und Erde nicht,\nund alle Wesen kommen nicht in Verbindung.\nObere und Untere vereinen sich nicht, und auf der Welt gehen\ndie Staaten zugrunde.\nInnen ist das Schattige, außen das Lichte, innen Schwäche,\naußen Härte, innen der Gemeine, außen der Edle. Der Weg\ndes Gemeinen ist im Wachsen, der Weg des Edlen im Abnehmen.\nDie Verhältnisse sind Punkt für Punkt gegensätzlich zu dem vorigen Zeichen.\nObwohl es sich um kosmische Verhältnisse handelt, ist die Ursache doch in\nder falschen Richtung der Menschen zu suchen. Es sind die Menschen, die\ndie Verhältnisse verderben - abgesehen natürlich von den regelmäßigen\nErscheinungen des Niedergangs im normalen Verlauf des Lebens ebenso\nwie des Jahres. Wenn Himmel und Erde außer Verbindung sind, so stockt\ndas Leben in der Natur. Wenn Obere und Untere außer Verbindung sind,\nso stockt das staatliche und gesellschaftliche Leben. Innen im Zentrum sollte\ndas Licht sein, statt dessen ist der Schatten da, und das Licht ist nach außen\ngedrängt. Der Mensch ist innerlich schwach und nach außen hart, die Gemeinen sind im Zentrum der Regierung und die Edlen sind nach außen gedrängt: das alles deutet darauf, daß der Weg der Gemeinen im Aufsteigen,\nder der Edlen im Abnehmen ist, wie die dunklen Striche von unten her in\ndas Zeichen eintreten und nach oben drängen und die starken sich nach\noben zurückziehen.	cerrado	coincide_pass04
image_oraculo	Himmel und Erde vereinigen sich nicht: das Bild der Stockung.\nSo zieht sich der Edle auf seinen inneren Wert zurück, um\nden Schwierigkeiten zu entgehen. Er läßt sich nicht durch Ein-\nkünfte ehren.\nDie Überwindung der Schwierigkeiten der Stockungszeit wird durch die\nEigenschaften der beiden getrennten Halbzeichen dargestellt. Das Zeichen\nKun hat als Bedeutung die Sparsamkeit, das sich auf etwas Zurückziehen.\nDie drei starken Striche des Zeichens Kiän außen, die sich zurückziehen,\nsind das Symbol des Entgehens aus allen Schwierigkeiten, die durch das\nNachdrängen der Gemeinen entstehen. Dieses Zurückziehen deutet auch\ndarauf, daß man sich nicht durch Einkünfte ehren läßt. Während im letzten\nZeichen die Gaben von Himmel und Erde verwaltet werden, ist hier voll-\nkommene Zurückhaltung.\nAnfangs Sechs:	374-376	Himmel und Erde vereinigen sich nicht:\ndas Bild der Stockung.\nSo zieht sich der Edle auf seinen innern Wert zurück,\num den Schwierigkeiten zu entgehen.\nEr läßt sich nicht durch Einkünfte ehren.	cerrado	coincide_ninguno
commentary_image	Himmel und Erde vereinigen sich nicht: das Bild der Stockung.\nSo zieht sich der Edle auf seinen inneren Wert zurück, um\nden Schwierigkeiten zu entgehen. Er läßt sich nicht durch Ein-\nkünfte ehren.\nDie Überwindung der Schwierigkeiten der Stockungszeit wird durch die\nEigenschaften der beiden getrennten Halbzeichen dargestellt. Das Zeichen\nKun hat als Bedeutung die Sparsamkeit, das sich auf etwas Zurückziehen.\nDie drei starken Striche des Zeichens Kiän außen, die sich zurückziehen,\nsind das Symbol des Entgehens aus allen Schwierigkeiten, die durch das\nNachdrängen der Gemeinen entstehen. Dieses Zurückziehen deutet auch\ndarauf, daß man sich nicht durch Einkünfte ehren läßt. Während im letzten\nZeichen die Gaben von Himmel und Erde verwaltet werden, ist hier voll-\nkommene Zurückhaltung.\nAnfangs Sechs:	374-376	den Schwierigkeiten zu entgehen. Er läßt sich nicht durch Einkünfte ehren.\nDie Überwindung der Schwierigkeiten der Stockungszeit wird durch die\nEigenschaften der beiden getrennten Halbzeichen dargestellt. Das Zeichen\nKun hat als Bedeutung die Sparsamkeit, das sich auf etwas Zurückziehen.\nDie drei starken Striche des Zeichens Kiän außen, die sich zurückziehen,\nsind das Symbol des Entgehens aus allen Schwierigkeiten, die durch das\nNachdrängen der Gemeinen entstehen. Dieses Zurückziehen deutet auch\ndarauf, daß man sich nicht durch Einkünfte ehren läßt. Während im letzten\nZeichen die Gaben von Himmel und Erde verwaltet werden, ist hier vollkommene Zurückhaltung.\nwwww	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	374-376	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Zieht man Bandgras aus, so geht der Rasen mit. Jeder nach\nseiner Art. Beharrlichkeit bringt Heil und Gelingen.	374-376	Zieht man Bandgras aus, so geht der Rasen mit. Jeder nach\nseiner Art. Beharrlichkeit bringt Heil und Gelingen.	cerrado	na
L1_b_comentario	Zieht man Bandgras aus... Beharrlichkeit bringt Heil."\nDer Wille ist auf den Herrn gerichtet.\nHier beim Einzelstrich sind die Yinlinien nicht als Gemeine angesehen, son-\ndern als Edle in der Zeit, da das Gemeine siegt. Entsprechend der Richtung\nder Bewegung der Halbzeichen findet zwischen oberen und unteren Strichen\nkeine Beziehung des Entsprechens statt. Darum hängen die drei unteren\nStriche zusammen wie Bandgras und ziehen sich gemeinsam nach unten zu-\nrück, um dem Fürsten treu zu sein und sich nicht beteiligen zu müssen an\ndem Verkehr mit den vorrückenden Gemeinen.	374-376	Zieht man Bandgras aus... Beharrlichkeit bringt Heil."\nDer Wille ist auf den Herrn gerichtet.\nHier beim Einzelstrich sind die Yinlinien nicht als Gemeine angesehen, sondern als Edle in der Zeit, da das Gemeine siegt. Entsprechend der Richtung\nder Bewegung der Halbzeichen findet zwischen oberen und unteren Strichen\nkeine Beziehung des Entsprechens statt. Darum hängen die drei unteren\nStriche zusammen wie Bandgras und ziehen sich gemeinsam nach unten zurück, um dem Fürsten treu zu sein und sich nicht beteiligen zu müssen an\ndem Verkehr mit den vorrückenden Gemeinen.	cerrado	coincide_pass02
L2_etiqueta	Sechs auf zweitem Platz:	374-376	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Sie tragen und dulden, das bedeutet für die Gemeinen Heil.\nDem großen Mann dient die Stockung zum Gelingen.	374-376	Sie tragen und dulden, das bedeutet für die Gemeinen Heil.\nDem großen Mann dient die Stockung zum Gelingen.	cerrado	na
L2_b_comentario	Dem großen Mann dient die Stockung zum Gelingen."\nEr verwirrt nicht die Scharen.\nDie Gemeinen halten sich zuvorkommend an den Herrscher Neun auf fünftem\nPlatz und haben darin Heil, weil auf solche Weise es möglich wäre, daß sie\nsich bessern.\nDer Edle aber läßt sich auf solche inkorrekte schmeichlerische Beziehung\nnicht ein, um die Scharen der Gleichgesinnten nicht zu verwirren.\nAuch hier ist das Ertragen gemeint wie beim vorigen Zeichen, aber dort ist\nes das Ertragenwerden eines Niedrigen durch einen überlegenen Mann,\nhier das kriecherische Tragen der einflußreichen Personen, die reich und\nmächtig sind.	374-376	Dem großen Mann dient die Stockung zum Gelingen."\nEr verwirrt nicht die Scharen.\nDie Gemeinen halten sich zuvorkommend an den Herrscher Neun auf fünftem\nPlatz und haben darin Heil, weil auf solche Weise es möglich wäre, daß sie\nsich bessern.\nDer Edle aber läßt sich auf solche inkorrekte schmeichlerische Beziehung\nnicht ein, um die Scharen der Gleichgesinnten nicht zu verwirren.\nAuch hier ist das Ertragen gemeint wie beim vorigen Zeichen, aber dort ist\nes das Ertragenwerden eines Niedrigen durch einen überlegenen Mann,\nhier das kriecherische Tragen der einflußreichen Personen, die reich und\nmächtig sind.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	374-376	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Sie tragen Scham.	374-376	Sie tragen Scham.	cerrado	na
L3_b_comentario	Sie tragen Scham",\nweil der Platz nicht der rechte ist.\nDie Drei ist schwach auf starkem Platz des Übergangs. Das ist nicht der\nrechte Platz, daher der Gedanke der Beschämung. Da der Strich an der Spitze\ndes unteren Zeichens Kun ist, ist er derjenige, der die unteren trägt und er-\nträgt. Hier ist der Anfang der Wandlung zum Besseren angedeutet, wie in\nNeun auf drittem Platz des vorigen Zeichens der Anfang zu MiBerfolg.	374-376	Sie tragen Scham",\nweil der Platz nicht der rechte ist.\nDie Drei ist schwach auf starkem Platz des Übergangs. Das ist nicht der\nrechte Platz, daher der Gedanke der Beschämung. Da der Strich an der Spitze\ndes unteren Zeichens Kun ist, ist er derjenige, der die unteren trägt und erträgt. Hier ist der Anfang der Wandlung zum Besseren angedeutet, wie in\nNeun auf drittem Platz des vorigen Zeichens der Anfang zu Mißerfolg.	cerrado	na
L4_etiqueta	Neun auf viertem Platz:	374-376	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Wer auf Befehl des Höchsten wirkt, bleibt ohne Makel.\nDie Gleichgesinnten genießen des Segens.	374-376	Wer auf Befehl des Höchsten wirkt, bleibt ohne Makel.\nDie Gleichgesinnten genießen des Segens.	cerrado	na
L4_b_comentario	Wer auf Befehl des Höchsten wirkt, bleibt ohne Makel."\nDer Wille geschieht.\nDie Mitte der Stockung ist überschritten. Die Ordnung kommt allmählich\nwieder zur Geltung. Die Neun auf viertem Platz ist stark auf weichem Platz,\ndaher nicht allzu weich. Sie steht auf dem Platz des Ministers, ist daher in\nhöherem Auftrag wirksam. Daher bleibt die Linie ohne Makel. Auch hier ist\nwie beim vorigen Zeichen Verbindung von Minister und Herrn.	374-376	Wer auf Befehl des Höchsten wirkt, bleibt ohne Makel."\nDer Wille geschieht.\nDie Mitte der Stockung ist überschritten. Die Ordnung kommt allmählich\nwieder zur Geltung. Die Neun auf viertem Platz ist stark auf weichem Platz,\ndaher nicht allzu weich. Sie steht auf dem Platz des Ministers, ist daher in\nhöherem Auftrag wirksam. Daher bleibt die Linie ohne Makel. Auch hier ist\nwie beim vorigen Zeichen Verbindung von Minister und Herrn.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	374-376	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Die Stockung läßt nach. Dem großen Manne Heil! "Wenn\nes mißlänge, wenn es mißlänge!" Daher bindet er es an ein\nBündel von Maulbeerstauden.	374-376	Die Stockung läßt nach. Dem großen Manne Heil! "Wenn\nes mißlänge, wenn es mißlänge!" Daher bindet er es an ein\nBündel von Maulbeerstauden.	cerrado	coincide_pass02
L5_b_comentario	Das Heil des großen Mannes besteht darin, daß der Platz\nkorrekt und passend ist.\nDer fünfte Platz ist der Platz des Herrschers, der Strich hat alle für einen\nsolchen notwendigen guten Eigenschaften, darum bringt er die Zeit der\nStockung zu Ende. Aber er ist in dieser Arbeit noch nicht fertig, darum das\nängstliche Sorgen, ob es nicht doch noch fehl schlägt. Aber dieses Sorgen\nist gut.	374-376	Die Stockung läßt nach. Dem großen Manne Heil! "Wenn\nes mißlänge, wenn es mißlänge!" Daher bindet er es an ein\nBündel von Maulbeerstauden.\nbj Das Heil des großen Mannes besteht darin, daß der Platz\nkorrekt und passend ist.\nDer fünfte Platz ist der Platz des Herrschers, der Strich hat alle für einen\nsolchen notwendigen guten Eigenschaften, darum bringt er die Zeit der\nStockung zu Ende. Aber er ist in dieser Arbeit noch nicht fertig, darum das\nängstliche Sorgen, ob es nicht doch noch fehl schlägt. Aber dieses Sorgen\nist gut.	cerrado	coincide_pass04
L6_etiqueta	Obere Neun:	374-376	Obere Neun:	cerrado	na
L6_a_oraculo	Die Stockung hört auf. Erst Stockung, dann Heil!	374-376	Die Stockung hört auf. Erst Stockung, dann Heil!	cerrado	na
L6_b_comentario	Wenn die Stockung zu Ende kommt, so hört sie auf. Man\ndarf sie nicht dauernd festhalten wollen.\nHier ist das Ende erreicht. Damit tritt der Umschlag tatsächlich ein. Der\nstarke Strich steht am Ende des Zeichens Stockung. Damit ist gesagt, daß\nder Umschlag da ist. Auch hier ist der Parallelismus zum obersten Strich\ndes Zeichens zu beachten.	374-376	Wenn die Stockung zu Ende kommt, so hört sie auf. Man\ndarf sie nicht dauernd festhalten wollen.\nHier ist das Ende erreicht. Damit tritt der Umschlag tatsächlich ein. Der\nstarke Strich steht am Ende des Zeichens Stockung. Damit ist gesagt, daß\nder Umschlag da ist. Auch hier ist der Parallelismus zum obersten Strich\ndes Zeichens zu beachten.	cerrado	na
yong_etiqueta		374-376		vacio_en_libro	na
yong_a_oraculo		374-376		vacio_en_libro	na
yong_b_comentario		374-376		vacio_en_libro	na
wen_yen		374-376		vacio_en_libro	na
wen_yen_note		374-376		vacio_en_libro	na
hex_fin	12				
