campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
judgment_oraculo		536-540	Das heiratende Mädchen.\nUnternehmungen bringen Unheil.\nNichts, das fördernd wäre.	cerrado	na
commentary_decision	Das heiratende Mädchen bezeichnet den großen Sinn von\nHimmel und Erde. Wenn Himmel und Erde sich nicht ver-\neinigen, so gedeihen alle Wesen nicht.\nDas heiratende Mädchen bedeutet der Menschheit Ende und\nAnfang.\nHeiterkeit in der Bewegung: Wer heiratet, ist das junge\nMädchen.\n,,Unternehmungen bringen Unheil."\nDie Plätze sind nicht die gebührenden.\n,,Nichts, das fördernd ist":\nDas Weiche beruht auf dem Harten.\nWährend bei der ursprünglichen Ordnung der Diagramme Kiän im Süden\nund Kun im Norden stehen und Li im Osten als Sonne, Kan im Westen als\nMond, so ist bei der späteren Ordnung der Zeichen (die der Welt der Er-\nscheinung entspricht wie jene andere Anordnung der Welt der Idee) die\nWirkung an die vier Zeichen Dschen (Osten), Li (Süden), Dui (Westen), Kan\n(Norden) übertragen. Sonne und Mond sind als wirkende Kräfte an die\nStelle von Himmel und Erde getreten. Der Himmel, Kiän, hat sich nach Nord-\nwesten zurückgezogen, und der älteste Sohn, Dschen, beginnt im Osten das\nLeben. Die Erde, Kun, hat sich nach Südwesten zurückgezogen, und die\njüngste Tochter, Dui, sorgt im Westen für Ernte und Geburt. So ist in diesem\nZeichen die kosmische Ordnung des Verkehrs der Geschlechter und der\nVerlauf des Lebens angedeutet.\nBezeichnend ist die Auffassung von Liu Yüan in Dschou I Hong Giä, der\nin dem Zeichen nicht das Mädchen (Dui) sieht, das dem älteren Manne\n(Dschen) folgt, sondern den älteren Bruder (Dschen), der seine jüngere\nSchwester (Dui) dem Gatten zuführt. Dafür ist eine gewisse Unterlage in\nden Worten zum fünften Strich gegeben. Es handelt sich hier um Reminis-\nzenzen aus der Zeit des Matriarchats, die in der Geschichte, wie Dschung\nKui seine Schwester verheiratet, auch eine romanhafte Verbreitung gefunden\nhaben.\nDas ,,heiratende Mädchen" bedeutet der Menschheit Ende und Anfang,\neben wie Dui im Westen den Herbst, das Niedergehen, und Dschen im\nOsten den Frühling und Aufstieg bedeuten. An der Hand der Eigenschaften\nder beiden Zeichen Heiterkeit (Dui) und Bewegung (Dschen) wird dann der\nName des Zeichens erklärt.\nDie Entscheidung des Zeichens: "Unternehmungen bringen Unheil" wird aus\nder Stellung der vier mittleren Striche entnommen, die alle nicht auf ihrem\nPlatz sind.,,Nichts ist fördernd" ergibt sich aus der Stellung der Sechs auf\ndrittem Platz, des einen Herrn des Zeichens, über der harten Neun auf\nzweitem Platz und der beiden anderen Herren des Zeichens, Sechs auf\nfünftem Platz und obere Sechs über der harten Neun auf viertem Platz.	536-540	Das heiratende Mädchen bezeichnet den großen Sinn von\nHimmel und Erde. Wenn Himmel und Erde sich nicht vereinigen, so gedeihen alle Wesen nicht.\nDas heiratende Mädchen bedeutet der Menschheit Ende und\nAnfang.\nHeiterkeit in der Bewegung: Wer heiratet, ist das junge\nMädchen.\n„Unternehmungen bringen Unheil."\nDie Plätze sind nicht die gebührenden.\n„Nichts, das fördernd ist":\nDas Weiche beruht auf dem Harten.\nWährend bei der ursprünglichen Ordnung der Diagramme Kiän im Süden\nund Kun im Norden stehen und Li im Osten als Sonne, Kan im Westen als	cerrado	coincide_ninguno
image_oraculo	Oberhalb des Sees ist der Donner: das Bild des heiratenden\nMädchens. So erkennt der Edle durch die Ewigkeit des\nEndes das Vergängliche.\nIm Herbst kommt alles zu seinem Ende. Wenn der Donner über dem See\nist, so ist dieses Ende nahe. Die Ewigkeit des Endes wird nahegelegt\ndurch das Zeichen Dschen, das im Osten (Frühling) hervortritt und, wenn\nes im Westen (Herbst) angelangt ist, zum Ende seiner Wirksamkeit nach\nfesten Gesetzen kommt. In diesem Moment kommt das Tötende des\nHerbstes in Kraft, das die vergänglichen Wesen vernichtet. Durch Kennt-\nnis dieser Gesetze gelangt man in die Regionen, die jenseits von Anfang\nund Ende, Geburt und Tod sind.\nAnfangs Neun:	536-540	Oberhalb des Sees ist der Donner:\ndas Bild des heiratenden Mädchens.\nSo erkennt der Edle durch die Ewigkeit des Endes das\nVergängliche.	cerrado	coincide_ninguno
commentary_image	Oberhalb des Sees ist der Donner: das Bild des heiratenden\nMädchens. So erkennt der Edle durch die Ewigkeit des\nEndes das Vergängliche.\nIm Herbst kommt alles zu seinem Ende. Wenn der Donner über dem See\nist, so ist dieses Ende nahe. Die Ewigkeit des Endes wird nahegelegt\ndurch das Zeichen Dschen, das im Osten (Frühling) hervortritt und, wenn\nes im Westen (Herbst) angelangt ist, zum Ende seiner Wirksamkeit nach\nfesten Gesetzen kommt. In diesem Moment kommt das Tötende des\nHerbstes in Kraft, das die vergänglichen Wesen vernichtet. Durch Kennt-\nnis dieser Gesetze gelangt man in die Regionen, die jenseits von Anfang\nund Ende, Geburt und Tod sind.\nAnfangs Neun:	536-540	Mädchens. So erkennt der Edle durch die Ewigkeit des\nEndes das Vergängliche.\nIm Herbst kommt alles zu seinem Ende. Wenn der Donner über dem See\nist, so ist dieses Ende nahe. Die Ewigkeit des Endes wird nahegelegt\ndurch das Zeichen Dschen, das im Osten (Frühling) hervortritt und, wenn\nes im Westen (Herbst) angelangt ist, zum Ende seiner Wirksamkeit nach\nfesten Gesetzen kommt. In diesem Moment kommt das Tötende des\nHerbstes in Kraft, das die vergänglichen Wesen vernichtet. Durch Kenntnis dieser Gesetze gelangt man in die Regionen, die jenseits von Anfang\nund Ende, Geburt und Tod sind.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	536-540	Anfangs Neun:	cerrado	na
L1_a_oraculo	Das heiratende Mädchen als Nebenfrau. Ein Lahmer, der\nauftreten kann. Unternehmungen bringen Heil.	536-540	Das heiratende Mädchen als Nebenfrau. Ein Lahmer, der\nauftreten kann. Unternehmungen bringen Heil.	cerrado	na
L1_b_comentario	Das heiratende Mädchen als Nebenfrau",\nweil das Dauer gibt.\n,,Ein Lahmer, der auftreten kann. Heil",\nweil sie einander empfangen.\nDie Linie ist ganz unten an niedriger Stelle, außerdem im Zeichen Dui,\njüngste Tochter, daher der Gedanke der Nebenfrau. Dui, die jüngste Toch-\nter, ist dem ältesten Sohn gegenüber schwach (ähnlich wie Dui gegenüber\nvon Kiän in dem Zeichen Lü, Auftreten, Nr. 10, wo ebenfalls das Bild des\nLahmen und Einäugigen erscheint). Die unterste Linie ist das Bild des\nFußes, daher der Gedanke des Lahmen, da keine Beziehung zur vierten\nLinie vorhanden ist. Das ,,Einander-Empfangen" bedeutet, daß die An-\nfangslinie zur zweiten im Verhältnis des Empfangens steht und dieser zu-\ngleich mit der fünften dient; daher kann sie mittelbar wenigstens etwas\nleisten und kommt voran.	536-540	Das heiratende Mädchen als Nebenfrau",\nweil das Dauer gibt.\n„Ein Lahmer, der auftreten kann. Heil",\nweil sie einander empfangen.\nDie Linie ist ganz unten an niedriger Stelle, außerdem im Zeichen Dui,\njüngste Tochter, daher der Gedanke der Nebenfrau. Dui, die jüngste Tochter, ist dem ältesten Sohn gegenüber schwach (ähnlich wie Dui gegenüber\nvon Kiän in dem Zeichen Lü, Auftreten, Nr. 10, wo ebenfalls das Bild des\nLahmen und Einäugigen erscheint). Die unterste Linie ist das Bild des\nFußes, daher der Gedanke des Lahmen, da keine Beziehung zur vierten\nLinie vorhanden ist. Das "Einander-Empfangen" bedeutet, daß die Anfangslinie zur zweiten im Verhältnis des Empfangens steht und dieser zugleich mit der fünften dient; daher kann sie mittelbar wenigstens etwas\nleisten und kommt voran.	cerrado	coincide_ninguno
L2_etiqueta	Neun auf zweitem Platz:	536-540	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Ein Einäugiger, der sehen kann. Fördernd ist die Beharrlich-\nkeit eines einsamen Menschen.	536-540	Ein Einäugiger, der sehen kann. Fördernd ist die Beharrlichkeit eines einsamen Menschen.	cerrado	na
L2_b_comentario	Fördernd ist die Beharrlichkeit eines einsamen Menschen."\nDas dauernde Gesetz ist nicht verändert.\nDer Strich ist an unterster Stelle des Kernzeichens Li, das Auge bedeutet.\nDie fünfte Linie, zu der er in Beziehung des Entsprechens steht, ist schwach;\ndaher das Bild des Einäugigen.\nDa der Strich stark und zentral ist, wird er nicht verändert, obwohl der\nzugehörige schwach und nicht gut ist. Dadurch kommt er zwar einerseits in\nDunkelheit und Einsamkeit - unterhalb des Kernzeichens Kan, der Abgrund,\nalso ein finsteres Tal -, aber er ändert seine Stellung zum Gesetz nicht,\nbleibt seiner Pflicht treu.	536-540	"Fördernd ist die Beharrlichkeit eines einsamen Menschen."\nDas dauernde Gesetz ist nicht verändert.\nDer Strich ist an unterster Stelle des Kernzeichens Li, das Auge bedeutet.\nDie fünfte Linie, zu der er in Beziehung des Entsprechens steht, ist schwach;\ndaher das Bild des Einäugigen.\nDa der Strich stark und zentral ist, wird er nicht verändert, obwohl der\nzugehörige schwach und nicht gut ist. Dadurch kommt er zwar einerseits in\nDunkelheit und Einsamkeit unterhalb des Kernzeichens Kan, der Abgrund,\nalso ein finsteres Tal aber er ändert seine Stellung zum Gesetz nicht,\nbleibt seiner Pflicht treu.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	536-540	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Das heiratende Mädchen als Sklavin.\nSie heiratet als Nebenfrau.	536-540	Das heiratende Mädchen als Sklavin.\nSie heiratet als Nebenfrau.	cerrado	na
L3_b_comentario	Das heiratende Mädchen als Sklavin":\nSie ist noch nicht in der gebührenden Stellung.\nDie Linie ist schwach auf starkem Platze, also nicht in der gebührenden\nStellung, außerdem auf dem Gipfel der Lust, daher wirft sie sich weg als\nniederste Sklavin, um nur irgendwie in die Ehe zu kommen. Als Nebenfrau\nkommt sie unter, indem sie der Neun auf zweitem Platz folgt.	536-540	Das heiratende Mädchen als Sklavin":\nSie ist noch nicht in der gebührenden Stellung.\nDie Linie ist schwach auf starkem Platze, also nicht in der gebührenden\nStellung, außerdem auf dem Gipfel der Lust, daher wirft sie sich weg als\n"\nniederste Sklavin, um nur irgendwie in die Ehe zu kommen. Als Nebenfrau\nkommt sie unter, indem sie der Neun auf zweitem Platz folgt.	cerrado	coincide_ninguno
L4_etiqueta	Neun auf viertem Platz:	536-540	Neun auf viertem Platz:	cerrado	na
L4_a_oraculo	Das heiratende Mädchen verzögert die Frist. Eine späte\nHeirat kommt zu ihrer Zeit.	536-540	Das heiratende Mädchen verzögert die Frist. Eine späte\nHeirat kommt zu ihrer Zeit.	cerrado	na
L4_b_comentario	Die Gesinnung, die zur Verzögerung der Frist führt, will auf\netwas warten, ehe sie geht.\nVon den Linien des oberen und des unteren Zeichens stehen nur Fünf und\nZwei zueinander in Beziehung. Aber während die beiden anderen Linien,\nweil sie im Zeichen der Lust stehen, eine eheliche Verbindung, wenn auch\nauf Umwegen über Zwei suchen, so bewegen sich die Linien des oberen\nZeichens, die nicht durch Beziehung des Entsprechens gebunden sind, da-\nvon weg. So hat die Neun auf viertem Platz keine Entsprechung im unteren\nZeichen, befindet sich nicht am rechten Platz (stark auf schwachem Platz)\nund inmitten des Kernzeichens Kan, Gefahr. Daher hält sie sich von ehe-\nlicher Verbindung zurück, wartet, bis die Verhältnisse sich geändert haben\ndie Gefahr wird durch Bewegung (Dschen) ja überwunden —, ehe sie et-\nwas unternimmt. Die neue Situation tritt allerdings erst ein, nachdem der\ngegenwärtige Geschehenszyklus zu Ende ist.	536-540	Die Gesinnung, die zur Verzögerung der Frist führt, will auf\netwas warten, ehe sie geht.\nVon den Linien des oberen und des unteren Zeichens stehen nur Fünf und\nZwei zueinander in Beziehung. Aber während die beiden anderen Linien,\nweil sie im Zeichen der Lust stehen, eine eheliche Verbindung, wenn auch\nauf Umwegen über Zwei suchen, so bewegen sich die Linien des oberen\nZeichens, die nicht durch Beziehung des Entsprechens gebunden sind, davon weg. So hat die Neun auf viertem Platz keine Entsprechung im unteren\nZeichen, befindet sich nicht am rediten Platz (stark auf schwachem Platz)\nund inmitten des Kernzeichens Kan, Gefahr. Daher hält sie sich von ehelicher Verbindung zurück, wartet, bis die Verhältnisse sich geändert haben\ndie Gefahr wird durch Bewegung (Dschen) ja überwunden —, ehe sie etwas unternimmt. Die neue Situation tritt allerdings erst ein, nach dem der\ngegenwärtige Geschehenszyklus zu Ende ist.	cerrado	coincide_pass04
L5_etiqueta	Sechs auf fünftem Platz:	536-540	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Der Herrscher I verheiratet seine Tochter. Da waren die ge-\nstickten Kleider der Fürstin nicht so prächtig wie die Kleider\nder Dienerin. Der Mond, der fast voll ist, bringt Heil.	536-540	Der Herrscher I verheiratet seine Tochter. Da waren die gestickten Kleider der Fürstin nicht so prächtig wie die Kleider\nder Dienerin. Der Mond, der fast voll ist, bringt Heil.	cerrado	na
L5_b_comentario	Der Herrscher I verheiratet seine Tochter. Da waren ihre\ngestickten Kleider nicht so prächtig wie die der Dienerin."\nDer Platz ist in der Mitte, und dadurch wird das Handeln\nwertvoll.\nDer Platz ist zentral und geehrt. Dennoch ist die Linie weich und läßt sich\nzu der starken Neun auf zweitem Platz herab, wie eine Prinzessin, die\neinen niederen Mann heiratet. Daher gibt sie aus Vornehmheit nichts aufs\nAußere, das bei der Dienerin auf erstem Platz noch prächtiger ist. Als\noberste Linie des Kernzeichens Kan kommt das Bild des Mondes (Kan ist\nMond) in Betracht.	536-540	"Der Herrscher I verheiratet seine Tochter. Da waren ihre\ngestickten Kleider nicht so prächtig wie die der Dienerin."\nDer Platz ist in der Mitte, und dadurch wird das Handeln\nwertvoll.\nDer Platz ist zentral und geehrt. Dennoch ist die Linie weich und läßt sich\nzu der starken Neun auf zweitem Platz herab, wie eine Prinzessin, die\neinen niederen Mann heiratet. Daher gibt sie aus Vornehmheit nichts aufs\nAußere, das bei der Dienerin auf erstem Platz noch prächtiger ist. Als\noberste Linie des Kernzeichens Kan kommt das Bild des Mondes (Kan ist\nMond) in Betracht.	cerrado	coincide_pass04
L6_etiqueta	Obere Sechs:	536-540	Obere Sechs:	cerrado	na
L6_a_oraculo	Die Frau hält den Korb, aber es sind keine Früchte drin.\nDer Mann sticht das Schaf, aber es fließt kein Blut. Nichts,\ndas fördernd wäre.\n15 Das Buch der Wandlungen II	536-540	Die Frau hält den Korb, aber es sind keine Früchte drin.\nDer Mann sticht das Schaf, aber es fließt kein Blut. Nichts,\ndas fördernd wäre.\n15 Das Buch der Wandlungen ☐	cerrado	coincide_pass04
L6_b_comentario	Daß die obere Sechs keine Früchte hat, kommt daher, daß sie\neinen leeren Korb hält.\nDie obere schwache Sechs auf dem Gipfel der Bewegung und ohne Be-\nziehung zu einem starken Strich hat keine Möglichkeit mehr zu einer Heirat.\nDie Versuche des Opfers das obere Zeichen ist das Bild eines leeren\nKorbs, das untere, Dui, hat als Tier das Schaf sind daher leer und ver-\ngeblich.\n-	536-540	Daß die obere Sechs keine Früchte hat, kommt daher, daß sie\neinen leeren Korb hält.\nDie obere schwache Sechs auf dem Gipfel der Bewegung und ohne Beziehung zu einem starken Strich hat keine Möglichkeit mehr zu einer Heirat.\nDie Versuche des Opfers das obere Zeichen ist das Bild eines leeren\nKorbs, das untere, Dui, hat als Tier das Schaf sind daher leer und vergeblich.	cerrado	coincide_ninguno
yong_etiqueta		536-540		vacio_en_libro	na
yong_a_oraculo		536-540		vacio_en_libro	na
yong_b_comentario		536-540		vacio_en_libro	na
wen_yen		536-540		vacio_en_libro	na
wen_yen_note		536-540		vacio_en_libro	na
hex_fin	54				
