campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch ge-\nfährliche Stellen und verliert nicht seine Zuverlässigkeit.,,Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n,,Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht erstei-\ngen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Ge-\nfahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Be-\ngierden und Leidenschaften zu versinken. Auch hier besteht die Überwin-\ndung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	437-440	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch gefährliche Stellen und verliert nicht seine Zuverlässigkeit.„Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n"Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht ersteigen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Gefahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Begierden und Leidenschaften zu versinken. Auch hier besteht die Überwindung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	cerrado	coincide_ninguno
image_oraculo	Das Wasser fließt ununterbrochen und kommt ans Ziel: das\nBild des wiederholten Abgründigen. So wandelt der Edle in\ndauernder Tugend und übt das Geschäft des Lehrens.	437-440	Das Wasser fließt ununterbrochen und kommt ans Ziel:\ndas Bild des wiederholten Abgründigen.\nSo wandelt der Edle in dauernder Tugend\nund übt das Geschäft des Lehrens.	cerrado	na
commentary_image	Das Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Ge-\nschäft des Lehrens.\nAnfangs Sechs:	437-440	7777777\nDas Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Geschäft des Lehrens.	cerrado	coincide_pass04
L1_etiqueta	Anfangs Sechs:	437-440	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Wiederholung des Abgründigen. Man gerät im Abgrund in\nein Loch. Unheil.	437-440	Wiederholung des Abgründigen. Man gerät im Abgrund in\nein Loch. Unheil.	cerrado	na
L1_b_comentario	Wiederholung des Abgründigen."\nMan gerät in den Abgrund, weil man den Weg verloren hat;\ndas bringt Unheil.\nDer Strich ist ganz unten, ein geteilter Strich, also unten im Abgrund noch\nein Loch. Diese Wiederholung der Gefahr führt zur Gewöhnung. Da der\nStrich schwach ist, besitzt er nicht die innere Stärke, einer solchen Versu-\nchung zu widerstehen. So kommt er gleich zu Anfang vom rechten Weg ab.	437-440	Wiederholung des Abgründigen."\nMan gerät in den Abgrund, weil man den Weg verloren hat;\ndas bringt Unheil.\nDer Strich ist ganz unten, ein geteilter Strich, also unten im Abgrund noch\nein Loch. Diese Wiederholung der Gefahr führt zur Gewöhnung. Da der\nStrich schwach ist, besitzt er nicht die innere Stärke, einer solchen Versuchung zu widerstehen. So kommt er gleich zu Anfang vom rechten Weg ab.	cerrado	na
L2_etiqueta	Neun auf zweitem Platz:	437-440	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Der Abgrund hat Gefahr. Man soll nur Kleines zu erreichen\nstreben.	437-440	Der Abgrund hat Gefahr. Man soll nur Kleines zu erreichen\nstreben.	cerrado	na
L2_b_comentario	Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes er-\nreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Un-\nmögliches will, sondern sich den Verhältnissen anzupassen versteht.	437-440	"Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes erreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Unmögliches will, sondern sich den Verhältnissen anzupassen versteht.	cerrado	coincide_pass04
L3_etiqueta	Sechs auf drittem Platz:	437-440	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Vorwärts und rückwärts Abgrund über Abgrund. In solcher\nGefahr halte zunächst inne, sonst kommst du im Abgrund\nin ein Loch. Handle nicht so.	437-440	Vorwärts und rückwärts Abgrund über Abgrund. In solcher\nGefahr halte zunächst inne, sonst kommst du im Abgrund\nin ein Loch. Handle nicht so.	cerrado	na
L3_b_comentario	Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	437-440	„Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	cerrado	coincide_ninguno
L4_etiqueta	Sechs auf viertem Platz:	437-440	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	437-440	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\nர்\nd\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	cerrado	coincide_pass04
L4_b_comentario	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfer-\ngefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständ~-\nlichen äußeren Form entbehren können.	437-440	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfergefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständlichen äußeren Form entbehren können.	cerrado	coincide_pass04
L5_etiqueta	Neun auf fünftem Platz:	437-440	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Der Abgrund wird nicht überfüllt, wird nur bis an den Rand\ngefüllt. Kein Makel.	437-440	Der Abgrund wird nicht überfüllt, wird nur bis an den Rand\ngefüllt. Kein Makel.	cerrado	na
L5_b_comentario	Der Abgrund wird nicht überfüllt",\ndenn der zentrale Strich ist noch nicht groß.\nDer Herr des Zeichens, der zudem stark auf starkem Platz ist, könnte sich\nwohl groß und stark fühlen. Aber daran wird er durch seine zentrale Stel-\nlung verhindert. Darum genügt es ihm, gerade aus der Gefahr herauszu-\nkommen. Auf diesen Strich bezieht sich der Satz des Kommentars zur Ent-\nscheidung: "Das Wasser fließt und häuft sich nirgends an."	437-440	Der Abgrund wird nicht überfüllt",\ndenn der zentrale Strich ist noch nicht groß.\nDer Herr des Zeichens, der zudem stark auf starkem Platz ist, könnte sich\nwohl groß und stark fühlen. Aber daran wird er durch seine zentrale Stellung verhindert. Darum genügt es ihm, gerade aus der Gefahr herauszukommen. Auf diesen Strich bezieht sich der Satz des Kommentars zur Entscheidung: "Das Wasser fließt und häuft sich nirgends an."	cerrado	na
L6_etiqueta	Obere Sechs:	437-440	Obere Sechs:	cerrado	na
L6_a_oraculo	Mit Stricken und Tauen gebunden, eingeschlossen zwischen\ndornumhegten Kerkermauern; drei Jahre lang findet man sich\nnicht zurecht. Unheil!	437-440	Mit Stricken und Tauen gebunden, eingeschlossen zwischen\ndornumhegten Kerkermauern; drei Jahre lang findet man sich\nnicht zurecht. Unheil!	cerrado	na
L6_b_comentario	Die obere Sechs hat den Weg verloren. Dies Unheil währt\ndrei Jahre lang.\nIm Unterschied zur Anfangssechs, die innerhalb des Abgrunds noch in einem\nLoch steckt, ist diese Linie auf der Höhe, daher durch eine Mauer einge-\nschlossen, die von Dornen umhegt ist, wie das in China die Kerkermauern\nsind, um das Ausbrechen zu verhüten. Dornen werden durch das Zeichen\nKan angedeutet. Die üble Lage der Linie ergibt sich daraus, daß sie auf\ndem harten Strich Neun auf fünftem Platz ruht. Bei leichteren Sünden wurde\nnach einem Jahre im Fall der Reue Amnestie erteilt, bei schwereren nach\nzwei, bei ganz schweren nach drei Jahren, so daß es sich hier also um eine\nsehr weitgehende Verwicklung handelt.\nBemerkung: Das ganze Zeichen "das Abgründige" geht von der Idee aus,\ndaß die lichten Striche zwischen den dunklen eingeschlossen und durch sie\ngefährdet sind. Nachdem aber diese Idee der Gefahr erst einmal dem Zei-\nchen seinen Charakter gegeben hat, haben die Einzelstriche alle den Ge-\ndanken des Hineingeratens in eine Gefahr. Dabei zeigt es sich dann, daß\ndie beiden starken Striche (zwei und fünf) noch besser wegkommen und die\nHoffnung haben, aus der Gefahr herauszukommen, während die Anfangs-\nsechs und Sechs auf drittem Platz in Abgrund über Abgrund geraten, die\nobere Sechs gar für drei Jahre keinen Ausweg sieht, so daß also die Gefahr,\ndie den dunkeln Linien droht, noch schlimmer ist. Es kommt aber häufig\nvor, daß die Gedanken des Zeichens und der Einzelstriche sich verschieden\nausdrücken.	437-440	Die obere Sechs hat den Weg verloren. Dies Unheil währt\ndrei Jahre lang.\nIm Unterschied zur Anfangssechs, die innerhalb des Abgrunds noch in einem\nLoch steckt, ist diese Linie auf der Höhe, daher durch eine Mauer eingeschlossen, die von Dornen umhegt ist, wie das in China die Kerkermauern\nsind, um das Ausbrechen zu verhüten. Dornen werden durch das Zeichen\nKan angedeutet. Die üble Lage der Linie ergibt sich daraus, daß sie auf\ndem harten Strich Neun auf fünftem Platz ruht. Bei leichteren Sünden wurde\nnach einem Jahre im Fall der Reue Amnestie erteilt, bei schwereren nach\nzwei, bei ganz schweren nach drei Jahren, so daß es sich hier also um eine\nsehr weitgehende Verwicklung handelt.\nBemerkung: Das ganze Zeichen "das Abgründige" geht von der Idee aus,\ndaß die lichten Striche zwischen den dunklen eingeschlossen und durch sie\ngefährdet sind. Nachdem aber diese Idee der Gefahr erst einmal dem Zeichen seinen Charakter gegeben hat, haben die Einzelstriche alle den Gedanken des Hineingeratens in eine Gefahr. Dabei zeigt es sich dann, daß\ndie beiden starken Striche (zwei und fünf) noch besser wegkommen und die\nHoffnung haben, aus der Gefahr herauszukommen, während die Anfangssechs und Sechs auf drittem Platz in Abgrund über Abgrund geraten, die\nobere Sechs gar für drei Jahre keinen Ausweg sieht, so daß also die Gefahr,\ndie den dunkeln Linien droht, noch schlimmer ist. Es kommt aber häufig\nvor, daß die Gedanken des Zeichens und der Einzelstriche sich verschieden\nausdrücken.	cerrado	na
yong_etiqueta		437-440		vacio_en_libro	na
yong_a_oraculo		437-440		vacio_en_libro	na
yong_b_comentario		437-440		vacio_en_libro	na
wen_yen		437-440		vacio_en_libro	na
wen_yen_note		437-440		vacio_en_libro	na
hex_fin	29				

