campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	Eindringen unter das Wasser und Heraufbringen des Was-\nsers, das ist der Brunnen. Der Brunnen nährt und erschöpft\nsich nicht.\n"Man mag die Stadt wechseln, aber kann nicht den Brunnen\nwechseln";\ndenn mit Festigkeit verbindet sich zentrale Stellung.\nWenn man beinahe das Brunnenwasser erreicht hat, aber\ndoch noch nicht mit dem Seil drunten ist":\nDann hat man noch keine Leistung vollbracht.\n"Wenn man seinen Krug zerbricht":\nDas bringt Unheil.\nEs scheint, als ob die Worte des Kommentars am Anfang etwas defekt\nwären. Doch ist vom Sinn nichts Wesentliches verlorengegangen. Die erste\nHälfte des Urteils bezieht sich auf die Art des Brunnens. Er ist das Un-\nveränderliche im Wechsel. Das obere Zeichen, Kan, deutet dabei den\nBrunnen an, das untere, Sun, hat als Bild eine Stadt. Der Herr des Zeichens\nist im oberen Zeichen, daher kein Wechsel. Die zweite Hälfte des Textes\nbezieht sich auf die Gefahren des Gebrauchs des Brunnens. Das Zeichen Sun\nbedeutet ein Seil, das Kernzeichen Li bedeutet einen hohlen Topf, das Kern-\nzeichen Dui bedeutet zerbrechen. Dadurch ist die Gefahr des Zerbrechens\ndes Kruges angedeutet.\nn\nEine symbolische Bedeutung ist in dem Zeichen noch enthalten. Wie das\nWasser in seiner Unerschöpflichkeit die Grundbedingung des Lebens ist,\nso ist der Weg der Könige", die gute Regierung, die unerläßliche Grund-\nlage des Lebens des Staates. Ort und Zeit mag wechseln, aber die Metho-\nden, die das Zusammenleben der Menschen regeln, bleiben stets dieselben.\nMißstände entstehen nur, wenn nicht die rechten Leute da sind, um diese\nOrdnung durchzuführen. Das ist symbolisiert durch das Zerbrechen des\nKrugs, ehe er das Wasser erreicht hat.	511-515	Eindringen unter das Wasser und Heraufbringen des Wassers, das ist der Brunnen. Der Brunnen nährt und erschöpft\nsich nicht.\n,Man mag die Stadt wechseln, aber kann nicht den Brunnen\nwechseln";\ndenn mit Festigkeit verbindet sich zentrale Stellung.\n"Wenn man beinahe das Brunnenwasser erreicht hat, aber\ndoch noch nicht mit dem Seil drunten ist":\nDann hat man noch keine Leistung vollbracht.\nWenn man seinen Krug zerbricht":\nDas bringt Unheil.\nEs scheint, als ob die Worte des Kommentars am Anfang etwas defekt\nwären. Doch ist vom Sinn nichts Wesentliches verlorengegangen. Die erste\nHälfte des Urteils bezieht sich auf die Art des Brunnens. Er ist das Unveränderliche im Wechsel. Das obere Zeichen, Kan, deutet dabei den\nBrunnen an, das untere, Sun, hat als Bild eine Stadt. Der Herr des Zeichens\nist im oberen Zeichen, daher kein Wechsel. Die zweite Hälfte des Textes\nbezieht sich auf die Gefahren des Gebrauchs des Brunnens. Das Zeichen Sun\nbedeutet ein Seil, das Kernzeichen Li bedeutet einen hohlen Topf, das Kernzeichen Dui bedeutet zerbrechen. Dadurch ist die Gefahr des Zerbrechens\ndes Kruges angedeutet.\nEine symbolische Bedeutung ist in dem Zeichen noch enthalten. Wie das\nWasser in seiner Unerschöpflichkeit die Grundbedingung des Lebens ist,\nso ist der Weg der Könige", die gute Regierung, die unerläßliche Grundlage des Lebens des Staates. Ort und Zeit mag wechseln, aber die Methoden, die das Zusammenleben der Menschen regeln, bleiben stets dieselben.\nMißstände entstehen nur, wenn nicht die rechten Leute da sind, um diese\nOrdnung durchzuführen. Das ist symbolisiert durch das Zerbrechen des\nKrugs, ehe er das Wasser erreicht hat.	cerrado	coincide_pass04
image_oraculo	Über dem Holz ist Wasser: das Bild des Brunnens.\nSo er-\nmuntert der Edle das Volk bei der Arbeit und ermahnt es,\neinander zu helfen.\nDas Bild des Brunnens wird auch hier auf die Regierung angewandt. Der\nBrunnen kommt dabei in Betracht als Zentrum der gesellschaftlichen Orga-\nnisation. Es liegt hier zugleich eine Anspielung vor auf die dem höchsten\nAltertum zugeschriebene Agrarverfassung. Die Felder waren so eingeteilt,\ndaB acht Familien mit ihren Lehnsfeldern um ein Zentrum lagen, auf dem\nsich der Brunnen und die Siedlung befand und das gemeinsam bebaut wer-\nden mußte für Rechnung der Zentralregierung. Die Form dieser Ansiedlung\nwar durch das Zeichen für Dsing angedeutet:\nDie Felder verteilten sich folgendermaßen:	511-515	Über dem Holz ist Wasser: das Bild des Brunnens.\nSo ermuntert der Edle das Volk bei der Arbeit\nund ermahnt es, einander zu helfen.	cerrado	coincide_ninguno
commentary_image	1-8 waren\nfür den Familiengebrauch, 9 enthielt den Brunnen mit der Siedlung und den\nöffentlichen Feldern. Dabei waren natürlich die Zusammenwohnenden auf\nsoziale Zusammenarbeit angewiesen.\nDie Einwirkung der Regierung auf das Volk wird nun den beiden Einzel-\nzeichen entnommen. Die Ermunterung bei der Arbeit entspricht dem Zei-\nchen Kan, das das Zeichen der Arbeit bzw. Mühsal (lau) ist. Die Ermahnung\nentspricht dem Zeichen Sun, das die Ausbreitung der Befehle zum Symbol hat.	511-515	einander zu helfen.\nDas Bild des Brunnens wird auch hier auf die Regierung angewandt. Der\nBrunnen kommt dabei in Betracht als Zentrum der gesellschaftlichen Organisation. Es liegt hier zugleich eine Anspielung vor auf die dem höchsten\nAltertum zugeschriebene Agrarverfassung. Die Felder waren so eingeteilt,\ndaB acht Familien mit ihren Lehnsfeldern um ein Zentrum lagen, auf dem\nsich der Brunnen und die Siedlung befand und das gemeinsam bebaut werden mußte für Rechnung der Zentralregierung. Die Form dieser Ansiedlung\nwar durch das Zeichen für Dsing angedeutet:\nDie Felder verteilten sich folgendermaßen:	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Sechs:	511-515	Anfangs Sechs:	cerrado	na
L1_a_oraculo	Der Schlamm des Brunnens wird nicht getrunken: zu einem\nalten Brunnen kommen keine Tiere.	511-515	Der Schlamm des Brunnens wird nicht getrunken: zu einem\nalten Brunnen kommen keine Tiere.	cerrado	na
L1_b_comentario	Der Schlamm des Brunnens wird nicht getrunken":\nEr ist zu weit unten.\n,,Zu einem alten Brunnen kommen keine Tiere":\nDie Zeit verläßt ihn.\nDer Strich ist schwach und ganz unten, daher der Gedanke des Schlamms\nim Brunnen. Er wird von dem festen Strich an zweiter Stelle verdeckt,\ndaher der Gedanke, daß keine Tiere kommen. Er bleibt ganz außerhalb der\nBewegung. Die Zeit geht an ihm vorbei.	511-515	Der Schlamm des Brunnens wird nicht getrunken":\nEr ist zu weit unten.\nZu einem alten Brunnen kommen keine Tiere":\n..\nDie Zeit verläßt ihn.\nDer Strich ist schwach und ganz unten, daher der Gedanke des Schlamms\nim Brunnen. Er wird von dem festen Strich an zweiter Stelle verdeckt,\ndaher der Gedanke, daß keine Tiere kommen. Er bleibt ganz außerhalb der\nBewegung. Die Zeit geht an ihm vorbei.	cerrado	coincide_pass04
L2_etiqueta	Neun auf zweitem Platz:	511-515	Neun auf zweitem Platz:	cerrado	na
L2_a_oraculo	Am Brunnenloch schießt man Fische. Der Krug ist zerbrochen\nund rinnt.	511-515	Am Brunnenloch schießt man Fische. Der Krug ist zerbrochen\nund rinnt.	cerrado	na
L2_b_comentario	Am Brunnenloch schießt man Fische":\nEr hat niemand, der mittut.\nDer Strich ist an sich stark und zentral, aber er steht nicht in der Verbin-\ndung des Entsprechens zum Herrn des Zeichens. Das Zeichen Sun bedeutet\nFische. Das obere Kernzeichen, Li, bedeutet einen Krug, das untere, Dui,\nbedeutet zerbrechen, daher der zerbrochene Krug.\nDieser Strich ist sozusagen der Gegenpol zum Herrn des Zeichens. Er re-\npräsentiert die Stelle, auf die sich die zweite Hälfte des Gesamttextes be-\nzieht (vom zerbrochenen Krug).\nDer Ausdruck: "Am Brunnenloch schießt man Fische", der den alten Kom-\nmentaren entsprechend übersetzt ist, wird später auch gedeutet: "Das\nWasser der Brunnenquelle sprudelt nur für Fische." Das Zeichen "schä" für\nschießen bedeutet auch in übertragenem Sinn das Schießen eines Strahls.\nAuf jeden Fall ist der Sinn der, daß das Wasser nicht von Menschen zum\nTrinken benutzt wird.	511-515	Am Brunnenloch schießt man Fische":\nEr hat niemand, der mittut.\nDer Strich ist an sich stark und zentral, aber er steht nicht in der Verbindung des Entsprechens zum Herrn des Zeichens. Das Zeichen Sun bedeutet\nFische. Das obere Kernzeichen, Li, bedeutet einen Krug, das untere, Dui,\nbedeutet zerbrechen, daher der zerbrochene Krug.\nDieser Strich ist sozusagen der Gegenpol zum Herrn des Zeichens. Er repräsentiert die Stelle, auf die sich die zweite Hälfte des Gesamttextes bezieht (vom zerbrochenen Krug).\nDer Ausdruck: "Am Brunnenloch schießt man Fische", der den alten Kommentaren entsprechend übersetzt ist, wird später auch gedeutet: "Das\nWasser der Brunnenquelle sprudelt nur für Fische." Das Zeichen "schä" für\nschießen bedeutet auch in übertragenem Sinn das Schießen eines Strahls.\nAuf jeden Fall ist der Sinn der, daß das Wasser nicht von Menschen zum\nTrinken benutzt wird.	cerrado	na
L3_etiqueta	Neun auf drittem Platz:	511-515	Neun auf drittem Platz:	cerrado	na
L3_a_oraculo	Der Brunnen ist gereinigt, aber man trinkt nicht daraus.\nDas ist meines Herzens Leid; denn man könnte daraus schöpfen.\nWäre der König klar, so genösse man gemeinsam das Glück.	511-515	Der Brunnen ist gereinigt, aber man trinkt nicht daraus.\nDas ist meines Herzens Leid; denn man könnte daraus schöpfen.\nWäre der König klar, so genösse man gemeinsam das Glück.	cerrado	na
L3_b_comentario	Der Brunnen ist gereinigt, aber man trinkt nicht daraus."\nDas ist das Leid der Handelnden.\nSie flehen, daß der König klar wäre", um das Glück zu er-\nlangen.\nDer Strich steht als starker an der Spitze des unteren Zeichens, darum ist\nder Brunnen gereinigt. Es besteht keine Beziehung des unteren zum obe-\nren Zeichen, daher die Isoliertheit. Aber innerlich sind durch die Kern-\nzeichen verbindende Tendenzen vorhanden: sowohl das Kernzeichen Dui\nals das Kernzeichen Li weisen in ihrer Bewegung nach oben. Daher das\nBedauern der "Handelnden", d. h. der nach oben weisenden Kernzeichen,\nund die Hoffnung, daß der König klar" werde. Der König ist der Herr des\nZeichens Neun auf fünftem Platz, der mit Neun auf drittem Platz durch das\nobere Kernzeichen Li, Klarheit, verbunden ist.	511-515	Der Brunnen ist gereinigt, aber man trinkt nicht daraus."\nDas ist das Leid der Handelnden.\nSie flehen, daß "der König klar wäre", um das Glück zu erlangen.\nDer Strich steht als starker an der Spitze des unteren Zeichens, darum ist\nder Brunnen gereinigt. Es besteht keine Beziehung des unteren zum oberen Zeichen, daher die Isoliertheit. Aber innerlich sind durch die Kernzeichen verbindende Tendenzen vorhanden: sowohl das Kernzeichen Dui\nals das Kernzeichen Li weisen in ihrer Bewegung nach oben. Daher das\nBedauern der "Handelnden", d. h. der nach oben weisenden Kernzeichen,\nund die Hoffnung, daß "der König klar" werde. Der König ist der Herr des\nZeichens Neun auf fünftem Platz, der mit Neun auf drittem Platz durch das\nobere Kernzeichen Li, Klarheit, verbunden ist.	cerrado	coincide_pass04
L4_etiqueta	Sechs auf viertem Platz:	511-515	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	Der Brunnen wird ausgemauert. Kein Makel.	511-515	Der Brunnen wird ausgemauert. Kein Makel.	cerrado	na
L4_b_comentario	Der Brunnen wird ausgemauert. Kein Makel":\nDenn es ist eine Instandsetzung des Brunnens.\nDer Strich steht in Beziehung des Zusammenhaltens mit dem Herrn des\nZeichens auf fünftem Platz, daher der Gedanke, daß der Brunnen instand\ngesetzt wird, so daß er das Quellwasser von der Neun auf fünftem Platz auf-\nzunehmen imstande ist. Hier ist der Minister in unmittelbarer Nähe des\nFürsten, der mit ihm zum Heil des Ganzen zusammenwirkt.	511-515	Der Brunnen wird ausgemauert. Kein Makel":\nDenn es ist eine Instandsetzung des Brunnens.\nDer Strich steht in Beziehung des Zusammenhaltens mit dem Herrn des\nZeichens auf fünftem Platz, daher der Gedanke, daß der Brunnen instand\ngesetzt wird, so daß er das Quellwasser von der Neun auf fünftem Platz aufzunehmen imstande ist. Hier ist der Minister in unmittelbarer Nähe des\nFürsten, der mit ihm zum Heil des Ganzen zusammenwirkt.	cerrado	na
L5_etiqueta	Neun auf fünftem Platz:	511-515	Neun auf fünftem Platz:	cerrado	na
L5_a_oraculo	Im Brunnen ist ein klarer, kühler Quell, den man trinken kann.	511-515	Im Brunnen ist ein klarer, kühler Quell, den man trinken kann.	cerrado	na
L5_b_comentario	Das Trinken des klaren, kühlen Quells beruht auf seiner zen-\ntralen und korrekten Stellung.\nHier ist der Herr des Zeichens. Im oberen Zeichen ist es der lichte Strich\nzwischen den beiden schattigen, der das Wasser zwischen den Rändern\ndarstellt; daher der Gedanke des klaren, kalten Quells. Als Herr des Zei-\nchens steht er den übrigen zur Verfügung infolge seiner zentralen und kor-\nrekten Stellung.	511-515	Das Trinken des klaren, kühlen Quells beruht auf seiner zentralen und korrekten Stellung.\nHier ist der Herr des Zeichens. Im oberen Zeichen ist es der lichte Strich\nzwischen den beiden schattigen, der das Wasser zwischen den Rändern\ndarstellt; daher der Gedanke des klaren, kalten Quells. Als Herr des Zeichens steht er den übrigen zur Verfügung infolge seiner zentralen und korrekten Stellung.	cerrado	na
L6_etiqueta	Obere Sechs:	511-515	Obere Sechs:	cerrado	na
L6_a_oraculo	Man schöpft aus dem Brunnen ohne Hinderung. Er ist zu-\nverlässig. Erhabenes Heil!	511-515	Man schöpft aus dem Brunnen ohne Hinderung. Er ist zuverlässig. Erhabenes Heil!	cerrado	na
L6_b_comentario	Erhabenes Heil"\nauf dem oberen Platz, das bedeutet große Vollendung.\nDer Strich ist ganz oben, also da, wo das Wasser des Brunnens von den\nMenschen benützt werden kann. Der Gebrauch des Brunnens wird eben\ndadurch, daß das Wasser nach oben kommt, ermöglicht. Daher ist in die-\nsem Strich die Vollendung des Zeichens gegeben; deshalb die Hinzufügung\ndes großen Heils¹.\n革	511-515	Erhabenes Heil"\nauf dem oberen Platz, das bedeutet große Vollendung.\nDer Strich ist ganz oben, also da, wo das Wasser des Brunnens von den\nMenschen benützt werden kann. Der Gebrauch des Brunnens wird eben\nపి\ndas\n+\ndadurch, daß das Wasser nach oben kommt, ermöglicht. Daher ist in diesem Strich die Vollendung des Zeichens gegeben; deshalb die Hinzufügung\ndes großen Heils¹.	cerrado	coincide_ninguno
yong_etiqueta		511-515		vacio_en_libro	na
yong_a_oraculo		511-515		vacio_en_libro	na
yong_b_comentario		511-515		vacio_en_libro	na
wen_yen		511-515		vacio_en_libro	na
wen_yen_note		511-515		vacio_en_libro	na
hex_fin	48				
