campo	contenido_reconciliado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
commentary_decision	,,Wiederkehr hat Gelingen."\nDas Feste kehrt zurück.\nBewegung und Wirkung durch Hingebung. Darum ist "Aus-\ngang und Eingang ohne Fehl".\n,,Freunde kommen ohne Makel. Hin und her geht der Weg.\nAm siebenten Tage kommt die Wiederkehr."\nDas ist der Gang des Himmels.\n"Fördernd ist es zu haben, wohin man geht."\nDas Feste ist im Wachsen.\n"\nIm Zeichen Wiederkehr sieht man den Sinn von Himmel und\nErde.\n-\n-\n-\n"\nEs ist in diesem Zeichen ausgesprochen, daß die lichte Kraft das schöpferische\nPrinzip von Himmel und Erde ist. Es ist ein ewiger Kreislauf, aus dem\nimmer wieder das Leben hervorgeht gerade in dem Augenblick, da es voll-\nständig besiegt zu sein scheint. Durch den Wiedereintritt des unteren Yang-\nstrichs in das Zeichen entsteht Bewegung das untere Zeichen ist Dschen;\ndiese Bewegung wirkt durch Hingebung das obere Zeichen ist Kun.\nAusgang und Eingang ist ohne Fehl. Die Yangkraft ist zwar zuvor weg-\ngegangen vergleiche das vorige Zeichen Bo aber ihr Weggang war\nnicht spurlos: Wie eine Frucht, die zur Erde fällt, hat es Wirkung hinter-\nlassen. Diese Wirkung zeigt sich nun durch Wiedereintritt des Yangstrichs.\nDie Freunde, die kommen, sind die andern Yangstriche, die nach diesem\nersten in das Zeichen eintreten werden so nach Tschong Dsi-, oder die\nfünf Yinstriche, die dem Yang freundlich begegnen. Der Weg des Yang\ngeht hin und her, auf und nieder. Nachdem die Kraft des Lichten im Zeichen\nGou (Nr. 44, das Entgegenkommen) abzunehmen beginnt, kommt sie im\nZeichen Fu nach sieben Wandlungen wieder.\n-\nFördernd ist es, zu haben, wohin man geht", d. h. etwas zu unternehmen.\nDieser Satz kommt ebenso wie die Freunde in dem Text zu dem Zeichen\nKun, das Empfangende, vor.	417-420	""\n„Wiederkehr hat Gelingen.'\nDas Feste kehrt zurück.\nBewegung und Wirkung durch Hingebung. Darum ist "Ausgang und Eingang ohne Fehl".\n„Freunde kommen ohne Makel. Hin und her geht der Weg.\nAm siebenten Tage kommt die Wiederkehr."\nDas ist der Gang des Himmels.\n„Fördernd ist es zu haben, wohin man geht."\nDas Feste ist im Wachsen.\nIm Zeichen Wiederkehr sieht man den Sinn von Himmel und\nErde.\nEs ist in diesem Zeichen ausgesprochen, daß die lichte Kraft das schöpferische\nPrinzip von Himmel und Erde ist. Es ist ein ewiger Kreislauf, aus dem\nimmer wieder das Leben hervorgeht gerade in dem Augenblick, da es vollständig besiegt zu sein scheint. Durch den Wiedereintritt des unteren Yangstrichs in das Zeichen entsteht Bewegung das untere Zeichen ist Dschen;\ndiese Bewegung wirkt durch Hingebung das obere Zeichen ist Kun.\nAusgang und Eingang ist ohne Fehl. Die Yangkraft ist zwar zuvor weggegangen - vergleiche das vorige Zeichen Bo --, aber ihr Weggang war\nnicht spurlos: Wie eine Frucht, die zur Erde fällt, hat es Wirkung hinterlassen. Diese Wirkung zeigt sich nun durch Wiedereintritt des Yangstrichs.\nDie Freunde, die kommen, sind die andern Yangstriche, die nach diesem\nersten in das Zeichen eintreten werden so nach Tschong Dsï—, oder die\nfünf Yinstriche, die dem Yang freundlich begegnen. Der Weg des Yang\ngeht hin und her, auf und nieder. Nachdem die Kraft des Lichten im Zeichen\nGou (Nr. 44, das Entgegenkommen) abzunehmen beginnt, kommt sie im\nZeichen Fu nach sieben Wandlungen wieder.\n―\n-\n-\n"Fördernd ist es, zu haben, wohin man geht", d. h. etwas zu unternehmen.\nDieser Satz kommt ebenso wie die Freunde in dem Text zu dem Zeichen\nKun, das Empfangende, vor.	cerrado	coincide_ninguno
image_oraculo	Der Donner inmitten der Erde: das Bild der Wendezeit.\nSo schlossen die alten Könige zur Sonnwendzeit die Pässe.\nHändler und Fremdlinge wanderten nicht, und der Herrscher\nbereiste nicht die Gegenden.\nDas Zeichen ist dem Monat der Wintersonnenwende zugeordnet. Daraus\nwerden die Schlüsse gezogen, aus denen sich das rechte Verhalten ergibt\nzur Zeit, da die wiederkehrende Yangkraft noch schwach ist und daher ge-\npflegt werden muß durch Ruhe.\nO Anfangs Neun:\na) Wiederkehr aus geringer Entfernung. Es bedarf keiner Reue.\nGroßes Heil.\nb),,Wiederkehr aus geringer Entfernung":\nso pflegt man seinen Charakter.\nDer starke Strich ganz unten kehrt sofort um. Er ist sehr beweglich als\nAnfangsstrich von Dschen: daher sofortige Umkehr, ehe man zu weit ge-\ngangen ist.\nKonfuzius sagt über diesen Strich: Yän Hui, der wird es wohl erreichen!\nWenn er eine Unvollkommenheit hat, kommt es nie vor, daß er sie nicht	417-420	Der Donner inmitten der Erde: das Bild der Wendezeit.\nSo schlössen die alten Könige zur Sonnwendzeit die Pässe.\nHändler und Fremdlinge wanderten nicht,\nund der Herrscher bereiste nicht die Gegenden.	cerrado	coincide_ninguno
commentary_image	erkennt. Wenn er sie erkannt hat, kommt es nie vor, daß er sie zum zweiten-\nmal begeht. Im Buch der Wandlungen heißt es: "Wiederkehr aus geringer\nEntfernung. Es bedarf keiner Reue. Großes Heil!"\nSechs auf zweitem Platz:\na) Ruhige Wiederkehr. Heil!\nb) Das Heil der ruhigen Wiederkehr beruht auf der Unter-\nwerfung unter einen guten Menschen.\nDie Linie ist zentral und bescheiden (weich) und steht im Verhältnis des Zu-\nsammenhaltens mit dem Herrscher des Zeichens, der Anfangsneun. In der\ndaraus sich ergebenden Unterwerfung unter diesen guten Menschen beruht\ndas Heil.\nSechs auf drittem Platz:\na) Mehrfache Wiederkehr. Gefahr. Kein Makel.\nb) Die Gefahr der mehrfachen Wiederkehr ist ihrer eigentlichen\nBedeutung nach Befreiung von Makel.\nDie Linie ist auf dem Gipfel der Bewegung. Das deutet auf eine wiederholte\nUmkehr. Die erste Umkehr ist vom Guten zum Schlechten. Die zweite ist\nvom Schlechten zurück zum Guten. Auch diese Linie ist als Freund der An-\nfangsneun zugewandt.\nSechs auf viertem Platz:\na) In der Mitte der andern wandelnd, kehrt man allein wieder.\nb),,In der Mitte der andern wandelnd, kehrt man allein wieder"\nund folgt so dem rechten Weg.\nDie vierte Linie ist mitten im oberen Kernzeichen Kun, außerdem der\noberste Strich des unteren Kernzeichens Kun und der unterste Strich des\noberen Halbzeichens Kun: also mitten unter schwachen Strichen, dazu hin-\ngebend und auf schwachem Platz. Da könnte man auf Mangel an Initiative\nschließen. Doch steht die Linie im Verhältnis des Entsprechens zu der\nstarken Anfangsneun, daher einsame Wiederkehr.\nSechs auf fünftem Platz:\na) Großzügige Wiederkehr. Keine Reue.\nb),,Großzügige Wiederkehr. Keine Reue."\nZentral, so vermag er sich selbst zu prüfen.\nAn sich ist die Linie von der Anfangsneun sehr weit entfernt. Aber sie ist\nzentral, darum ist für sie die Möglichkeit gegeben, sich zu prüfen und so\nvon allen Fehlern die Wiederkehr zu finden. Die Beziehung zur Anfangs-\nneun ist durch keinerlei äußere Beziehungen nahegelegt, daher ist sie groß-\nzügig freier Entschluß.\nObere Sechs:\na) Verfehlung der Wiederkehr. Unheil. Unglück von außen und\ninnen. Wenn man so Heere marschieren läßt, wird man schließ-\nlich eine große Niederlage erleiden, so daß es für den Landes-\nherrn unheilvoll ist. Zehn Jahre lang ist man nicht mehr im-\nstande, anzugreifen.\nb) Das Unheil der verfehlten Wiederkehr liegt darin, daß man\ndem Weg des Edlen widerspricht.\nDie Linie ist am Ende der Yinlinien, darum gibt es für sie keine Umkehr.\nIn der Abwendung von der Umkehr sucht sie trotzig mit Gewalt sich durch-\nzusetzen, verliert aber dabei durch inneres und äußeres Unglück auf lange\nhinaus alle Erholungsmöglichkeiten. Auch die obere Linie im Zeichen\n,,das Empfangende" hat ein ähnliches Urteil.\n-\nDas Zeichen Dschen bedeutet General, Kun bedeutet die Menge, daher\n,,Heere marschieren lassen". Kun bedeutet das Land, Dschen den Herrn.\nZehn ist die Zahl der Erde.\nBemerkung: Verfehlung der Wiederkehr (obere Sechs) ist der Gegensatz\nzu Wiederkehr aus geringer Entfernung (Anfangs Neun). Der Anfangsstrich\nist nicht weit und kehrt zurück. Ruhige Wiederkehr (Sechs auf zweitem Platz)\nund einsame Wiederkehr (Sechs auf viertem Platz) sind ähnlich: beide Striche\nstehen zum Herrn des Zeichens in Beziehung. Mehrfache Wiederkehr (Sechs\nauf drittem Platz) und großzügige Wiederkehr (Sechs auf fünftem Platz)\nsind Gegensätze: das eineMal hin und her, das andere Mal ruhigeKonsequenz.\n无​妄	417-420	Händler und Fremdlinge wanderten nicht, und der Herrscher\nbereiste nicht die Gegenden.\nDas Zeichen ist dem Monat der Wintersonnenwende zugeordnet. Daraus\nwerden die Schlüsse gezogen, aus denen sich das redite Verhalten ergibt\nzur Zeit, da die wiederkehrende Yangkraft noch schwach ist und daher gepflegt werden muß durch Ruhe.	cerrado	coincide_ninguno
L1_etiqueta	Anfangs Neun:	417-420	Anfangs Neun:	cerrado	na
L1_a_oraculo	Wiederkehr aus geringer Entfernung. Es bedarf keiner Reue.\nGroßes Heil.	417-420	Wiederkehr aus geringer Entfernung. Es bedarf keiner Reue.\nGroßes Heil.	cerrado	na
L1_b_comentario	Wiederkehr aus geringer Entfernung":\nso pflegt man seinen Charakter.\nDer starke Strich ganz unten kehrt sofort um. Er ist sehr beweglich als\nAnfangsstrich von Dschen: daher sofortige Umkehr, ehe man zu weit ge-\ngangen ist.\nKonfuzius sagt über diesen Strich: Yän Hui, der wird es wohl erreichen!\nWenn er eine Unvollkommenheit hat, kommt es nie vor, daß er sie nicht\nerkennt. Wenn er sie erkannt hat, kommt es nie vor, daß er sie zum zweiten-\nmal begeht. Im Buch der Wandlungen heißt es: "Wiederkehr aus geringer\nEntfernung. Es bedarf keiner Reue. Großes Heil!"	417-420	Wiederkehr aus geringer Entfernung":\nso pflegt man seinen Charakter.\nDer starke Strich ganz unten kehrt sofort um. Er ist sehr beweglich als\nAnfangsstrich von Dschen: daher sofortige Umkehr, ehe man zu weit gegangen ist.\nKonfuzius sagt über diesen Strich: Yän Hui, der wird es wohl erreichen!\nWenn er eine Unvollkommenheit hat, kommt es nie vor, daß er sie nicht\n:\nl\nerkennt. Wenn er sie erkannt hat, kommt es nie vor, daß er sie zum zweitenmal begeht. Im Buch der Wandlungen heißt es: "Wiederkehr aus geringer\nEntfernung. Es bedarf keiner Reue. Großes Heil!"	cerrado	coincide_pass04
L2_etiqueta	Sechs auf zweitem Platz:	417-420	Sechs auf zweitem Platz:	cerrado	na
L2_a_oraculo	Ruhige Wiederkehr. Heil!	417-420	Ruhige Wiederkehr. Heil!	cerrado	na
L2_b_comentario	Das Heil der ruhigen Wiederkehr beruht auf der Unter-\nwerfung unter einen guten Menschen.\nDie Linie ist zentral und bescheiden (weich) und steht im Verhältnis des Zu-\nsammenhaltens mit dem Herrscher des Zeichens, der Anfangsneun. In der\ndaraus sich ergebenden Unterwerfung unter diesen guten Menschen beruht\ndas Heil.	417-420	Das Heil der ruhigen Wiederkehr beruht auf der Unterwerfung unter einen guten Menschen.\nDie Linie ist zentral und bescheiden (weich) und steht im Verhältnis des Zusammenhaltens mit dem Herrscher des Zeichens, der Anfangsneun. In der\ndaraus sich ergebenden Unterwerfung unter diesen guten Menschen beruht\ndas Heil.	cerrado	na
L3_etiqueta	Sechs auf drittem Platz:	417-420	Sechs auf drittem Platz:	cerrado	na
L3_a_oraculo	Mehrfache Wiederkehr. Gefahr. Kein Makel.	417-420	Mehrfache Wiederkehr. Gefahr. Kein Makel.	cerrado	na
L3_b_comentario	Die Gefahr der mehrfachen Wiederkehr ist ihrer eigentlichen\nBedeutung nach Befreiung von Makel.\nDie Linie ist auf dem Gipfel der Bewegung. Das deutet auf eine wiederholte\nUmkehr. Die erste Umkehr ist vom Guten zum Schlechten. Die zweite ist\nvom Schlechten zurück zum Guten. Auch diese Linie ist als Freund der An-\nfangsneun zugewandt.	417-420	Die Gefahr der mehrfachen Wiederkehr ist ihrer eigentlichen\nBedeutung nach Befreiung von Makel.\nDie Linie ist auf dem Gipfel der Bewegung. Das deutet auf eine wiederholte\nUmkehr. Die erste Umkehr ist vom Guten zum Schlechten. Die zweite ist\nvom Schlechten zurück zum Guten. Auch diese Linie ist als Freund der Anfangsneun zugewandt.	cerrado	na
L4_etiqueta	Sechs auf viertem Platz:	417-420	Sechs auf viertem Platz:	cerrado	na
L4_a_oraculo	In der Mitte der andern wandelnd, kehrt man allein wieder.	417-420	In der Mitte der andern wandelnd, kehrt man allein wieder.	cerrado	na
L4_b_comentario	In der Mitte der andern wandelnd, kehrt man allein wieder"\nund folgt so dem rechten Weg.\nDie vierte Linie ist mitten im oberen Kernzeichen Kun, außerdem der\noberste Strich des unteren Kernzeichens Kun und der unterste Strich des\noberen Halbzeichens Kun: also mitten unter schwachen Strichen, dazu hin-\ngebend und auf schwachem Platz. Da könnte man auf Mangel an Initiative\nschließen. Doch steht die Linie im Verhältnis des Entsprechens zu der\nstarken Anfangsneun, daher einsame Wiederkehr.	417-420	In der Mitte der andern wandelnd, kehrt man allein wieder"\nund folgt so dem rechten Weg.\nDie vierte Linie ist mitten im oberen Kernzeichen Kun, außerdem der\noberste Strich des unteren Kernzeichens Kun und der unterste Strich des\noberen Halbzeichens Kun: also mitten unter schwachen Strichen, dazu hingebend und auf schwachem Platz. Da könnte man auf Mangel an Initiative\nschließen. Doch steht die Linie im Verhältnis des Entsprechens zu der\nstarken Anfangsneun, daher einsame Wiederkehr.	cerrado	na
L5_etiqueta	Sechs auf fünftem Platz:	417-420	Sechs auf fünftem Platz:	cerrado	na
L5_a_oraculo	Großzügige Wiederkehr. Keine Reue.	417-420	Großzügige Wiederkehr. Keine Reue.	cerrado	na
L5_b_comentario	Großzügige Wiederkehr. Keine Reue."\nZentral, so vermag er sich selbst zu prüfen.\nAn sich ist die Linie von der Anfangsneun sehr weit entfernt. Aber sie ist\nzentral, darum ist für sie die Möglichkeit gegeben, sich zu prüfen und so\nvon allen Fehlern die Wiederkehr zu finden. Die Beziehung zur Anfangs-\nneun ist durch keinerlei äußere Beziehungen nahegelegt, daher ist sie groß-\nzügig freier Entschluß.	417-420	Großzügige Wiederkehr. Keine Reue."\nZentral, so vermag er sich selbst zu prüfen.\nAn sich ist die Linie von der Anfangsneun sehr weit entfernt. Aber sie ist\nzentral, darum ist für sie die Möglichkeit gegeben, sich zu prüfen und so\nvon allen Fehlern die Wiederkehr zu finden. Die Beziehung zur Anfangs-\nneun ist durch keinerlei äußere Beziehungen nahegelegt, daher ist sie groß-\nzügig freier Entschluß.	cerrado	coincide_pass04
L6_etiqueta	Obere Sechs:	417-420	Obere Sechs:	cerrado	na
L6_a_oraculo	Verfehlung der Wiederkehr. Unheil. Unglück von außen und\ninnen. Wenn man so Heere marschieren läßt, wird man schließ-\nlich eine große Niederlage erleiden, so daß es für den Landes-\nherrn unheilvoll ist. Zehn Jahre lang ist man nicht mehr im-\nstande, anzugreifen.	417-420	Verfehlung der Wiederkehr. Unheil. Unglück von außen und\ninnen. Wenn man so Heere marschieren läßt, wird man schließlich eine große Niederlage erleiden, so daß es für den Landesherrn unheilvoll ist. Zehn Jahre lang ist man nicht mehr imstande, anzugreifen.	cerrado	na
L6_b_comentario	Das Unheil der verfehlten Wiederkehr liegt darin, daß man\ndem Weg des Edlen widerspricht.\nDie Linie ist am Ende der Yinlinien, darum gibt es für sie keine Umkehr.\nIn der Abwendung von der Umkehr sucht sie trotzig mit Gewalt sich durch-\nzusetzen, verliert aber dabei durch inneres und äußeres Unglück auf lange\nhinaus alle Erholungsmöglichkeiten. Auch die obere Linie im Zeichen\n,,das Empfangende" hat ein ähnliches Urteil.\n-\nDas Zeichen Dschen bedeutet General, Kun bedeutet die Menge, daher\n,,Heere marschieren lassen". Kun bedeutet das Land, Dschen den Herrn.\nZehn ist die Zahl der Erde.\nBemerkung: Verfehlung der Wiederkehr (obere Sechs) ist der Gegensatz\nzu Wiederkehr aus geringer Entfernung (Anfangs Neun). Der Anfangsstrich\nist nicht weit und kehrt zurück. Ruhige Wiederkehr (Sechs auf zweitem Platz)\nund einsame Wiederkehr (Sechs auf viertem Platz) sind ähnlich: beide Striche\nstehen zum Herrn des Zeichens in Beziehung. Mehrfache Wiederkehr (Sechs\nauf drittem Platz) und großzügige Wiederkehr (Sechs auf fünftem Platz)\nsind Gegensätze: das eineMal hin und her, das andere Mal ruhigeKonsequenz.\n无​妄	417-420	Das Unheil der verfehlten Wiederkehr liegt darin, daß man\ndem Weg des Edlen widerspricht.\nDie Linie ist am Ende der Yinlinien, darum gibt es für sie keine Umkehr.\nIn der Abwendung von der Umkehr sucht sie trotzig mit Gewalt sich durchzusetzen, verliert aber dabei durch inneres und äußeres Unglück auf lange\nhinaus alle Erholungsmöglichkeiten. Auch die obere Linie im Zeichen\n„das Empfangende" hat ein ähnliches Urteil.\nDas Zeichen Dschen bedeutet General, Kun bedeutet die Menge, daher\n„Heere marschieren lassen". Kun bedeutet das Land, Dschen den Herrn.\nZehn ist die Zahl der Erde.\nBemerkung: Verfehlung der Wiederkehr (obere Sechs) ist der Gegensatz\nzu Wiederkehr aus geringer Entfernung (Anfangs Neun). Der Anfangsstrich\nist nicht weit und kehrt zurück. Ruhige Wiederkehr (Sechs auf zweitem Platz)\nund einsame Wiederkehr (Sechs auf viertem Platz) sind ähnlich: beide Striche\nstehen zum Herrn des Zeichens in Beziehung. Mehrfache Wiederkehr (Sechs\nauf drittem Platz) und großzügige Wiederkehr (Sechs auf fünftem Platz)\nsind Gegensätze: das eine Mal hin und her, das andere Mal ruhige Konsequenz.	cerrado	coincide_ninguno
yong_etiqueta		417-420		vacio_en_libro	na
yong_a_oraculo		417-420		vacio_en_libro	na
yong_b_comentario		417-420		vacio_en_libro	na
wen_yen		417-420		vacio_en_libro	na
wen_yen_note		417-420		vacio_en_libro	na
hex_fin	24				



